,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,66.0765,-53.2909,0.168,29.0,32.349327,5.984171
1,65.3617,-52.0705,0.118,14.0,43.119522,4.000047
2,65.5791,-52.0017,0.059,10.1,46.627613,4.0656266
3,65.159,-51.7992,0.188,11.8,44.85421,3.902213
4,65.1786,-51.7228,0.086,13.1,43.644466,3.948723
5,65.0853,-51.8737,0.227,13.5,43.365265,3.8966327
6,65.0853,-51.8526,0.493,15.4,42.011303,3.916733
7,65.18,-51.7327,0.096,17.2,40.16941,4.249521
8,65.2553,-52.0037,0.229,8.7,47.656586,4.015183
9,65.0878,-51.9327,0.449,14.5,42.745937,3.8623369
10,65.0861,-52.0142,0.09,13.7,43.063305,3.968572
11,65.0911,-51.9652,0.574,11.2,45.713512,3.7629397
12,65.0912,-52.0007,0.37,17.3,40.310387,4.1588535
13,65.1348,-51.9677,0.144,10.1,46.27092,3.973338
14,65.1396,-51.9269,0.081,16.2,40.9623,4.1689396
15,65.1414,-51.94,0.168,15.5,41.65166,4.064396
16,65.2594,-51.9954,0.132,16.8,40.640263,4.213872
17,65.2706,-51.8186,0.112,8.4,47.79229,4.074746
18,65.2724,-51.7967,0.229,9.5,46.994144,3.964897
19,65.2789,-51.7958,1.014,12.3,45.402332,3.6068528
20,65.2853,-51.7603,0.133,7.9,48.23958,4.1048217
21,65.2783,-51.9796,0.123,15.6,41.661293,4.1057577
22,65.2934,-51.7329,0.862,10.2,47.04728,3.7265415
23,65.2718,-52.1039,1.682,16.2,42.81554,3.6503453
24,65.3026,-51.6819,0.192,12.1,44.736088,3.910223
25,65.2891,-52.0852,0.056,27.1,32.68135,5.6953106
26,65.3199,-51.7599,0.08,8.4,47.805023,4.0917187
27,65.3172,-51.868,0.081,7.1,48.899185,4.1986365
28,65.3225,-51.7366,0.322,7.6,48.705814,4.076578
29,65.3277,-51.7616,0.117,9.4,47.019676,4.017016
30,65.3228,-51.8752,0.065,14.2,42.83811,4.021681
31,65.3578,-51.9037,0.159,16.5,41.01045,4.1805058
32,65.3571,-51.9191,0.218,11.7,45.181465,3.9199955
