,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,73.9686,56.8706,12.5,424,803,1019,3.818,117,4291,595,71.787605,2.1882057,68.61792,68.65812,70.59545,74.54152,70.20339,77.32565,72.17834,74.43309,71.87292,71.32523,73.46594,71.4061,74.21499,70.16632,70.13111,69.95468,72.529976,71.26579,70.23817,71.88463,73.52,71.59168,70.65558,75.5001,68.41354
1,75.4779,58.3974,9.8,234,482,798,3.605,57,5579,564,85.75691,2.8944995,83.80476,82.4718,84.64325,88.80898,84.566025,93.19784,85.46814,90.1999,86.359375,84.77307,85.80683,84.68082,88.292336,82.8555,84.76021,83.359474,86.050354,84.76619,83.10426,86.33386,87.249016,86.23616,82.86688,92.23859,81.0294
2,75.487,58.3146,15.5,231,636,857,1.714,17,3679,626,70.12212,3.6246448,68.06066,65.97501,68.5713,75.02514,66.9566,78.28539,68.18609,73.90904,68.29886,69.149925,75.02059,70.14695,74.81329,64.515205,66.672516,68.04451,74.16237,67.29548,66.08618,70.03084,71.03286,69.46287,68.568924,76.471634,68.31089
3,73.1107,55.0259,12.9,756,870,933,0.581,168,1049,177,58.84429,2.5077162,57.589577,54.43372,56.363518,57.853767,55.067554,62.68475,62.21604,58.82757,58.969067,58.25908,63.0918,57.147617,61.137802,58.101665,56.367607,58.330284,62.52211,58.44392,54.788925,62.939228,58.52307,60.68115,57.136818,59.772182,59.858494
4,75.5001,58.2102,15.7,351,580,756,2.535,53,2476,405,65.3526,3.6241758,63.859165,60.92458,63.51005,68.58837,60.961502,72.50904,65.04414,68.39351,63.162716,64.44274,71.57157,65.08456,68.938095,60.415997,60.64752,62.66242,70.85132,62.44133,60.76032,68.09191,65.047325,66.59702,62.735584,70.38894,66.1854
5,75.5221,58.7392,10.5,365,442,698,1.841,309,3207,333,78.12393,2.3341458,73.77053,74.8619,78.35437,74.31697,77.16942,79.227356,81.51684,77.186874,81.59069,78.89635,81.46185,76.26808,79.47281,80.45022,79.88246,77.7244,76.40556,78.691315,77.61459,79.29236,80.38999,78.40295,80.68853,74.45668,75.00525
6,75.6629,58.5582,13.9,284,476,637,1.165,326,1731,353,69.4498,2.3502889,66.47718,67.25276,68.48316,65.59131,67.17593,69.903175,71.45653,66.956375,72.52154,69.920876,75.13866,68.00685,69.570625,71.51931,71.38707,69.69729,68.82035,69.52603,69.37766,70.157326,70.93616,69.122055,73.71781,65.19699,68.332085
7,75.6708,58.5799,10.9,243,448,625,2.032,270,3711,382,79.242775,1.9066896,74.83569,75.9471,78.9393,76.883995,78.072,81.61595,81.76062,79.40289,81.662994,80.00238,82.44887,78.350395,80.07015,80.78561,80.05437,78.00704,78.02091,79.175606,79.0826,80.455574,80.94738,79.30724,80.98725,77.80348,76.449936
8,75.6894,58.6143,13.2,157,384,614,1.932,354,3563,457,77.56902,2.632649,72.65696,75.95467,77.72937,73.26075,77.09937,76.970924,79.16284,75.89751,81.71544,78.280136,82.08798,76.76233,78.13098,80.45973,80.4712,76.62073,74.74985,78.17899,79.338646,77.05073,79.78544,76.808426,81.95747,72.632965,75.46217
9,75.7897,59.5643,10.5,322,359,459,0.434,94,1048,137,73.62616,3.4730597,73.00839,68.7507,70.99281,74.319275,69.20138,80.5072,76.63038,75.69942,71.765724,72.23445,77.950584,71.837555,75.59443,71.40581,69.69174,71.957886,78.61336,71.34633,67.93289,79.12203,72.55813,76.13513,70.04855,78.06396,75.28582
