,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,76.7052,17.0347,16.7,142,268,459,0.597,204,1388,83.083786,11.80737
1,76.7872,16.1891,18.3,234,343,582,0.581,277,1658,87.8615,9.6771555
2,76.9194,16.3915,19.8,157,330,540,0.388,222,1200,84.153564,10.056446
3,76.9423,15.9932,13.8,665,799,933,1.044,62,1075,132.04277,15.977912
4,76.9564,16.4966,17.7,186,263,396,0.5,35,1068,84.19068,9.141524
5,76.9375,16.4289,12.6,111,311,621,13.618,336,8187,70.7633,10.587797
6,76.9661,16.4263,16.3,143,242,411,0.559,328,1536,80.86475,14.017023
7,77.0379,16.1035,14.8,85,210,425,1.577,273,2103,75.649796,12.172474
8,77.0472,15.2714,19.9,277,376,541,0.651,338,1378,91.41161,11.016159
9,77.043,15.7801,16.0,202,373,634,1.456,201,2374,74.915764,7.091363
10,77.0498,16.0916,15.3,115,228,407,0.659,266,1146,76.83932,12.274809
11,77.0683,15.893,21.7,111,246,529,0.513,271,1246,82.65744,11.483195
12,77.0789,15.7598,51.0,270,426,516,0.083,54,334,168.34145,26.604279
13,77.08,15.8767,28.4,165,332,580,0.194,259,757,100.450096,13.0857115
14,77.0813,15.7456,31.4,212,480,720,0.312,51,1047,113.385124,14.567213
15,77.0842,15.8585,26.6,112,189,393,0.229,231,724,94.54363,12.825873
16,77.1193,15.3078,22.7,249,450,822,0.688,293,1669,90.039894,9.483551
17,77.1532,15.2635,18.2,322,465,700,0.559,279,1831,87.02852,7.5050526
18,77.1646,15.2666,19.4,299,418,566,0.329,267,1152,89.99757,8.7305565
19,77.1711,17.3325,19.0,274,385,489,0.439,176,995,91.19864,9.650962
20,77.3137,14.6749,19.4,285,437,574,0.552,278,1408,85.930084,8.556734
21,77.3246,14.6474,18.5,321,429,636,0.469,282,1031,86.44518,7.5883884
22,77.3241,17.3663,16.5,109,243,444,0.951,72,1914,72.78742,9.383599
23,77.3469,16.0997,19.4,294,461,628,1.025,346,1190,88.52754,10.388622
24,79.4014,23.5121,4.4,11,281,666,1095.853,179,50954,231.51779,21.991
25,79.3657,24.447,3.4,28,199,386,153.538,158,18363,116.239006,16.256018
26,79.5931,24.5544,9.0,2,501,767,1226.367,147,56487,226.07262,16.399706
27,79.6073,25.2752,3.2,48,350,642,249.109,140,23275,134.62389,15.52538
28,79.7418,25.601,10.8,10,500,738,662.905,131,35861,137.96957,5.2285776
29,79.8072,26.3482,8.7,1,355,613,175.992,123,19358,101.56209,12.940177
30,79.8722,26.6074,9.0,20,315,582,218.616,110,25966,109.73126,11.968573
31,80.2419,20.2284,15.6,68,387,619,16.277,21,7065,71.443504,15.504012
32,80.2055,20.0636,15.1,22,417,618,38.758,266,11365,45.675976,11.237359
33,80.1519,20.1708,18.6,160,434,604,82.176,252,12753,45.359844,13.162281
34,80.0371,21.3418,7.4,16,483,626,224.739,30,23042,127.96072,8.989156
35,80.1855,20.5652,14.2,8,462,617,67.387,61,12195,70.92135,14.16289
36,79.9838,21.8724,8.9,24,394,595,112.063,67,14041,94.82749,9.40854
37,79.9525,19.4023,11.7,95,438,584,61.667,311,8889,45.639477,8.203544
38,79.8907,19.0047,11.3,92,358,536,54.782,313,6122,47.20884,7.4751973
39,79.8836,21.8543,5.8,52,395,560,56.294,133,9780,95.35032,10.351444
40,80.1199,20.9865,13.0,3,416,600,158.996,34,23062,92.54262,12.053245
41,79.8936,21.4968,8.2,0,456,627,109.841,173,16494,90.511955,7.8910975
42,79.8517,21.1601,7.4,34,338,569,44.96,181,10382,82.49627,9.286227
43,80.017,19.1828,7.7,219,251,289,1.397,195,1527,70.72624,13.833391
44,79.8928,18.6958,8.2,150,224,274,8.6,312,2088,68.54485,12.067735
45,80.4086,19.5886,14.3,58,373,609,5.053,177,3379,56.921364,13.541278
46,80.3341,20.2312,12.5,138,186,260,0.705,23,965,75.39611,19.212196
47,80.4674,19.7338,19.5,154,243,390,0.517,76,1063,69.29558,14.402735
48,80.3812,20.1168,11.2,12,129,177,1.56,287,1423,72.77339,12.791507
49,80.4094,19.9346,12.1,57,159,440,4.121,127,3441,69.03146,13.759117
50,80.2838,20.0943,10.9,180,326,422,3.615,27,2408,77.963585,17.750143
51,80.2774,20.2235,11.4,245,417,494,1.727,39,1738,80.36257,17.494629
52,80.2552,20.0902,13.0,94,363,472,13.573,312,4668,50.637524,10.88499
53,80.2375,20.4525,11.7,140,403,605,15.223,16,4017,81.02405,16.020739
54,80.4274,19.6031,23.0,190,246,424,0.465,53,931,78.54513,13.290268
55,80.4263,19.7955,11.8,278,425,472,1.635,286,1047,61.708046,15.005479
56,80.4198,19.6594,23.8,88,212,473,0.555,88,1319,69.86579,11.930423
57,80.4397,19.7808,6.7,365,400,427,0.391,281,662,69.85584,16.117111
58,80.4446,19.8107,26.4,114,177,366,0.286,53,519,78.49065,12.580419
59,79.9329,26.7924,6.1,51,308,503,79.912,98,14359,109.116,16.829063
60,79.9971,26.7928,6.6,50,298,502,84.651,76,14954,110.197586,17.047234
61,80.0132,26.0182,9.3,5,456,693,692.661,36,40119,169.13516,7.4362717
62,78.0648,21.4725,8.2,151,403,560,17.288,295,6517,64.85689,12.953359
63,79.4187,20.9617,8.7,20,330,487,69.091,223,10201,66.62759,9.078392
64,79.4264,21.3451,15.2,9,311,483,80.21,129,8442,50.020283,12.439522
65,79.4904,20.4281,9.8,63,298,471,37.767,136,7592,66.48568,10.9450245
66,79.5486,20.395,12.0,43,351,483,22.325,46,6706,67.28494,12.904308
67,79.5701,20.189,11.6,43,355,468,29.824,48,8311,68.57278,12.120609
68,79.6051,20.069,8.2,2,312,403,12.352,351,5077,67.039215,9.357568
69,79.517,20.1362,8.8,76,344,470,58.493,239,9212,60.590504,8.4638605
70,80.0822,27.9838,5.7,0,142,214,9.396,269,2835,98.2741,22.90453
71,80.0624,28.0889,5.3,0,132,210,8.985,160,3819,106.99469,24.193628
72,80.0868,28.126,5.1,0,140,213,9.366,63,3297,116.334984,25.664965
73,80.1407,22.6875,15.1,256,450,519,3.688,346,2750,69.51561,15.468755
74,80.122,22.5924,14.4,98,402,506,11.774,256,5016,58.63417,13.851537
75,80.1023,22.6792,18.2,195,383,510,8.565,189,4011,72.3408,13.837859
76,80.1215,22.7926,17.7,185,407,515,11.195,102,3850,77.21692,14.724582
77,80.3549,22.885,12.0,187,336,484,2.463,25,2267,85.83876,19.880556
78,80.3447,22.8698,10.5,312,397,484,1.002,220,956,76.90081,16.96525
