,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,47.4949,13.5987,0.122,19.9,17.204292,0.9452229
1,47.4845,13.6135,2.292,18.6,21.34127,1.9587297
2,47.4835,13.596,0.851,17.8,20.158367,1.3004234
3,47.4807,13.5829,0.053,32.4,12.294643,1.9738264
4,47.4774,13.6026,0.057,25.4,13.701673,1.1402605
5,47.4708,13.6304,0.908,14.0,24.420551,1.8349757
6,47.4735,13.6143,0.014,22.6,15.143759,0.9643061
7,47.4288,13.0368,0.169,23.0,14.977683,0.9515792
8,47.4247,13.0484,0.327,12.2,25.588974,1.9303501
9,47.4248,13.0783,0.036,10.3,27.43401,2.2545767
10,47.4254,13.0419,0.037,15.1,21.877337,1.3677471
11,47.4242,13.0581,0.197,12.1,25.525114,1.9130571
12,47.198,12.7528,0.081,28.3,12.7243185,1.4720019
13,47.1953,12.6823,0.912,17.7,20.070381,1.2224039
14,47.1964,12.6737,0.076,17.9,18.803705,0.9432232
15,47.1935,12.7581,0.032,27.8,12.782258,1.4171813
16,47.1897,12.7572,0.102,34.4,12.075238,2.2963033
17,47.1916,12.6916,0.103,24.7,13.843615,1.0502206
18,47.1848,12.6802,0.295,18.0,18.96812,0.9824689
19,47.183,12.7578,0.017,35.4,11.972598,2.4535651
20,47.1766,12.7675,0.645,32.2,12.736648,1.9511313
21,47.1893,12.3863,0.26,17.6,19.298136,0.9946267
22,47.1784,12.6836,0.055,17.7,18.976698,0.9489444
23,47.1827,12.3982,0.074,25.6,13.397073,1.1310768
24,47.1648,12.7508,0.571,27.1,13.505346,1.2601539
25,47.1724,12.6766,0.044,24.4,13.918797,1.0320373
26,47.1644,12.766,0.157,27.2,13.03466,1.3144225
27,47.1631,12.6785,0.381,20.7,16.623255,0.88307124
28,47.1641,12.7448,0.072,34.0,12.066497,2.241455
29,47.1615,12.7761,0.036,34.7,12.011304,2.3494115
30,47.1613,12.6697,0.272,23.0,14.93907,0.9183443
31,47.1631,12.6897,0.043,22.0,15.317889,0.88279134
32,47.1608,12.7616,0.037,36.7,11.95748,2.6475813
33,47.1779,12.1348,0.125,19.2,17.493107,0.8849097
34,47.1595,12.7569,0.025,32.5,12.134783,2.0077016
35,47.1571,12.7432,0.306,25.5,13.695734,1.1120863
36,47.1725,12.3401,0.013,37.2,11.91371,2.6940985
37,47.1586,12.6835,0.293,28.7,12.839574,1.4872664
38,47.1747,12.1413,0.065,21.3,15.762113,0.8425379
39,47.1634,12.3506,0.138,33.9,12.091316,2.2164266
40,47.1511,12.752,0.523,24.0,14.65881,0.9997044
41,47.1719,12.0875,0.058,19.7,16.96036,0.8461521
42,47.1699,12.1428,0.117,32.0,12.206821,1.9074215
43,47.1701,12.2199,0.014,37.1,11.903614,2.6828525
44,47.1499,12.7384,0.14,36.8,12.036657,2.6503053
45,47.1528,12.6781,0.207,26.6,13.237109,1.2295053
46,47.1386,12.7194,2.273,21.1,18.918528,1.8739998
47,47.1492,12.7699,0.074,33.3,12.109549,2.135468
48,47.1398,12.7411,1.399,27.2,14.51899,1.4593325
49,47.1647,12.1491,0.245,29.4,12.631886,1.573458
