,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,67.93,33.83,0.03,5.8,65.204315,13.648306
1,67.87,33.5,0.03,5.7,65.28714,13.660456
2,67.82,33.75,0.02,18.8,37.311447,9.309317
3,67.83,33.77,0.02,20.1,34.818054,9.189154
4,67.139,16.345,21.469,8.5,74.78174,13.58357
5,68.083,18.055,4.886,7.5,72.79623,10.392107
6,68.104,18.153,0.137,10.2,52.73567,10.429857
7,68.145,18.166,0.531,17.0,39.93732,8.610975
8,68.118,18.206,0.734,16.4,41.636818,8.562405
9,68.122,18.085,0.303,14.2,44.76113,9.161054
10,68.105,18.099,0.374,6.5,61.609974,11.59161
11,68.567,18.446,0.135,19.7,34.031826,8.777672
12,68.545,18.332,1.048,11.3,53.38418,9.372661
13,67.775,16.813,0.563,22.4,29.408123,8.075244
14,67.135,16.471,11.306,7.7,81.32461,13.668874
15,67.154,16.444,0.906,26.2,23.74566,7.851119
16,67.187,16.697,0.808,21.2,31.758194,7.774261
17,67.227,16.893,0.109,31.1,17.250732,7.2205286
18,67.365,17.317,1.069,13.3,48.12809,8.427773
19,67.217,16.914,0.133,20.9,30.689959,8.122831
20,67.41,17.443,5.591,11.3,65.47633,9.065436
21,67.362,17.392,0.44,25.4,24.192358,8.067211
22,67.262,17.353,0.286,24.4,25.26247,7.967041
23,67.302,17.444,2.547,13.9,51.215187,7.5194874
24,67.369,17.33,0.286,23.6,26.576721,8.005272
25,67.292,17.341,0.88,17.3,39.53165,7.996313
26,67.298,17.312,0.684,19.2,35.38584,7.97711
27,67.352,16.999,0.377,13.3,46.03245,8.963268
28,67.357,17.458,0.425,21.0,31.379526,8.02542
29,67.508,17.315,0.645,24.6,25.874924,8.017026
30,67.424,17.421,1.617,10.7,55.688633,8.627792
31,67.393,17.49,1.811,14.8,47.262596,7.8097515
32,67.313,17.413,0.693,15.9,41.745014,8.280274
33,67.392,17.435,0.742,17.1,39.627735,8.134261
34,67.297,17.275,0.437,15.6,41.590893,8.477454
35,67.315,17.43,0.288,21.1,30.823818,8.074494
36,67.25,17.421,1.633,12.9,50.623714,8.036172
37,67.361,17.362,0.822,19.2,35.79878,7.9416375
38,67.21,17.382,0.151,25.2,23.811264,8.015965
39,67.241,17.379,3.137,12.0,57.211185,7.587336
40,67.217,17.346,0.541,18.7,35.89946,8.0334
41,67.258,17.393,2.968,12.4,55.773975,7.5393314
42,67.323,17.489,0.564,16.0,41.20902,8.356516
43,67.228,17.34,0.452,22.5,28.661613,7.888553
44,67.351,17.415,3.166,13.8,53.27114,7.4023476
45,67.158,17.218,0.292,22.8,27.729315,7.8962555
46,67.187,17.322,0.236,20.3,32.082626,8.101113
47,66.991,17.069,0.289,24.2,25.358597,7.821221
48,67.779,17.922,0.49,13.2,47.037907,9.089749
49,67.909,17.47,0.827,24.1,27.332092,8.118956
50,67.9,17.5,0.246,16.7,39.434998,8.7017565
51,67.785,17.917,0.289,27.3,21.666119,8.113877
52,67.798,17.917,1.788,15.3,46.53612,7.947144
53,67.719,17.833,0.123,24.1,25.7331,8.244615
54,67.577,17.405,0.463,25.0,24.959051,8.132875
55,67.709,17.831,1.024,16.7,41.48485,8.18295
56,67.583,17.468,1.189,17.3,40.63177,7.982686
57,67.573,17.486,0.546,25.4,24.556568,8.158041
58,67.722,17.713,0.319,17.1,38.760914,8.531081
59,67.716,17.737,0.359,13.1,46.790108,9.186667
60,67.581,17.5,0.765,21.7,31.080044,7.958354
61,67.703,17.84,0.228,23.5,26.891104,8.201432
62,67.569,17.399,0.479,26.3,23.138037,8.121338
63,67.686,17.931,0.283,16.0,40.782497,8.708244
64,67.683,17.944,0.131,19.4,33.926983,8.437118
65,67.686,17.875,0.46,20.9,31.923468,8.1513605
66,67.686,17.875,0.243,17.1,38.548733,8.56904
67,67.576,17.386,0.629,25.3,24.858204,8.133678
68,67.592,17.507,0.136,16.9,38.508507,8.615495
69,67.572,17.47,0.584,26.7,22.771133,8.047995
70,67.722,17.811,0.312,23.2,27.578169,8.169404
71,67.577,17.431,2.421,14.6,49.54897,7.677002
72,67.588,17.511,0.271,14.5,43.574474,8.896911
73,67.695,17.858,0.532,22.4,29.398731,8.094093
74,67.715,17.791,2.062,14.3,49.301624,7.8891463
75,67.301,17.846,0.191,21.6,29.711157,8.1012
76,67.327,17.494,0.256,24.7,24.815744,8.034216
77,67.4,17.714,0.285,18.3,36.150703,8.29551
78,67.285,17.48,0.324,20.4,32.198376,8.084035
79,67.35,17.575,0.97,22.7,29.633507,7.785588
80,67.226,17.781,1.069,14.6,45.43126,8.193816
81,67.209,17.831,0.091,27.1,21.280224,8.079596
82,67.295,17.885,0.82,18.1,37.916306,7.978973
83,67.429,17.647,0.239,22.3,28.672771,8.076183
84,67.402,17.809,3.193,12.5,56.412754,7.559554
85,67.454,17.62,0.228,20.8,31.349077,8.17855
86,67.385,17.789,1.659,20.3,35.875656,7.6214514
87,67.277,17.902,0.488,28.8,19.941408,7.623201
88,67.445,17.615,0.245,22.2,28.86377,8.0872345
89,67.304,17.593,9.389,7.5,80.442406,12.990077
90,67.299,17.908,0.238,22.4,28.440557,8.022672
91,67.321,17.607,0.373,16.3,40.11968,8.435074
92,67.222,17.827,0.6,17.1,39.162426,8.154002
93,67.333,17.916,0.403,15.8,41.231342,8.507385
94,67.449,17.655,4.594,11.1,63.521072,8.26388
95,67.345,17.631,1.185,14.2,46.63926,8.22497
96,67.448,17.584,0.903,19.9,34.73458,7.8995047
97,67.4,17.728,0.152,8.5,55.9597,10.769748
98,67.46,17.601,0.815,22.4,29.87103,7.886847
99,67.335,17.893,0.202,17.1,38.165237,8.447585
100,67.253,17.783,0.224,26.8,21.871025,8.121539
101,67.454,17.62,1.4,16.1,43.489506,7.9180775
102,67.471,17.571,7.206,11.2,69.34735,10.832258
103,67.331,17.51,0.129,29.0,19.322319,7.5999384
104,67.392,17.748,2.56,13.4,52.46789,7.529529
105,67.403,17.52,0.512,26.9,22.278748,8.026742
106,67.476,17.52,1.476,13.4,49.253597,8.173676
107,67.322,17.584,0.405,11.5,50.066925,9.413056
108,67.44,17.703,3.731,11.6,60.047085,7.723282
109,67.292,17.504,0.154,26.5,22.134245,8.139118
110,67.396,17.824,0.054,32.5,16.178452,7.027697
111,67.396,17.538,0.629,15.1,43.243153,8.463183
112,67.31,17.491,0.195,29.2,19.190735,7.5524907
113,67.485,17.592,0.352,36.4,13.643658,6.522226
114,67.421,17.529,0.577,19.6,34.45433,8.059999
115,67.216,17.797,0.33,25.9,23.240437,8.057901
116,67.245,17.807,0.184,36.4,13.456317,6.450642
117,67.344,17.589,0.787,15.2,43.46301,8.323036
118,67.228,17.752,0.346,13.4,45.784023,8.951849
119,67.369,17.79,0.325,19.7,33.612663,8.168658
120,67.415,17.693,6.731,12.7,65.005875,9.963224
121,67.316,17.52,2.841,16.5,46.640537,7.4528
122,67.452,17.595,0.154,29.1,19.325405,7.599656
123,67.382,17.724,0.25,25.3,24.011774,8.110856
124,67.406,17.488,0.528,21.9,30.013954,7.9770565
125,67.301,17.51,3.294,16.4,48.095123,7.431639
126,67.277,17.93,0.85,13.9,46.281216,8.49011
127,67.344,17.902,1.797,14.0,48.92322,7.882119
128,67.39,17.582,0.261,19.6,33.63566,8.219934
129,67.351,17.885,0.143,32.5,16.243025,7.025678
130,67.488,17.544,0.513,27.1,22.06327,8.02969
131,67.412,17.78,4.628,13.9,57.409203,7.6723247
132,67.441,17.73,0.318,31.1,17.644407,7.2735496
133,67.292,17.922,2.517,15.4,48.06738,7.537856
134,67.392,17.806,0.272,19.3,34.25234,8.23806
135,67.429,17.75,2.579,16.1,46.858543,7.5410132
136,67.333,17.611,5.525,8.6,71.427956,10.243195
137,67.323,17.489,0.118,24.7,24.537981,8.058198
138,67.176,17.546,0.4,22.0,29.38099,7.924905
139,67.202,17.835,0.176,29.5,18.861288,7.488907
140,67.199,17.636,0.547,23.5,27.241264,7.846653
141,67.187,17.685,0.349,25.4,23.929226,8.0090885
142,67.171,17.575,0.202,22.4,28.23542,7.971819
143,67.193,17.606,0.208,21.4,30.01062,8.058033
144,67.203,17.735,0.138,29.5,18.811827,7.4906535
145,67.172,17.655,10.223,11.1,73.15718,11.883492
146,67.186,17.583,2.261,13.5,51.19777,7.600517
147,67.156,17.682,0.234,22.8,27.644428,7.935202
148,67.174,17.558,0.097,32.8,15.843651,6.9132996
149,67.293,18.059,0.063,34.5,14.659679,6.672157
150,67.277,18.012,0.162,18.4,35.57531,8.317711
151,67.277,18.012,0.205,24.6,24.878979,8.04282
152,67.325,17.984,0.6,21.1,31.66108,7.933309
153,67.335,17.965,3.184,18.8,42.828968,7.455798
154,67.279,17.988,0.658,15.7,42.11278,8.325192
155,67.346,17.944,2.387,16.5,45.458996,7.538759
156,67.278,17.958,1.805,15.3,46.219135,7.737426
157,67.32,17.964,0.672,23.6,27.475866,7.8772655
158,67.279,18.075,0.486,26.8,22.351215,8.0232315
159,67.338,18.01,0.155,23.2,26.980145,8.064211
160,67.291,17.964,1.519,16.0,43.972294,7.813196
161,67.447,17.968,0.894,12.8,48.853287,8.693313
162,67.33,18.002,0.616,18.8,36.08014,8.052537
163,67.775,16.813,0.433,14.8,43.458946,8.782295
164,67.839,18.553,0.176,16.5,39.740566,8.784875
165,67.836,18.546,0.142,17.1,38.490005,8.719829
166,67.682,18.404,0.125,20.4,32.080376,8.365185
167,67.686,18.412,0.19,17.1,38.48474,8.619705
168,67.863,18.172,0.354,20.0,33.498146,8.3285675
169,67.616,18.469,0.544,16.9,39.799007,8.398348
170,67.887,18.57,0.413,21.6,30.737917,8.271009
171,67.585,18.269,0.22,9.8,53.559185,10.307604
172,67.542,18.277,0.767,15.6,42.864624,8.384204
173,67.542,18.277,0.235,23.8,26.366589,8.151899
174,67.574,18.268,2.155,7.7,64.48853,9.884184
175,67.565,18.263,0.425,14.2,44.72816,8.864913
176,67.557,18.267,0.141,25.9,23.163895,8.277429
177,68.054,18.617,0.078,16.0,40.60928,9.028685
178,67.935,18.563,0.109,32.1,16.895466,7.2472296
179,68.114,18.686,0.167,16.7,39.566185,8.882929
180,67.994,18.49,0.263,20.1,33.207306,8.434253
181,68.111,18.606,0.169,23.3,27.447271,8.447607
182,68.052,18.428,1.346,10.0,57.031425,9.364258
183,68.22,18.774,0.507,13.2,47.557995,9.277097
184,68.037,18.361,0.408,23.0,28.394691,8.298662
185,68.041,18.341,0.332,11.2,51.13948,9.870853
186,67.94,18.541,0.075,18.4,35.943832,8.676996
187,67.91,18.496,3.696,15.9,50.682777,7.6850877
188,68.042,18.317,0.28,20.6,32.330025,8.414447
189,68.216,18.675,0.313,15.6,42.17697,8.989588
190,68.101,18.681,1.853,11.2,55.91588,8.586956
191,68.065,18.704,0.582,18.3,37.553627,8.429527
192,68.038,18.426,0.16,19.1,34.861523,8.596231
193,67.947,18.608,0.555,20.8,32.604595,8.229612
194,67.972,18.564,1.071,16.4,42.511074,8.3304
195,67.987,18.408,1.031,19.1,37.065434,8.103874
196,67.971,18.512,0.649,19.8,34.734467,8.236359
197,68.205,18.718,0.172,25.3,24.499718,8.528561
198,68.081,18.686,3.689,9.3,65.76643,8.790408
199,68.257,18.713,0.057,22.2,29.128914,8.59903
200,68.212,18.691,0.285,12.2,49.00072,9.65722
201,67.924,18.563,0.731,21.3,32.09475,8.134373
202,67.964,18.452,0.444,19.9,34.01262,8.328944
203,68.192,18.841,0.156,25.9,23.621,8.481099
204,67.975,18.469,0.126,21.0,31.1798,8.458167
205,67.97,18.461,0.354,25.0,25.112347,8.407214
206,68.214,18.801,0.295,18.1,37.314617,8.685669
207,67.976,18.434,1.497,15.3,45.90754,8.17449
208,67.933,18.179,1.701,13.7,49.727596,8.208519
209,67.934,18.648,1.283,16.7,42.497616,8.18128
210,68.045,18.48,0.806,25.3,25.57357,8.160141
211,68.039,18.473,0.693,19.8,34.88892,8.242439
212,67.903,18.569,3.405,13.2,55.893654,7.67195
213,68.049,18.384,1.428,15.4,45.55038,8.22664
214,67.969,18.399,1.799,11.1,55.84553,8.593212
215,68.228,18.758,0.331,13.8,45.840942,9.290597
216,68.019,18.337,0.914,13.3,48.304947,8.848201
217,68.019,18.337,0.539,17.9,38.147247,8.467795
218,68.119,18.668,0.672,17.6,39.20106,8.473051
219,68.048,18.351,1.325,15.3,45.449463,8.290517
