,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,29.940999868,102.044041674,0.438,17.6,44.96728,6.7842083
1,29.987019467,102.042345625,0.644,16.6,45.313194,6.796514
2,29.997311063,102.041129978,0.225,13.6,45.9745,6.9973555
3,29.962296779,102.050282604,0.985,17.4,45.270367,6.7483153
4,30.025100942,102.043727594,0.465,31.7,41.46106,7.7664065
5,30.018731814,102.036920074,0.167,40.0,39.405334,9.059545
6,30.014502807,102.05082014,0.708,29.6,42.07193,7.3741584
7,29.997550948,102.056323523,0.373,34.1,40.906948,8.18972
8,30.004917145,102.045440674,1.101,29.0,42.42887,7.2316666
9,29.97760778,102.046575244,0.17,14.3,45.738766,6.9565287
10,29.948420832,102.031271368,0.155,24.3,43.153545,6.864415
11,29.928919494,102.057463275,0.391,21.3,44.022778,6.7570944
12,29.946926593,102.040228639,0.074,23.7,43.26864,6.843844
13,29.952957153,102.040527344,0.146,33.9,40.828354,8.149505
14,29.984665894,99.807801024,0.076,25.8,42.109066,6.9269953
15,29.975860472,99.790791762,0.785,20.7,43.694145,6.652316
16,29.875673668,99.647057537,1.093,13.8,45.650898,6.9257913
17,29.864115482,99.639064967,0.5,26.2,42.20414,6.9609113
18,29.934847484,99.634455759,0.793,23.6,42.958652,6.7375283
19,29.908965733,99.633153209,1.737,20.3,44.25758,6.6228633
20,29.909049776,99.652073588,1.002,20.2,43.903038,6.6576467
21,29.94093827,99.686612054,0.099,25.5,42.17384,6.913206
22,29.79607919,99.596499892,0.705,27.7,41.916615,7.157546
23,29.796824896,99.607435091,2.447,28.0,42.813892,7.102094
24,29.800726483,99.631428599,0.168,26.4,42.011852,7.0345335
25,29.797379495,99.621911839,2.134,27.5,42.757587,7.0237803
26,29.816232914,99.554860453,0.275,22.6,42.97409,6.776936
27,29.828576197,99.555903232,0.864,21.4,43.540848,6.7050962
28,29.837142856,99.565970765,0.274,21.6,43.22187,6.7421823
29,29.841384281,99.574485987,0.405,31.1,40.92072,7.7064314
30,29.843913523,99.582224191,0.451,27.5,41.825294,7.136495
31,29.869532836,99.569384089,0.292,21.7,43.19474,6.731289
32,29.876242106,99.511147185,0.811,20.5,43.712524,6.6763744
33,29.957441329,99.588694968,0.952,18.0,44.400135,6.667489
34,29.954733834,99.596275083,0.285,18.7,43.927837,6.6814375
35,29.965418731,99.598493151,0.675,18.9,44.04773,6.657019
36,29.967705607,99.603286216,0.116,24.2,42.466137,6.812956
37,30.070138627,99.30253643,1.173,16.1,44.915142,6.6688232
38,30.070423196,99.320370919,0.354,22.3,42.932285,6.665562
39,30.058193207,99.2734375,1.111,21.4,43.50424,6.59652
40,30.050359339,99.276638445,0.357,19.1,43.735783,6.6288304
41,30.070919037,99.278274536,0.889,21.4,43.39146,6.6139092
42,30.145698433,99.462635924,0.508,26.2,42.062843,6.8652215
43,30.142205053,99.471952398,0.684,17.6,44.283028,6.616667
44,30.135654485,99.480557856,1.252,15.8,45.069008,6.665481
45,30.130561628,99.492442086,0.289,20.3,43.43612,6.610447
46,30.148005544,99.492397307,0.692,18.0,44.185997,6.6079817
47,30.157996354,99.476255393,0.751,26.2,42.182507,6.8406634
48,30.13342428,99.511318758,0.22,19.2,43.686523,6.6141224
49,30.137404334,99.521896576,0.607,21.1,43.381817,6.6031747
50,29.917892379,99.607891767,0.329,26.8,41.931873,7.033314
51,29.891669673,99.516987163,0.356,25.5,42.265118,6.9019136
52,29.950079831,99.64062213,1.161,16.8,44.849777,6.6902404
53,29.989079823,99.56021766,0.426,17.9,44.168037,6.678536
54,30.574308686,99.538784014,2.702,18.3,45.018887,6.400885
55,30.573471131,99.486490378,0.076,36.2,39.26042,8.249817
56,30.556425527,99.539116213,2.418,19.5,44.591663,6.4174137
57,30.541371816,99.629089276,0.062,24.6,42.1577,6.648477
58,30.539616397,99.596271378,0.461,23.6,42.585556,6.550015
59,30.606413335,99.471786184,0.19,24.7,42.12868,6.617029
60,30.664742621,99.411689993,0.685,20.2,43.4254,6.404475
61,30.656421562,99.402181971,0.269,22.6,42.643482,6.478645
62,30.662584388,99.403920577,0.37,20.4,43.233936,6.422056
63,30.588881327,99.503259632,0.215,28.3,41.229385,7.0395036
64,30.543579173,99.589062288,0.133,31.0,40.569447,7.5159593
65,30.128560219,99.53566112,0.052,22.0,42.908146,6.6712837
66,30.13000245,99.544936309,0.085,28.9,41.181156,7.2838306
67,30.115712044,99.461625379,0.123,19.9,43.459682,6.624396
68,30.064227022,99.272699939,0.289,19.8,43.52352,6.6247354
69,30.058507585,99.295952854,0.076,29.5,40.97584,7.400048
70,29.99378818,99.603631297,0.196,26.0,42.056484,6.925361
71,29.95948734,99.565851181,0.275,18.9,43.863197,6.6767344
72,29.969388112,99.566129876,0.087,20.1,43.474327,6.6823173
73,29.979214864,99.563329961,0.075,19.4,43.641026,6.679284
74,29.92311105,99.602968675,0.608,26.4,42.17214,6.9551535
75,29.920443188,99.614252771,0.243,24.8,42.399605,6.8538394
76,29.908488998,99.664980879,0.137,24.4,42.464638,6.84419
77,29.864327086,99.663136995,0.23,21.0,43.374874,6.722294
78,29.862820566,99.672375267,0.165,24.3,42.51993,6.8511295
79,29.853238343,99.679402367,0.173,29.9,41.102196,7.5200696
80,29.850813498,99.570637169,0.853,33.0,40.75271,8.043689
81,29.854517448,99.566168494,0.135,20.6,43.409714,6.7238894
82,29.885218637,99.516289422,0.082,30.0,40.978027,7.534553
83,29.925099478,99.516696178,0.175,25.3,42.21599,6.892941
84,29.918637856,99.507847711,0.216,22.7,42.873417,6.748531
85,29.913260513,99.532868497,0.078,22.4,42.893063,6.7557926
86,29.897553245,99.526387762,0.209,28.8,41.34168,7.324384
87,29.972609591,99.646659389,0.059,23.8,42.547096,6.796185
88,29.976134364,99.650076565,0.056,23.0,42.74505,6.7588477
89,29.972743509,99.663169653,0.228,18.7,43.91495,6.6806026
90,29.988342213,99.668144329,0.14,24.3,42.464687,6.810257
91,29.916296684,99.790984075,0.161,23.8,42.65583,6.8073573
92,29.919252885,99.793583182,0.062,29.7,41.10924,7.4759893
93,29.927972588,99.788596823,0.103,21.8,43.122303,6.7384696
94,30.619216853,99.426350487,0.249,19.6,43.40314,6.4395537
95,30.54520376,99.579758217,0.082,25.4,41.95661,6.7038536
96,30.537784594,99.550940026,0.198,29.4,40.964268,7.2346373
97,30.536088054,99.589201329,0.154,19.2,43.53682,6.4808297
98,30.535723512,99.591976423,0.104,25.2,42.02271,6.6888633
99,30.540864949,99.62288706,0.218,16.1,44.373703,6.560227
100,30.549928458,99.533578583,0.228,16.4,44.269386,6.53891
101,30.563691036,99.524124006,1.143,14.6,45.194168,6.5895915
102,30.571725551,99.509285932,1.418,14.8,45.25743,6.5526714
103,30.57675348,99.493834213,0.279,35.7,39.516552,8.212542
104,30.585116361,99.504191036,1.413,16.7,44.759056,6.4352145
105,30.569164978,99.553437547,0.413,13.7,45.134544,6.665479
106,30.581109238,99.519162217,2.944,17.0,45.442677,6.4034214
107,30.547701271,99.548046484,0.271,19.0,43.62335,6.4692087
108,30.623308155,99.433438749,0.215,23.9,42.319717,6.5569034
109,30.626971434,99.438361107,0.272,21.5,42.93755,6.460134
110,30.630268195,99.478772035,0.577,19.7,43.53432,6.419626
111,30.142773686,99.497932709,0.103,29.3,41.068394,7.3412857
112,30.141009262,99.504608891,0.43,27.1,41.796974,6.9900913
113,30.134718435,99.543625387,0.37,30.1,41.01781,7.457022
114,30.136815177,99.5356045,0.277,24.0,42.516834,6.725292
115,30.158324149,99.485538085,0.383,23.9,42.570972,6.701731
116,30.149464727,99.485722733,0.443,31.3,40.76487,7.6568236
117,30.128771389,99.482915545,1.157,13.3,45.682285,6.8445797
118,30.128004631,99.511676581,0.254,20.1,43.477222,6.612711
119,30.132264965,99.516358291,0.104,32.2,40.39411,7.8038845
120,30.066068454,99.288423398,1.478,23.2,43.27146,6.601324
121,30.052327222,99.290876346,0.873,22.7,43.081974,6.6476965
122,30.06289649,99.318474302,0.406,35.9,39.674885,8.392927
123,30.056979142,99.308770344,0.099,28.9,41.14561,7.3028164
124,30.048293642,99.28372558,0.229,23.6,42.549873,6.73502
125,29.89825219,99.531622826,0.063,32.4,40.411293,7.8934946
126,29.902581942,99.53170091,0.241,34.9,39.92184,8.267668
127,29.825761423,99.550983494,0.049,21.6,43.11548,6.77063
128,29.962581635,99.583854675,0.978,22.3,43.34644,6.6624026
129,29.924734051,99.580258154,0.751,17.3,44.50304,6.7047086
130,29.919223136,99.596789831,0.471,23.0,42.944756,6.73825
131,29.979935633,99.806474562,0.169,24.4,42.496143,6.8184905
132,29.977103848,99.796893436,0.197,23.9,42.63005,6.787776
133,29.981487452,99.803050736,0.219,18.7,43.947193,6.6822357
134,29.970908349,99.801117126,0.106,26.7,41.891098,7.025845
135,29.85961062,99.633529755,0.629,23.7,42.880142,6.7787056
136,29.853831982,99.64306474,0.285,30.0,41.123573,7.5270085
137,29.858042973,99.640387407,0.283,25.6,42.25174,6.9298916
138,29.87335249,99.641083878,0.376,15.0,44.984917,6.857855
139,29.881082121,99.653378727,0.078,23.1,42.763683,6.7940364
140,29.927766519,99.622467588,1.246,13.1,45.87905,6.9443607
141,29.932251446,99.626999128,0.455,28.2,41.628307,7.205813
142,29.929831657,99.671328577,0.573,14.9,45.09229,6.8412046
143,29.930186247,99.517137059,0.133,28.2,41.446693,7.2335677
144,29.924435605,99.51138853,0.125,23.6,42.605625,6.7931786
145,29.933648812,99.666682325,0.248,20.4,43.511406,6.6871843
146,29.925990141,99.660749529,0.356,20.3,43.585506,6.6815653
147,29.97764103,99.658280215,0.201,22.4,42.963966,6.722659
148,29.974153964,99.640681232,0.067,21.7,43.072487,6.720915
149,29.977904089,99.645292375,0.103,24.3,42.4439,6.817503
150,29.957934133,99.641697554,0.102,20.0,43.531647,6.686449
151,29.951387128,99.632634882,0.205,19.1,43.803497,6.683684
152,29.915197002,99.644619691,0.493,29.2,41.399227,7.358287
153,29.918850938,99.65460966,0.469,25.3,42.398228,6.869473
154,29.903531695,99.709624769,0.117,27.5,41.684483,7.1483684
155,29.900933714,99.711758378,0.146,29.3,41.235275,7.407503
156,29.8537798,99.67268638,0.121,25.5,42.210262,6.939482
157,29.944914893,99.570470205,0.053,23.8,42.532074,6.8051496
158,29.949236928,99.571552364,0.181,25.7,42.128666,6.9161296
159,29.840720582,99.558145627,0.191,23.9,42.60531,6.831674
160,29.837368328,99.65347526,0.055,30.3,40.95281,7.600318
161,29.901161246,99.633268261,0.703,19.1,44.042336,6.676955
162,29.98693506,99.670436841,0.087,18.1,43.999264,6.697578
