,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,64.8174,-23.7852,4.903,15.0,47.51148,7.183648
1,64.7951,-23.7686,1.897,17.7,34.34122,6.239581
2,64.7979,-23.8043,0.751,22.8,23.321606,6.234922
3,64.8036,-23.821,0.067,17.8,29.528086,7.0218987
4,64.8046,-23.7993,0.978,16.1,34.81022,6.6471305
5,64.8003,-23.753,0.912,17.3,32.5108,6.578984
6,64.8116,-23.7522,2.712,15.7,40.156464,6.271614
7,65.4045,-18.542,2.166,13.6,43.788223,6.6246495
8,65.6388,-18.3031,0.448,19.2,29.311949,6.922904
9,65.6495,-18.2939,1.0,15.2,37.837723,7.061093
10,65.6563,-18.3097,0.258,25.5,19.837902,6.475531
11,65.641,-18.3319,0.052,20.6,26.14679,6.9657946
12,65.6436,-18.3225,0.828,16.3,35.369602,6.996673
13,65.6683,-18.9709,0.771,17.2,33.524834,6.944507
14,65.6694,-19.0037,0.469,19.3,29.159246,6.9121084
15,65.6644,-18.3142,0.077,23.6,21.871557,6.676366
16,65.6725,-18.9196,3.279,12.0,49.987797,6.7459745
17,65.6796,-18.6833,0.096,37.7,9.758097,4.693424
18,65.6845,-18.7129,0.119,27.1,17.81962,6.3601317
19,65.6958,-18.7361,0.229,19.4,28.464375,7.041377
20,65.6965,-18.7501,0.165,18.0,30.621565,7.263956
21,65.4502,-18.5253,0.23,21.8,24.534956,6.6930118
22,65.8259,-18.4386,0.086,21.9,24.380962,6.8616614
23,65.6993,-18.7197,0.113,23.1,22.613716,6.708094
24,65.6839,-18.8748,6.608,14.4,53.725887,8.534624
25,65.6889,-18.8107,4.776,13.2,51.831505,7.14907
26,65.6541,-18.8311,5.093,13.0,52.927902,7.3097463
27,65.6535,-18.8658,0.896,16.3,35.4953,6.963434
28,65.6425,-18.7725,0.862,11.8,43.753815,7.7516637
29,65.693,-18.7833,0.062,16.6,32.78579,7.5064664
30,65.6972,-18.7775,0.364,19.9,27.988049,6.9066267
31,65.7021,-18.7876,0.146,22.3,23.809267,6.755528
32,65.6385,-18.7411,0.277,21.3,25.539822,6.7934184
33,65.6382,-18.7699,0.279,25.6,19.714808,6.4542465
34,65.6392,-18.7999,0.167,22.8,23.09302,6.686635
35,65.7055,-18.9181,1.167,12.2,43.862545,7.4880457
36,65.7154,-18.9989,0.128,24.3,21.053099,6.6186786
37,65.7156,-18.6996,0.101,12.5,40.441986,8.268535
38,65.7174,-19.022,0.822,17.4,33.33002,6.9190326
39,65.7204,-18.9901,0.164,24.3,21.123213,6.6175566
40,65.7119,-18.9644,4.714,11.1,55.599293,7.1106763
41,65.7191,-18.6297,0.11,25.1,20.080969,6.542251
42,65.7117,-18.6567,3.16,14.8,44.43372,6.600467
43,65.7172,-18.568,0.87,15.9,36.24249,7.055997
44,65.7174,-18.6064,0.15,14.0,37.811275,7.9072237
45,65.7239,-18.5984,0.929,16.5,35.307056,6.948366
46,65.8278,-18.492,0.139,30.0,15.110592,6.1292562
47,65.8272,-18.5195,1.803,15.0,40.48292,6.7868114
48,65.8254,-18.4794,0.558,22.4,24.679382,6.6982975
