,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,76.7052,17.0347,16.7,142,459,0.597,204,1388,74.8262,14.664079
1,76.7872,16.1891,18.3,234,582,0.581,277,1658,70.99747,14.19051
2,76.9194,16.3915,19.8,157,540,0.388,222,1200,74.09088,14.611946
3,76.9423,15.9932,13.8,665,933,1.044,62,1075,81.364265,16.047972
4,76.9564,16.4966,17.7,186,396,0.5,35,1068,86.76209,17.372547
5,76.9375,16.4289,12.6,111,621,13.618,336,8187,66.67286,12.963776
6,76.9661,16.4263,16.3,143,411,0.559,328,1536,69.09154,14.201974
7,77.0379,16.1035,14.8,85,425,1.577,273,2103,70.570595,14.138901
8,77.0472,15.2714,19.9,277,541,0.651,338,1378,67.21438,13.869347
9,77.043,15.7801,16.0,202,634,1.456,201,2374,75.60399,14.571467
10,77.0498,16.0916,15.3,115,407,0.659,266,1146,70.30156,14.160449
11,77.0683,15.893,21.7,111,529,0.513,271,1246,71.5861,14.388487
12,77.0789,15.7598,51.0,270,516,0.083,54,334,84.46084,17.038761
13,77.08,15.8767,28.4,165,580,0.194,259,757,71.55412,14.360158
14,77.0813,15.7456,31.4,212,720,0.312,51,1047,88.09921,17.528503
15,77.0842,15.8585,26.6,112,393,0.229,231,724,72.17968,14.464801
16,77.1193,15.3078,22.7,249,822,0.688,293,1669,71.542885,14.323232
17,77.1532,15.2635,18.2,322,700,0.559,279,1831,70.95993,14.110236
18,77.1646,15.2666,19.4,299,566,0.329,267,1152,69.788,13.967371
19,77.1711,17.3325,19.0,274,489,0.439,176,995,74.855515,14.63764
20,77.3137,14.6749,19.4,285,574,0.552,278,1408,69.410446,13.919445
21,77.3246,14.6474,18.5,321,636,0.469,282,1031,68.53813,13.806043
22,77.3241,17.3663,16.5,109,444,0.951,72,1914,85.52939,16.743725
23,77.3469,16.0997,19.4,294,628,1.025,346,1190,66.3605,13.718701
24,79.4014,23.5121,4.4,11,666,1095.853,179,50954,629.5521,424.04187
25,79.3657,24.447,3.4,28,386,153.538,158,18363,113.88124,58.069424
26,79.5931,24.5544,9.0,2,767,1226.367,147,56487,702.5242,474.83255
27,79.6073,25.2752,3.2,48,642,249.109,140,23275,161.75612,95.562614
28,79.7418,25.601,10.8,10,738,662.905,131,35861,388.60153,255.75801
29,79.8072,26.3482,8.7,1,613,175.992,123,19358,124.74927,66.87587
30,79.8722,26.6074,9.0,20,582,218.616,110,25966,150.58958,85.65974
31,80.2419,20.2284,15.6,68,619,16.277,21,7065,73.23536,13.728428
32,80.2055,20.0636,15.1,22,618,38.758,266,11365,72.4639,20.008066
33,80.1519,20.1708,18.6,160,604,82.176,252,12753,80.98064,32.339527
34,80.0371,21.3418,7.4,16,626,224.739,30,23042,147.96532,86.60044
35,80.1855,20.5652,14.2,8,617,67.387,61,12195,77.51593,30.660883
36,79.9838,21.8724,8.9,24,595,112.063,67,14041,91.42797,43.359863
37,79.9525,19.4023,11.7,95,584,61.667,311,8889,70.821075,23.376368
38,79.8907,19.0047,11.3,92,536,54.782,313,6122,65.60591,19.65364
39,79.8836,21.8543,5.8,52,560,56.294,133,9780,70.596214,24.482958
40,80.1199,20.9865,13.0,3,600,158.996,34,23062,121.612274,64.19873
41,79.8936,21.4968,8.2,0,627,109.841,173,16494,95.54352,43.532734
42,79.8517,21.1601,7.4,34,569,44.96,181,10382,71.010544,22.452566
43,80.017,19.1828,7.7,219,289,1.397,195,1527,71.58972,14.087729
44,79.8928,18.6958,8.2,150,274,8.6,312,2088,57.72949,11.613662
45,80.4086,19.5886,14.3,58,609,5.053,177,3379,72.40012,13.868075
46,80.3341,20.2312,12.5,138,260,0.705,23,965,86.84285,17.484142
47,80.4674,19.7338,19.5,154,390,0.517,76,1063,83.4025,16.560333
48,80.3812,20.1168,11.2,12,177,1.56,287,1423,68.88772,14.147398
49,80.4094,19.9346,12.1,57,440,4.121,127,3441,76.84309,14.655187
50,80.2838,20.0943,10.9,180,422,3.615,27,2408,82.185135,15.928617
51,80.2774,20.2235,11.4,245,494,1.727,39,1738,84.731735,16.701794
52,80.2552,20.0902,13.0,94,472,13.573,312,4668,61.007675,12.048237
53,80.2375,20.4525,11.7,140,605,15.223,16,4017,65.776726,12.090973
54,80.4274,19.6031,23.0,190,424,0.465,53,931,85.206795,17.03391
55,80.4263,19.7955,11.8,278,472,1.635,286,1047,66.32137,13.541232
56,80.4198,19.6594,23.8,88,473,0.555,88,1319,84.421364,16.67773
57,80.4397,19.7808,6.7,365,427,0.391,281,662,67.10041,13.756117
58,80.4446,19.8107,26.4,114,366,0.286,53,519,85.126595,17.110094
59,79.9329,26.7924,6.1,51,503,79.912,98,14359,84.577286,34.542427
60,79.9971,26.7928,6.6,50,502,84.651,76,14954,86.8649,36.503628
61,80.0132,26.0182,9.3,5,693,692.661,36,40119,405.19116,267.63538
62,78.0648,21.4725,8.2,151,560,17.288,295,6517,62.882904,13.036517
63,79.4187,20.9617,8.7,20,487,69.091,223,10201,74.129265,26.948784
64,79.4264,21.3451,15.2,9,483,80.21,129,8442,73.96591,28.912594
65,79.4904,20.4281,9.8,63,471,37.767,136,7592,65.03804,18.440891
66,79.5486,20.395,12.0,43,483,22.325,46,6706,70.0623,14.583504
67,79.5701,20.189,11.6,43,468,29.824,48,8311,71.81416,17.85979
68,79.6051,20.069,8.2,2,403,12.352,351,5077,63.340504,12.50181
69,79.517,20.1362,8.8,76,470,58.493,239,9212,69.44449,23.133036
70,80.0822,27.9838,5.7,0,214,9.396,269,2835,63.39233,12.4235115
71,80.0624,28.0889,5.3,0,210,8.985,160,3819,67.91742,12.850011
72,80.0868,28.126,5.1,0,213,9.366,63,3297,70.44075,13.060641
73,80.1407,22.6875,15.1,256,519,3.688,346,2750,65.757484,13.499068
74,80.122,22.5924,14.4,98,506,11.774,256,5016,63.69038,12.030863
75,80.1023,22.6792,18.2,195,510,8.565,189,4011,64.947365,12.274333
76,80.1215,22.7926,17.7,185,515,11.195,102,3850,64.77452,11.790676
77,80.3549,22.885,12.0,187,484,2.463,25,2267,86.291504,16.918705
78,80.3447,22.8698,10.5,312,484,1.002,220,956,70.763084,14.119885
79,80.4333,23.1783,12.3,46,404,1.612,19,2172,90.27976,17.858843
80,80.4146,23.1523,9.8,9,390,6.177,119,3638,73.52789,13.916618
81,80.3988,23.1101,10.6,141,229,0.319,164,768,76.07143,15.127058
82,80.4373,23.0787,11.0,32,387,2.013,355,2406,70.11759,14.507637
83,80.3871,22.4694,12.3,234,406,2.329,34,1856,83.52043,16.415306
84,80.3751,22.4468,13.6,185,417,2.36,172,2203,74.133705,14.404022
85,77.3556,14.4677,18.6,258,462,0.516,73,915,82.00278,16.245125
86,77.3624,14.4103,16.3,287,543,0.564,265,1457,69.80648,13.91712
87,77.3661,14.4578,18.1,224,507,0.861,11,1349,88.90806,17.855925
88,77.3713,14.3288,17.9,278,577,0.587,323,1332,67.66297,13.884784
89,77.3742,14.3736,20.3,238,576,0.761,3,1695,91.39324,18.391161
90,77.3787,14.7059,20.3,357,637,0.493,334,1293,67.022316,13.79441
91,77.41,16.4395,15.4,260,772,1.146,287,2471,72.29186,14.339079
92,77.4038,15.9763,13.3,254,649,3.259,72,3632,83.03835,15.798475
93,77.4027,16.652,11.7,238,583,1.904,357,3151,68.88936,14.0333395
94,77.4223,14.4866,24.0,272,449,0.278,75,756,81.935745,16.294064
95,77.4181,16.0079,18.3,320,560,0.573,46,1120,85.2795,16.999388
96,77.4303,14.6422,18.4,327,552,0.468,329,1214,66.82252,13.789258
97,77.4121,16.5696,13.2,265,745,2.217,5,3829,94.03584,18.445211
98,77.4231,16.5079,18.6,264,652,0.535,348,1140,67.90738,14.016948
99,77.4237,15.9495,13.5,280,735,3.856,49,3140,82.299,15.674565
100,77.4537,14.646,17.8,363,664,0.559,338,1068,66.387764,13.697103
101,77.4501,15.8665,14.7,213,716,1.558,26,2601,90.752396,17.825891
102,77.445,15.9101,14.1,301,621,0.92,14,2226,91.08145,18.17329
