,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,81.0237,-68.0302,9.0,348,918,1206,5.123,146,5401,858,58.851387,12.115242,66.85467,56.675262,41.486618,57.378643,58.9075,55.193478,55.99129,70.46383,67.57857,48.58683,71.75231,35.985027,70.52329,44.648235,64.300064,74.13692,63.249226,61.62511,77.41852,70.59321,58.445904,29.348637,51.204643,48.768238,70.16873
1,81.1403,-68.8844,19.0,759,1028,1241,0.569,8,1810,482,30.42714,5.069398,30.404581,27.6183,27.999195,36.512257,27.389463,28.618763,32.74115,27.815763,31.68347,27.704454,36.612267,22.718838,36.42625,28.581223,40.79927,34.01289,29.304893,31.97793,36.7675,38.391937,22.86536,23.195383,21.355915,29.500181,29.681261
2,80.9223,-69.1043,7.4,536,889,1024,3.736,11,4792,488,59.67369,10.89851,62.70096,52.996536,43.499016,60.9985,58.565586,57.076214,58.38786,65.67022,67.88081,49.236774,76.0538,34.716602,69.46885,53.54332,68.09016,69.312126,61.725555,60.980877,76.0739,73.77886,60.817,35.88048,50.862846,54.199936,69.32542
3,80.8772,-69.2006,13.1,954,1135,1389,2.259,305,2974,435,36.696724,8.321997,43.67734,38.241714,22.609922,34.78788,32.234825,32.048004,31.235815,45.50239,41.247887,33.071552,47.109703,21.961712,42.911037,24.396343,40.053722,45.034588,43.374187,37.927128,52.50872,40.23094,39.20081,18.6556,34.1043,32.630413,42.661625
4,80.8687,-69.2585,10.1,750,1109,1372,4.057,29,3673,622,50.934383,8.8296995,53.112103,47.170002,40.684822,51.447563,49.80905,49.20228,50.536324,55.723522,58.134777,42.38267,64.54393,30.882341,59.681046,43.228992,59.59494,60.318707,52.358887,52.44694,63.572243,61.677475,49.96781,31.557775,42.260765,46.312645,56.75192
5,80.8591,-69.1875,13.6,814,990,1113,0.419,116,1493,299,31.819073,6.369938,34.852623,29.781864,23.096075,31.671457,29.24521,30.906233,29.342627,36.387157,34.399757,28.967825,43.860252,18.577284,37.455544,24.971748,41.469917,36.76109,32.749718,32.27555,42.56806,36.92216,32.881622,19.247355,25.554565,27.951384,33.57971
6,80.864,-69.3243,12.0,1060,1243,1406,3.763,55,2437,346,38.65124,6.8362856,40.306526,35.475597,30.461163,40.171406,36.19145,37.626854,37.279877,42.981174,42.746742,33.618107,52.346165,23.865507,45.688244,32.922424,48.379715,43.907482,39.048664,38.70256,48.94513,44.773453,38.782993,24.706581,31.003502,36.110313,40.239452
7,80.883,-69.3642,17.4,848,1073,1312,1.268,18,1602,464,31.279095,5.011409,31.221323,28.584764,28.411264,36.24341,28.50308,30.00535,33.014706,29.996462,32.48278,28.477793,38.78622,23.034588,37.58714,28.652748,41.75483,35.435966,29.886965,32.560307,37.218376,38.136578,25.403994,23.349482,22.260292,29.971603,30.997362
8,80.875,-69.4072,18.2,879,1087,1266,0.713,313,1309,387,26.344236,6.2416725,31.824524,29.84976,13.830547,24.663055,22.398815,22.24758,23.345625,32.137318,29.245373,24.728226,32.654343,16.728144,32.551388,17.375967,29.172838,32.225655,32.331696,26.958738,38.80709,25.5605,29.857862,13.362751,25.223026,22.80514,28.719934
9,80.8888,-69.4148,19.5,867,1088,1255,0.476,5,1150,388,28.12942,4.795313,27.986954,25.355904,25.505257,34.171814,24.607752,25.924416,29.850788,25.153433,29.235332,26.114437,35.55652,21.892664,33.155342,26.979658,38.53161,30.464382,27.075178,29.528498,33.99433,35.338097,20.622675,22.59707,19.467915,27.903696,26.221802
10,80.9788,-69.7834,8.3,497,1159,1458,25.559,347,12390,961,78.695114,16.19832,90.97144,79.621445,48.048325,80.2056,80.01867,69.62054,68.83144,97.32046,93.319305,67.03932,88.74577,54.815807,91.00883,64.05585,71.076935,103.49928,90.17053,79.25957,105.12332,82.52797,85.19855,40.471565,72.76899,66.420685,97.23776
11,80.9836,-69.9346,10.2,909,1122,1225,4.427,319,1721,316,39.28652,8.871846,45.385414,38.99426,25.093369,37.643093,34.88642,34.744473,34.26716,49.726063,43.140232,35.23422,52.681946,23.366879,44.34829,25.371683,43.88491,46.623413,46.53358,40.720505,55.87152,45.222958,41.011826,20.668451,35.63158,34.955654,46.155
12,81.129,-68.7934,12.0,616,1065,1410,6.962,357,5098,794,52.675205,10.913381,61.431473,55.311073,34.295956,50.18518,50.135998,47.769955,45.93053,63.712025,61.94941,46.18102,62.325413,34.92692,62.002594,36.21848,52.13842,66.63143,62.2549,53.63568,71.94139,55.66941,56.472084,28.187944,48.223763,46.0658,63.28326
13,80.9364,-70.0664,7.4,595,1301,1559,85.034,348,14350,964,85.27107,17.245441,99.31331,84.538216,51.808094,89.85543,86.38827,72.90759,74.67656,106.9903,101.12959,73.21838,97.28027,61.27246,97.81629,75.02768,75.309364,111.60193,97.92817,84.852646,110.694695,87.05272,93.59774,43.89599,78.37469,71.816795,104.42978
