,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,34.4713,79.4939,0.432,22.0,35.971336,4.981654
1,35.5452,77.9513,0.367,25.4,34.11882,4.9725904
2,35.5188,77.9295,0.07,27.3,33.303993,5.101533
3,35.5252,77.9237,0.255,16.9,36.55076,4.2879663
4,35.5309,77.9141,0.261,19.0,35.947548,4.4012146
5,35.5399,77.9144,0.061,20.3,35.49248,4.521441
6,35.5535,77.9115,0.048,16.5,36.556953,4.276406
7,35.5577,77.9099,0.053,9.1,39.230762,4.3213944
8,35.5594,77.9048,0.21,26.8,33.539024,5.0738072
9,35.569,77.9242,0.026,21.6,35.070408,4.6242876
10,35.5658,77.931,0.102,11.7,38.201794,4.1917205
11,35.5463,78.4649,0.219,34.2,31.659557,5.8590593
12,35.5637,78.4519,0.268,35.1,31.462002,5.9903603
13,35.5749,78.0681,0.649,30.2,32.90551,5.434613
14,35.5637,78.4388,0.934,26.5,34.32163,5.2215486
15,35.5631,78.448,0.023,40.2,30.05855,6.738723
16,35.5606,78.3496,1.319,25.5,34.851227,5.1680994
17,35.5606,78.4502,0.076,39.8,30.191607,6.6833553
18,35.557,78.4489,0.172,31.9,32.210384,5.5371027
19,35.5632,78.1002,0.438,23.4,34.826584,4.7780538
20,35.5551,78.3392,0.809,31.6,32.743526,5.645756
21,35.5473,78.3711,0.136,36.7,30.938805,6.2088156
22,35.5599,78.1071,0.538,26.4,33.96293,5.099822
23,35.555,78.1117,0.405,25.5,34.16094,4.9891872
24,35.5428,78.3702,0.21,28.6,33.14371,5.225577
25,35.5501,78.3618,1.755,23.7,35.622387,4.914097
26,35.553,78.3493,0.12,35.8,31.141575,6.0692716
27,35.5424,78.3561,0.125,29.7,32.747044,5.3014436
28,35.5387,78.3502,0.304,36.0,31.240652,6.1349416
29,35.5404,78.3587,0.023,34.3,31.452456,5.8354654
30,35.5349,78.3547,0.609,29.9,33.058353,5.4173927
31,35.6178,78.0092,0.103,31.2,32.184143,5.4052906
32,35.6171,78.0458,0.063,28.7,32.87944,5.1716022
33,35.6655,78.2877,0.356,33.4,31.877502,5.730134
34,35.6721,78.3212,0.565,30.8,32.728733,5.4497952
35,35.6704,78.2863,0.305,33.1,31.913252,5.6774664
36,35.701,78.3024,0.407,33.3,31.936697,5.7158237
37,35.6972,78.276,0.11,34.3,31.443481,5.8009562
38,35.6905,78.305,0.215,34.5,31.486818,5.849578
39,35.6808,78.2133,0.582,28.4,33.386105,5.2300215
40,35.684,78.256,0.497,31.4,32.491196,5.4936175
41,35.6872,78.2957,0.322,30.3,32.664314,5.335078
42,35.6761,78.2511,0.074,32.7,31.828228,5.578284
43,35.6754,78.2894,0.675,28.3,33.510838,5.2500386
44,35.6705,78.2958,0.079,33.9,31.53489,5.7480817
45,35.6586,78.2748,1.305,21.3,35.94929,4.534864
46,35.6538,78.3766,0.187,32.4,32.039135,5.569422
47,35.6564,78.236,0.251,28.7,33.065975,5.193796
48,35.6489,78.076,0.911,23.6,35.0277,4.820738
49,35.6499,78.1016,0.11,29.1,32.800014,5.2014394
50,35.6485,78.0826,0.044,33.4,31.579346,5.6711416
51,35.6445,78.0923,1.437,28.4,34.022827,5.5066357
52,35.6437,78.135,0.106,29.3,32.748978,5.2209992
53,35.6466,78.0617,0.429,30.2,32.71231,5.355043
54,35.6472,78.0695,0.851,26.1,34.24498,5.1198635
55,35.6388,78.1768,0.086,28.1,33.112846,5.125205
56,35.6367,78.1813,0.096,33.1,31.73038,5.647564
57,35.6435,78.1595,0.254,31.2,32.33961,5.4283395
58,35.6388,78.1603,0.067,32.8,31.780224,5.599322
59,35.6375,78.0864,0.11,21.6,35.144814,4.601493
60,35.637,78.1414,0.626,30.5,32.810776,5.440234
61,35.6407,78.1118,2.222,21.5,36.425148,4.6385036
62,35.6286,78.0162,0.439,33.1,31.944729,5.711395
63,35.6386,78.1225,1.561,23.1,35.573376,4.7884154
64,35.6324,78.1402,0.054,21.1,35.28354,4.5726104
65,35.6277,78.197,1.831,24.9,35.27618,5.1086054
66,35.6232,78.2049,0.215,29.7,32.741383,5.280472
67,35.6315,78.1746,0.071,28.7,32.92144,5.172095
68,35.6314,78.1787,0.123,29.5,32.718864,5.246627
69,35.6304,78.1447,0.072,24.9,34.106873,4.853994
70,35.6285,78.1505,0.085,29.2,32.773422,5.2156215
71,35.6249,78.1538,0.109,17.7,36.275623,4.321887
72,35.6342,78.1223,0.025,16.9,36.459877,4.2784414
73,35.6323,78.1196,0.193,23.8,34.535954,4.7669992
74,35.6271,78.127,0.193,17.0,36.51602,4.2700195
75,35.6381,78.0974,0.4,21.6,35.301674,4.577825
76,35.6323,78.0943,0.073,16.7,36.536983,4.2620597
77,35.6276,78.1126,0.277,17.5,36.408592,4.2933507
78,35.6231,78.1088,0.038,19.9,35.625423,4.4653287
79,35.6226,78.1672,1.37,25.7,34.757473,5.1922493
80,35.6197,78.1484,0.326,13.3,37.796272,4.158346
81,35.6195,78.0962,0.025,34.6,31.271631,5.8466415
82,35.6179,78.1007,0.149,21.7,35.14525,4.610521
83,35.6174,78.0134,0.067,29.0,32.781017,5.1955705
84,35.6137,78.1224,0.076,29.3,32.732224,5.2272525
85,35.6018,78.0232,0.652,32.6,32.248905,5.704581
86,35.5976,78.0239,0.041,23.0,34.665337,4.6915026
87,35.5898,78.0201,0.626,33.3,32.054527,5.7933283
88,35.5928,78.031,1.977,21.5,36.25781,4.6237955
89,35.602,78.0278,0.049,31.7,32.024235,5.4602985
90,35.5698,78.4656,0.146,28.4,33.179264,5.1922703
91,35.5697,78.4505,0.329,37.3,30.961702,6.3306413
92,35.5883,78.044,2.019,25.6,35.181202,5.270416
93,35.6283,78.1046,0.893,16.7,36.972523,4.2234864
94,35.6238,78.0934,0.54,24.3,34.602623,4.8628936
95,35.6265,78.1386,0.189,22.2,35.021675,4.631344
96,35.6244,78.1285,0.068,24.6,34.200058,4.8318615
97,35.6204,78.132,0.03,28.6,32.912846,5.158418
98,35.6142,78.142,0.202,17.5,36.38069,4.3040857
99,35.6238,78.0621,0.435,29.9,32.80509,5.334167
100,35.6273,78.0488,0.128,36.1,30.955317,6.085342
101,35.6239,78.0417,0.138,36.9,30.763592,6.2081423
102,35.6221,78.0571,0.099,26.6,33.553566,5.0168467
103,35.6199,78.1811,0.455,29.5,32.97081,5.3085675
104,35.626,78.1736,0.359,28.4,33.225975,5.200389
105,35.6407,78.1531,0.356,30.3,32.659847,5.354112
106,35.6934,78.2226,0.31,33.5,31.787193,5.7237406
107,35.6924,78.2084,0.036,31.3,32.147423,5.3841453
108,35.6726,78.1997,0.716,29.5,33.158913,5.3543196
109,35.676,78.2083,0.058,29.1,32.78765,5.1871963
110,35.6863,78.2169,0.344,31.8,32.256298,5.5071797
111,35.6498,78.2713,0.127,28.6,33.01819,5.1686587
112,35.6551,78.2622,0.254,27.5,33.440723,5.107329
113,35.6687,78.2589,0.044,25.3,33.98158,4.872386
114,35.6645,78.2656,0.456,26.1,34.019375,5.0203123
115,35.6654,78.2839,0.21,31.5,32.259335,5.4521546
116,35.6971,78.2978,0.203,30.6,32.48948,5.3392673
117,35.6351,77.9838,0.307,33.5,31.727774,5.7355876
118,35.6333,77.9521,0.079,26.2,33.631603,4.9673004
119,35.6295,77.9846,0.113,26.5,33.57061,5.004499
120,35.6245,77.9644,0.367,22.7,34.931454,4.6860905
121,35.6327,77.976,0.675,26.7,33.905273,5.137413
122,35.6302,77.9691,0.311,32.1,32.091618,5.5503335
123,35.6277,77.9737,0.06,35.8,30.956467,6.0231023
124,35.6238,77.9726,0.091,31.8,32.004765,5.4733443
125,35.622,77.976,0.033,30.9,32.201794,5.354798
126,35.6206,77.9701,0.04,30.1,32.426857,5.279117
127,35.6152,77.9695,0.062,31.8,31.985245,5.469635
128,35.6112,77.9433,0.175,31.8,32.063354,5.4919047
129,35.6074,77.9604,2.439,26.4,35.23509,5.476997
130,35.6146,77.967,0.043,30.6,32.28958,5.327282
131,35.6009,77.9864,0.917,30.9,32.88949,5.572938
132,35.6059,77.9742,1.516,27.7,34.265717,5.492407
133,35.5979,77.9248,0.262,28.2,33.144547,5.1697426
134,35.5521,77.9279,7.489,16.4,41.417416,4.8514686
135,35.5905,77.9395,0.137,26.2,33.681637,4.990655
136,35.5987,77.9687,2.224,20.6,36.638466,4.5628443
137,35.5903,77.9664,0.41,29.1,32.996338,5.2723513
138,35.5787,77.9161,0.406,30.6,32.561703,5.4106336
139,35.1961,78.4898,2.777,21.8,36.929405,4.8685327
140,35.2014,78.494,0.047,28.8,33.116196,5.3414016
141,35.2261,78.4759,0.076,23.7,34.725075,4.883174
142,35.242,78.486,0.246,26.7,33.87723,5.1926827
143,35.2775,78.4529,0.747,27.0,34.12505,5.3142204
144,35.2872,78.4857,0.168,27.1,33.683353,5.2057395
145,35.258,78.475,0.259,25.5,34.2636,5.0744104
146,35.2479,78.4765,2.866,22.3,36.829166,4.9277077
147,35.2488,78.4898,0.076,31.2,32.43558,5.539731
148,35.2719,78.4592,0.563,26.0,34.307377,5.173841
149,35.2821,78.4457,0.172,31.9,32.294674,5.630683
150,35.2618,78.4567,0.131,30.0,32.789635,5.4309244
151,35.2652,78.4622,0.388,29.8,33.03444,5.4575005
152,35.2586,78.4669,1.114,25.1,34.95631,5.166534
153,35.3033,78.4765,0.192,27.0,33.72191,5.193228
154,35.2999,78.4832,0.049,20.6,35.63028,4.6201186
155,35.2903,78.4813,0.049,35.1,31.394146,6.030405
156,35.2901,78.479,0.035,37.8,30.723125,6.4247317
157,35.282,78.4924,0.075,28.2,33.290283,5.2716646
158,35.2829,78.4887,0.046,27.3,33.54208,5.201128
159,35.1107,78.5696,0.094,30.9,32.60074,5.5613236
160,35.0735,78.5656,0.268,29.8,33.04244,5.509915
161,35.0836,78.5584,1.661,23.2,35.891087,4.955303
162,35.0896,78.5483,0.954,30.0,33.500526,5.6824007
163,35.0838,78.5702,0.14,34.4,31.735384,6.015868
164,35.1309,78.5459,0.034,25.8,34.077404,5.1043577
165,35.1445,78.5067,0.041,18.4,36.281345,4.511564
166,35.1547,78.5607,0.68,24.5,34.91212,5.057156
167,35.1589,78.5528,0.952,25.6,34.762115,5.2291365
168,35.1652,78.5357,1.811,23.6,35.84373,5.0024796
169,35.1689,78.5259,0.942,21.3,35.952454,4.6718516
170,35.1719,78.5137,1.181,27.4,34.388504,5.506804
171,35.0063,78.5126,0.276,27.6,33.712826,5.371039
172,34.9382,78.4472,0.052,24.8,34.447247,5.0813823
173,34.9149,78.5011,0.039,28.1,33.421974,5.3898206
174,34.9546,78.4507,14.779,14.9,51.765728,6.5733314
