,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,66.0765,-53.2909,0.168,29.0,14.849129,6.2508783
1,65.3617,-52.0705,0.118,14.0,34.206364,8.390344
2,65.5791,-52.0017,0.059,10.1,41.15604,9.310132
3,65.159,-51.7992,0.188,11.8,38.118378,8.674491
4,65.1786,-51.7228,0.086,13.1,35.587494,8.491479
5,65.0853,-51.8737,0.227,13.5,35.149002,8.283982
6,65.0853,-51.8526,0.493,15.4,32.532883,7.7424383
7,65.18,-51.7327,0.096,17.2,28.770737,7.6837654
8,65.2553,-52.0037,0.229,8.7,43.93316,9.45041
9,65.0878,-51.9327,0.449,14.5,33.945545,7.964717
10,65.0861,-52.0142,0.09,13.7,34.453434,8.362024
11,65.0911,-51.9652,0.574,11.2,40.091625,8.492622
12,65.0912,-52.0007,0.37,17.3,29.14555,7.4682345
13,65.1348,-51.9677,0.144,10.1,41.0227,9.088892
14,65.1396,-51.9269,0.081,16.2,30.285566,7.8801403
15,65.1414,-51.94,0.168,15.5,31.638905,7.9597077
16,65.2594,-51.9954,0.132,16.8,29.518166,7.7762537
17,65.2706,-51.8186,0.112,8.4,44.22966,9.64437
18,65.2724,-51.7967,0.229,9.5,42.47618,9.221371
19,65.2789,-51.7958,1.014,12.3,39.39653,8.022578
20,65.2853,-51.7603,0.133,7.9,45.23749,9.796063
21,65.2783,-51.9796,0.123,15.6,31.471718,8.018806
22,65.2934,-51.7329,0.862,10.2,42.81477,8.565679
23,65.2718,-52.1039,1.682,16.2,34.199947,7.094634
24,65.3026,-51.6819,0.192,12.1,37.716763,8.650252
25,65.2891,-52.0852,0.056,27.1,16.016691,6.3195176
26,65.3199,-51.7599,0.08,8.4,44.19354,9.686514
27,65.3172,-51.868,0.081,7.1,46.61919,10.130454
28,65.3225,-51.7366,0.322,7.6,46.309166,9.75629
29,65.3277,-51.7616,0.117,9.4,42.42678,9.359084
30,65.3228,-51.8752,0.065,14.2,33.715282,8.37903
31,65.3578,-51.9037,0.159,16.5,30.144075,7.8408785
32,65.3571,-51.9191,0.218,11.7,38.51429,8.743436
33,65.3526,-52.0736,0.66,12.7,37.83,8.208438
34,65.3069,-51.8327,7.288,11.3,56.250385,8.96229
35,65.3302,-51.7428,1.0,10.2,43.196354,8.482771
36,65.3417,-51.6754,0.061,11.8,37.953434,8.8316555
37,65.3495,-52.015,0.493,13.6,35.822563,8.160797
38,65.3594,-52.0949,0.94,14.6,35.18572,7.7252727
39,65.3791,-51.9751,0.052,12.4,36.87269,8.728791
40,65.3945,-51.9994,0.079,8.6,43.852283,9.652107
41,65.3925,-52.2044,0.132,11.2,39.191837,8.944485
42,65.4199,-51.8048,0.111,8.7,43.784615,9.59922
43,65.3976,-52.2068,0.42,14.5,34.093544,8.1005335
44,65.4226,-51.8162,0.117,11.1,39.389862,8.978204
45,65.4047,-52.1508,7.604,12.4,54.85217,9.168937
46,65.4931,-51.9017,0.327,12.1,38.182926,8.618333
47,65.4959,-51.8819,0.145,13.0,36.1403,8.57605
48,65.4172,-52.1074,6.12,11.8,53.000923,8.314222
49,65.4773,-52.2924,0.528,10.1,42.239517,8.91496
50,65.5245,-51.7948,0.086,12.4,37.08409,8.746889
51,65.5382,-52.2024,0.056,5.0,50.650394,10.935299
52,65.5412,-52.1986,0.052,5.0,50.642853,10.939373
53,65.5265,-52.4963,0.098,6.7,47.512524,10.340895
54,65.5315,-52.5058,0.095,20.8,23.613703,7.1866684
55,65.4227,-52.0481,8.268,9.6,61.127274,9.259846
56,65.4003,-52.0892,0.571,14.3,34.823925,8.019842
57,65.4538,-52.0494,5.745,19.9,37.923206,8.760836
58,65.5444,-52.2141,0.112,10.4,40.69651,9.187713
59,65.5422,-52.7505,0.123,33.5,11.074277,5.2633166
60,65.5876,-51.9836,0.16,14.5,33.631252,8.339365
61,65.5877,-51.9966,0.192,12.8,36.67166,8.611474
62,65.5581,-52.6355,0.057,15.1,32.31968,8.278841
63,65.5576,-52.6892,0.07,9.8,41.659706,9.386562
64,65.5657,-52.6488,0.071,19.1,26.043053,7.4855223
65,65.8652,-50.3788,0.165,12.1,38.19255,8.832658
66,65.5751,-52.4771,1.444,17.6,31.509193,7.032339
67,65.5713,-52.4507,1.487,14.6,36.68569,7.5064516
68,65.581,-52.5932,0.16,21.4,22.94167,7.090664
69,65.649,-51.2255,0.159,14.2,34.245434,8.406187
70,65.6514,-51.2449,0.089,9.8,41.91875,9.373558
71,65.6534,-51.2496,0.051,6.5,47.993774,10.480963
72,65.5712,-52.9709,0.067,32.7,11.564269,5.403914
73,65.6589,-51.2699,0.555,11.7,39.64579,8.575873
74,65.6707,-51.0841,0.051,7.1,46.900204,10.259525
75,65.6308,-51.8127,1.425,10.7,43.599613,8.203704
76,65.5773,-52.9354,0.06,22.0,21.923515,7.041257
77,65.5944,-52.6567,0.263,37.5,9.056899,4.5057497
78,65.6737,-51.0786,0.679,9.0,44.943497,9.13634
79,65.5892,-52.9352,0.768,28.6,15.600862,6.2218013
80,65.5981,-53.0632,0.375,27.3,16.379725,6.422258
81,65.5806,-52.9772,1.894,22.2,25.44716,6.5810027
82,65.6851,-51.1755,0.44,8.4,45.450806,9.508149
83,65.6569,-52.0367,0.059,19.5,25.524115,7.4457088
84,65.7841,-53.0255,0.24,30.8,13.235867,5.786375
85,65.6631,-51.5517,5.509,10.6,54.190784,8.177827
86,65.6134,-52.6854,0.089,28.1,15.31046,6.2653346
87,65.5949,-53.0488,0.066,18.2,27.402206,7.6603065
88,65.6028,-52.8946,0.125,23.8,19.784935,6.8489666
89,65.602,-52.9034,0.206,25.3,18.167732,6.707202
90,65.5935,-53.0759,0.068,26.5,16.755337,6.542068
91,65.6132,-52.6978,0.609,34.1,11.087608,5.213971
92,65.695,-51.2049,0.166,8.9,43.826435,9.57684
93,65.5988,-53.1318,0.244,30.7,13.21893,5.7523804
94,65.8011,-52.7662,0.171,29.3,14.437281,6.0992045
95,65.6082,-52.9195,1.034,41.1,7.961276,3.9323454
96,65.6107,-52.8924,0.165,31.8,12.307836,5.5493965
97,65.6979,-51.183,0.169,24.6,19.031837,6.7781096
98,65.6038,-53.0364,0.204,23.0,20.903908,6.884271
99,65.604,-52.5771,0.581,19.4,26.71875,7.221724
100,65.6194,-52.5727,4.265,17.9,37.863167,7.5106707
101,65.5955,-52.5869,1.166,25.7,19.301117,6.5014596
102,65.577,-52.5919,0.099,17.1,29.1851,7.8469
103,65.6225,-52.9376,0.135,34.0,10.804421,5.195548
104,65.5772,-52.6492,13.414,13.7,60.66696,11.203839
105,65.5996,-52.6204,0.898,32.9,12.149088,5.4419165
106,65.5953,-52.6428,0.292,36.1,9.733665,4.809983
107,65.643,-52.5497,0.287,30.2,13.703307,5.8714223
108,65.6931,-51.1221,7.731,11.8,56.524193,9.249611
109,65.6085,-53.0075,0.155,21.7,22.521202,7.066372
110,65.6259,-52.6485,2.196,31.5,14.731651,5.949383
111,65.6227,-52.9881,0.126,16.7,29.878565,7.9408083
