,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,76.7052,17.0347,16.7,142,459,0.597,204,1388,90.284874,29.22344
1,76.7872,16.1891,18.3,234,582,0.581,277,1658,82.65663,32.665085
2,76.9194,16.3915,19.8,157,540,0.388,222,1200,88.56223,29.952646
3,76.9423,15.9932,13.8,665,933,1.044,62,1075,117.54081,34.24018
4,76.9564,16.4966,17.7,186,396,0.5,35,1068,136.38116,47.299927
5,76.9375,16.4289,12.6,111,621,13.618,336,8187,76.31415,14.788139
6,76.9661,16.4263,16.3,143,411,0.559,328,1536,91.18649,48.1911
7,77.0379,16.1035,14.8,85,425,1.577,273,2103,79.12724,29.57514
8,77.0472,15.2714,19.9,277,541,0.651,338,1378,86.96921,47.013985
9,77.043,15.7801,16.0,202,634,1.456,201,2374,83.56264,21.828243
10,77.0498,16.0916,15.3,115,407,0.659,266,1146,88.81498,39.960552
11,77.0683,15.893,21.7,111,529,0.513,271,1246,84.98532,34.197716
12,77.0789,15.7598,51.0,270,516,0.083,54,334,133.72592,42.329617
13,77.08,15.8767,28.4,165,580,0.194,259,757,87.60188,36.622158
14,77.0813,15.7456,31.4,212,720,0.312,51,1047,132.13702,41.212162
15,77.0842,15.8585,26.6,112,393,0.229,231,724,96.2042,40.579857
16,77.1193,15.3078,22.7,249,822,0.688,293,1669,79.85054,25.773157
17,77.1532,15.2635,18.2,322,700,0.559,279,1831,79.905846,28.7721
18,77.1646,15.2666,19.4,299,566,0.329,267,1152,85.569916,37.82495
19,77.1711,17.3325,19.0,274,489,0.439,176,995,96.277756,30.62149
20,77.3137,14.6749,19.4,285,574,0.552,278,1408,82.919334,35.61633
21,77.3246,14.6474,18.5,321,636,0.469,282,1031,82.55815,37.281296
22,77.3241,17.3663,16.5,109,444,0.951,72,1914,117.56222,34.763973
23,77.3469,16.0997,19.4,294,628,1.025,346,1190,82.116554,43.633625
24,79.4014,23.5121,4.4,11,666,1095.853,179,50954,354.2406,1045.0514
25,79.3657,24.447,3.4,28,386,153.538,158,18363,71.47127,141.38509
26,79.5931,24.5544,9.0,2,767,1226.367,147,56487,396.02438,1170.6573
27,79.6073,25.2752,3.2,48,642,249.109,140,23275,93.97175,225.60634
28,79.7418,25.601,10.8,10,738,662.905,131,35861,217.84242,624.1709
29,79.8072,26.3482,8.7,1,613,175.992,123,19358,76.72748,157.017
30,79.8722,26.6074,9.0,20,582,218.616,110,25966,92.207756,202.24768
31,80.2419,20.2284,15.6,68,619,16.277,21,7065,78.48169,13.457203
32,80.2055,20.0636,15.1,22,618,38.758,266,11365,100.05164,29.999435
33,80.1519,20.1708,18.6,160,604,82.176,252,12753,56.34011,58.562325
34,80.0371,21.3418,7.4,16,626,224.739,30,23042,88.85117,206.72655
35,80.1855,20.5652,14.2,8,617,67.387,61,12195,67.556564,47.31841
36,79.9838,21.8724,8.9,24,595,112.063,67,14041,56.876183,96.74068
