,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,76.72,149.17,3.92,3.8,87.59132,24.025192
1,76.68,148.92,48.144,4.9,91.28117,28.622019
2,76.67,148.93,1.809,4.5,84.24207,23.02787
3,76.7,148.85,3.819,6.6,83.94026,24.590609
4,76.65,148.65,12.966,9.4,80.67846,29.11936
5,76.65,148.57,0.402,5.4,80.79686,23.021002
6,70.98,178.68,0.05,20.7,61.52835,24.685736
7,70.98,178.67,0.02,24.3,59.673466,25.64325
8,71.0,178.65,0.03,30.4,55.49106,26.501057
9,71.0,178.65,0.02,29.7,56.083218,26.391682
10,71.03,178.7,0.02,7.1,72.307106,20.410814
11,71.05,178.72,0.04,19.5,62.26193,24.465954
12,71.05,178.72,0.07,19.4,62.341286,24.451777
13,71.07,178.72,0.01,7.1,72.33755,20.442081
14,71.07,178.72,0.04,7.8,71.6859,20.669739
15,71.07,178.7,0.03,8.1,71.369385,20.779743
16,71.07,178.68,0.01,15.1,65.131584,23.442932
17,71.07,178.68,0.01,15.1,65.131584,23.442932
18,71.07,178.68,0.01,15.1,65.131584,23.442932
19,71.08,178.7,0.02,4.0,75.60408,19.495361
20,71.08,178.72,0.02,8.3,71.16556,20.865007
21,71.08,178.73,0.01,8.8,70.65195,21.059998
22,71.1,178.75,0.02,27.8,57.559643,26.257841
23,71.1,178.77,0.01,12.1,67.64545,22.402662
24,71.1,178.77,0.01,12.1,67.64545,22.402662
25,71.1,178.78,0.01,18.4,62.95714,24.294598
26,71.12,178.8,0.04,21.5,61.14718,24.921759
27,71.13,178.88,0.04,33.3,53.137936,27.172955
28,71.13,178.9,0.01,12.5,67.32982,22.592108
29,71.1,178.85,0.01,12.4,67.385925,22.526169
30,71.1,178.87,0.04,25.8,58.881752,26.016354
31,71.1,178.87,0.03,25.7,58.941017,26.001635
32,71.1,178.8,0.03,15.9,64.600464,23.72294
33,71.02,178.65,0.03,18.6,62.775436,24.266058
34,71.02,178.67,0.04,15.9,64.53225,23.657618
35,71.02,178.68,0.02,14.8,65.32606,23.302963
36,71.02,178.7,0.02,17.2,63.63722,23.973469
37,71.02,178.68,0.02,14.8,65.32606,23.302963
38,71.02,178.7,0.03,16.0,64.45669,23.68202
39,71.02,178.72,0.04,7.6,71.82965,20.56478
40,71.02,178.8,0.03,22.3,60.650055,25.036072
41,71.02,178.8,0.03,22.3,60.650055,25.036072
42,71.02,178.82,0.03,10.0,69.49342,21.51233
43,71.02,178.83,0.02,9.7,69.755554,21.387085
44,71.03,178.88,0.09,15.4,64.970116,23.520884
45,71.02,178.85,0.02,19.0,62.54011,24.352211
46,71.02,178.92,0.06,14.1,65.93529,23.075178
47,71.02,178.93,0.02,12.2,67.50417,22.383797
48,71.02,178.95,0.03,13.1,66.73854,22.718105
49,71.02,178.98,0.02,21.9,60.89071,24.964273
50,71.03,179.03,0.03,9.4,70.066505,21.286385
51,71.02,179.0,0.02,12.6,67.15916,22.539732
52,71.02,179.02,0.01,9.2,70.21503,21.193043
53,71.0,179.05,0.05,46.6,42.334538,28.320145
54,71.0,179.03,0.03,19.6,62.197617,24.471426
55,71.22,179.18,0.03,6.4,73.24164,20.406393
56,71.22,179.22,0.03,11.4,68.42949,22.261559
57,71.22,179.22,0.04,10.3,69.44414,21.838348
58,71.22,179.23,0.04,12.1,67.82087,22.531193
59,71.22,179.37,0.01,8.2,71.41848,20.99668
60,71.22,179.37,0.04,11.3,68.54024,22.231955
61,71.22,179.42,0.02,12.6,67.36939,22.737717
62,71.23,179.45,0.02,22.8,60.566353,25.350435
63,71.23,179.47,0.02,21.9,61.059372,25.140863
64,71.25,179.4,0.03,20.1,62.10287,24.780754
65,71.28,179.45,0.101,24.4,59.84687,25.860119
66,71.28,179.47,0.02,4.2,75.60014,19.804424
67,71.3,179.47,0.03,7.9,71.83556,20.96382
68,71.3,179.48,0.05,16.1,64.70134,23.964497
69,71.28,179.48,0.04,9.6,70.16979,21.620298
70,71.28,179.52,0.02,20.2,62.069897,24.830595
71,71.28,179.53,0.06,12.8,67.30753,22.866035
72,71.3,179.57,0.08,18.9,62.91212,24.601086
73,71.3,179.6,0.04,17.5,63.75926,24.316898
74,71.28,179.6,0.06,12.9,67.22567,22.90695
75,71.27,179.58,0.05,13.2,66.94616,23.00747
76,71.27,179.65,0.141,15.9,64.90984,23.920275
77,71.27,179.68,0.101,12.3,67.792885,22.67565
78,71.1,-179.35,0.04,44.9,9.057179,6.529334
79,71.13,-179.4,0.03,21.4,24.106361,11.610399
80,71.12,-179.35,0.04,28.7,17.83376,10.214753
81,71.13,-179.33,0.05,17.8,28.29405,12.161485
82,71.12,-179.3,0.201,25.0,20.897211,10.953055
83,71.12,-179.28,0.07,27.6,18.726227,10.457366
84,71.13,-179.28,0.03,31.9,15.57721,9.4374
85,71.13,-179.27,0.03,33.3,14.709045,9.054977
86,71.12,-179.25,0.02,12.8,35.046337,13.156944
87,71.12,-179.23,0.02,22.6,22.876814,11.396029
88,71.12,-179.22,0.03,13.6,33.929146,12.9666
89,71.12,-179.18,0.02,13.5,34.056435,12.990737
90,71.12,-179.17,0.01,26.9,19.235947,10.604167
91,71.13,-179.15,0.04,22.0,23.492682,11.494626
92,71.13,-179.13,0.03,12.3,35.79027,13.275726
93,71.12,-179.13,0.05,16.0,30.666636,12.479541
94,71.1,-179.1,0.03,23.6,21.96099,11.221088
95,71.12,-178.92,0.04,23.7,21.887207,11.201684
96,71.12,-178.88,0.02,14.7,32.39451,12.732602
97,71.13,-178.83,0.03,9.2,40.325687,14.055541
