,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,47.4949,13.5987,19.9,2191,2277,2338,0.122,334,461,147,21.38889,3.6987,22.002413,27.854652,13.006595,20.71729,19.588316,19.957819,17.560751,23.168385,24.094967,24.51062,22.082855,19.235619,18.051882,20.993467,17.870094,22.922737,24.090921,16.312809,27.358755,21.123959,27.657156,16.097172,24.226486,19.607996,24.628489
1,47.4845,13.6135,18.6,2203,2526,2855,2.292,49,1853,652,30.506968,2.7054973,29.704884,33.96497,28.109556,32.843365,25.694136,32.09333,32.169376,34.702625,33.3356,30.963402,33.348732,26.225826,34.85983,30.205389,29.05431,33.887577,31.086294,27.736237,29.877747,30.592587,30.860584,28.13947,25.90258,27.286104,30.029743
2,47.4835,13.596,17.8,2280,2458,2691,0.851,314,1140,411,24.657051,3.3915753,25.495733,28.996283,17.526701,24.020426,23.038229,23.029444,21.259712,29.090267,27.649199,27.746052,24.218103,23.1091,21.04704,23.751957,21.631042,27.435429,28.250904,19.755789,30.277237,25.045998,29.565163,19.47507,25.734886,22.671894,26.60459
3,47.4807,13.5829,32.4,2319,2422,2562,0.053,306,382,243,20.746122,5.649189,21.393082,26.687012,7.959081,21.260633,16.735964,23.81205,21.836761,21.674526,32.351444,25.85351,21.096369,17.791178,22.959496,15.201854,12.892803,21.822712,23.486904,17.056517,24.656992,13.195487,29.95429,12.683744,27.647087,21.29848,17.345072
4,47.4774,13.6026,25.4,2656,2686,2778,0.057,291,202,122,17.544859,3.7522728,17.837667,21.57336,8.029009,18.706112,14.85209,18.506422,18.428925,17.210476,24.333714,23.562761,18.186226,16.65359,20.634392,15.952337,11.375131,18.336067,17.544079,13.811025,18.999037,16.001532,23.532671,11.339357,19.570274,17.935555,15.709671
5,47.4708,13.6304,14.0,2450,2601,2681,0.908,33,816,231,34.343273,3.5864348,32.056484,35.72413,27.460917,34.54497,29.091366,32.86881,34.949154,38.85011,36.848503,36.004417,43.11273,28.609383,39.874928,38.063164,35.403595,34.314903,36.82893,31.826204,36.569717,34.61492,33.51247,29.279032,33.195835,32.236168,32.740963
6,47.4735,13.6143,22.6,2650,2674,2690,0.014,186,103,40,16.347763,3.8772485,16.108734,21.19532,6.788113,19.844507,12.694009,16.534819,17.927717,17.555984,22.430042,22.266918,19.368095,17.24637,21.484037,15.410894,9.074459,17.56538,15.682737,12.644384,16.634459,14.650872,19.872808,10.687046,14.633426,15.713097,14.679828
7,47.4288,13.0368,23.0,2580,2657,2744,0.169,28,415,164,24.161005,3.4768841,21.919432,24.628374,18.368917,30.846098,16.267748,23.444296,26.68819,23.699734,30.209387,29.155123,29.775839,24.034441,28.922565,22.545305,21.814974,22.255688,25.472296,21.512308,23.85387,23.221416,24.828226,23.367914,21.65675,23.438232,22.098007
8,47.4247,13.0484,12.2,2664,2767,2809,0.327,6,813,145,39.593346,4.117933,36.263313,39.677017,32.44853,39.45003,34.118546,37.815426,39.360867,43.757973,42.36928,40.276226,50.559933,32.645737,45.12613,45.394463,41.34053,39.03367,44.072445,37.412895,41.05284,40.341503,38.30235,34.456158,39.260075,39.001972,36.295788
9,47.4248,13.0783,10.3,2645,2671,2689,0.036,41,247,44,39.138138,4.3492484,36.04301,39.509773,30.10757,37.863655,35.612423,37.932625,37.494938,43.45399,41.58398,40.14698,50.683315,31.729496,44.0259,44.55043,41.277843,38.857235,43.407963,36.298714,43.154587,39.500996,37.80018,32.552807,39.411457,37.766975,37.686626
10,47.4254,13.0419,15.1,2694,2766,2821,0.037,15,501,127,32.59991,3.613362,29.984507,32.089077,26.679295,34.62526,25.281517,30.08286,34.19703,35.268616,35.73476,35.04532,42.924545,29.009386,37.596863,36.911766,33.92749,31.08707,34.70014,31.284302,31.727745,32.71741,30.988672,30.052208,30.995457,32.5012,29.585243
11,47.4242,13.0581,12.1,2710,2778,2828,0.197,21,549,118,37.90291,4.007962,34.736286,38.20445,30.629768,37.78402,32.856525,36.30143,37.446384,42.03143,40.634315,39.005394,48.837288,31.49013,43.22263,43.28323,39.585632,37.30018,41.97532,35.751175,39.586716,38.161297,36.475304,32.75168,37.5901,37.22826,34.703876
12,47.198,12.7528,28.3,2499,2553,2763,0.081,62,446,264,21.843273,4.114407,19.276876,22.806938,14.191576,28.31902,14.6662445,22.234678,25.352833,24.205643,30.45234,26.520687,26.66294,23.27624,26.276875,19.04203,15.115015,21.082825,22.360435,17.947968,22.536325,19.199583,24.826492,19.271244,19.928074,21.668507,18.860487
13,47.1953,12.6823,17.7,2494,2771,2929,0.912,27,1230,435,30.649414,2.8136625,28.532753,31.796373,27.600487,33.68125,24.104685,30.120354,32.921227,33.883457,33.72044,32.315346,36.751312,27.226282,35.164623,32.158825,30.124472,30.692451,32.371662,29.30672,29.277182,31.073788,29.314762,29.622879,27.014355,29.253807,28.20581
14,47.1964,12.6737,17.9,2770,2860,2889,0.076,43,403,119,25.961746,3.151063,23.897224,26.545357,20.524395,29.9036,19.209572,23.813229,27.70177,26.839352,29.750393,29.840128,34.057404,24.72655,30.816446,27.474346,25.76242,24.2715,26.923725,24.649036,25.127167,24.361874,25.226057,24.721918,23.763844,25.709795,23.42659
15,47.1935,12.7581,27.8,2416,2476,2574,0.032,40,292,158,22.744905,4.1424465,20.43133,23.192478,14.68328,29.497757,14.685534,22.740917,26.42163,24.293917,31.25125,27.7378,27.944227,23.86728,27.25572,20.583431,16.370161,21.952663,22.962717,18.688332,23.743452,21.119892,25.090563,20.606594,20.815754,22.403534,20.282393
16,47.1897,12.7572,34.4,2605,2720,2966,0.102,25,529,361,26.049898,4.974027,21.703451,24.516294,19.171873,35.21067,17.144896,27.455479,30.625347,29.091345,36.82645,30.94218,31.538593,28.36711,30.108286,21.690964,18.055868,24.245552,27.56925,20.827595,26.116602,22.735664,29.650753,24.5028,24.902775,26.546011,21.701647
17,47.1916,12.6916,24.7,2763,2861,2968,0.103,62,494,205,21.908037,3.7248945,19.559902,23.411257,15.401811,28.522985,15.354494,22.127186,24.526827,22.741455,28.970585,27.222998,27.612865,23.249565,26.591375,19.694366,17.088688,20.873417,22.5145,19.389174,21.157526,19.081734,23.151321,20.253883,19.126518,21.551731,18.52481
18,47.1848,12.6802,18.0,2605,2717,2831,0.295,271,506,226,19.486465,2.9089122,18.599611,24.798094,12.460412,21.121965,17.61069,19.464705,17.215223,21.674452,20.662546,23.5849,20.31161,19.414783,19.156517,19.808994,14.915912,21.655037,19.637169,14.564905,22.478193,21.23396,23.464136,15.301439,18.32589,19.085148,20.615364
19,47.183,12.7578,35.4,3110,3171,3225,0.017,294,168,115,21.048786,5.926021,19.697077,23.509966,9.490982,24.487022,14.513014,25.092737,24.43531,23.144499,34.545185,27.823956,25.648643,21.485252,26.063707,14.001039,10.688252,20.147514,20.931923,16.469646,22.510618,15.158254,29.538998,14.71838,24.654266,22.169237,15.294158
20,47.1766,12.7675,32.2,2323,2616,3027,0.645,99,1306,704,23.231133,4.225481,20.846483,24.426414,17.100601,29.838667,18.12266,26.641895,25.992702,25.659855,31.993776,26.51277,26.568876,24.298347,25.758123,17.740625,16.215572,23.62796,25.75659,19.40999,25.02578,16.345615,28.29159,19.364792,22.154812,22.537592,20.546282
21,47.1893,12.3863,17.6,2618,2696,2792,0.26,24,805,174,28.37664,3.263654,26.208437,28.091356,22.97093,32.094303,20.932116,25.90231,30.844593,29.979656,31.673618,31.250017,36.87136,25.967403,32.98,30.916025,29.07429,26.4949,29.886894,27.064955,27.653894,28.064442,27.033646,26.965872,26.077179,28.447662,25.97015
22,47.1784,12.6836,17.7,2817,2862,2876,0.055,80,182,59,22.827942,3.1068368,21.15531,24.883852,16.284023,26.709743,17.489658,21.120481,23.194477,23.960806,26.7063,27.855665,30.199226,22.129065,27.651953,23.413689,21.69746,22.768684,22.352644,20.856428,22.10598,20.801725,23.34601,20.175701,20.856731,21.602814,21.38012
23,47.1827,12.3982,25.6,2805,2867,2959,0.074,312,309,154,18.19388,3.5184236,18.508038,21.687342,9.48853,19.249578,15.619425,18.94163,19.087667,17.368196,25.037825,24.016289,18.857899,17.364542,20.648092,16.714281,12.8694725,18.23301,18.047441,14.518273,19.119692,16.76948,24.462465,12.973976,19.892078,19.53282,15.838945
24,47.1648,12.7508,27.1,2302,2899,3199,0.571,356,1873,897,29.247028,4.3500295,30.010824,35.54624,23.328373,27.66773,28.399282,29.178638,27.448458,31.745043,35.841675,33.011436,29.301777,28.665812,27.923576,26.191832,27.137035,30.32124,32.26333,23.377403,30.905077,18.022774,39.186607,23.539171,30.407051,31.061779,30.693539
25,47.1724,12.6766,24.4,2605,2701,2766,0.044,334,340,161,19.284298,3.3774254,19.792562,24.21014,10.887534,19.002539,17.301384,19.048904,18.815773,18.717812,25.30667,24.209656,19.42892,17.995293,19.71656,18.507889,15.1767235,19.711224,19.59188,15.364113,21.017824,17.251915,26.065804,13.959829,21.957558,20.33351,18.73545
26,47.1644,12.766,27.2,2724,2812,3039,0.157,100,603,315,20.221752,3.9742706,17.757755,22.306818,13.72131,25.708622,14.478743,20.91412,23.136486,22.812178,28.353052,25.506353,25.08271,22.124443,24.641449,17.016245,13.262205,19.675617,20.307583,16.739937,20.036118,16.12365,23.42984,17.172693,18.005886,20.190586,17.039427
27,47.1631,12.6785,20.7,2669,2952,3137,0.381,10,1195,468,29.135035,3.008046,26.065472,29.341944,28.494125,35.122124,21.439678,28.27127,32.276855,29.494503,31.850761,30.880463,34.803318,26.858873,33.373463,29.263609,28.159548,28.087456,31.878475,28.11887,26.908094,29.141314,27.351778,30.904213,25.329803,28.699375,26.260515
28,47.1641,12.7448,34.0,2714,2943,3064,0.072,353,429,350,23.06666,5.542357,23.452368,28.104403,11.858844,23.620567,18.45854,25.65302,25.032671,23.451199,35.62594,28.656986,23.562897,20.519997,24.542435,17.423332,16.289572,22.293335,25.493612,19.465845,26.191996,14.554301,33.21943,16.671898,28.487728,25.995306,18.04026
29,47.1615,12.7761,34.7,2344,2531,2617,0.036,147,212,273,21.224617,5.3712945,19.350313,21.799484,10.1729765,24.919733,14.892812,24.356184,23.29372,25.485113,33.201756,26.165857,25.703966,23.076002,25.487247,15.685063,11.425718,20.415962,22.889633,15.519503,24.561518,16.672003,28.117887,14.474331,23.636757,20.49508,18.8168
30,47.1613,12.6697,23.0,2590,2745,2898,0.272,327,566,308,20.363552,3.0476184,20.675922,25.12534,13.078336,20.511374,19.066793,20.08562,18.85635,21.073326,24.6583,24.8959,20.533901,19.688383,18.87325,19.618822,16.908945,20.796162,21.056852,16.291481,22.02832,18.61652,27.076252,15.420492,22.133415,21.744556,20.274181
31,47.1631,12.6897,22.0,2681,2747,2804,0.043,59,215,123,21.902382,3.4425907,19.994898,23.51171,15.2068615,27.574476,15.307574,21.456839,23.853653,21.928225,27.907331,27.380985,27.815834,22.177568,27.03702,20.385536,19.009264,20.696777,22.460932,19.64274,21.400515,19.627604,22.82107,19.980444,19.553509,20.970583,19.857697
32,47.1608,12.7616,36.7,3057,3132,3262,0.037,77,280,205,24.966625,5.7667828,20.993166,23.485046,17.264887,32.09958,15.297872,26.620173,28.573914,28.978134,37.952644,31.733133,33.295303,28.661848,29.69202,19.197544,14.876764,22.98087,25.171495,18.709122,24.981312,20.166983,30.432837,22.766605,24.388424,25.515818,20.33015
33,47.1779,12.1348,19.2,2679,2782,2870,0.125,13,456,191,27.613075,3.261322,25.032515,27.385532,23.226017,32.46727,19.739618,25.273539,30.481318,27.156528,31.155792,30.70632,35.703926,26.029116,32.28853,28.970362,27.902866,25.223831,29.45859,26.31447,26.582571,27.164373,26.237825,27.845423,25.163513,27.768232,25.048838
34,47.1595,12.7569,32.5,3315,3399,3449,0.025,348,152,134,21.096031,5.0990076,20.049927,23.449417,11.1860285,23.737747,15.75533,23.541199,24.474995,20.513334,33.408287,28.269545,23.995844,20.583513,24.904942,16.283413,13.149668,19.437733,20.776712,17.221966,21.319431,16.993574,29.618841,16.647951,23.365051,23.887445,14.828841
35,47.1571,12.7432,25.5,2912,3200,3332,0.306,299,741,420,19.789402,3.1513972,19.947649,22.665432,13.484091,21.26465,18.053091,20.706697,20.822514,20.575195,25.478958,25.66831,20.90148,19.398558,20.56693,17.720106,15.139925,18.965267,19.137058,16.11336,19.583689,17.14451,26.658598,15.650524,19.43549,22.233292,17.41967
36,47.1725,12.3401,37.2,2680,2757,2806,0.013,28,246,126,26.458096,5.8779845,22.242582,24.062601,16.754929,34.885414,16.067587,27.259876,31.251434,30.82123,39.543133,32.373665,33.8247,29.694387,31.119873,21.879713,16.49277,24.811981,27.065088,19.409603,27.318007,23.857403,31.445457,23.673506,26.612747,26.823977,22.160784
37,47.1586,12.6835,28.7,2669,2791,3015,0.293,122,617,346,19.69179,4.185838,17.402735,21.703665,12.701283,23.954897,14.331738,20.847366,22.504654,23.104664,28.651941,24.899454,24.418743,21.672733,24.292427,16.008345,11.743042,19.515327,19.640581,15.680533,19.9305,15.062711,23.905012,16.006516,17.95861,19.586351,16.770897
38,47.1747,12.1413,21.3,2830,2897,3006,0.065,63,358,176,22.222868,3.2713957,19.886868,23.98416,16.394157,27.861319,16.254059,21.853836,23.923693,22.418169,27.655159,27.357609,28.102219,22.62759,27.248625,20.622086,19.75661,21.251976,23.067703,20.509045,21.095718,19.663195,22.887268,20.778881,19.70996,21.22718,19.43464
39,47.1634,12.3506,33.9,2673,2876,2999,0.138,46,358,326,24.83327,4.9738555,20.669855,23.969717,17.955065,32.97142,16.20303,26.159876,28.921959,28.117735,35.764324,30.269724,30.86505,27.492636,29.110811,20.406052,16.510134,23.001404,25.72776,19.784626,24.616398,21.043009,28.908941,22.868055,23.452145,25.305605,20.736366
40,47.1511,12.752,24.0,2768,3196,3432,0.523,124,1366,664,21.30408,3.4409459,19.37517,25.104965,19.03584,26.261806,18.385763,23.15124,23.355066,24.873436,26.766245,25.935123,24.177649,22.133842,24.383968,17.061525,15.816501,21.872952,22.134481,19.21064,18.904985,14.755386,24.809961,19.046951,16.247526,20.38946,19.411493
41,47.1719,12.0875,19.7,2719,2788,2830,0.058,65,414,111,22.353552,3.2234225,20.579977,23.929655,15.864653,27.223894,15.92902,21.481644,23.667803,22.630014,27.063028,27.32371,29.066097,21.852604,27.448711,21.893923,20.884075,21.529678,22.404528,20.458965,22.214033,19.95527,23.12632,20.352463,20.29514,21.29704,20.36656
