,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,47.4949,13.5987,19.9,2191,2277,2338,0.122,334,461,34.662743,6.3175774
1,47.4845,13.6135,18.6,2203,2526,2855,2.292,49,1853,33.59496,4.804174
2,47.4835,13.596,17.8,2280,2458,2691,0.851,314,1140,31.804382,5.2361336
3,47.4807,13.5829,32.4,2319,2422,2562,0.053,306,382,30.154896,5.170369
4,47.4774,13.6026,25.4,2656,2686,2778,0.057,291,202,29.493525,5.883429
5,47.4708,13.6304,14.0,2450,2601,2681,0.908,33,816,33.486816,9.0672245
6,47.4735,13.6143,22.6,2650,2674,2690,0.014,186,103,23.699986,5.1902614
7,47.4288,13.0368,23.0,2580,2657,2744,0.169,28,415,14.085769,5.082535
8,47.4247,13.0484,12.2,2664,2767,2809,0.327,6,813,46.41253,14.215845
9,47.4248,13.0783,10.3,2645,2671,2689,0.036,41,247,45.759712,20.313248
10,47.4254,13.0419,15.1,2694,2766,2821,0.037,15,501,31.34724,9.900864
11,47.4242,13.0581,12.1,2710,2778,2828,0.197,21,549,43.81262,14.620293
12,47.198,12.7528,28.3,2499,2553,2763,0.081,62,446,13.412318,2.4932513
13,47.1953,12.6823,17.7,2494,2771,2929,0.912,27,1230,22.432985,3.236928
14,47.1964,12.6737,17.9,2770,2860,2889,0.076,43,403,17.204977,4.247426
15,47.1935,12.7581,27.8,2416,2476,2574,0.032,40,292,13.292539,3.4458401
16,47.1897,12.7572,34.4,2605,2720,2966,0.102,25,529,11.992062,2.5621269
17,47.1916,12.6916,24.7,2763,2861,2968,0.103,62,494,15.240601,3.2036462
18,47.1848,12.6802,18.0,2605,2717,2831,0.295,271,506,26.829086,4.0055785
19,47.183,12.7578,35.4,3110,3171,3225,0.017,294,168,25.837898,4.7363615
20,47.1766,12.7675,32.2,2323,2616,3027,0.645,99,1306,18.033758,1.9340746
21,47.1893,12.3863,17.6,2618,2696,2792,0.26,24,805,18.836704,4.7228427
