,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,73.9686,56.8706,12.5,424,803,1019,3.818,117,4291,595,66.53972,11.421536,73.50268,69.089584,45.81077,68.855644,66.940895,63.54345,72.22923,71.0791,71.44366,64.78407,69.41758,46.046745,73.28349,58.347557,64.64416,77.53465,71.453926,60.3076,82.18338,73.86264,78.7589,40.246384,61.45285,49.675182,88.99886
1,75.4779,58.3974,9.8,234,482,798,3.605,57,5579,564,78.17825,12.862656,84.86456,76.903984,54.5032,80.57269,79.5333,73.08469,84.69182,82.07743,82.40445,73.79213,83.77823,52.52095,84.76564,73.25491,76.818054,89.956726,84.4776,71.33981,95.51187,91.90855,90.1437,49.259212,73.64453,61.188816,103.45956
2,75.487,58.3146,15.5,231,636,857,1.714,17,3679,626,65.16123,9.679006,69.26926,65.37814,48.663918,68.80944,62.871162,63.429333,75.54504,65.69699,68.41765,63.502705,67.160805,45.371872,72.18421,57.56817,65.36099,74.945244,68.491684,58.632862,76.11169,75.23169,74.45379,45.224644,59.297993,53.001423,84.41011
3,73.1107,55.0259,12.9,756,870,933,0.581,168,1049,177,48.97696,9.72797,54.291203,53.870106,29.119164,49.367676,46.73341,44.446426,51.779667,51.93272,52.201862,51.61506,52.536865,33.032887,54.687454,42.476406,50.230564,54.92024,56.31199,43.229996,62.938744,53.510868,58.248493,28.954868,43.451645,34.384106,70.15158
4,75.5001,58.2102,15.7,351,580,756,2.535,53,2476,405,57.040634,9.388582,61.013588,58.94063,39.155605,59.72873,53.64667,54.470173,65.636284,58.16234,60.413616,57.211887,59.142414,38.57602,64.894775,49.851246,57.981125,65.589806,60.047626,50.135643,68.983894,64.87222,66.13085,38.800655,51.156345,45.216175,76.25759
5,75.5221,58.7392,10.5,365,442,698,1.841,309,3207,333,62.428936,13.493137,71.31247,71.25541,35.96306,63.550213,65.32696,54.75058,63.571262,67.93325,66.7356,60.799927,64.72006,40.98313,65.18696,50.85717,61.840893,72.55302,75.730316,58.43043,83.12232,65.61822,75.60949,33.526756,56.835114,43.32665,91.18402
6,75.6629,58.5582,13.9,284,476,637,1.165,326,1731,353,54.859325,12.332723,62.77208,67.140526,30.37519,55.41518,55.931137,48.993076,56.414875,59.745647,59.973095,54.227085,53.68701,35.675793,57.587788,42.704643,53.320072,64.19778,67.71128,51.355766,73.68403,55.078804,66.65435,28.84401,50.5374,38.838623,80.61794
7,75.6708,58.5799,10.9,243,448,625,2.032,270,3711,382,64.146355,13.857841,73.48328,72.452255,37.469902,64.53461,66.774536,57.425777,65.86182,69.92071,69.154434,62.319714,66.33713,41.949074,68.23489,52.676105,63.566616,75.41254,76.34653,60.16241,85.30605,67.84992,78.029205,33.54233,58.29245,43.587337,92.969185
8,75.6894,58.6143,13.2,157,384,614,1.932,354,3563,457,62.166492,13.79205,71.28574,75.24916,34.591084,62.59837,64.84578,55.62604,62.82748,68.55115,68.67389,59.739784,61.02054,41.39383,65.008,48.53788,59.029243,74.53714,76.5901,57.671173,83.59685,60.8877,75.89412,33.308826,58.513992,44.2943,89.89013
9,75.7897,59.5643,10.5,322,359,459,0.434,94,1048,137,58.838978,10.999372,64.275826,60.43357,37.96778,58.73521,56.39733,52.351143,64.01726,59.101963,60.57774,58.997257,66.04351,38.513897,65.57803,53.379646,63.134094,64.87734,65.63251,52.013927,73.747444,70.08324,67.52015,37.488323,52.486893,43.54455,84.07576
10,75.7858,59.5313,10.8,357,415,474,0.824,159,1522,117,56.846504,11.726322,63.424046,60.0487,33.803646,56.352734,55.084515,50.244503,60.08453,58.987225,59.367165,57.68306,62.646084,36.31843,63.266506,49.83631,60.00947,63.77662,65.440704,51.10388,74.14838,65.1086,67.52366,33.2846,51.09967,39.292873,83.22671
11,75.9712,61.0686,20.9,304,731,802,1.133,356,1507,498,50.572464,11.814953,57.691856,65.40398,25.50522,49.4973,51.710163,47.197838,55.149868,55.42242,60.950256,51.33409,46.15659,35.67986,54.60321,37.357426,42.92127,61.189613,62.444687,47.442432,67.27322,40.0224,65.70683,25.381,49.314095,40.62063,68.335464
12,75.9619,61.0382,21.4,483,618,761,0.433,163,1274,278,43.634308,9.541003,48.234013,51.635094,19.343277,45.632614,41.17189,42.955807,49.693604,48.792774,52.16737,46.323578,39.57734,30.69428,50.25575,33.6346,40.851498,52.55648,48.48285,39.50002,56.432358,41.710743,55.006615,25.016327,39.79234,32.96563,58.430805
13,73.9902,57.4136,9.8,165,391,469,2.687,45,3144,304,68.68912,11.817527,74.51594,67.864235,46.367283,69.47091,67.40227,62.365406,74.924034,70.2454,70.97378,66.42044,76.3756,44.994637,74.91028,64.75,71.19474,77.29432,73.06014,61.880276,84.89892,83.08628,78.26497,44.342655,64.37664,53.34863,93.90018
14,76.0139,61.171,18.2,519,596,709,0.376,340,844,190,46.342186,10.815389,53.037262,58.402233,22.531584,46.74319,46.48536,41.52428,49.686916,50.497776,53.678078,48.326073,43.70782,31.017214,49.859783,36.499054,41.174046,54.015076,57.398216,42.792995,62.63391,41.803757,59.459698,23.259302,43.75209,34.974464,65.29452
15,76.219,66.3941,7.4,245,291,305,1.525,111,1310,60,66.29634,12.659245,72.39225,66.59341,42.2087,65.47344,64.959946,58.460114,70.857445,67.29638,67.497375,65.8862,75.972244,43.20537,72.284225,61.45893,70.78841,72.60847,74.345085,59.278038,83.79371,80.1137,76.72899,41.381226,59.87907,48.422653,95.52309
16,76.2696,64.2964,13.3,376,573,628,1.431,241,1371,252,54.18124,11.892093,61.08268,62.894985,30.445269,54.78905,54.056812,49.439796,56.625584,58.744892,58.490875,55.40095,54.228046,35.278004,59.206707,44.157047,54.392464,62.2961,64.99053,49.76827,71.63428,57.18188,65.682686,28.741192,48.434196,36.676704,79.89211
17,72.9675,54.2581,18.3,466,682,814,0.66,138,1499,348,45.30339,9.239919,50.143463,52.201305,24.666271,46.27789,42.139587,44.383377,50.415916,49.53598,50.751312,46.95705,43.328243,30.560884,52.343193,36.46049,44.776707,53.506702,50.592346,40.650455,58.920906,46.21319,54.79878,27.087692,40.511585,32.83931,62.522137
18,73.0873,54.2435,19.8,544,706,892,0.661,34,1203,348,46.34802,7.297298,48.00312,49.148285,30.28976,50.340588,41.37364,45.200478,54.51614,47.666553,49.93135,47.448505,47.014183,32.79595,54.288883,40.21585,47.801987,53.766853,47.51418,39.83102,54.83651,52.50463,52.005577,35.448837,38.84553,38.422585,59.489548
19,76.3203,64.3786,15.0,232,467,681,1.598,322,2346,449,57.643764,13.015179,65.94659,71.34013,31.53401,58.327198,59.18765,52.736305,60.581867,63.323334,64.33857,57.131596,54.957626,38.026024,61.03026,44.391846,54.16167,68.23117,70.63999,54.079235,77.084045,55.888077,70.842125,29.725986,53.329544,40.85439,83.40494
20,76.3458,64.7045,16.4,463,665,732,0.313,349,1160,269,51.03573,11.542647,58.14292,63.80544,26.475494,51.958683,51.552486,45.896606,54.47788,55.63087,57.875916,52.33397,48.230465,33.988277,54.129646,40.388577,45.657234,59.34296,63.26788,47.473866,68.675964,47.521183,64.08116,26.519249,47.644604,38.398605,72.423355
