,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,43.2003,42.0891,0.078,43.2,15.810383,5.8135247
1,43.1992,42.7121,0.042,21.5,22.521479,3.8296142
2,43.3543,41.8426,0.13,28.8,18.965883,4.266309
3,42.8031,43.8138,4.187,24.7,34.363316,7.4275823
4,43.1191,42.6611,0.033,51.6,14.684144,5.5666423
5,43.1583,42.5158,0.176,31.9,18.26097,4.5917406
6,42.9523,43.52,0.125,34.4,17.677252,5.072074
7,43.0973,43.2427,0.101,34.3,17.516684,5.030545
8,43.3002,41.4506,0.39,33.8,17.771465,4.856164
9,42.7584,43.7575,0.553,27.6,21.44167,4.721765
10,42.6974,44.4001,1.688,23.1,28.674706,6.0050416
11,42.9564,43.5074,0.357,30.4,19.641846,4.619969
12,43.0834,43.2422,0.136,42.0,16.328197,5.971491
13,43.3778,42.4276,12.843,22.6,59.64422,12.221318
14,43.2768,41.5514,0.221,32.7,17.741022,4.623828
15,43.2675,42.8305,0.343,36.0,17.495295,5.3374734
16,43.1282,42.3454,0.21,25.9,20.554869,4.321345
17,43.2352,42.9086,0.163,35.6,17.235518,5.193934
18,43.261,42.877,0.62,19.5,26.147312,4.370462
19,42.6964,44.5204,0.134,33.1,18.559036,4.9398904
20,42.713,44.1351,0.2,32.8,18.700512,4.868931
21,43.16,42.4675,0.036,17.4,25.35078,4.2588487
22,42.8614,43.5906,1.424,27.9,23.929527,5.5111423
23,42.988,43.5216,0.176,19.8,24.529943,3.9703758
24,42.859,43.587,0.015,28.2,19.574684,4.4864526
25,42.8681,43.4682,0.124,39.8,16.675129,5.7353683
26,43.2903,42.2136,0.166,27.2,19.769123,4.271315
27,42.9743,43.469,0.051,48.5,15.473477,5.946766
28,43.1319,42.1122,0.031,21.5,22.297487,3.8102298
29,43.2019,41.8618,0.233,30.5,18.661087,4.411453
30,43.1413,42.6937,8.396,20.0,49.935272,8.829768
31,43.3297,42.615,1.834,23.7,27.781761,5.8908463
32,43.0261,43.0031,0.423,33.0,18.696836,4.858362
33,43.1728,42.5275,6.711,17.4,47.105556,8.372593
34,43.2106,42.8294,0.012,47.1,15.4108305,5.8288684
35,43.2101,41.6184,0.102,45.9,15.438599,5.707319
36,42.9634,43.4607,0.241,37.9,17.215322,5.5837946
37,43.4299,41.594,0.495,24.1,22.070034,4.236109
38,43.2387,42.2211,0.148,25.4,20.51487,4.262263
39,43.252,41.639,0.109,37.2,16.556973,5.2657857
40,42.9169,43.4078,0.068,42.3,16.28195,5.9963374
41,43.3375,42.3964,0.757,27.2,21.534174,4.612366
42,43.1645,42.0314,0.101,31.5,18.04978,4.4873095
43,43.1757,42.5393,0.205,28.2,19.65444,4.367018
44,42.5439,43.9928,0.052,20.0,24.314325,4.009978
45,42.7372,44.1301,0.126,51.5,15.237279,5.8369126
46,43.3281,42.6497,0.386,33.7,18.131548,4.9481683
47,43.189,42.6081,0.023,33.7,17.289927,4.851453
48,43.422,41.5994,0.257,23.2,21.812265,4.1373005
49,42.5392,44.0001,0.336,27.7,20.93388,4.6669087
50,43.2691,42.9721,0.208,19.4,24.5922,3.9260848
51,42.9166,43.4173,0.13,25.4,21.00952,4.4209166
52,43.2536,41.6697,0.928,32.3,19.727573,4.930986
53,43.1635,42.2138,0.286,25.0,21.198872,4.286566
54,42.7227,44.4479,0.133,43.5,16.538792,6.2209673
