,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-66.856,-67.481,7.8,10,-999,1350,64.608,209,8147,1340,83.32923,12.552886,85.265205,102.645706,85.59065,66.437096,92.88313,82.50748,74.20956,72.54064,78.81624,101.39849,98.046234,93.15062,64.50165,86.14986,98.16543,65.56499,98.86223,57.665504,96.01606,71.94216,86.506325,73.88371,81.18355,76.75688,92.54135
1,-67.6507,-64.7861,11.1,10,-999,730,12.106,144,4898,720,61.515312,9.274006,67.284004,73.560295,57.118114,49.01525,69.27711,58.66264,57.379086,55.875103,55.276474,72.82092,75.26516,65.20998,46.70379,64.48663,71.78741,47.11088,76.64057,45.633648,68.935005,52.96541,65.94574,50.70281,61.99479,62.01615,66.21576
2,-67.6569,-64.8917,15.8,30,-999,670,13.364,95,2608,640,48.78832,7.5276294,54.583313,57.752155,46.24946,40.81222,54.261955,45.65833,47.586823,43.189037,41.071854,55.85388,61.523098,50.628677,38.512253,49.744205,55.58943,34.120007,62.49263,39.201283,54.31097,40.508316,52.456993,38.88021,50.975636,53.07879,50.666546
3,-67.6357,-64.8772,9.8,450,-999,490,0.02,249,168,40,50.068592,7.529772,60.3928,60.87589,44.202656,43.577675,53.042824,46.31235,47.888264,44.273766,40.505653,53.998882,65.3568,49.79562,35.837986,56.298016,54.57453,39.51876,62.129898,41.55388,49.797745,43.783127,54.475777,44.40042,52.744404,51.335846,55.041206
4,-67.6281,-64.935,9.9,50,-999,470,21.853,218,3655,420,60.03866,8.578479,68.53649,72.63115,54.440464,48.952255,66.71912,54.644424,56.881985,55.409607,52.76269,68.070946,73.76925,62.337673,43.880817,64.7535,67.965744,47.768658,72.70136,46.62269,64.11887,52.787968,65.04969,51.798084,61.132538,61.1365,66.09383
5,-67.2301,-67.6485,11.6,10,-999,630,17.126,45,4344,620,58.305164,9.043483,64.76193,68.42726,53.310722,47.08038,65.79007,56.733727,54.546925,54.308975,49.836792,68.45631,71.28523,60.218105,45.65573,60.449432,68.50149,42.21784,75.71365,45.594395,65.343575,49.36799,64.274574,46.31526,57.767334,60.564644,61.106823
6,-67.8429,-67.1959,10.0,10,-999,630,8.188,252,4155,620,63.512177,9.08823,70.66014,78.29385,59.21788,51.554214,70.950066,59.34551,59.330257,56.31781,57.562336,73.13679,77.56575,67.98415,46.659588,67.36306,72.59844,50.82101,75.76395,47.745457,69.00887,56.383827,66.5673,55.01105,64.56698,63.441994,69.95417
7,-67.8597,-67.2345,18.9,290,-999,570,0.099,287,752,280,40.574253,6.103548,48.497784,50.52458,38.208492,36.360184,43.841045,36.35548,43.018578,31.796337,34.55141,41.928326,53.043613,40.147747,29.651533,46.299473,40.864124,30.04521,45.02619,34.05247,42.54112,34.72077,40.095966,37.15366,44.724636,46.01311,44.894493
8,-67.882,-67.2354,18.9,10,-999,810,9.115,94,2645,800,45.796543,7.1223373,49.976044,54.596035,44.727257,38.538338,50.8195,42.934242,45.46399,38.127346,38.8194,52.582012,58.60027,48.32356,37.645947,45.7628,51.23993,31.55789,57.956543,37.098804,51.454712,37.160805,48.092075,36.459118,48.923645,51.269466,46.78394
9,-67.8685,-67.2697,18.8,10,-999,830,3.421,232,2131,820,47.356495,7.0728974,50.645653,58.157505,45.648968,40.804623,52.88688,43.5261,48.410133,37.009613,41.970123,53.29805,61.602314,50.042297,37.026028,49.52014,50.78307,34.792675,55.005646,36.422226,52.86265,39.3765,46.666965,41.660107,51.716217,52.58084,51.497112
10,-67.244,-67.7435,14.1,10,-999,330,9.271,244,2260,320,50.896008,7.133183,59.510765,61.56766,46.66309,43.629803,55.989727,45.000103,51.097183,45.706524,43.144897,55.273876,64.02234,51.17887,37.247944,55.32362,55.24312,39.920258,59.55471,41.0026,53.559395,44.19515,53.628178,44.541515,54.165306,55.004883,56.228733
11,-67.2677,-67.7344,11.0,10,-999,430,18.712,91,4091,420,57.5167,8.586158,65.75923,66.898605,52.293888,47.06406,64.576584,53.55756,54.487297,54.901424,48.75796,65.72142,69.78264,58.07492,43.592846,60.834126,66.57501,42.966366,73.695885,45.6278,63.008636,49.089954,63.956036,47.400036,57.070915,60.265385,61.958855
12,-67.6029,-67.4867,11.8,10,-999,550,6.784,269,2311,540,57.04042,8.058008,64.06458,69.998405,52.835453,47.77802,63.579,52.360794,54.817375,49.63745,50.277775,64.239044,71.83163,60.379093,42.120792,61.308697,63.315033,45.391003,66.868034,43.84552,60.950077,50.13235,59.257725,49.74253,60.01418,58.599716,62.66624
13,-67.0602,-67.5767,19.5,10,-999,810,6.558,355,2294,800,50.58684,7.3098693,54.897205,64.54883,48.9214,45.181683,56.23861,45.753365,51.370033,37.710846,45.633587,54.741077,63.185078,53.159813,38.852036,55.303654,55.771217,39.673992,53.101433,39.305313,56.999252,41.983437,47.063377,47.704475,54.87722,55.520943,57.17319
14,-67.6314,-67.5615,11.4,10,-999,990,22.374,260,8718,980,73.94309,10.72748,79.07628,91.60276,74.36364,58.803963,82.507904,69.5823,68.42279,63.881023,69.47476,87.41998,85.048195,81.09591,55.251583,76.926735,87.58373,58.135185,85.73075,53.50142,85.690285,64.26461,76.50944,66.66814,73.05552,72.10979,81.87059
15,-67.7598,-67.4351,13.9,10,-999,1410,10.722,67,5552,1400,64.93934,10.496566,64.94035,78.668015,64.29422,50.965652,73.649704,67.14575,59.431828,54.602623,59.78616,81.2678,81.01811,72.31245,54.11448,64.01596,76.25295,46.938232,80.09629,46.108765,75.954025,53.706787,67.90396,53.777576,65.31428,63.371353,67.846176
16,-67.7661,-67.5041,14.2,10,-999,1530,18.476,123,6161,1520,67.996315,10.893995,67.669624,83.19241,69.087006,54.48172,76.06982,68.759926,62.65603,56.37085,63.56332,84.67703,83.304855,76.87902,56.184086,66.82796,80.45107,49.647984,81.738014,46.70378,80.37656,55.44967,69.73571,58.37992,68.92438,65.80247,72.974655
17,-67.6572,-67.6973,2.0,410,-999,450,0.059,206,372,40,64.04247,9.763431,74.35989,77.79895,53.32413,53.05545,70.53229,61.898293,55.94443,58.69158,52.82335,71.707085,81.56986,65.31236,46.25873,70.42576,71.42969,54.443314,82.35217,53.02631,63.084564,59.123985,72.22557,54.58108,63.141273,61.612644,72.33914
18,-67.6628,-67.6733,7.3,510,-999,550,0.023,111,127,40,52.352978,8.360685,62.013798,63.907482,45.913692,43.91874,56.670105,50.489998,47.66519,48.782764,40.688396,57.181953,67.08536,51.26441,38.494213,55.87526,59.20254,40.46034,70.79421,45.518993,52.0683,44.709503,59.97908,44.95497,51.19924,53.071915,56.914005
19,-67.6618,-67.6422,10.6,10,-999,830,30.875,149,6395,820,66.31784,9.851292,71.732185,80.18925,62.380825,52.278194,74.3111,63.659405,61.34146,60.50716,60.72437,78.578156,79.46687,71.24066,50.68891,69.66729,78.39393,51.122246,81.228424,48.478733,74.58788,57.220837,70.61361,56.02182,65.70548,65.62522,72.18211
20,-67.7494,-67.626,8.5,1090,-999,1230,0.07,71,261,140,47.352467,8.526426,54.54649,60.751553,42.787052,39.847992,50.12477,47.60954,42.796528,41.337147,36.219727,53.44102,62.70378,46.775864,34.938267,50.08063,54.71266,33.046482,67.998604,40.475124,47.356598,40.084858,54.093815,40.65711,45.41069,46.322144,49.693245
21,-67.7727,-67.5598,4.2,790,-999,870,0.031,345,313,80,60.738335,9.088703,69.8383,76.2717,53.84076,53.003754,64.40884,58.387997,55.323647,50.746456,50.809097,66.59242,78.90109,64.05076,42.10783,70.13264,67.0403,50.28067,73.14759,48.222446,60.32949,58.17274,64.49756,54.849865,62.32727,57.50016,67.67504
22,-67.7618,-67.6266,13.0,10,-999,1310,24.811,149,6686,1300,68.317474,10.733487,70.02558,84.018196,67.88903,54.3603,76.45327,67.69643,63.02854,57.982838,63.682545,83.58199,82.679344,76.37371,54.64851,69.05201,81.136856,50.503876,82.319466,47.32395,79.8061,56.804733,70.822,58.396263,68.70892,66.748634,73.893715
23,-67.7066,-67.5642,9.7,10,-999,1310,55.027,214,12009,1300,87.32056,13.001011,90.5106,107.88691,90.32332,68.17011,96.08971,85.13574,78.09145,76.93543,82.39544,105.414894,99.51409,96.8777,67.143654,90.51094,104.54489,68.38981,102.150925,61.76224,103.25388,75.350876,91.34767,79.09902,83.968124,81.7751,96.37138
24,-67.687,-67.7428,7.2,10,-999,750,6.099,123,4256,740,67.45486,10.454136,73.25977,80.41719,61.755264,53.42131,76.70323,66.54452,60.75285,61.48491,61.02759,81.261505,83.30397,71.57855,50.981827,70.73235,79.05952,52.526905,85.88207,49.619507,74.19884,59.21322,73.00013,55.058613,66.68744,64.8352,73.06533
25,-67.7333,-67.7026,15.5,10,-999,1030,5.189,210,3476,1020,56.047997,8.571763,59.078625,68.57627,54.952824,46.244026,63.210884,53.144363,53.963074,45.51596,50.92007,66.663506,70.709915,61.522575,43.93509,57.26008,63.67863,41.42178,66.65806,40.58401,63.45968,46.884304,56.445095,48.007812,59.126987,58.24903,60.987247
26,-67.0869,-67.5789,20.0,10,-999,790,5.083,14,2847,780,44.850372,7.0749617,49.134686,53.48698,44.45137,37.796005,49.57286,43.08033,43.607067,38.14881,37.311344,51.715366,56.231792,46.049576,37.95031,42.75842,50.79111,29.567146,58.514248,37.76887,50.48408,36.37672,47.788967,35.21393,47.92871,50.261543,45.269093
27,-67.0729,-67.6151,18.1,10,-999,650,5.894,240,3727,640,49.406937,7.0550804,55.19104,60.984577,47.34273,41.72411,54.809753,44.199547,50.590904,41.548138,43.16177,54.477207,61.614437,50.967045,37.14307,52.707733,53.720406,37.541355,56.218643,38.419273,55.039974,41.324368,50.02484,44.360126,52.62331,55.170345,54.268635
28,-67.1897,-68.5036,3.5,10,-999,1990,2549.892,225,31435,1980,243.62854,27.537437,233.16615,254.1822,254.84514,200.57828,251.95592,229.81538,263.57413,247.55893,235.14258,255.85793,240.58727,270.93512,226.42474,305.97522,244.46368,200.43462,254.86565,202.82605,274.63354,201.49808,285.47183,258.47882,207.32875,220.17863,269.9351
29,-67.5368,-66.8763,18.8,10,-999,1190,9.801,59,3021,1180,50.279774,8.085228,50.78876,59.975063,49.83096,41.26934,56.98382,49.458443,48.079365,40.393253,44.20481,61.071735,64.38448,55.358295,43.27451,48.743256,57.02404,34.925537,63.311085,38.50086,58.45244,40.41721,52.934475,40.26034,53.147892,53.638096,50.56638
