,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,73.9686,56.8706,12.5,424,803,1019,3.818,117,4291,93.307976,5.511735
1,75.4779,58.3974,9.8,234,482,798,3.605,57,5579,102.405334,5.495734
2,75.487,58.3146,15.5,231,636,857,1.714,17,3679,107.714264,6.4017086
3,73.1107,55.0259,12.9,756,870,933,0.581,168,1049,83.129,7.002194
4,75.5001,58.2102,15.7,351,580,756,2.535,53,2476,95.36246,6.1945467
5,75.5221,58.7392,10.5,365,442,698,1.841,309,3207,83.24303,7.0052156
6,75.6629,58.5582,13.9,284,476,637,1.165,326,1731,82.00881,7.4664307
7,75.6708,58.5799,10.9,243,448,625,2.032,270,3711,87.017685,6.7961407
8,75.6894,58.6143,13.2,157,384,614,1.932,354,3563,86.10178,7.207755
9,75.7897,59.5643,10.5,322,359,459,0.434,94,1048,91.722824,7.103127
10,75.7858,59.5313,10.8,357,415,474,0.824,159,1522,87.11296,6.86017
11,75.9712,61.0686,20.9,304,731,802,1.133,356,1507,84.12422,7.704127
12,75.9619,61.0382,21.4,483,618,761,0.433,163,1274,88.40319,7.14605
13,73.9902,57.4136,9.8,165,391,469,2.687,45,3144,97.36547,6.2818456
14,76.0139,61.171,18.2,519,596,709,0.376,340,844,79.52901,7.709093
15,76.219,66.3941,7.4,245,291,305,1.525,111,1310,90.37674,6.7653794
16,76.2696,64.2964,13.3,376,573,628,1.431,241,1371,83.94127,7.241029
17,72.9675,54.2581,18.3,466,682,814,0.66,138,1499,89.05362,6.9100175
18,73.0873,54.2435,19.8,544,706,892,0.661,34,1203,96.64513,6.585482
19,76.3203,64.3786,15.0,232,467,681,1.598,322,2346,85.80555,7.365966
20,76.3458,64.7045,16.4,463,665,732,0.313,349,1160,82.8044,7.7807693
21,76.3428,64.6697,15.5,47,494,613,1.406,358,2959,90.188675,7.597888
22,76.3456,64.6204,16.9,95,559,806,1.581,5,3117,110.27792,6.930536
23,76.3921,64.8489,14.5,314,518,592,0.57,324,1249,83.78717,7.7340765
24,73.9638,56.5161,17.2,342,618,874,1.994,37,2811,100.063515,6.2838044
25,76.4123,65.0187,12.2,271,422,568,2.371,2,2454,101.07983,6.7569904
26,76.5313,66.2337,11.6,117,502,651,9.504,276,5491,86.675316,5.623936
27,75.1067,59.4957,6.8,240,460,564,5.49,152,6833,93.80967,4.819112
28,74.4584,56.8355,15.8,262,595,1057,6.587,247,6949,90.46418,5.333843
29,75.9362,60.6878,21.6,141,473,620,6.364,36,2680,90.264015,5.608939
30,74.6193,56.2643,13.0,220,531,859,4.757,357,4446,84.185036,6.390487
31,76.6788,66.132,18.2,173,423,535,5.379,299,2551,82.920074,6.386326
32,75.4014,57.9265,6.7,160,250,358,4.296,266,4504,84.384895,5.932611
33,74.4386,56.8576,17.9,60,551,888,5.209,151,4580,92.9072,5.6804967
34,74.5414,57.7073,10.1,408,523,673,4.371,41,3275,91.41758,5.592546
35,76.7157,66.4865,16.1,121,403,507,3.644,270,3820,88.89349,6.513112
36,76.4994,65.7944,15.4,324,506,690,2.662,14,2411,99.658005,6.574143
37,74.5172,56.5386,9.7,380,469,654,2.82,247,1972,79.26713,6.4485235
38,76.3323,64.7329,14.3,66,418,658,2.364,20,3652,106.791855,6.60145
39,74.9525,56.9011,10.0,274,389,591,1.865,181,2321,86.243095,6.5870314
40,76.2389,63.9717,11.5,223,511,656,3.617,341,4154,86.93395,6.7429
41,75.5742,58.5805,17.7,233,552,709,1.879,57,2362,98.20671,6.4994297
42,75.5803,58.5568,16.8,303,544,699,1.368,19,1366,98.99571,6.9856043
43,76.4981,65.8776,12.4,231,345,483,0.974,55,2023,99.305984,6.9349604
44,74.5908,56.2078,8.7,303,434,573,2.118,349,2547,80.288284,7.0327287
45,75.5703,58.4818,13.4,397,618,727,1.074,349,1906,81.57948,7.41878
46,75.2177,57.9952,9.1,351,505,598,0.921,35,2165,99.35872,6.8087387
47,74.6847,57.2197,17.4,444,713,834,1.1,177,1822,87.67122,6.840799
48,75.433,57.9623,10.9,405,534,624,0.734,275,1550,81.55061,7.528562
49,76.3614,64.8941,13.2,404,652,721,0.565,262,1506,85.76043,7.707818
50,74.9907,57.3405,8.2,91,650,1029,437.891,330,46195,369.26404,210.49222
51,75.144,57.0945,11.7,530,608,642,0.322,301,927,78.2958,7.800898
52,74.7632,57.1551,7.9,7,474,1056,164.901,208,26056,167.76811,79.06323
53,76.329,64.4196,15.2,519,655,715,0.25,317,1108,81.986496,7.735823
54,76.0499,65.316,13.3,64,561,781,383.049,140,35714,319.26178,181.27306
55,74.4372,57.3147,10.2,128,663,1085,162.455,174,22706,160.36879,76.6106
56,75.5568,59.0772,9.8,54,684,998,396.401,291,41326,336.4181,190.26517
57,75.558,58.599,10.7,219,478,727,8.946,95,6129,89.55326,4.1593266
58,75.9816,62.7231,7.0,159,721,872,373.218,21,34882,306.98502,173.81099
59,75.6674,59.4073,10.7,45,699,949,367.35,330,36477,314.1864,177.13503
60,75.9973,61.6507,9.8,52,648,921,332.142,334,39753,293.90363,161.22314
61,76.6429,66.8801,14.8,101,551,813,231.108,307,26998,215.37459,112.59982
62,76.4071,65.3895,10.8,594,697,738,0.328,150,407,86.966866,7.4669213
63,76.3362,65.5402,15.3,57,661,814,233.743,337,23993,215.48369,114.35663
64,75.7252,62.3796,8.3,63,677,922,957.197,144,57101,736.99945,444.26163
65,76.1697,64.3931,15.9,81,664,806,222.998,344,22918,207.06557,109.25084
66,75.5318,58.6057,9.0,335,366,492,1.743,155,2219,86.764336,6.3578105
67,75.551,58.5181,10.7,275,569,727,4.936,152,4612,89.41414,5.198507
68,75.4599,58.9223,13.3,78,734,1145,249.782,313,35685,234.11346,121.41678
69,76.5794,66.4581,9.6,107,483,781,132.985,232,18882,142.69112,63.57682
70,74.7894,58.2277,8.6,39,696,988,223.167,121,27405,203.78558,104.88131
71,76.4637,66.5314,9.7,81,510,812,669.472,313,42120,531.59485,313.9178
72,75.8347,63.2603,8.0,79,603,783,237.934,139,25367,213.01971,112.46163
73,76.3979,66.8544,14.4,213,495,642,122.131,149,14335,128.08575,56.597984
74,76.5297,67.6479,12.2,238,538,581,178.459,137,13029,162.28168,83.848816
75,75.2299,58.2227,8.4,375,509,651,1.913,293,3133,83.05507,6.9310174
76,75.2979,58.6413,14.4,87,661,1121,757.677,278,40813,590.8986,351.91965
77,74.902,57.1846,8.8,202,674,1059,80.007,319,21850,116.568634,40.15821
78,74.5137,56.896,12.7,133,576,1185,117.113,235,23348,136.38808,56.440056
79,76.2555,64.4109,11.4,116,551,870,85.768,304,19670,118.99864,42.58715
80,76.1119,62.6657,9.3,73,308,586,82.426,356,16779,113.80566,42.225754
81,74.8904,56.9508,12.0,351,461,707,1.6,258,2710,83.868904,6.944841
82,74.8544,56.8306,7.8,104,523,1020,71.86,308,19434,109.94394,35.674915
83,74.8908,57.0001,12.3,655,699,961,0.587,327,781,77.20256,7.5939083
84,74.7449,56.8725,12.5,533,681,846,0.476,284,1554,81.20112,7.729183
85,74.7789,56.8184,8.0,125,467,867,71.183,233,16466,104.12657,33.793446
86,75.8842,63.9237,5.7,74,550,790,656.979,162,40841,515.1516,306.30945
87,75.7269,59.0058,6.8,73,324,742,74.533,319,15581,106.511505,37.423065
88,76.4858,65.6654,9.9,598,701,786,0.611,266,781,81.45984,7.677249
89,76.2857,64.6258,12.4,94,470,874,55.256,322,14728,99.510895,26.93542
90,75.182,59.41,9.3,251,739,841,55.722,143,13552,92.30293,23.376976
91,76.3643,65.0461,12.4,63,525,830,49.57,337,16934,102.18332,24.869858
92,76.4301,67.2561,12.6,261,478,573,76.466,148,10441,98.87706,34.100502
93,75.9879,64.6179,13.2,84,629,806,583.313,153,32440,457.89603,271.2461
94,76.7462,66.6493,9.0,92,351,538,50.176,335,12889,95.86235,24.334692
95,74.4245,57.7556,6.6,160,542,790,63.127,118,19794,105.59084,27.456806
96,75.2127,57.6527,9.4,99,588,1298,45.02,321,15289,95.91918,21.63084
97,76.3307,66.3284,19.1,279,607,723,54.808,141,9967,89.16699,22.999723
98,74.5422,56.4527,8.5,100,466,765,60.073,192,13806,95.06335,26.846563
99,76.0084,61.2886,13.0,208,611,843,30.525,10,10520,92.71519,10.310581
100,74.8026,58.6308,6.6,198,475,647,24.64,145,6599,79.80973,6.565369
101,74.5873,56.9074,12.5,216,639,956,13.694,0,9739,98.244064,4.4033337
102,74.467,57.7245,9.8,304,597,886,17.404,84,6824,82.77717,4.222824
103,75.4663,58.1792,9.5,167,479,951,15.754,315,9529,88.3,5.6809673
104,75.3864,57.94,16.2,278,363,593,0.546,34,1490,99.03285,7.1163116
105,75.4217,58.0463,8.9,274,429,719,14.392,195,7432,82.88626,4.255016
106,75.6832,58.7864,11.8,150,441,744,15.447,295,6753,82.68662,5.398344
107,74.3945,57.4345,6.1,173,318,450,7.982,105,6528,89.87661,4.224423
108,74.4296,57.4053,10.6,538,667,722,1.059,260,1418,79.76772,7.378651
109,74.6307,56.4206,11.0,84,491,985,8.766,30,8030,101.61373,5.095066
110,76.1383,65.8631,14.1,76,518,741,600.376,139,30972,468.93237,278.5907
111,75.7608,62.9198,6.0,129,557,824,211.333,148,33815,204.35289,100.08258
112,75.6516,61.8378,9.3,63,611,922,360.306,163,31083,299.74268,170.58978
113,75.6015,61.3395,7.5,15,698,922,606.883,147,51533,485.62753,285.9216
114,75.4819,61.0979,5.6,61,541,887,310.278,152,45037,279.11642,147.75432
115,75.3486,60.1675,10.4,43,706,926,1412.73,133,55777,1062.6678,648.02875
116,75.2229,59.5901,13.6,198,731,841,130.687,124,22551,140.95973,60.536743
117,75.1102,59.2655,6.8,14,696,848,367.397,123,39929,310.92047,173.74776
118,75.0626,58.9075,13.9,352,758,830,70.124,122,12274,94.61426,30.046675
119,74.8902,58.508,13.9,0,708,958,485.868,120,28956,384.651,226.29611
120,74.7074,58.2278,16.1,182,507,727,25.34,116,9532,87.8089,7.6483955
121,74.7482,57.9261,10.6,264,718,900,106.264,184,22050,127.008766,49.83143
122,74.6,57.6985,5.4,0,569,1036,299.365,108,36990,262.66058,141.30911
123,74.5079,57.689,9.7,344,613,893,13.297,93,7835,87.0664,3.6705036
124,74.4506,56.9889,15.8,9,712,1207,27.938,199,12672,95.246956,10.281514
125,74.5941,56.6301,10.1,109,501,1026,82.005,354,14663,108.45616,41.52159
126,74.5587,56.256,9.3,100,436,758,47.833,217,14862,92.79346,20.826529
127,74.5863,57.1723,16.6,120,667,1019,52.022,360,16811,99.13995,26.2707
128,74.8307,57.6821,14.0,213,717,1050,257.603,196,27403,226.91121,122.23067
129,74.8418,56.7568,12.2,240,530,893,13.957,316,4418,77.569725,5.4665623
130,75.118,57.0448,9.3,189,451,677,11.278,304,6843,82.97409,5.3951344
131,75.0909,57.6284,9.3,117,578,1038,402.558,322,46590,345.0498,193.9827
132,75.7706,59.114,21.9,271,416,507,5.406,17,2391,89.424385,5.7967105
133,75.7177,60.0168,13.0,74,695,921,611.739,349,45980,493.02298,289.144
134,75.9196,60.5828,29.7,268,499,593,1.957,288,1339,81.57836,7.3595552
135,75.8909,61.2815,9.4,76,736,1156,431.435,324,35380,358.31165,205.47983
136,76.0326,61.2954,18.2,318,498,586,0.413,10,1146,101.54716,7.2469974
137,76.0497,62.1375,9.5,67,568,881,350.008,353,35103,302.40958,169.54639
138,76.1482,63.8489,9.8,47,636,806,293.228,333,32838,262.26538,142.7792
139,76.2332,64.0428,12.8,334,585,677,2.538,10,2027,99.0158,6.7379284
140,76.2436,65.049,11.6,26,667,817,289.488,322,24108,252.38463,140.19559
141,76.4177,65.3364,15.6,252,527,742,3.397,273,3878,88.19096,6.605215
142,76.4832,65.6256,18.0,314,400,551,0.249,172,881,89.11765,7.453309
143,76.4232,65.6586,8.3,94,419,778,73.065,323,12882,104.41477,36.64097
144,76.4797,65.6785,15.7,632,727,772,0.259,229,780,83.310524,7.8199134
145,76.4929,65.6341,16.0,424,587,680,1.024,322,1214,82.343605,7.431256
146,76.5007,65.706,12.7,161,488,771,6.321,1,5319,101.97253,5.725361
147,76.5176,66.1516,14.5,168,515,576,2.564,258,2641,87.89101,6.876586
148,76.7334,67.2151,10.5,98,516,582,387.211,313,37052,328.9686,186.6247
149,73.1092,54.7271,15.5,507,787,1017,0.723,75,1763,96.31327,6.6746497
150,73.139,55.4417,17.7,718,789,952,0.721,56,867,91.69399,6.332716
151,73.1033,54.5603,19.3,453,829,1259,2.011,178,3250,91.70015,6.443828
152,73.9392,56.3533,12.2,162,404,921,15.073,72,8989,90.97684,3.9663978
153,73.05,54.3221,15.0,269,583,1072,16.767,177,7654,82.062355,4.296688
154,73.0346,54.4346,15.3,284,664,1081,6.527,205,6457,89.857445,5.0391955
155,73.0654,54.4482,14.0,905,975,1033,0.388,291,748,75.16348,7.857637
