,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,64.8174,-23.7852,15.0,630,922,1419,4.903,336,3412,60.902176,2.6856089
1,64.7951,-23.7686,17.7,769,1152,1415,1.897,139,1823,71.87452,2.5236654
2,64.7979,-23.8043,22.8,761,1012,1417,0.751,262,1244,66.26941,2.4745967
3,64.8036,-23.821,17.8,786,853,911,0.067,262,334,65.03086,2.6068769
4,64.8046,-23.7993,16.1,900,1125,1416,0.978,310,1960,64.52361,2.5498312
5,64.8003,-23.753,17.3,817,1087,1420,0.912,114,2009,76.72122,2.8556736
6,64.8116,-23.7522,15.7,708,1010,1409,2.712,67,2423,77.89105,2.8758082
7,65.4045,-18.542,13.6,922,1060,1210,2.166,46,1995,78.39135,3.0160475
8,65.6388,-18.3031,19.2,1240,1336,1423,0.448,87,902,74.48623,3.28454
9,65.6495,-18.2939,15.2,1000,1123,1397,1.0,22,1503,82.555565,3.6795433
10,65.6563,-18.3097,25.5,1106,1225,1274,0.258,44,406,78.86429,3.7263033
11,65.641,-18.3319,20.6,1171,1243,1307,0.052,253,215,62.96732,2.3504245
12,65.6436,-18.3225,16.3,1063,1235,1424,0.828,328,1293,62.48837,2.464086
13,65.6683,-18.9709,17.2,948,1120,1182,0.771,342,1316,63.08805,2.5624483
14,65.6694,-19.0037,19.3,978,1137,1176,0.469,109,1199,74.9113,2.8335052
15,65.6644,-18.3142,23.6,1077,1160,1189,0.077,63,355,77.46356,3.5621858
16,65.6725,-18.9196,12.0,1052,1091,1326,3.279,284,2959,60.808662,2.2198453
17,65.6796,-18.6833,37.7,1157,1261,1331,0.096,29,305,80.56363,3.9238682
18,65.6845,-18.7129,27.1,1166,1206,1278,0.119,18,325,81.23465,3.9920902
19,65.6958,-18.7361,19.4,1065,1116,1171,0.229,333,564,62.040993,2.551406
20,65.6965,-18.7501,18.0,1022,1072,1141,0.165,345,491,62.258636,2.6293015
21,65.4502,-18.5253,21.8,1080,1134,1207,0.23,42,413,79.15338,3.7333481
22,65.8259,-18.4386,21.9,814,948,1086,0.086,360,379,63.89395,2.7293832
23,65.6993,-18.7197,23.1,1048,1152,1288,0.113,25,486,81.80294,3.9192991
24,65.6839,-18.8748,14.4,942,1153,1378,6.608,14,3133,72.80573,2.250642
25,65.6889,-18.8107,13.2,767,1125,1291,4.776,325,2826,58.87083,2.3953562
26,65.6541,-18.8311,13.0,996,1177,1380,5.093,63,1788,68.01753,2.3380113
27,65.6535,-18.8658,16.3,961,1208,1322,0.896,298,1014,62.698437,2.3666034
28,65.6425,-18.7725,11.8,1028,1184,1277,0.862,349,1267,62.15058,2.5558841
29,65.693,-18.7833,16.6,1180,1199,1281,0.062,11,354,81.80475,4.070439
30,65.6972,-18.7775,19.9,1032,1118,1176,0.364,48,740,79.24606,3.5859826
31,65.7021,-18.7876,22.3,1088,1144,1213,0.146,74,425,76.313324,3.440651
32,65.6385,-18.7411,21.3,1062,1159,1275,0.277,150,678,70.45605,2.747438
33,65.6382,-18.7699,25.6,1087,1213,1280,0.279,179,431,67.64477,2.6019576
34,65.6392,-18.7999,22.8,1091,1235,1256,0.167,176,269,67.60498,2.658714
35,65.7055,-18.9181,12.2,939,1125,1298,1.167,42,1938,81.32018,3.3412666
36,65.7154,-18.9989,24.3,1001,1085,1199,0.128,334,373,62.501217,2.584609
37,65.7156,-18.6996,12.5,1010,1037,1082,0.101,325,434,62.36454,2.5955713
38,65.7174,-19.022,17.4,916,1025,1214,0.822,35,1181,81.31849,3.557628
39,65.7204,-18.9901,24.3,1051,1148,1215,0.164,41,382,79.65059,3.754626
40,65.7119,-18.9644,11.1,872,1071,1299,4.714,6,3067,78.827194,2.7245104
41,65.7191,-18.6297,25.1,851,1069,1260,0.11,282,371,64.80493,2.4413223
42,65.7117,-18.6567,14.8,672,1019,1272,3.16,17,3121,83.7048,2.9711256
43,65.7172,-18.568,15.9,1038,1175,1282,0.87,100,1019,73.78114,2.9303098
44,65.7174,-18.6064,14.0,1063,1122,1198,0.15,154,383,69.48847,2.8003738
45,65.7239,-18.5984,16.5,940,1066,1304,0.929,315,989,62.545197,2.5038092
46,65.8278,-18.492,30.0,1123,1206,1292,0.139,287,318,62.400127,2.355472
47,65.8272,-18.5195,15.0,696,891,1168,1.803,315,2065,64.82836,2.5407257
48,65.8254,-18.4794,22.4,1096,1190,1295,0.558,66,1026,77.46623,3.3651063
49,65.4701,-18.5328,15.5,1180,1241,1264,0.276,293,562,61.587452,2.3458235
50,65.7246,-18.5294,17.9,964,1079,1286,0.349,59,784,79.11411,3.5165768
51,65.7246,-18.5532,25.0,1080,1186,1267,0.579,347,825,61.796577,2.5423217
52,65.7289,-18.6663,18.1,637,857,1048,0.199,91,573,78.552086,3.1505656
53,65.731,-18.7643,30.6,948,1025,1118,0.143,346,408,62.966522,2.6317663
54,65.7311,-18.7931,21.6,958,1047,1180,0.768,14,795,82.37623,3.8135588
55,65.7372,-18.8129,24.0,974,1027,1074,0.158,66,492,77.95533,3.4293952
56,65.7333,-18.5384,21.3,940,1128,1258,0.524,295,887,63.706444,2.3906305
57,65.7423,-18.8399,14.0,858,992,1148,0.642,322,1264,64.1724,2.5589309
58,65.7403,-18.5704,21.0,876,995,1153,0.354,47,828,80.93327,3.5569088
59,65.7455,-18.5902,18.0,986,1130,1348,0.387,45,1125,81.094124,3.6280687
60,65.85,-18.9314,20.5,784,970,1104,0.429,3,588,85.20631,3.989377
