,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,81.0237,-68.0302,9.0,348,918,1206,5.123,146,5401,858,77.57166,2.2710173,74.99731,79.498726,76.803856,80.29864,79.61587,81.56153,75.941864,80.843735,74.93845,78.96712,76.822876,78.776764,79.23005,76.52006,78.05253,79.908,73.70862,76.9276,75.69289,78.277374,72.561455,75.15363,79.09959,78.96419,76.12863
1,81.1403,-68.8844,19.0,759,1028,1241,0.569,8,1810,482,47.223827,3.465862,46.966522,45.696217,47.93626,50.73599,44.66649,51.95977,47.292828,52.75561,42.762875,46.248783,52.30096,47.40503,45.75097,43.38325,40.880688,49.51283,51.469124,45.91222,42.87906,49.539497,41.897175,43.353336,47.219147,51.17246,50.898712
2,80.9223,-69.1043,7.4,536,889,1024,3.736,11,4792,488,77.41296,3.1424253,78.11446,77.35924,77.25669,79.46465,78.543076,83.81937,75.64618,82.21361,72.027695,78.872,75.83277,75.646805,77.99171,73.1742,76.67554,79.29486,79.00835,75.77056,72.8103,80.9351,71.366776,76.44695,75.36121,83.12841,78.56335
3,80.8772,-69.2006,13.1,954,1135,1389,2.259,305,2974,435,56.275005,2.267496,56.078938,59.646965,56.198887,54.513187,55.957302,57.66193,58.21211,55.10693,52.791073,56.663116,59.684425,56.402885,56.270966,57.86313,54.532433,60.24447,55.684734,55.17306,54.37723,59.23483,51.095238,58.70409,55.231865,52.607353,56.937965
4,80.8687,-69.2585,10.1,750,1109,1372,4.057,29,3673,622,65.33052,2.8821049,64.38004,65.290825,65.17827,68.09589,66.029755,71.31333,63.32119,70.17894,60.112568,66.85354,64.98227,63.509018,66.12478,62.160675,64.030426,68.078316,65.84087,63.787228,61.202686,68.05646,59.890194,63.397575,64.766655,69.65775,67.0237
5,80.8591,-69.1875,13.6,814,990,1113,0.419,116,1493,299,53.02117,3.0508394,54.39621,52.919968,52.855797,53.05687,51.003082,57.184116,53.694603,55.87793,46.760273,53.874798,56.776188,52.19495,51.836098,50.98542,48.87659,56.20928,55.016796,50.874775,49.55434,58.342793,46.28186,53.646454,51.940334,54.450676,56.919106
6,80.864,-69.3243,12.0,1060,1243,1406,3.763,55,2437,346,54.136845,2.8490148,54.356228,53.874737,54.471027,54.42123,52.93717,58.708096,54.254303,57.79817,48.416603,55.383343,55.408276,52.516376,53.78969,51.94442,50.729187,57.20025,56.533188,52.710045,50.694798,58.557297,47.756306,53.79132,52.57639,57.19703,57.395706
7,80.883,-69.3642,17.4,848,1073,1312,1.268,18,1602,464,47.608532,3.2536087,47.17399,46.369938,48.099377,50.503582,45.41122,52.280308,47.64607,52.98645,43.04701,47.392166,51.997368,47.40329,46.09675,44.334976,42.025883,50.11407,51.28673,46.030495,43.268528,50.070328,42.273083,44.33724,47.368412,51.43317,51.262844
8,80.875,-69.4072,18.2,879,1087,1266,0.713,313,1309,387,45.835743,2.77613,46.860092,49.635864,44.691906,44.1001,42.640633,46.264076,45.34387,44.87927,42.01579,45.70584,52.347393,47.7064,43.985073,46.805553,43.357872,50.515278,47.553265,44.696205,45.40627,48.73713,39.455666,48.1556,44.073654,43.733463,47.22735
9,80.8888,-69.4148,19.5,867,1088,1255,0.476,5,1150,388,44.125057,3.5199742,44.29505,42.36936,44.645462,47.42463,40.93286,48.41433,44.398327,48.728096,40.162777,42.78459,49.181686,44.356194,42.267147,40.171703,37.238216,46.205605,49.53276,43.08416,40.21276,46.947433,38.607094,40.366463,44.47793,47.527126,48.794727
10,80.9788,-69.7834,8.3,497,1159,1458,25.559,347,12390,961,96.62312,4.2708144,89.13997,100.23012,99.20103,94.63524,103.66567,93.03859,96.25116,97.19601,99.3583,98.28682,93.102425,99.59611,99.45118,100.971664,101.948006,97.151985,86.401024,102.666275,100.94769,92.3953,96.46714,93.52366,95.330345,92.74667,91.875824
11,80.9836,-69.9346,10.2,909,1122,1225,4.427,319,1721,316,60.3924,2.5783617,60.87337,63.950684,60.635426,57.55641,59.523697,61.96664,63.477375,59.281685,56.605625,61.35394,62.669155,58.95322,60.762764,62.01853,58.63408,64.845634,60.23307,58.699802,56.801003,64.6283,56.244415,63.30203,59.12078,55.909313,61.763115
12,81.129,-68.7934,12.0,616,1065,1410,6.962,357,5098,794,70.10942,2.4140975,66.88336,73.867004,70.22657,68.50017,73.16909,69.792564,69.74477,68.88798,69.059616,71.511795,71.940094,71.93476,70.21746,74.36565,71.42245,72.51865,65.42169,71.27445,70.31496,69.27137,65.24745,70.108665,71.36483,65.342476,70.34761
13,80.9364,-70.0664,7.4,595,1301,1559,85.034,348,14350,964,103.29128,5.006572,94.98814,107.07442,107.60541,100.679184,111.299034,98.30352,102.657326,104.04445,106.71694,104.866,97.195145,106.202774,107.24582,107.82833,109.442566,104.3265,91.634705,110.286674,108.17993,97.869225,104.61518,100.06473,101.303246,99.50329,98.34934
14,80.9374,-69.6664,11.9,1172,1365,1417,0.654,154,562,245,47.68194,2.8579993,48.49636,48.39336,46.799488,46.560493,45.594357,51.151035,49.479008,49.434483,42.000805,48.181404,49.74316,45.458187,47.631252,46.643448,43.53884,51.96276,49.59617,46.742588,44.65131,53.391308,42.14227,49.034546,46.37643,47.00397,52.04139
15,80.927,-69.7046,14.2,802,1160,1396,2.497,106,3321,594,54.607956,2.5764499,54.862885,54.675137,54.510674,56.911774,53.94098,59.072037,53.950172,58.122456,49.18537,55.40013,57.27434,54.365692,54.50815,52.568253,51.545574,57.41812,54.223976,53.379055,51.976532,57.51445,48.234383,53.455627,54.527973,57.158066,56.41716
16,80.9184,-69.7859,13.1,907,1326,1379,1.569,141,1797,472,50.935837,2.583291,51.8094,50.734104,50.36046,52.22667,49.808662,54.93986,51.270115,53.219975,45.421352,51.96183,53.195366,49.901814,51.379997,49.593155,47.66165,54.64455,50.978474,49.852486,47.852512,55.12829,44.581593,50.720856,50.755054,51.61269,53.784996
17,80.9051,-69.8307,10.7,886,1189,1440,5.399,84,4072,554,62.023945,2.5184288,61.73811,62.092846,62.123108,63.718723,62.182648,66.92328,61.569252,65.15938,56.171593,62.991627,62.46032,61.072567,62.850647,59.734028,60.377563,65.08095,62.16212,61.218987,58.593517,65.147736,56.241405,61.550312,61.10169,64.99331,63.34284
18,80.8941,-69.7787,17.9,1008,1115,1257,0.375,75,707,249,42.301807,3.142207,42.91306,41.84089,42.4967,43.490093,38.869537,45.376793,43.56157,45.441433,37.90749,41.499638,47.193817,42.77807,39.748833,39.573765,36.159485,45.641884,45.91923,41.46702,38.506046,46.399372,36.474545,41.88082,41.560104,43.687286,47.157696
19,81.0123,-70.181,18.7,642,1224,1365,8.205,326,1984,723,49.596256,2.6514723,48.827187,53.237953,47.204674,49.46425,48.68245,49.644615,46.79193,48.320457,46.21829,49.836468,55.19926,53.180843,48.60798,51.896465,48.81405,54.536167,49.923393,49.832256,50.425808,49.4047,42.40268,49.744007,50.14325,47.272404,50.29475
20,80.9847,-70.2948,13.5,404,1163,1367,6.839,312,4472,963,67.195015,2.605554,64.47388,70.59204,65.7594,67.60868,69.62353,67.339615,64.59978,66.579605,66.08565,68.372055,69.540016,70.537964,67.787575,70.67919,68.690926,70.33277,62.535946,68.049164,67.57741,65.604,60.929245,65.55739,70.16214,63.24352,67.61393
21,80.97,-70.1924,11.9,1020,1068,1240,1.095,360,1419,220,57.08098,2.8618574,57.81859,61.204884,57.012497,52.503582,55.078846,57.68229,60.077152,55.38877,53.236507,57.841812,61.639286,55.977886,56.945465,58.87003,55.279312,61.63455,57.523956,54.569553,54.98886,61.70254,53.53302,60.859413,55.233868,52.384827,58.036827
22,80.9454,-70.3599,10.0,636,903,1276,6.957,293,3656,640,69.15598,2.0632231,67.35508,71.99523,68.79425,68.47475,70.8789,71.3212,69.83358,68.885056,66.93911,70.57123,70.95359,69.29618,69.37018,71.37685,68.91998,71.98529,66.07415,68.591125,66.480286,70.97776,63.617447,70.22163,70.11243,66.04845,69.82589
23,81.1391,-68.6974,22.3,790,1042,1295,0.781,8,1415,505,41.729095,3.663448,41.51869,39.958714,42.082832,46.000385,38.346306,45.610992,41.705044,46.337723,38.429993,39.310577,47.986732,42.676514,40.102943,37.509575,33.84604,43.829266,46.991566,41.23831,38.14912,44.152843,36.945087,36.966335,42.62091,44.54229,46.368614
24,80.9207,-70.3556,19.6,772,1237,1544,2.215,323,2556,772,47.6356,2.633312,46.449223,51.171326,45.17233,47.51908,47.20923,47.478497,44.487507,46.358856,44.523643,47.493168,53.399963,51.389652,46.697903,50.00039,46.755745,52.41951,47.995815,48.643734,48.918915,46.76192,40.812447,47.962227,48.146404,45.645664,47.476963
25,80.9089,-70.3857,14.3,704,1269,1544,4.614,295,3603,840,58.433,2.1828012,56.598362,61.45638,56.998318,58.91974,59.613888,59.51162,56.801,57.926754,56.483364,59.193573,61.33962,60.863056,58.924526,60.929546,58.564987,61.87877,55.81567,58.748974,58.089832,57.992195,52.27994,57.742706,60.26894,54.90206,58.98123
26,80.8792,-70.3778,9.8,547,1170,1449,22.627,331,8577,902,82.69717,3.0102177,77.7149,85.86692,83.68038,81.59346,87.91246,81.560524,82.044426,82.557335,83.17568,84.54894,81.510155,85.152115,84.41127,86.83411,85.82348,83.98959,74.973495,86.490005,84.69768,80.00952,79.9242,80.71162,83.13426,78.80311,80.30969
27,80.9007,-70.6023,25.9,763,1170,1390,1.198,13,1465,627,37.247444,3.786898,37.244835,35.603863,37.10788,42.047935,34.13298,39.909004,36.47614,40.61794,34.951916,33.003143,44.89546,38.8273,36.199707,33.10314,28.884615,39.597813,42.402485,37.399372,35.063366,39.328182,33.095848,31.0203,38.872993,38.723507,42.67637
28,80.8331,-70.4893,7.9,648,1244,1609,54.007,325,14974,961,102.041916,4.867183,94.1253,105.76936,105.72104,99.54575,109.91424,97.63491,101.6016,103.24248,105.286095,103.38628,96.29297,104.99666,105.77651,105.61267,108.47423,102.479614,90.8128,109.17276,107.43061,97.04142,102.984215,98.96903,99.53634,98.99906,96.24158
29,80.8829,-70.7461,24.6,820,1228,1324,0.586,33,1104,504,36.474865,3.6262033,36.860397,34.803623,36.60765,40.875607,32.890938,38.72597,36.285908,39.631485,34.184483,32.771225,43.424343,38.150963,34.7784,32.82238,28.215536,38.910877,41.844517,36.50304,33.71346,38.880535,31.832186,31.765242,37.621487,37.949688,41.82163
30,80.8413,-70.8233,15.2,717,1236,1410,6.379,309,3285,693,56.08438,2.174044,55.21668,59.568207,54.66427,55.721264,56.19193,56.858093,55.35034,55.19944,53.460022,56.3245,59.805424,58.54389,55.96158,58.3364,55.725407,59.91611,54.745865,55.695747,56.111168,56.57346,49.885773,56.11701,56.854324,52.50953,56.77308
31,80.8667,-71.213,5.8,236,880,1435,77.919,45,21586,1199,130.82285,6.402038,127.68881,133.83585,130.58017,131.28397,138.05952,134.73738,125.86516,138.86536,136.41615,133.23073,117.86993,134.53084,137.04301,125.14314,140.43187,127.36124,121.080864,138.21754,136.21533,124.484886,131.34799,124.51065,123.526184,137.38878,120.8558
