,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,73.9686,56.8706,12.5,424,803,1019,3.818,117,4291,110.847664,17.187305
1,75.4779,58.3974,9.8,234,482,798,3.605,57,5579,121.36733,18.842655
2,75.487,58.3146,15.5,231,636,857,1.714,17,3679,142.12627,22.526709
3,73.1107,55.0259,12.9,756,870,933,0.581,168,1049,103.53793,19.083828
4,75.5001,58.2102,15.7,351,580,756,2.535,53,2476,121.42505,20.075504
5,75.5221,58.7392,10.5,365,442,698,1.841,309,3207,88.184784,16.815395
6,75.6629,58.5582,13.9,284,476,637,1.165,326,1731,89.975655,17.477972
7,75.6708,58.5799,10.9,243,448,625,2.032,270,3711,94.31324,17.308023
8,75.6894,58.6143,13.2,157,384,614,1.932,354,3563,90.61744,17.262978
9,75.7897,59.5643,10.5,322,359,459,0.434,94,1048,117.7237,21.330564
10,75.7858,59.5313,10.8,357,415,474,0.824,159,1522,105.7144,18.753002
11,75.9712,61.0686,20.9,304,731,802,1.133,356,1507,94.795334,17.886612
12,75.9619,61.0382,21.4,483,618,761,0.433,163,1274,109.89417,19.479687
13,73.9902,57.4136,9.8,165,391,469,2.687,45,3144,121.66514,19.667019
14,76.0139,61.171,18.2,519,596,709,0.376,340,844,87.74912,17.629955
15,76.219,66.3941,7.4,245,291,305,1.525,111,1310,111.171936,19.337683
16,76.2696,64.2964,13.3,376,573,628,1.431,241,1371,97.23179,17.653027
17,72.9675,54.2581,18.3,466,682,814,0.66,138,1499,112.78687,19.827719
18,73.0873,54.2435,19.8,544,706,892,0.661,34,1203,131.48564,23.855497
19,76.3203,64.3786,15.0,232,467,681,1.598,322,2346,93.88891,17.687796
20,76.3458,64.7045,16.4,463,665,732,0.313,349,1160,91.95619,18.104921
21,76.3428,64.6697,15.5,47,494,613,1.406,358,2959,98.89604,18.374243
22,76.3456,64.6204,16.9,95,559,806,1.581,5,3117,146.94218,23.217737
23,76.3921,64.8489,14.5,314,518,592,0.57,324,1249,93.51744,18.185038
24,73.9638,56.5161,17.2,342,618,874,1.994,37,2811,130.04297,21.278362
25,76.4123,65.0187,12.2,271,422,568,2.371,2,2454,131.25404,21.887444
26,76.5313,66.2337,11.6,117,502,651,9.504,276,5491,94.26947,15.644134
27,75.1067,59.4957,6.8,240,460,564,5.49,152,6833,98.047165,16.266375
28,74.4584,56.8355,15.8,262,595,1057,6.587,247,6949,94.288536,15.768433
29,75.9362,60.6878,21.6,141,473,620,6.364,36,2680,107.845535,17.270418
30,74.6193,56.2643,13.0,220,531,859,4.757,357,4446,87.95957,16.256674
31,76.6788,66.132,18.2,173,423,535,5.379,299,2551,89.03938,16.587948
32,75.4014,57.9265,6.7,160,250,358,4.296,266,4504,85.53316,16.366726
33,74.4386,56.8576,17.9,60,551,888,5.209,151,4580,104.8858,16.892372
34,74.5414,57.7073,10.1,408,523,673,4.371,41,3275,110.488525,17.804249
35,76.7157,66.4865,16.1,121,403,507,3.644,270,3820,95.52379,17.176514
36,76.4994,65.7944,15.4,324,506,690,2.662,14,2411,128.5127,21.199419
37,74.5172,56.5386,9.7,380,469,654,2.82,247,1972,86.65712,16.295288
38,76.3323,64.7329,14.3,66,418,658,2.364,20,3652,136.17665,21.391436
39,74.9525,56.9011,10.0,274,389,591,1.865,181,2321,99.85662,17.64426
40,76.2389,63.9717,11.5,223,511,656,3.617,341,4154,91.65095,17.080793
41,75.5742,58.5805,17.7,233,552,709,1.879,57,2362,126.84619,20.90054
42,75.5803,58.5568,16.8,303,544,699,1.368,19,1366,133.59897,23.45442
43,76.4981,65.8776,12.4,231,345,483,0.974,55,2023,127.23686,21.595795
44,74.5908,56.2078,8.7,303,434,573,2.118,349,2547,83.5762,16.366285
45,75.5703,58.4818,13.4,397,618,727,1.074,349,1906,88.89976,17.22898
46,75.2177,57.9952,9.1,351,505,598,0.921,35,2165,130.93657,22.692165
47,74.6847,57.2197,17.4,444,713,834,1.1,177,1822,107.57862,18.670967
48,75.433,57.9623,10.9,405,534,624,0.734,275,1550,92.62414,17.53252
49,76.3614,64.8941,13.2,404,652,721,0.565,262,1506,100.179825,18.389114
50,74.9907,57.3405,8.2,91,650,1029,437.891,330,46195,192.23047,199.86928
51,75.144,57.0945,11.7,530,608,642,0.322,301,927,88.71082,17.237188
52,74.7632,57.1551,7.9,7,474,1056,164.901,208,26056,98.21212,72.10322
53,76.329,64.4196,15.2,519,655,715,0.25,317,1108,92.44434,17.957552
54,76.0499,65.316,13.3,64,561,781,383.049,140,35714,165.35574,173.11925
55,74.4372,57.3147,10.2,128,663,1085,162.455,174,22706,92.81275,69.57073
56,75.5568,59.0772,9.8,54,684,998,396.401,291,41326,175.46016,180.15157
57,75.558,58.599,10.7,219,478,727,8.946,95,6129,94.323875,14.8502
58,75.9816,62.7231,7.0,159,721,872,373.218,21,34882,158.29376,166.58603
59,75.6674,59.4073,10.7,45,699,949,367.35,330,36477,164.81013,166.34013
60,75.9973,61.6507,9.8,52,648,921,332.142,334,39753,155.9831,152.083
61,76.6429,66.8801,14.8,101,551,813,231.108,307,26998,117.58776,104.32319
62,76.4071,65.3895,10.8,594,697,738,0.328,150,407,109.792206,20.29301
63,76.3362,65.5402,15.3,57,661,814,233.743,337,23993,117.49254,104.86572
64,75.7252,62.3796,8.3,63,677,922,957.197,144,57101,374.79083,432.15027
65,76.1697,64.3931,15.9,81,664,806,222.998,344,22918,113.601166,99.86735
66,75.5318,58.6057,9.0,335,366,492,1.743,155,2219,101.99417,17.75194
67,75.551,58.5181,10.7,275,569,727,4.936,152,4612,98.94472,16.279348
68,75.4599,58.9223,13.3,78,734,1145,249.782,313,35685,127.84197,112.81757
69,76.5794,66.4581,9.6,107,483,781,132.985,232,18882,88.86541,57.351437
70,74.7894,58.2277,8.6,39,696,988,223.167,121,27405,110.7013,98.39687
71,76.4637,66.5314,9.7,81,510,812,669.472,313,42120,271.9657,303.86157
72,75.8347,63.2603,8.0,79,603,783,237.934,139,25367,114.02377,105.73023
73,76.3979,66.8544,14.4,213,495,642,122.131,149,14335,80.25008,52.07749
74,76.5297,67.6479,12.2,238,538,581,178.459,137,13029,89.10261,77.646904
75,75.2299,58.2227,8.4,375,509,651,1.913,293,3133,89.05866,16.892141
76,75.2979,58.6413,14.4,87,661,1121,757.677,278,40813,300.45877,340.04468
77,74.902,57.1846,8.8,202,674,1059,80.007,319,21850,97.22908,33.145744
78,74.5137,56.896,12.7,133,576,1185,117.113,235,23348,91.00513,47.68543
79,76.2555,64.4109,11.4,116,551,870,85.768,304,19670,94.58649,35.920155
80,76.1119,62.6657,9.3,73,308,586,82.426,356,16779,92.38446,38.574608
81,74.8904,56.9508,12.0,351,461,707,1.6,258,2710,92.66506,17.128494
82,74.8544,56.8306,7.8,104,523,1020,71.86,308,19434,96.66342,31.351982
83,74.8908,57.0001,12.3,655,699,961,0.587,327,781,85.57817,17.125412
84,74.7449,56.8725,12.5,533,681,846,0.476,284,1554,93.05636,17.599642
85,74.7789,56.8184,8.0,125,467,867,71.183,233,16466,88.474945,29.818232
86,75.8842,63.9237,5.7,74,550,790,656.979,162,40841,263.3515,296.16965
87,75.7269,59.0058,6.8,73,324,742,74.533,319,15581,89.87791,34.46494
88,76.4858,65.6654,9.9,598,701,786,0.611,266,781,94.55517,17.871468
89,76.2857,64.6258,12.4,94,470,874,55.256,322,14728,101.72148,25.533674
90,75.182,59.41,9.3,251,739,841,55.722,143,13552,92.12329,24.965797
91,76.3643,65.0461,12.4,63,525,830,49.57,337,16934,112.52118,24.275297
92,76.4301,67.2561,12.6,261,478,573,76.466,148,10441,78.185814,31.8503
93,75.9879,64.6179,13.2,84,629,806,583.313,153,32440,234.3385,261.32904
94,76.7462,66.6493,9.0,92,351,538,50.176,335,12889,102.66792,24.173187
95,74.4245,57.7556,6.6,160,542,790,63.127,118,19794,101.969406,28.380869
96,75.2127,57.6527,9.4,99,588,1298,45.02,321,15289,106.69112,21.231941
97,76.3307,66.3284,19.1,279,607,723,54.808,141,9967,87.79586,25.195547
98,74.5422,56.4527,8.5,100,466,765,60.073,192,13806,90.168465,27.973013
99,76.0084,61.2886,13.0,208,611,843,30.525,10,10520,108.40576,18.822659
100,74.8026,58.6308,6.6,198,475,647,24.64,145,6599,99.910515,16.826963
101,74.5873,56.9074,12.5,216,639,956,13.694,0,9739,105.37269,14.578469
102,74.467,57.7245,9.8,304,597,886,17.404,84,6824,98.29128,13.506795
103,75.4663,58.1792,9.5,167,479,951,15.754,315,9529,101.42336,16.672716
104,75.3864,57.94,16.2,278,363,593,0.546,34,1490,131.51236,23.361135
105,75.4217,58.0463,8.9,274,429,719,14.392,195,7432,93.54105,14.334325
106,75.6832,58.7864,11.8,150,441,744,15.447,295,6753,96.388145,16.079338
107,74.3945,57.4345,6.1,173,318,450,7.982,105,6528,92.18814,15.141729
108,74.4296,57.4053,10.6,538,667,722,1.059,260,1418,91.533295,17.043486
109,74.6307,56.4206,11.0,84,491,985,8.766,30,8030,109.04638,16.532862
110,76.1383,65.8631,14.1,76,518,741,600.376,139,30972,239.75305,269.0507
111,75.7608,62.9198,6.0,129,557,824,211.333,148,33815,115.42335,95.875656
112,75.6516,61.8378,9.3,63,611,922,360.306,163,31083,155.1079,161.07503
113,75.6015,61.3395,7.5,15,698,922,606.883,147,51533,249.164,275.15634
114,75.4819,61.0979,5.6,61,541,887,310.278,152,45037,149.47601,143.19559
115,75.3486,60.1675,10.4,43,706,926,1412.73,133,55777,535.4253,634.3979
116,75.2229,59.5901,13.6,198,731,841,130.687,124,22551,90.00852,55.222195
117,75.1102,59.2655,6.8,14,696,848,367.397,123,39929,161.90431,166.77487
118,75.0626,58.9075,13.9,352,758,830,70.124,122,12274,78.0776,26.621264
119,74.8902,58.508,13.9,0,708,958,485.868,120,28956,197.07297,215.77702
120,74.7074,58.2278,16.1,182,507,727,25.34,116,9532,108.27383,18.188871
121,74.7482,57.9261,10.6,264,718,900,106.264,184,22050,88.95493,43.188957
122,74.6,57.6985,5.4,0,569,1036,299.365,108,36990,138.27257,134.80115
123,74.5079,57.689,9.7,344,613,893,13.297,93,7835,95.361404,13.3839655
124,74.4506,56.9889,15.8,9,712,1207,27.938,199,12672,118.33394,19.482018
125,74.5941,56.6301,10.1,109,501,1026,82.005,354,14663,84.24534,34.09077
126,74.5587,56.256,9.3,100,436,758,47.833,217,14862,101.13777,23.29587
127,74.5863,57.1723,16.6,120,667,1019,52.022,360,16811,106.35375,23.943422
128,74.8307,57.6821,14.0,213,717,1050,257.603,196,27403,119.94098,113.369576
129,74.8418,56.7568,12.2,240,530,893,13.957,316,4418,88.47758,15.067868
130,75.118,57.0448,9.3,189,451,677,11.278,304,6843,89.630196,14.897996
131,75.0909,57.6284,9.3,117,578,1038,402.558,322,46590,180.46826,184.43155
132,75.7706,59.114,21.9,271,416,507,5.406,17,2391,109.83467,17.990961
133,75.7177,60.0168,13.0,74,695,921,611.739,349,45980,253.12704,278.10745
134,75.9196,60.5828,29.7,268,499,593,1.957,288,1339,92.33608,17.35744
135,75.8909,61.2815,9.4,76,736,1156,431.435,324,35380,185.1721,193.84662
136,76.0326,61.2954,18.2,318,498,586,0.413,10,1146,139.48279,25.366322
137,76.0497,62.1375,9.5,67,568,881,350.008,353,35103,159.23068,159.03761
138,76.1482,63.8489,9.8,47,636,806,293.228,333,32838,140.36493,133.46828
139,76.2332,64.0428,12.8,334,585,677,2.538,10,2027,130.27908,21.88626
140,76.2436,65.049,11.6,26,667,817,289.488,322,24108,133.98639,129.84346
141,76.4177,65.3364,15.6,252,527,742,3.397,273,3878,95.51183,16.928226
142,76.4832,65.6256,18.0,314,400,551,0.249,172,881,109.1863,19.609713
143,76.4232,65.6586,8.3,94,419,778,73.065,323,12882,89.023796,33.7153
144,76.4797,65.6785,15.7,632,727,772,0.259,229,780,99.93001,18.402895
145,76.4929,65.6341,16.0,424,587,680,1.024,322,1214,91.347435,17.753967
146,76.5007,65.706,12.7,161,488,771,6.321,1,5319,119.61893,18.075916
147,76.5176,66.1516,14.5,168,515,576,2.564,258,2641,98.5441,17.883451
148,76.7334,67.2151,10.5,98,516,582,387.211,313,37052,172.52258,177.7766
149,73.1092,54.7271,15.5,507,787,1017,0.723,75,1763,127.17376,22.014397
150,73.139,55.4417,17.7,718,789,952,0.721,56,867,122.749954,23.078764
151,73.1033,54.5603,19.3,453,829,1259,2.011,178,3250,110.83453,17.7823
152,73.9392,56.3533,12.2,162,404,921,15.073,72,8989,101.36337,13.597237
153,73.05,54.3221,15.0,269,583,1072,16.767,177,7654,97.39331,14.259932
154,73.0346,54.4346,15.3,284,664,1081,6.527,205,6457,94.55759,15.3467245
155,73.0654,54.4482,14.0,905,975,1033,0.388,291,748,86.79921,16.846008
156,73.0877,54.3992,16.8,296,641,785,2.691,38,2955,126.53564,20.380123
157,73.0837,54.3194,16.6,310,611,987,9.153,28,6679,100.05574,15.41259
158,73.131,55.0297,19.2,539,760,918,0.614,15,1942,139.34894,24.167757
159,73.0527,54.5345,17.8,367,638,1005,5.601,22,5663,117.46599,17.85834
160,73.0073,54.5157,16.3,422,620,869,1.102,155,2402,109.50248,18.67224
161,73.0671,54.7489,12.3,447,713,839,1.986,81,2677,119.056435,19.709007
162,73.0239,54.4843,14.6,697,867,963,1.043,245,1896,94.14568,17.056787
163,73.0918,54.6456,14.2,438,704,1146,12.781,12,7990,94.95183,13.642172
164,73.0308,54.5987,16.4,291,660,1117,24.916,177,11998,109.97955,18.854511
165,73.1409,54.9691,21.1,616,903,1125,0.484,354,1588,90.6933,17.296097
166,73.0873,53.7715,14.0,560,657,733,0.693,213,1316,96.66974,17.638548
167,73.0775,53.8714,13.1,298,473,854,17.598,124,8990,98.78649,14.072144
168,73.1039,53.8844,17.7,355,501,656,0.417,67,1227,125.225365,22.46632
169,72.9967,54.6498,16.5,503,608,746,0.873,107,1125,113.48444,20.490705
170,73.1178,54.3008,16.5,598,764,886,0.522,305,1558,89.90492,17.019108
171,73.1437,55.3517,11.7,343,697,908,5.142,21,4748,119.44518,18.425283
172,73.1342,55.3335,11.0,683,730,841,0.564,339,1098,82.71287,16.497011
173,73.1158,55.375,12.1,554,752,939,5.428,138,3670,92.33614,15.164806
174,73.1072,53.7965,17.1,538,618,739,0.457,348,1091,83.63024,16.749271
175,73.0978,55.4075,11.2,492,578,637,0.977,149,1079,104.53163,18.905544
176,73.1896,55.6949,13.1,632,742,798,0.566,82,937,118.99882,22.191097
177,73.1363,54.4803,14.0,448,685,894,2.739,224,3128,94.23336,16.309423
178,73.1188,53.8551,14.3,476,669,767,1.086,346,2324,86.02163,16.556591
179,73.1531,54.5371,15.3,558,741,853,0.705,62,1235,125.13493,22.78282
180,73.1826,55.24,12.0,304,529,980,13.928,93,8503,95.93437,13.168607
181,73.1832,55.1343,14.1,433,633,857,2.114,188,2222,99.270775,17.377346
182,73.1887,55.0645,14.1,518,773,955,2.456,196,3090,99.38858,16.816124
183,73.1937,54.885,20.0,585,759,958,0.773,49,1442,128.47804,22.979303
184,72.9778,54.3533,14.9,286,516,792,11.314,133,5515,86.67213,13.201531
185,73.2089,55.255,16.8,671,784,927,0.647,197,1244,100.26157,18.232086
186,73.2135,55.2972,14.5,653,784,939,0.992,39,1121,126.89303,23.253023
