,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,81.0237,-68.0302,9.0,348,918,1206,5.123,146,5401,103.08743,37.904213
1,81.1403,-68.8844,19.0,759,1028,1241,0.569,8,1810,147.31642,65.16794
2,80.9223,-69.1043,7.4,536,889,1024,3.736,11,4792,158.11372,57.465782
3,80.8772,-69.2006,13.1,954,1135,1389,2.259,305,2974,46.98374,32.451065
4,80.8687,-69.2585,10.1,750,1109,1372,4.057,29,3673,145.67137,52.452335
5,80.8591,-69.1875,13.6,814,990,1113,0.419,116,1493,91.98452,56.2577
6,80.864,-69.3243,12.0,1060,1243,1406,3.763,55,2437,117.18613,51.01329
7,80.883,-69.3642,17.4,848,1073,1312,1.268,18,1602,137.52411,61.96321
8,80.875,-69.4072,18.2,879,1087,1266,0.713,313,1309,45.352196,37.755547
9,80.8888,-69.4148,19.5,867,1088,1255,0.476,5,1150,141.46844,65.75423
10,80.9788,-69.7834,8.3,497,1159,1458,25.559,347,12390,82.57813,20.067099
11,80.9836,-69.9346,10.2,909,1122,1225,4.427,319,1721,36.370586,23.611275
12,81.129,-68.7934,12.0,616,1065,1410,6.962,357,5098,51.12096,17.115543
13,80.9364,-70.0664,7.4,595,1301,1559,85.034,348,14350,52.648754,35.968323
14,80.9374,-69.6664,11.9,1172,1365,1417,0.654,154,562,73.700226,50.27012
15,80.927,-69.7046,14.2,802,1160,1396,2.497,106,3321,114.94996,52.124912
16,80.9184,-69.7859,13.1,907,1326,1379,1.569,141,1797,92.456505,49.29425
17,80.9051,-69.8307,10.7,886,1189,1440,5.399,84,4072,114.91353,44.221397
18,80.8941,-69.7787,17.9,1008,1115,1257,0.375,75,707,104.090164,60.68076
19,81.0123,-70.181,18.7,642,1224,1365,8.205,326,1984,47.608837,18.738085
20,80.9847,-70.2948,13.5,404,1163,1367,6.839,312,4472,62.304546,18.748964
21,80.97,-70.1924,11.9,1020,1068,1240,1.095,360,1419,36.243027,33.14133
22,80.9454,-70.3599,10.0,636,903,1276,6.957,293,3656,39.590935,19.764091
23,81.1391,-68.6974,22.3,790,1042,1295,0.781,8,1415,143.52014,63.99793
24,80.9207,-70.3556,19.6,772,1237,1544,2.215,323,2556,58.509434,33.2067
