,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,73.9686,56.8706,12.5,424,803,1019,3.818,117,4291,110.48521,18.551325
1,75.4779,58.3974,9.8,234,482,798,3.605,57,5579,119.51023,20.86904
2,75.487,58.3146,15.5,231,636,857,1.714,17,3679,144.40208,31.260658
3,73.1107,55.0259,12.9,756,870,933,0.581,168,1049,92.934494,36.721504
4,75.5001,58.2102,15.7,351,580,756,2.535,53,2476,118.34585,33.386852
5,75.5221,58.7392,10.5,365,442,698,1.841,309,3207,81.07163,20.936506
6,75.6629,58.5582,13.9,284,476,637,1.165,326,1731,90.89853,29.881142
7,75.6708,58.5799,10.9,243,448,625,2.032,270,3711,85.94548,19.631971
8,75.6894,58.6143,13.2,157,384,614,1.932,354,3563,87.97451,21.638424
9,75.7897,59.5643,10.5,322,359,459,0.434,94,1048,118.90024,57.07441
10,75.7858,59.5313,10.8,357,415,474,0.824,159,1522,106.06584,45.25989
11,75.9712,61.0686,20.9,304,731,802,1.133,356,1507,97.24488,29.347696
12,75.9619,61.0382,21.4,483,618,761,0.433,163,1274,100.51374,36.215294
13,73.9902,57.4136,9.8,165,391,469,2.687,45,3144,119.67689,41.940414
14,76.0139,61.171,18.2,519,596,709,0.376,340,844,95.82401,38.81751
15,76.219,66.3941,7.4,245,291,305,1.525,111,1310,120.20829,56.39134
16,76.2696,64.2964,13.3,376,573,628,1.431,241,1371,97.0526,33.969856
17,72.9675,54.2581,18.3,466,682,814,0.66,138,1499,102.685196,36.400543
18,73.0873,54.2435,19.8,544,706,892,0.661,34,1203,128.93898,51.298935
19,76.3203,64.3786,15.0,232,467,681,1.598,322,2346,91.488464,25.465372
20,76.3458,64.7045,16.4,463,665,732,0.313,349,1160,98.98888,37.06409
21,76.3428,64.6697,15.5,47,494,613,1.406,358,2959,99.98006,25.304577
22,76.3456,64.6204,16.9,95,559,806,1.581,5,3117,149.86835,33.458096
23,76.3921,64.8489,14.5,314,518,592,0.57,324,1249,100.82655,37.699806
24,73.9638,56.5161,17.2,342,618,874,1.994,37,2811,127.490166,32.03379
25,76.4123,65.0187,12.2,271,422,568,2.371,2,2454,132.91563,48.326733
26,76.5313,66.2337,11.6,117,502,651,9.504,276,5491,91.8282,12.968142
27,75.1067,59.4957,6.8,240,460,564,5.49,152,6833,93.39547,14.241751
28,74.4584,56.8355,15.8,262,595,1057,6.587,247,6949,95.00363,12.528893
29,75.9362,60.6878,21.6,141,473,620,6.364,36,2680,108.77939,24.338257
30,74.6193,56.2643,13.0,220,531,859,4.757,357,4446,84.749084,13.143948
31,76.6788,66.132,18.2,173,423,535,5.379,299,2551,89.259865,19.422018
32,75.4014,57.9265,6.7,160,250,358,4.296,266,4504,82.22232,18.823
33,74.4386,56.8576,17.9,60,551,888,5.209,151,4580,106.20483,17.552055
34,74.5414,57.7073,10.1,408,523,673,4.371,41,3275,108.130264,30.91911
35,76.7157,66.4865,16.1,121,403,507,3.644,270,3820,92.2237,17.964764
36,76.4994,65.7944,15.4,324,506,690,2.662,14,2411,128.39796,40.722664
37,74.5172,56.5386,9.7,380,469,654,2.82,247,1972,82.197586,26.019806
38,76.3323,64.7329,14.3,66,418,658,2.364,20,3652,134.97314,30.183308
39,74.9525,56.9011,10.0,274,389,591,1.865,181,2321,90.978455,29.341017
40,76.2389,63.9717,11.5,223,511,656,3.617,341,4154,88.549805,15.733493
41,75.5742,58.5805,17.7,233,552,709,1.879,57,2362,123.8832,35.127815
42,75.5803,58.5568,16.8,303,544,699,1.368,19,1366,132.86818,51.074257
43,76.4981,65.8776,12.4,231,345,483,0.974,55,2023,124.85178,50.03753
44,74.5908,56.2078,8.7,303,434,573,2.118,349,2547,86.67379,28.931946
45,75.5703,58.4818,13.4,397,618,727,1.074,349,1906,90.46145,29.427624
46,75.2177,57.9952,9.1,351,505,598,0.921,35,2165,128.98447,51.267048
47,74.6847,57.2197,17.4,444,713,834,1.1,177,1822,97.276436,27.800648
48,75.433,57.9623,10.9,405,534,624,0.734,275,1550,92.271996,33.246082
49,76.3614,64.8941,13.2,404,652,721,0.565,262,1506,97.24765,30.907356
50,74.9907,57.3405,8.2,91,650,1029,437.891,330,46195,115.848434,194.98946
51,75.144,57.0945,11.7,530,608,642,0.322,301,927,95.657005,39.908745
52,74.7632,57.1551,7.9,7,474,1056,164.901,208,26056,86.10665,80.38305
53,76.329,64.4196,15.2,519,655,715,0.25,317,1108,97.36646,36.733807
54,76.0499,65.316,13.3,64,561,781,383.049,140,35714,97.6657,170.55034
55,74.4372,57.3147,10.2,128,663,1085,162.455,174,22706,79.07919,76.74357
56,75.5568,59.0772,9.8,54,684,998,396.401,291,41326,107.96339,177.4646
57,75.558,58.599,10.7,219,478,727,8.946,95,6129,93.04171,13.529157
58,75.9816,62.7231,7.0,159,721,872,373.218,21,34882,91.58873,164.46042
59,75.6674,59.4073,10.7,45,699,949,367.35,330,36477,103.10884,165.78978
60,75.9973,61.6507,9.8,52,648,921,332.142,334,39753,104.57107,153.11475
61,76.6429,66.8801,14.8,101,551,813,231.108,307,26998,88.01458,113.33019
62,76.4071,65.3895,10.8,594,697,738,0.328,150,407,107.722404,47.131977
63,76.3362,65.5402,15.3,57,661,814,233.743,337,23993,86.40523,114.79695
64,75.7252,62.3796,8.3,63,677,922,957.197,144,57101,185.49765,396.50833
65,76.1697,64.3931,15.9,81,664,806,222.998,344,22918,85.14987,110.91543
66,75.5318,58.6057,9.0,335,366,492,1.743,155,2219,97.485725,37.563877
67,75.551,58.5181,10.7,275,569,727,4.936,152,4612,95.924,15.985873
68,75.4599,58.9223,13.3,78,734,1145,249.782,313,35685,96.90684,118.55567
69,76.5794,66.4581,9.6,107,483,781,132.985,232,18882,83.21739,69.09134
70,74.7894,58.2277,8.6,39,696,988,223.167,121,27405,80.396126,102.33584
71,76.4637,66.5314,9.7,81,510,812,669.472,313,42120,143.45282,283.64862
72,75.8347,63.2603,8.0,79,603,783,237.934,139,25367,79.308136,110.36891
73,76.3979,66.8544,14.4,213,495,642,122.131,149,14335,74.571144,63.145264
74,76.5297,67.6479,12.2,238,538,581,178.459,137,13029,66.352005,85.12657
75,75.2299,58.2227,8.4,375,509,651,1.913,293,3133,83.45117,22.610357
76,75.2979,58.6413,14.4,87,661,1121,757.677,278,40813,153.5059,312.52963
77,74.902,57.1846,8.8,202,674,1059,80.007,319,21850,102.29851,50.809536
78,74.5137,56.896,12.7,133,576,1185,117.113,235,23348,91.26242,59.26813
79,76.2555,64.4109,11.4,116,551,870,85.768,304,19670,99.00196,54.43674
80,76.1119,62.6657,9.3,73,308,586,82.426,356,16779,92.22211,55.03069
81,74.8904,56.9508,12.0,351,461,707,1.6,258,2710,82.71982,22.27101
82,74.8544,56.8306,7.8,104,523,1020,71.86,308,19434,100.38554,46.000797
83,74.8908,57.0001,12.3,655,699,961,0.587,327,781,81.54562,27.145647
84,74.7449,56.8725,12.5,533,681,846,0.476,284,1554,85.796295,26.956215
85,74.7789,56.8184,8.0,125,467,867,71.183,233,16466,91.82028,45.03862
86,75.8842,63.9237,5.7,74,550,790,656.979,162,40841,136.01558,276.54593
87,75.7269,59.0058,6.8,73,324,742,74.533,319,15581,89.7405,48.048794
88,76.4858,65.6654,9.9,598,701,786,0.611,266,781,94.47426,34.603848
89,76.2857,64.6258,12.4,94,470,874,55.256,322,14728,107.33562,37.16208
90,75.182,59.41,9.3,251,739,841,55.722,143,13552,98.56854,36.18053
91,76.3643,65.0461,12.4,63,525,830,49.57,337,16934,125.216,36.828438
92,76.4301,67.2561,12.6,261,478,573,76.466,148,10441,79.95263,47.447063
93,75.9879,64.6179,13.2,84,629,806,583.313,153,32440,121.99588,244.95764
94,76.7462,66.6493,9.0,92,351,538,50.176,335,12889,113.69028,37.217266
95,74.4245,57.7556,6.6,160,542,790,63.127,118,19794,109.02666,46.367386
96,75.2127,57.6527,9.4,99,588,1298,45.02,321,15289,116.3259,29.338879
97,76.3307,66.3284,19.1,279,607,723,54.808,141,9967,92.0946,34.64686
98,74.5422,56.4527,8.5,100,466,765,60.073,192,13806,93.0781,39.15484
99,76.0084,61.2886,13.0,208,611,843,30.525,10,10520,129.8838,29.279778
100,74.8026,58.6308,6.6,198,475,647,24.64,145,6599,121.29311,19.844862
101,74.5873,56.9074,12.5,216,639,956,13.694,0,9739,105.633575,18.699854
102,74.467,57.7245,9.8,304,597,886,17.404,84,6824,111.86441,16.740616
103,75.4663,58.1792,9.5,167,479,951,15.754,315,9529,116.062965,18.91312
104,75.3864,57.94,16.2,278,363,593,0.546,34,1490,127.97088,55.519005
105,75.4217,58.0463,8.9,274,429,719,14.392,195,7432,101.97768,17.157667
106,75.6832,58.7864,11.8,150,441,744,15.447,295,6753,108.73148,17.269371
107,74.3945,57.4345,6.1,173,318,450,7.982,105,6528,86.92587,13.648288
108,74.4296,57.4053,10.6,538,667,722,1.059,260,1418,90.16169,32.302776
109,74.6307,56.4206,11.0,84,491,985,8.766,30,8030,107.554855,17.95366
110,76.1383,65.8631,14.1,76,518,741,600.376,139,30972,123.55088,251.01872
111,75.7608,62.9198,6.0,129,557,824,211.333,148,33815,93.32163,101.07268
112,75.6516,61.8378,9.3,63,611,922,360.306,163,31083,91.616844,158.99559
113,75.6015,61.3395,7.5,15,698,922,606.883,147,51533,133.73315,261.74002
114,75.4819,61.0979,5.6,61,541,887,310.278,152,45037,104.048096,145.24582
115,75.3486,60.1675,10.4,43,706,926,1412.73,133,55777,253.1841,567.2393
116,75.2229,59.5901,13.6,198,731,841,130.687,124,22551,87.09955,63.578804
117,75.1102,59.2655,6.8,14,696,848,367.397,123,39929,99.831924,165.00153
118,75.0626,58.9075,13.9,352,758,830,70.124,122,12274,83.09826,40.707275
119,74.8902,58.508,13.9,0,708,958,485.868,120,28956,104.92937,204.67847
120,74.7074,58.2278,16.1,182,507,727,25.34,116,9532,134.65048,23.196115
121,74.7482,57.9261,10.6,264,718,900,106.264,184,22050,91.88401,55.780758
122,74.6,57.6985,5.4,0,569,1036,299.365,108,36990,91.25087,135.92455
123,74.5079,57.689,9.7,344,613,893,13.297,93,7835,100.10776,16.239204
124,74.4506,56.9889,15.8,9,712,1207,27.938,199,12672,146.82372,25.1793
125,74.5941,56.6301,10.1,109,501,1026,82.005,354,14663,83.30259,47.829685
126,74.5587,56.256,9.3,100,436,758,47.833,217,14862,112.94849,34.04246
127,74.5863,57.1723,16.6,120,667,1019,52.022,360,16811,114.90266,36.552464
128,74.8307,57.6821,14.0,213,717,1050,257.603,196,27403,81.00737,116.46885
129,74.8418,56.7568,12.2,240,530,893,13.957,316,4418,93.354935,14.4590435
130,75.118,57.0448,9.3,189,451,677,11.278,304,6843,87.63685,12.227827
131,75.0909,57.6284,9.3,117,578,1038,402.558,322,46590,113.194305,181.17421
132,75.7706,59.114,21.9,271,416,507,5.406,17,2391,111.73167,41.265408
133,75.7177,60.0168,13.0,74,695,921,611.739,349,45980,137.61296,262.62564
134,75.9196,60.5828,29.7,268,499,593,1.957,288,1339,95.999695,32.667538
135,75.8909,61.2815,9.4,76,736,1156,431.435,324,35380,106.71044,189.17593
136,76.0326,61.2954,18.2,318,498,586,0.413,10,1146,141.01772,62.432976
137,76.0497,62.1375,9.5,67,568,881,350.008,353,35103,101.51405,159.52823
138,76.1482,63.8489,9.8,47,636,806,293.228,333,32838,96.502625,137.70409
139,76.2332,64.0428,12.8,334,585,677,2.538,10,2027,132.15474,45.127193
140,76.2436,65.049,11.6,26,667,817,289.488,322,24108,87.954094,134.17656
141,76.4177,65.3364,15.6,252,527,742,3.397,273,3878,90.73427,15.977492
142,76.4832,65.6256,18.0,314,400,551,0.249,172,881,108.17712,44.99562
143,76.4232,65.6586,8.3,94,419,778,73.065,323,12882,87.865036,45.842102
144,76.4797,65.6785,15.7,632,727,772,0.259,229,780,98.31321,37.830715
145,76.4929,65.6341,16.0,424,587,680,1.024,322,1214,97.24469,35.234318
146,76.5007,65.706,12.7,161,488,771,6.321,1,5319,120.39207,20.271523
147,76.5176,66.1516,14.5,168,515,576,2.564,258,2641,95.98543,23.385328
148,76.7334,67.2151,10.5,98,516,582,387.211,313,37052,105.930916,176.84734
149,73.1092,54.7271,15.5,507,787,1017,0.723,75,1763,119.83109,35.44929
150,73.139,55.4417,17.7,718,789,952,0.721,56,867,117.996574,50.46665
151,73.1033,54.5603,19.3,453,829,1259,2.011,178,3250,106.0036,21.65237
152,73.9392,56.3533,12.2,162,404,921,15.073,72,8989,106.63494,17.951
153,73.05,54.3221,15.0,269,583,1072,16.767,177,7654,115.6149,17.110369
154,73.0346,54.4346,15.3,284,664,1081,6.527,205,6457,96.728874,13.911935
155,73.0654,54.4482,14.0,905,975,1033,0.388,291,748,82.470535,30.2894
156,73.0877,54.3992,16.8,296,641,785,2.691,38,2955,126.05742,32.340237
157,73.0837,54.3194,16.6,310,611,987,9.153,28,6679,99.29594,16.390284
158,73.131,55.0297,19.2,539,760,918,0.614,15,1942,139.12799,50.407223
159,73.0527,54.5345,17.8,367,638,1005,5.601,22,5663,119.90521,20.781355
160,73.0073,54.5157,16.3,422,620,869,1.102,155,2402,97.85952,25.743742
161,73.0671,54.7489,12.3,447,713,839,1.986,81,2677,113.85788,30.381496
162,73.0239,54.4843,14.6,697,867,963,1.043,245,1896,82.78661,24.407848
163,73.0918,54.6456,14.2,438,704,1146,12.781,12,7990,94.07021,15.108344
164,73.0308,54.5987,16.4,291,660,1117,24.916,177,11998,138.70178,22.882784
165,73.1409,54.9691,21.1,616,903,1125,0.484,354,1588,83.67828,22.38991
166,73.0873,53.7715,14.0,560,657,733,0.693,213,1316,91.533104,36.097126
167,73.0775,53.8714,13.1,298,473,854,17.598,124,8990,113.822365,18.141502
