,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,76.72,149.17,3.8,99,208,3.92,221,1500,140.50734,15.598704
1,76.68,148.92,4.9,0,385,48.144,185,4900,152.33421,30.496193
2,76.65,149.02,1.7,0,180,0.704,183,1400,152.11397,16.454395
3,76.67,148.93,4.5,243,371,1.809,153,1900,148.71579,15.26995
4,76.7,148.85,6.6,63,314,3.819,319,3400,140.53902,16.424873
5,76.65,148.65,9.4,0,413,12.966,148,3700,147.97318,15.070259
6,76.63,148.7,0.0,60,260,0.603,-9,1200,166.60043,15.800387
7,76.65,148.57,5.4,309,392,0.402,284,1100,142.21439,16.717932
8,77.08,156.57,-9.0,100,310,6.232,-9,1400,151.04,14.431817
9,77.08,156.6,-9.0,0,220,0.101,-9,300,170.9552,16.6022
10,77.1,156.6,-9.0,40,100,0.101,-9,700,169.15222,16.98811
11,77.12,156.58,-9.0,-999,50,0.503,-9,2500,192.32957,16.652945
12,77.1,156.52,-9.0,50,100,0.101,-9,700,168.90913,16.998955
13,77.08,156.48,-9.0,-999,100,1.206,-9,2000,189.42865,16.106918
14,76.77,158.03,-9.0,220,350,0.402,-9,400,167.42018,16.3594
15,70.98,178.68,20.7,247,341,0.05,293,400,159.14899,19.47065
16,70.98,178.67,24.3,143,207,0.02,275,100,160.95625,19.791754
17,71.0,178.65,30.4,172,271,0.03,277,300,161.41449,19.504656
18,71.0,178.65,29.7,188,269,0.02,282,200,160.69101,19.553255
19,71.03,178.7,7.1,249,266,0.02,130,100,165.80286,18.855837
20,71.05,178.72,19.5,258,329,0.04,7,100,175.35081,18.356016
21,71.05,178.72,19.4,242,340,0.07,6,100,175.79527,18.300804
22,71.07,178.72,7.1,312,322,0.01,121,100,165.61147,18.58828
23,71.07,178.72,7.8,303,334,0.04,155,200,164.27776,18.791952
24,71.07,178.7,8.1,294,320,0.03,193,200,162.16934,18.903238
