,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,76.72,149.17,3.8,99,163,208,3.92,221,1500,109,101.32459,6.6084514,104.69561,103.497536,97.03728,89.70424,103.0449,107.474655,108.04343,94.58394,95.42712,106.45237,108.2816,107.800606,106.18988,104.21387,103.73194,93.74272,114.32145,104.91769,98.0801,103.55431,105.573364,90.330444,92.894,89.724655,99.796936
1,76.68,148.92,4.9,0,288,385,48.144,185,4900,385,109.978294,8.137473,111.63425,116.1487,109.407875,97.51979,109.97268,120.7877,113.60197,102.95458,101.78779,117.37136,118.14388,121.251144,110.68172,114.41825,115.96017,96.41104,125.25868,108.10518,112.47067,109.61353,115.61766,99.22032,97.84481,96.790184,106.48336
2,76.67,148.93,4.5,243,324,371,1.809,153,1900,128,98.89724,6.9650526,101.82918,101.84734,96.08555,87.80238,100.11685,105.32303,103.974335,92.68045,91.17451,104.84286,106.76521,106.19347,104.984955,99.175354,101.620384,89.65423,113.4967,102.49717,96.9257,101.41849,103.612404,88.4011,87.76486,88.07898,96.16527
3,76.7,148.85,6.6,63,212,314,3.819,319,3400,251,101.92948,7.4424224,104.20865,106.7833,98.65644,87.64682,102.4166,110.32304,107.99482,92.51448,98.84551,106.554054,109.167015,110.84748,103.06425,107.39031,108.183945,92.3753,116.4772,101.55855,101.08817,101.408936,105.905174,90.173676,97.10429,86.78186,100.76745
4,76.65,148.65,9.4,0,242,413,12.966,148,3700,413,96.43892,7.3801703,96.78596,101.64059,95.436386,87.21854,94.63117,106.73616,98.47327,89.7925,89.19391,103.856926,105.26423,106.35952,98.48791,96.44188,101.00822,84.20696,112.71345,95.950195,98.70061,95.55253,101.674835,85.67628,87.04547,85.81949,92.305824
5,76.65,148.57,5.4,309,376,392,0.402,284,1100,83,94.61003,6.7846913,98.152824,96.968185,90.41668,81.51489,95.200096,100.61988,102.16411,86.25558,90.673096,98.72597,101.63629,101.27732,99.543045,97.41222,99.087944,88.10999,107.90546,97.530334,90.6134,96.02721,98.543816,83.48,88.799,81.12515,93.46822
6,70.98,178.68,20.7,247,296,341,0.05,293,400,94,69.669266,7.5708857,65.20569,75.05163,64.78007,58.944252,63.527527,75.72523,65.4816,57.127247,69.55533,71.81808,80.63062,80.387535,74.185455,65.31712,80.89197,63.35297,86.63582,70.83881,67.029686,66.16499,77.687836,60.852108,71.95269,59.961914,68.62545
7,70.98,178.67,24.3,143,172,207,0.02,275,100,64,65.27776,7.45152,59.91528,71.36362,60.39571,55.535126,58.62683,69.92671,58.74873,53.7408,65.88859,66.56855,76.32282,74.75191,69.419426,59.440937,75.779396,59.376125,82.72792,67.2159,61.272224,60.778656,74.558685,58.877014,68.394066,56.882282,65.436745
8,71.0,178.65,30.4,172,221,271,0.03,277,300,99,59.389374,8.432725,52.21213,69.48389,54.633156,48.81864,51.323406,64.76527,49.45335,46.348087,59.15088,62.5893,73.30301,68.84266,61.766174,52.369358,70.58004,53.131386,79.02939,59.13144,56.469345,52.426044,67.60544,53.824566,63.47642,52.243126,61.757782
9,71.0,178.65,29.7,188,221,269,0.02,282,200,81,59.757336,8.3178215,52.66516,69.278465,54.79355,49.1623,51.805054,64.70023,50.14517,46.78333,59.808086,62.775265,73.33019,69.14165,62.387863,53.003937,71.062996,53.706257,79.18005,59.75626,56.67632,53.161793,68.16268,54.156345,63.82924,52.569378,61.891724
