,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,81.0237,-68.0302,5.123,9.0,69.74158,6.822403
1,81.1403,-68.8844,0.569,19.0,56.81463,6.849181
2,80.9223,-69.1043,3.736,7.4,69.323654,6.8654532
3,80.8772,-69.2006,2.259,13.1,63.181362,6.559957
4,80.8687,-69.2585,4.057,10.1,67.63559,6.770877
5,80.8591,-69.1875,0.419,13.6,60.83606,6.7251287
6,80.864,-69.3243,3.763,12.0,65.83741,6.6544027
7,80.883,-69.3642,1.268,17.4,58.626568,6.66742
8,80.875,-69.4072,0.713,18.2,57.379673,6.774417
9,80.8888,-69.4148,0.476,19.5,56.098213,6.8531284
10,80.9788,-69.7834,25.559,8.3,92.37298,10.766767
11,80.9836,-69.9346,4.427,10.2,68.15262,6.788608
12,81.129,-68.7934,6.962,12.0,69.84166,6.9109426
13,80.9364,-70.0664,85.034,7.4,185.99858,32.43319
14,80.9374,-69.6664,0.654,11.9,62.521835,6.710509
15,80.927,-69.7046,2.497,14.2,62.694054,6.571532
16,80.9184,-69.7859,1.569,13.1,62.502438,6.5704226
17,80.9051,-69.8307,5.399,10.7,68.82391,6.751811
18,80.8941,-69.7787,0.375,17.9,57.31489,6.850433
19,81.0123,-70.181,8.205,18.7,66.53894,7.3202286
20,80.9847,-70.2948,6.839,13.5,68.596306,6.917753
21,80.97,-70.1924,1.095,11.9,63.03053,6.6335287
22,80.9454,-70.3599,6.957,10.0,71.17564,6.8109665
23,81.1391,-68.6974,0.781,22.3,54.394722,6.937085
24,80.9207,-70.3556,2.215,19.6,58.095436,6.6378856
25,80.9089,-70.3857,4.614,14.3,65.237144,6.631338
26,80.8792,-70.3778,22.627,9.8,88.37034,9.886462
27,80.9007,-70.6023,1.198,25.9,51.943268,7.207139
28,80.8331,-70.4893,54.007,7.9,130.94194,22.741375
29,80.8829,-70.7461,0.586,24.6,52.276196,7.1966796
30,80.8413,-70.8233,6.379,15.2,66.69466,6.858791
31,80.8667,-71.213,77.919,5.8,173.55428,30.209085
32,80.7746,-70.6803,152.763,6.9,316.2677,53.81375
33,80.7576,-71.0625,11.86,10.7,75.84827,7.207468
34,81.1233,-68.5939,16.765,14.4,79.09495,8.870568
35,80.7127,-70.9773,85.949,8.5,186.97728,32.86947
36,80.7117,-71.4217,6.784,13.8,68.11025,6.8580713
37,80.6781,-71.4405,19.033,13.0,82.44755,9.294343
38,80.6648,-71.5964,4.707,15.6,64.17616,6.558878
39,80.6475,-71.6501,3.901,17.7,61.509228,6.5667114
40,80.6441,-71.4976,1.246,21.9,54.935146,6.8108974
41,80.6429,-71.366,18.21,9.8,83.36628,8.705795
42,80.6185,-71.0924,27.38,11.5,92.365265,11.8387375
43,80.653,-71.0189,29.368,8.4,96.306496,12.396176
44,80.6571,-70.8151,17.189,11.3,81.25214,8.563795
45,81.109,-68.3905,30.458,9.3,97.24209,12.99117
46,80.6468,-70.681,12.702,13.0,75.120384,7.5615487
47,80.6425,-70.5131,38.776,9.9,107.11956,16.442074
48,80.5999,-70.3657,2.411,17.5,59.653942,6.5841618
49,80.6107,-70.2387,6.487,13.3,67.943016,6.8016543
50,80.5785,-70.3321,15.588,13.9,77.65717,8.356208
51,80.5451,-70.3186,14.55,14.8,75.894554,8.181608
52,80.5282,-70.1377,3.1,14.9,62.506195,6.4739914
53,80.5377,-70.0237,10.547,10.9,73.99499,6.997545
54,80.5461,-69.8725,12.329,9.5,76.845375,7.229611
55,80.51,-69.6473,4.595,15.0,64.22218,6.535773
56,81.1431,-68.2765,11.198,13.3,73.6216,7.4748783
57,80.489,-69.5135,0.913,17.8,57.5277,6.6635323
58,80.4817,-69.4458,1.129,18.3,57.337803,6.63374
