,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,43.2003,42.0891,43.2,3054,3202,3391,0.078,163,424,337,37.33598,3.4670453,43.384857,41.107594,35.811474,37.77226,34.65237,36.312943,34.313923,33.137604,37.130714,38.953693,40.178062,39.17236,35.835945,38.474728,32.777534,34.469643,34.84717,31.2575,41.103012,44.966656,33.577183,38.15862,34.92153,38.445473,42.63668
1,43.1992,42.7121,21.5,3271,3340,3363,0.042,49,177,92,34.958595,2.3796756,34.140915,37.73885,33.650352,35.007294,33.521626,31.383003,35.154892,32.934,33.581722,35.106323,39.559986,38.79015,32.364098,37.136414,33.36544,33.27521,35.382988,31.963804,36.59653,37.34666,30.97092,35.0356,36.14676,34.1291,39.682213
2,43.3543,41.8426,28.8,3387,3623,3717,0.13,79,388,330,37.3456,2.846152,39.32369,39.96734,35.321674,36.75085,35.422718,36.70789,38.365116,34.25976,36.32149,39.04934,42.224705,41.392044,33.96998,39.27768,35.242306,36.295925,34.448277,31.601925,40.873085,41.18255,32.26011,37.601933,38.366924,36.632248,40.78048
3,42.8031,43.8138,24.7,2368,3409,4130,4.187,353,5295,1762,51.81412,4.1229587,49.392727,48.865086,49.609627,48.59225,51.99186,50.1855,46.534756,55.077026,51.029926,52.353844,48.14953,46.61451,55.781242,56.589916,56.563095,50.039654,51.66247,60.402298,52.431427,41.536587,56.014534,52.781334,58.68999,51.147125,53.316788
4,43.1191,42.6611,51.6,3751,3848,3961,0.033,145,158,210,50.125034,5.1043153,59.040947,56.36275,48.05781,50.88198,45.220104,49.293755,47.47064,45.181923,49.510185,51.77072,52.31975,54.23509,46.621346,52.277927,44.442406,46.310444,45.037453,40.736004,56.37051,61.270405,43.035534,52.623844,47.361076,51.180588,56.512615
5,43.1583,42.5158,31.9,3352,3508,3680,0.176,197,538,328,35.017498,2.696535,38.840202,37.30703,32.025604,34.743065,33.14843,34.86803,34.62645,33.19789,33.784874,37.23167,38.27143,38.67621,33.356625,34.991962,32.46127,33.356365,32.0921,29.339848,39.216946,38.86187,30.409513,36.28739,34.52129,36.950577,36.870804
6,42.9523,43.52,34.4,3661,3846,3984,0.125,240,508,323,40.453102,3.3768141,45.653496,43.26466,36.745003,39.6493,38.20172,40.905186,39.977768,39.062107,39.23547,42.546585,43.795414,45.005688,38.012363,40.439972,37.20618,38.726147,36.271343,33.962017,46.01459,44.92741,33.950706,42.518185,39.44031,43.561123,42.2548
7,43.0973,43.2427,34.3,3365,3482,3606,0.101,333,428,241,35.52769,3.1835904,40.741142,37.128284,31.522663,34.865532,34.161213,35.957397,32.52446,34.998013,36.93905,38.314457,39.632294,39.222893,33.81618,33.790493,31.799417,34.229122,32.265373,30.700325,40.40296,38.222305,29.333961,37.338566,33.31764,40.070312,36.898193
8,43.3002,41.4506,33.8,2558,2912,3331,0.39,217,1182,773,29.257753,1.984581,33.856194,29.001078,26.11908,27.538645,29.004395,28.70129,25.693846,28.027874,27.194555,31.137733,31.419855,29.400612,30.294569,30.388844,27.85255,28.504023,27.803404,27.55355,33.006367,30.924328,27.698477,30.015764,28.263744,31.474203,30.568907
9,42.7584,43.7575,27.6,3208,3617,3903,0.553,245,1630,695,35.32823,1.9041194,39.714146,35.722755,33.13275,34.792152,34.071335,36.24608,34.503872,35.093266,33.322365,36.88006,37.69597,37.143417,34.33666,34.318386,33.294327,35.060143,33.376728,32.16036,37.90131,36.435207,32.13816,36.80848,34.94283,37.849358,36.265644
