,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,76.72,149.17,3.92,3.8,74.8067,12.4898815
1,76.68,148.92,48.144,4.9,137.77838,15.392917
3,76.67,148.93,1.809,4.5,72.27402,12.603383
4,76.7,148.85,3.819,6.6,79.75275,12.038741
5,76.65,148.65,12.966,9.4,69.92293,12.989699
7,76.65,148.57,0.402,5.4,60.28781,12.567672
15,70.98,178.68,0.05,20.7,71.26734,11.9796915
16,70.98,178.67,0.02,24.3,65.90253,12.392186
17,71.0,178.65,0.03,30.4,65.90253,12.392186
18,71.0,178.65,0.02,29.7,65.90253,12.392186
19,71.03,178.7,0.02,7.1,74.688,11.645729
20,71.05,178.72,0.04,19.5,71.1077,11.999192
21,71.05,178.72,0.07,19.4,70.70381,12.037013
22,71.07,178.72,0.01,7.1,58.70157,12.755266
23,71.07,178.72,0.04,7.8,68.16293,12.259667
24,71.07,178.7,0.03,8.1,68.16293,12.259667
25,71.07,178.68,0.01,15.1,63.635536,12.572416
26,71.07,178.68,0.01,15.1,61.831978,12.564921
27,71.07,178.68,0.01,15.1,56.636906,13.162028
28,71.08,178.7,0.02,4.0,67.90654,12.291807
29,71.08,178.72,0.02,8.3,67.957756,12.276294
30,71.08,178.73,0.01,8.8,59.656803,12.675591
31,71.1,178.75,0.02,27.8,59.69711,12.671333
32,71.1,178.77,0.01,12.1,65.38026,12.44863
33,71.1,178.77,0.01,12.1,63.469444,12.545472
34,71.1,178.78,0.01,18.4,65.33005,12.420648
35,71.12,178.8,0.04,21.5,66.11344,12.360741
36,71.13,178.88,0.04,33.3,64.39745,12.49306
37,71.13,178.9,0.01,12.5,66.11344,12.360741
38,71.1,178.85,0.01,12.4,65.25673,12.42725
39,71.1,178.87,0.04,25.8,71.65934,11.928726
40,71.1,178.87,0.03,25.7,61.36293,12.526362
41,71.1,178.8,0.03,15.9,61.36293,12.526362
42,71.02,178.65,0.03,18.6,69.77501,12.103763
43,71.02,178.67,0.04,15.9,70.00302,12.08456
44,71.02,178.68,0.02,14.8,65.78914,12.404245
45,71.02,178.7,0.02,17.2,63.267704,12.55244
46,71.02,178.68,0.02,14.8,66.724785,12.336805
47,71.02,178.7,0.03,16.0,68.102196,12.243713
48,71.02,178.72,0.04,7.6,67.44484,12.28803
49,71.02,178.8,0.03,22.3,61.62012,12.529032
50,71.02,178.8,0.03,22.3,70.29454,12.072531
51,71.02,178.82,0.03,10.0,67.82036,12.265134
52,71.02,178.83,0.02,9.7,70.428894,12.057713
53,71.03,178.88,0.09,15.4,53.30828,14.211489
54,71.02,178.85,0.02,19.0,62.955254,12.547683
55,71.02,178.92,0.06,14.1,72.79364,11.923819
56,71.02,178.93,0.02,12.2,68.863625,12.268586
57,71.02,178.95,0.03,13.1,69.72195,12.195075
58,71.02,178.98,0.02,21.9,68.33962,12.307486
59,71.03,179.03,0.03,9.4,71.38184,12.0567875
60,71.02,179.0,0.02,12.6,68.98243,12.266484
61,71.02,179.02,0.01,9.2,67.99533,12.338625
62,71.0,179.05,0.05,46.6,61.306934,12.6234665
63,71.0,179.03,0.03,19.6,61.797173,12.613211
64,71.22,179.18,0.03,6.4,62.82139,12.642791
65,71.22,179.22,0.03,11.4,60.561745,12.695611
66,71.22,179.22,0.04,10.3,74.764854,11.752862
67,71.22,179.23,0.04,12.1,71.69326,12.059539
68,71.22,179.37,0.01,8.2,65.48866,12.541893
69,71.22,179.37,0.04,11.3,70.351395,12.172519
70,71.22,179.42,0.02,12.6,62.793602,12.654258
71,71.23,179.45,0.02,22.8,67.9271,12.366678
72,71.23,179.47,0.02,21.9,63.63576,12.667108
73,71.25,179.4,0.03,20.1,64.52149,12.621164
74,71.28,179.45,0.101,24.4,67.86891,12.373742
75,71.28,179.47,0.02,4.2,67.62932,12.386287
76,71.3,179.47,0.03,7.9,65.74402,12.528072
77,71.3,179.48,0.05,16.1,68.36229,12.340068
78,71.28,179.48,0.04,9.6,41.96048,13.028422
79,71.28,179.52,0.02,20.2,57.23054,9.645228
80,71.28,179.53,0.06,12.8,51.902832,10.990403
81,71.3,179.57,0.08,18.9,60.090397,8.924941
82,71.3,179.6,0.04,17.5,54.620148,10.414353
83,71.28,179.6,0.06,12.9,52.662094,10.861817
84,71.27,179.58,0.05,13.2,49.792442,11.369958
85,71.27,179.65,0.141,15.9,48.913506,11.533746
86,71.27,179.68,0.101,12.3,63.947914,8.298974
87,71.1,-179.35,0.04,44.9,56.249683,9.904009
88,71.13,-179.4,0.03,21.4,63.33078,8.359242
89,71.12,-179.35,0.04,28.7,63.3938,8.353814
90,71.13,-179.33,0.05,17.8,53.063385,10.784957
91,71.12,-179.3,0.201,25.0,56.734097,9.767365
92,71.12,-179.28,0.07,27.6,64.34124,8.259714
93,71.13,-179.28,0.03,31.9,61.473106,8.627015
94,71.13,-179.27,0.03,33.3,55.452354,10.118313
95,71.12,-179.25,0.02,12.8,55.380203,10.134315
96,71.12,-179.23,0.02,22.6,62.420822,8.468773
97,71.12,-179.22,0.03,13.6,66.72946,8.190581
98,71.12,-179.18,0.02,13.5,61.214527,8.655616
99,71.12,-179.17,0.01,26.9,69.620995,8.409221
100,71.13,-179.15,0.04,22.0,69.48676,8.377531
101,71.13,-179.13,0.03,12.3,66.460724,8.19602
102,71.12,-179.13,0.05,16.0,64.42774,8.2513
103,71.1,-179.1,0.03,23.6,49.916874,11.309554
104,71.12,-178.92,0.04,23.7,73.4094,9.099677
105,71.12,-178.88,0.02,14.7,32.52373,14.602065
106,71.13,-178.83,0.03,9.2,61.18654,8.68442
107,71.07,-178.88,0.02,16.2,28.794165,6.947881
108,71.08,-178.92,0.05,5.5,38.210594,8.1377535
109,71.08,-178.95,0.07,5.7,27.172495,7.093441
110,71.08,-179.05,0.01,9.5,35.074387,7.694247
111,71.08,-179.07,0.01,12.1,33.430386,7.3536167
112,71.02,-179.12,0.01,31.5,31.050316,7.0785356
113,71.03,-179.13,0.01,0.5,39.9059,8.232407
114,71.03,-179.12,0.01,68.7,27.9328,7.0083966
115,71.05,-179.4,0.02,16.3,27.521328,7.014074
116,64.80456543,59.299919128,0.168,29.0,38.225075,8.142533
117,64.797164917,59.226844788,0.209,16.6,32.171436,7.1694174
118,64.798660278,59.327888489,0.113,31.9,30.874609,7.02593
119,64.792015076,59.160949707,0.087,20.1,26.353481,7.079836
120,64.796264648,59.301887512,0.143,22.2,24.934643,7.192916
121,64.800003052,59.634693146,0.102,25.4,30.654072,6.9879746
122,64.788970947,59.226261139,0.083,14.4,26.424473,7.0805545
123,64.78704834,59.355606079,0.1,30.4,25.997385,7.0688763
124,64.55380249,59.56004715,0.078,30.8,27.975218,6.9276476
125,64.831130981,59.209590912,0.117,16.5,31.722485,7.09723
126,64.546531677,59.528709412,0.082,23.5,31.164053,7.03348
127,64.499794006,59.479125977,0.077,25.2,31.203407,7.06322
128,64.497520447,59.468662262,0.099,33.1,27.520847,6.9704924
129,64.490150452,59.294387817,0.151,37.2,32.02016,7.124193
130,64.470214844,59.312908173,0.115,25.5,29.991034,6.914716
131,64.470840454,59.47410965,0.157,33.0,28.086145,6.81987
132,64.46496582,59.322860718,0.152,33.9,41.546375,7.9546995
133,64.456253052,59.248138428,0.114,29.8,25.463947,6.9594398
134,64.456878662,59.338874817,0.172,24.1,30.586905,6.9131827
135,64.439453125,59.277114868,0.22,24.9,28.487566,6.797334
136,64.824539185,59.220664978,0.121,25.2,27.562366,6.8163905
137,64.419570923,59.304489136,0.177,30.7,28.988955,6.943132
138,64.399772644,59.318840027,0.302,23.8,32.499767,7.2049475
139,64.28817749,59.383602142,0.095,26.2,30.530674,6.9952793
140,63.913993835,59.151908875,0.192,28.9,29.379478,6.981986
141,63.908821106,59.165164948,0.096,11.9,25.034939,7.267218
142,63.893878937,59.201694489,0.083,34.0,29.851517,6.9433136
143,63.807487488,59.106063843,0.087,24.7,28.751562,6.9418445
144,63.783489227,59.166770935,0.166,28.0,30.889654,7.029793
145,63.75693512,59.171447754,0.134,29.5,25.474873,7.213784
146,64.816131592,59.307067871,0.105,28.6,26.7007,7.117307
147,64.812469482,59.231655121,0.112,23.4,25.494297,7.246455
148,64.809577942,59.295452118,0.087,26.1,32.370102,7.1908455
149,64.818748474,59.713821411,0.174,28.1,27.473618,7.0552883
150,64.805107117,59.246105194,0.16,37.6,27.851873,6.994756
151,64.816970825,59.27784729,0.064,27.1,30.525484,7.009355
152,64.816390991,59.287372589,0.032,28.9,26.099297,7.091446
153,64.805526733,59.241271973,0.04,25.5,28.745161,6.937365
154,64.805603027,59.291118622,0.047,35.8,24.48782,7.13286
155,64.803955078,59.313282013,0.064,32.8,29.386255,6.901538
156,64.806434631,59.632888794,0.069,35.9,24.65844,7.1482115
157,64.797676086,59.269763947,0.066,23.5,30.394432,6.969772
158,64.793807983,59.344020844,0.052,31.2,26.277237,7.0004663
159,64.686828613,59.423866272,0.036,30.3,26.131393,6.934206
160,64.651443481,59.602378845,0.068,25.9,26.276304,6.9178677
161,64.566253662,59.544189453,0.048,33.7,41.85643,8.222475
162,64.564834595,59.568054199,0.05,28.6,29.384138,7.0384192
163,64.47202301,59.223609924,0.056,39.0,33.498634,7.380044
164,64.45677948,59.351196289,0.038,27.3,27.83012,7.081686
165,64.444252014,59.265449524,0.026,37.8,29.703962,7.0330625
166,64.373672485,59.519264221,0.064,25.7,27.65501,7.098439
167,64.198417664,59.273971558,0.032,32.6,30.208878,7.0473385
168,63.910968781,59.157318115,0.031,32.4,28.028008,7.124925
169,63.869491577,59.151161194,0.072,32.1,24.974926,7.3206277
170,64.803283691,59.21661377,0.122,12.3,27.06157,7.1948686
171,65.098648071,59.974433899,0.134,28.5,34.582947,7.6393256
172,65.063331604,59.46118927,0.101,22.4,30.448723,7.0428777
173,65.016555786,59.504676819,0.105,31.0,44.119816,8.269127
174,65.020675659,60.046630859,0.1,27.8,28.467524,7.075228
175,65.004684448,59.488250732,0.099,31.3,41.798996,8.304729
176,65.011581421,60.05015564,0.117,27.0,31.862461,7.1653476
177,64.989517212,60.058502197,0.308,31.0,26.633215,7.1868143
178,64.979537964,60.057891846,0.095,38.5,30.763401,7.0471797
179,64.950775146,60.020011902,0.163,32.6,28.724915,7.0473557
180,64.919906616,59.868198395,0.078,20.9,31.73479,7.1946926
181,65.156814575,59.701858521,0.047,26.7,32.730675,7.281043
182,65.12802887,59.772022247,0.062,10.1,28.656042,7.0091605
183,65.129547119,59.901538849,0.049,30.0,27.673477,7.083987
184,65.068580627,59.324462891,0.045,12.5,32.18584,7.2437115
185,65.034286499,59.476291656,0.049,24.5,32.221657,7.257689
186,65.029006958,59.492843628,0.032,33.3,30.152493,7.0453596
187,65.020706177,59.493614197,0.033,26.0,29.93918,7.044154
188,65.023925781,60.047546387,0.045,29.4,31.415295,7.175253
189,65.001861572,60.049213409,0.051,24.7,33.41643,7.58688
190,64.931533813,59.781677246,0.037,23.2,30.601202,7.2499294
191,64.915023804,59.803199768,0.036,29.3,33.135464,7.3698626
192,64.881820679,59.738361359,0.032,31.0,26.834383,7.3818316
193,65.164154053,59.907096863,0.141,24.4,32.853565,7.3295264
194,65.286422729,59.930717468,0.132,24.5,37.837784,8.208454
195,65.182174683,59.889068604,0.109,27.3,38.621376,8.850222
196,65.177307129,59.920375824,0.15,27.7,42.602085,9.193708
197,65.342208862,59.989162445,0.134,25.7,37.759586,8.696866
198,65.75478363,62.024368286,0.046,23.6,45.214832,5.608638
199,65.548217773,61.61378479,0.068,27.3,43.07685,5.6851864
200,65.329833984,59.979248047,0.047,23.2,43.90836,5.6191325
201,65.32460022,61.303050995,0.01,33.7,39.911007,6.3052063
202,65.294250488,59.93572998,0.022,23.5,46.55867,5.415284
203,65.189758301,59.855560303,0.05,17.3,38.86325,6.7147517
204,67.754943848,66.075424194,0.179,20.0,47.142982,6.5025783
205,67.677070618,66.094406128,0.233,14.9,41.414684,7.3173413
206,68.15574646,65.910194397,0.213,21.6,40.994984,7.564733
207,55.056724548,108.698684692,0.356,14.0,47.95987,6.4253974
208,55.043182373,108.699890137,0.09,17.0,44.371647,6.6266117
209,55.024185181,108.693473816,0.035,15.6,41.95021,7.0914826
210,55.014671326,108.69669342,0.054,23.1,50.527588,6.0621443
211,55.010993958,108.696151733,0.033,11.8,48.48138,6.3713045
212,55.009590149,108.68309021,0.023,26.2,41.86342,7.231137
213,57.272583008,117.031005859,0.104,14.6,43.8075,6.814409
214,57.143928528,117.360107422,0.141,25.7,43.026535,6.9119616
215,57.132427216,117.994125366,0.121,27.8,51.81233,5.875047
216,57.104682922,117.646209717,0.147,13.6,39.03417,7.862492
217,57.082454681,117.637634277,0.077,19.2,40.54757,7.689732
218,57.049308777,117.415489197,0.128,24.3,40.639645,7.6106067
219,57.04781723,117.371261597,0.078,10.2,42.700024,6.8693695
220,57.048110962,117.440673828,0.237,12.9,44.531895,6.5600014
221,57.564678192,116.908149719,0.024,24.1,42.83135,6.843373
222,57.304912567,117.783920288,0.026,20.3,50.62851,6.0390787
223,57.207523346,118.022460938,0.024,22.0,44.258217,6.6294174
224,57.111564636,117.637176514,0.044,8.7,45.18522,6.498035
225,57.078430176,117.312179565,0.043,34.7,47.978504,6.371714
226,57.048942566,117.68132019,0.075,29.3,46.59461,6.4373612
227,57.048683167,117.474380493,0.038,28.5,44.027653,6.638957
228,57.031452179,117.348861694,0.046,22.3,47.437397,6.3885803
229,57.028842926,117.309799194,0.032,18.7,46.936234,6.415306
230,57.011276245,117.275802612,0.069,22.0,47.80709,6.366635
231,57.03812027,117.362030029,0.288,10.3,45.851196,6.437634
232,56.999328613,117.660446167,0.17,19.5,42.508896,6.8736744
233,56.994247437,117.237915039,0.148,17.7,40.986507,7.41178
234,56.981296539,117.655403137,0.118,13.5,45.15899,6.4715557
235,56.979988098,117.629241943,0.294,15.8,45.533558,6.440033
236,56.978549957,117.266937256,0.146,19.7,41.117607,7.3634415
237,56.979042053,117.220779419,0.164,14.2,43.536503,6.7291913
238,56.962646484,117.548797607,0.265,15.2,44.97798,6.510462
239,56.959224701,117.566970825,0.106,13.7,41.397167,7.285146
240,56.956039429,117.556091309,0.091,16.7,46.09108,6.4257207
241,56.943908691,117.281723022,0.151,22.8,37.017174,7.831431
242,56.937698364,117.283157349,0.091,27.0,40.38618,7.7079945
243,56.932563782,117.284393311,0.111,17.7,40.771034,7.4932737
244,56.902229309,117.501693726,0.123,17.2,43.924652,6.621915
245,56.894248962,117.354232788,0.135,26.7,40.714405,7.5285954
246,57.007198334,117.29158783,0.028,20.5,40.159008,7.812415
247,56.995868683,117.725311279,0.022,18.1,45.587177,6.4559145
248,56.983917236,117.643630981,0.051,25.8,45.440662,6.459897
249,56.974803925,117.634078979,0.04,16.3,44.797718,6.4455395
250,56.946723938,117.557418823,0.038,43.3,46.40608,6.450599
251,56.941875458,117.559310913,0.031,29.8,40.892258,7.486698
252,56.936443329,117.295478821,0.025,27.7,47.82708,6.3892617
253,56.91135788,117.355377197,0.047,19.8,46.708828,6.4084287
254,56.896507263,117.484024048,0.023,28.2,44.867714,6.49415
255,56.895103455,117.492630005,0.067,30.9,41.80982,7.116451
256,56.894500732,117.513320923,0.28,17.3,43.784306,6.646398
257,56.889308929,117.530731201,0.249,17.5,47.083694,6.3847885
