,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,76.7052,17.0347,16.7,142,459,0.597,204,1388,92.26206,8.483051
1,76.7872,16.1891,18.3,234,582,0.581,277,1658,85.221825,8.973874
2,76.9194,16.3915,19.8,157,540,0.388,222,1200,92.19748,8.776106
3,76.9423,15.9932,13.8,665,933,1.044,62,1075,109.240616,8.664083
4,76.9564,16.4966,17.7,186,396,0.5,35,1068,115.446945,9.490569
5,76.9375,16.4289,12.6,111,621,13.618,336,8187,71.62056,5.7490087
6,76.9661,16.4263,16.3,143,411,0.559,328,1536,80.232704,9.269907
7,77.0379,16.1035,14.8,85,425,1.577,273,2103,81.82503,8.367955
8,77.0472,15.2714,19.9,277,541,0.651,338,1378,78.503586,9.27948
9,77.043,15.7801,16.0,202,634,1.456,201,2374,91.87064,8.154459
10,77.0498,16.0916,15.3,115,407,0.659,266,1146,84.5092,8.989053
11,77.0683,15.893,21.7,111,529,0.513,271,1246,87.512695,9.286791
12,77.0789,15.7598,51.0,270,516,0.083,54,334,114.486855,9.144568
13,77.08,15.8767,28.4,165,580,0.194,259,757,89.74429,9.395497
14,77.0813,15.7456,31.4,212,720,0.312,51,1047,119.36997,9.47796
15,77.0842,15.8585,26.6,112,393,0.229,231,724,89.83303,8.936242
16,77.1193,15.3078,22.7,249,822,0.688,293,1669,88.58241,9.439394
17,77.1532,15.2635,18.2,322,700,0.559,279,1831,85.754745,8.961073
18,77.1646,15.2666,19.4,299,566,0.329,267,1152,84.976746,8.926899
19,77.1711,17.3325,19.0,274,489,0.439,176,995,94.25363,8.253606
20,77.3137,14.6749,19.4,285,574,0.552,278,1408,83.55235,8.909923
21,77.3246,14.6474,18.5,321,636,0.469,282,1031,83.82603,9.155057
22,77.3241,17.3663,16.5,109,444,0.951,72,1914,110.63959,8.74183
23,77.3469,16.0997,19.4,294,628,1.025,346,1190,78.29752,9.452027
24,79.4014,23.5121,4.4,11,666,1095.853,179,50954,751.35236,576.6866
25,79.3657,24.447,3.4,28,386,153.538,158,18363,140.53897,82.20073
26,79.5931,24.5544,9.0,2,767,1226.367,147,56487,836.41437,645.3382
27,79.6073,25.2752,3.2,48,642,249.109,140,23275,197.57588,131.79272
28,79.7418,25.601,10.8,10,738,662.905,131,35861,463.68707,348.71533
