,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,73.9686,56.8706,3.818,12.5,67.86749,11.178758
1,75.4779,58.3974,3.605,9.8,74.50512,12.872997
2,75.487,58.3146,1.714,15.5,56.51802,11.519653
3,73.1107,55.0259,0.581,12.9,58.582134,12.10141
4,75.5001,58.2102,2.535,15.7,57.896378,10.915507
5,75.5221,58.7392,1.841,10.5,69.037224,13.103001
6,75.6629,58.5582,1.165,13.9,59.083282,12.300087
7,75.6708,58.5799,2.032,10.9,68.49455,12.777743
8,75.6894,58.6143,1.932,13.2,62.639156,11.925203
9,75.7897,59.5643,0.434,10.5,65.83763,14.215527
10,75.7858,59.5313,0.824,10.8,66.08224,13.719623
11,75.9712,61.0686,1.133,20.9,44.154243,13.012923
12,75.9619,61.0382,0.433,21.4,41.811172,13.493683
13,73.9902,57.4136,2.687,9.8,72.02713,12.90618
14,76.0139,61.171,0.376,18.2,48.06916,13.455498
15,76.219,66.3941,1.525,7.4,77.04278,15.592746
16,76.2696,64.2964,1.431,13.3,62.58339,13.026119
17,72.9675,54.2581,0.66,18.3,45.905323,11.480106
18,73.0873,54.2435,0.661,19.8,42.940186,11.591831
19,76.3203,64.3786,1.598,15.0,58.940174,12.600696
20,76.3458,64.7045,0.313,16.4,52.644596,13.853905
21,76.3428,64.6697,1.406,15.5,57.393852,12.721001
22,76.3456,64.6204,1.581,16.9,54.54654,12.530017
23,76.3921,64.8489,0.57,14.5,57.786827,13.651426
24,73.9638,56.5161,1.994,17.2,52.48636,10.57724
25,76.4123,65.0187,2.371,12.2,67.6316,12.980725
26,76.5313,66.2337,9.504,11.6,75.23265,15.970661
27,75.1067,59.4957,5.49,6.8,84.129684,15.081402
28,74.4584,56.8355,6.587,15.8,64.464195,12.164827
29,75.9362,60.6878,6.364,21.6,52.232227,13.40452
30,74.6193,56.2643,4.757,13.0,68.49636,11.101903
31,76.6788,66.132,5.379,18.2,59.502075,12.606607
32,75.4014,57.9265,4.296,6.7,82.95574,14.775387
33,74.4386,56.8576,5.209,17.9,58.00921,10.368879
34,74.5414,57.7073,4.371,10.1,75.12045,12.816979
35,76.7157,66.4865,3.644,16.1,61.381943,12.03
36,76.4994,65.7944,2.662,15.4,60.738144,12.153878
37,74.5172,56.5386,2.82,9.7,72.4911,12.835017
38,76.3323,64.7329,2.364,14.3,62.440434,12.304121
39,74.9525,56.9011,1.865,10.0,69.77074,13.045412
40,76.2389,63.9717,3.617,11.5,71.71348,12.75479
41,75.5742,58.5805,1.879,17.7,51.90072,11.431739
42,75.5803,58.5568,1.368,16.8,52.76125,11.8801985
43,76.4981,65.8776,0.974,12.4,64.12313,13.887029
44,74.5908,56.2078,2.118,8.7,73.21341,13.638549
45,75.5703,58.4818,1.074,13.4,60.02996,12.444152
46,75.2177,57.9952,0.921,9.1,69.931564,14.341334
47,74.6847,57.2197,1.1,17.4,50.183136,11.775706
48,75.433,57.9623,0.734,10.9,65.16163,13.508019
49,76.3614,64.8941,0.565,13.2,60.956005,13.870476
50,74.9907,57.3405,437.891,8.2,441.9272,246.24413
51,75.144,57.0945,0.322,11.7,61.869797,13.4171295
52,74.7632,57.1551,164.901,7.9,193.10884,90.07235
53,76.329,64.4196,0.25,15.2,55.207165,13.903248
54,76.0499,65.316,383.049,13.3,385.9089,213.96956
55,74.4372,57.3147,162.455,10.2,188.66504,88.5212
56,75.5568,59.0772,396.401,9.8,402.07788,222.12518
57,75.558,58.599,8.946,10.7,76.97859,14.920112
58,75.9816,62.7231,373.218,7.0,383.37183,208.90968
59,75.6674,59.4073,367.35,10.7,374.56366,205.33545
60,75.9973,61.6507,332.142,9.8,343.05814,185.10799
61,76.6429,66.8801,231.108,14.8,245.2094,126.691635
62,76.4071,65.3895,0.328,10.8,66.364105,15.012629
63,76.3362,65.5402,233.743,15.3,247.30916,128.21501
64,75.7252,62.3796,957.197,8.3,916.41315,544.56525
65,76.1697,64.3931,222.998,15.9,237.00217,122.08294
66,75.5318,58.6057,1.743,9.0,72.42039,14.001777
67,75.551,58.5181,4.936,10.7,74.93105,12.839823
68,75.4599,58.9223,249.782,13.3,264.63367,137.76952
69,76.5794,66.4581,132.985,9.6,161.17754,71.57521
70,74.7894,58.2277,223.167,8.6,245.42186,123.12445
71,76.4637,66.5314,669.472,9.7,651.2607,378.73837
72,75.8347,63.2603,237.934,8.0,258.82153,131.36333
73,76.3979,66.8544,122.131,14.4,146.47075,65.13973
74,76.5297,67.6479,178.459,12.2,199.84319,96.98646
75,75.2299,58.2227,1.913,8.4,74.00754,14.130589
76,75.2979,58.6413,757.677,14.4,728.16266,429.41763
77,74.902,57.1846,80.007,8.8,115.673035,42.002296
78,74.5137,56.896,117.113,12.7,144.78235,62.866714
79,76.2555,64.4109,85.768,11.4,117.29143,44.747
80,76.1119,62.6657,82.426,9.3,116.67676,43.042946
81,74.8904,56.9508,1.6,12.0,64.227844,12.188079
82,74.8544,56.8306,71.86,7.8,109.59076,37.658413
83,74.8908,57.0001,0.587,12.3,60.991886,12.842297
84,74.7449,56.8725,0.476,12.5,60.126656,12.861513
85,74.7789,56.8184,71.183,8.0,108.804855,37.273136
86,75.8842,63.9237,656.979,5.7,644.1444,372.0943
87,75.7269,59.0058,74.533,6.8,112.618256,39.039112
88,76.4858,65.6654,0.611,9.9,69.30782,15.230747
89,76.2857,64.6258,55.256,12.4,89.16766,28.18397
90,75.182,59.41,55.722,9.3,93.654495,28.531925
91,76.3643,65.0461,49.57,12.4,84.31845,25.080437
92,76.4301,67.2561,76.466,12.6,107.53513,39.536697
93,75.9879,64.6179,583.313,13.2,569.25916,329.02765
94,76.7462,66.6493,50.176,9.0,88.57043,25.394129
95,74.4245,57.7556,63.127,6.6,103.46626,32.890457
96,75.2127,57.6527,45.02,9.4,84.567894,22.530975
97,76.3307,66.3284,54.808,19.1,81.19296,28.065636
98,74.5422,56.4527,60.073,8.5,98.63357,31.077097
99,76.0084,61.2886,30.525,13.0,68.41028,16.271908
100,74.8026,58.6308,24.64,6.6,74.24553,14.767877
101,74.5873,56.9074,13.694,12.5,69.82931,14.475251
102,74.467,57.7245,17.404,9.8,71.732956,14.206129
103,75.4663,58.1792,15.754,9.5,73.77039,14.577502
104,75.3864,57.94,0.546,16.2,51.882004,12.62599
105,75.4217,58.0463,14.392,8.9,76.44671,15.052135
106,75.6832,58.7864,15.447,11.8,69.54985,14.4127
107,74.3945,57.4345,7.982,6.1,86.139915,15.300729
108,74.4296,57.4053,1.059,10.6,66.33766,13.178683
109,74.6307,56.4206,8.766,11.0,76.24302,14.462139
110,76.1383,65.8631,600.376,14.1,583.8671,338.70135
111,75.7608,62.9198,211.333,6.0,236.66785,116.390205
112,75.6516,61.8378,360.306,9.3,369.45007,201.37234
113,75.6015,61.3395,606.883,7.5,596.7561,343.2362
114,75.4819,61.0979,310.278,5.6,327.552,173.06181
115,75.3486,60.1675,1412.73,10.4,1331.4167,806.62366
116,75.2229,59.5901,130.687,13.6,155.78632,70.213295
117,75.1102,59.2655,367.397,6.8,378.7835,205.80707
118,75.0626,58.9075,70.124,13.9,101.183655,36.286606
119,74.8902,58.508,485.868,13.9,480.13947,273.30334
120,74.7074,58.2278,25.34,16.1,61.471893,14.595633
121,74.7482,57.9261,106.264,10.6,137.13863,56.75125
122,74.6,57.6985,299.365,5.4,318.3132,167.04744
123,74.5079,57.689,13.297,9.7,76.15113,15.212653
124,74.4506,56.9889,27.938,15.8,63.715714,15.24213
125,74.5941,56.6301,82.005,10.1,116.19413,43.07789
126,74.5587,56.256,47.833,9.3,87.36721,24.065666
127,74.5863,57.1723,52.022,16.6,82.43874,26.566433
128,74.8307,57.6821,257.603,14.0,271.41516,142.30875
129,74.8418,56.7568,13.957,12.2,70.15139,14.414586
130,75.118,57.0448,11.278,9.3,78.828026,15.694352
131,75.0909,57.6284,402.558,9.3,408.4753,225.81876
132,75.7706,59.114,5.406,21.9,50.012085,12.149282
133,75.7177,60.0168,611.739,13.0,595.765,345.51804
134,75.9196,60.5828,1.957,29.7,31.002129,13.590405
135,75.8909,61.2815,431.435,9.4,434.25974,242.19156
136,76.0326,61.2954,0.413,18.2,48.1825,13.437935
137,76.0497,62.1375,350.008,9.5,359.6433,195.36646
138,76.1482,63.8489,293.228,9.8,307.34756,162.74533
139,76.2332,64.0428,2.538,12.8,66.30244,12.54151
140,76.2436,65.049,289.488,11.6,302.0358,160.40953
141,76.4177,65.3364,3.397,15.6,61.734585,11.832906
142,76.4832,65.6256,0.249,18.0,49.21856,14.225837
143,76.4232,65.6586,73.065,8.3,109.26563,37.98751
144,76.4797,65.6785,0.259,15.7,54.37581,14.038626
145,76.4929,65.6341,1.024,16.0,55.563175,13.181028
146,76.5007,65.706,6.321,12.7,72.765114,14.261826
147,76.5176,66.1516,2.564,14.5,62.75508,12.408178
148,76.7334,67.2151,387.211,10.5,392.13425,216.43137
149,73.1092,54.7271,0.723,15.5,52.549355,11.392846
150,73.139,55.4417,0.721,17.7,47.655407,11.510016
151,73.1033,54.5603,2.011,19.3,47.13497,10.327137
152,73.9392,56.3533,15.073,12.2,69.180374,14.06603
153,73.05,54.3221,16.767,15.0,62.430492,13.501451
154,73.0346,54.4346,6.527,15.3,65.06915,11.680882
155,73.0654,54.4482,0.388,14.0,55.196884,11.991362
156,73.0877,54.3992,2.691,16.8,54.35064,9.7260895
157,73.0837,54.3194,9.153,16.6,63.723927,14.238113
158,73.131,55.0297,0.614,19.2,44.185658,11.693
159,73.0527,54.5345,5.601,17.8,58.194214,10.277047
160,73.0073,54.5157,1.102,16.3,51.546066,10.880364
161,73.0671,54.7489,1.986,12.3,63.512886,11.29092
162,73.0239,54.4843,1.043,14.6,55.482853,11.128831
163,73.0918,54.6456,12.781,14.2,67.06253,14.371899
164,73.0308,54.5987,24.916,16.4,61.308144,14.141295
165,73.1409,54.9691,0.484,21.1,40.177063,11.955772
166,73.0873,53.7715,0.693,14.0,55.847744,11.591319
167,73.0775,53.8714,17.598,13.1,65.41536,13.296524
168,73.1039,53.8844,0.417,17.7,46.57333,11.731197
169,72.9967,54.6498,0.873,16.5,50.530205,11.139171
170,73.1178,54.3008,0.522,16.5,49.601364,11.569963
171,73.1437,55.3517,5.142,11.7,71.97548,12.150174
172,73.1342,55.3335,0.564,11.0,63.32709,13.027254
173,73.1158,55.375,5.428,12.1,71.45805,12.093716
174,73.1072,53.7965,0.457,17.1,47.962574,11.65463
175,73.0978,55.4075,0.977,11.2,63.90696,12.544458
176,73.1896,55.6949,0.566,13.1,58.22201,12.133962
177,73.1363,54.4803,2.739,14.0,61.176094,10.328581
178,73.1188,53.8551,1.086,14.3,56.195736,11.108959
179,73.1531,54.5371,0.705,15.3,52.9483,11.433179
180,73.1826,55.24,13.928,12.0,70.77529,14.339082
181,73.1832,55.1343,2.114,14.1,59.54503,10.6227455
182,73.1887,55.0645,2.456,14.1,60.378506,10.472534
183,73.1937,54.885,0.773,20.0,42.964653,11.60182
184,72.9778,54.3533,11.314,14.9,66.53046,14.479704
185,73.2089,55.255,0.647,16.8,49.46652,11.531519
186,73.2135,55.2972,0.992,14.5,55.82821,11.320833
187,73.1953,54.838,0.795,16.6,50.20433,11.314293
188,73.9722,56.2405,1.665,18.0,49.79063,10.922465
189,73.9803,56.2131,0.521,18.3,46.38947,12.122586
190,73.2068,55.0652,1.389,15.3,54.86951,10.784488
191,73.209,55.1769,3.737,16.5,57.644024,9.556742
192,73.2369,55.2561,1.472,16.9,51.344017,10.662316
193,73.2309,55.5075,14.804,10.7,72.53879,14.278164
194,73.2153,55.4678,0.82,12.3,60.850086,12.135676
195,73.2574,55.1605,0.377,21.6,39.079647,12.159318
196,73.2245,55.3639,6.291,10.6,75.929375,13.271529
197,73.2541,55.3133,5.063,12.2,70.65383,11.789514
198,73.2594,55.2263,1.271,17.4,49.703568,10.901801
199,73.2764,54.7802,0.397,11.9,60.558475,12.716074
200,73.006,55.0213,20.522,10.6,68.38385,13.655861
201,73.0417,54.934,1.267,13.0,60.065243,11.43032
202,72.9879,54.9692,1.239,11.5,63.694756,12.122005
203,72.9935,54.9215,0.528,10.8,63.56826,13.121717
204,73.0274,54.9303,3.935,11.0,71.30019,11.726684
205,73.3019,55.1177,0.336,18.0,46.07454,11.992213
206,74.0105,57.3354,3.044,11.4,68.94502,11.859285
207,73.3157,55.1359,0.319,19.6,42.83531,12.068077
208,73.3039,54.7095,0.764,15.4,52.943447,11.4119835
209,73.3243,55.1584,0.858,15.2,53.778316,11.376697
210,73.3417,55.1616,0.315,26.1,31.181877,12.184817
211,73.3637,55.8624,1.067,15.0,54.988293,11.253954
212,73.3287,55.0437,2.873,15.2,58.790585,10.078151
213,73.3726,55.3912,0.807,16.0,51.799904,11.392284
214,73.3846,55.5319,2.913,17.8,52.8822,9.779907
215,73.3978,55.5858,1.027,16.7,50.792835,11.182249
216,73.0187,54.6928,5.115,15.2,63.365345,10.389588
217,73.9913,56.1333,5.436,13.8,67.61734,11.402981
218,73.4074,55.5797,0.45,21.5,39.566578,12.1786585
219,73.4087,55.6516,1.169,13.5,58.84736,11.478928
220,73.4206,55.6888,0.403,23.6,35.572075,12.284937
221,73.386,54.9752,1.28,16.7,51.2864,10.871024
222,73.3912,54.916,1.35,12.9,60.588642,11.472376
223,73.4219,55.6312,0.698,17.6,47.958725,11.6426935
224,73.4467,55.4266,1.566,15.1,55.93159,10.78398
225,73.4532,55.1875,1.836,17.6,50.74641,10.449162
226,73.4688,54.9593,0.863,18.5,46.32059,11.498451
227,73.4602,54.955,0.308,24.1,34.396236,12.285476
228,73.4749,55.1241,0.532,19.3,43.973198,11.893516
229,73.4555,55.0674,3.407,19.9,49.2577,9.856364
230,73.4701,55.0226,1.77,15.4,55.6337,10.557863
231,73.9963,56.0376,3.845,14.1,63.88719,10.310743
232,74.0048,56.0293,0.767,13.7,57.546703,11.985033
233,73.0057,54.1094,1.247,16.2,52.062416,10.704061
234,73.505,55.5134,0.979,17.6,48.67112,11.34202
235,73.5171,55.3899,0.676,18.8,45.368736,11.765564
236,73.4844,54.4191,0.615,21.7,39.34246,11.955098
237,73.4933,54.4355,1.502,19.1,46.465687,10.899058
238,73.5235,55.2604,4.155,12.4,68.47345,11.027831
239,73.5235,54.5361,7.073,12.2,72.76996,12.934925
240,73.499,54.47,0.44,19.5,43.264145,11.933421
241,73.509,54.4887,3.79,14.5,62.42608,9.952554
242,73.5997,56.4148,1.771,14.4,58.36724,10.9656105
243,73.5478,54.6099,4.561,12.2,69.640366,11.208184
244,73.5608,54.603,0.593,19.8,43.06822,11.8387375
245,73.6048,55.9125,4.861,16.4,60.432007,10.064051
246,74.0331,57.0022,11.569,10.6,75.897644,15.355627
247,74.0039,57.0826,60.128,9.0,98.34704,31.142822
248,74.0173,56.8389,2.872,12.7,65.32264,11.219264
249,73.5864,54.6725,0.383,24.5,33.851395,12.303543
250,73.0238,54.7806,1.115,14.2,56.70372,11.16343
251,73.0361,54.7515,1.986,15.2,56.46962,10.330411
252,73.5543,55.2155,17.491,13.5,64.77993,13.467836
253,73.5556,55.4155,27.013,11.7,68.323166,14.537829
254,73.5907,55.312,3.198,17.5,54.21947,9.695999
255,73.6119,55.2245,1.646,16.7,52.352673,10.60981
256,73.5717,55.1353,0.933,15.3,53.79653,11.350715
257,73.58,55.2073,0.291,17.8,46.522717,12.127622
258,73.5832,55.4252,0.262,24.2,34.27529,12.399332
259,73.5968,55.1837,10.292,13.9,69.32619,14.610531
260,73.5783,55.2397,0.377,20.7,40.958176,12.184933
261,73.5346,56.3494,26.982,8.7,72.18629,14.633671
262,73.5482,56.4653,1.531,11.6,64.62986,12.125549
263,73.6211,56.3491,18.18,11.0,68.9479,13.75791
264,73.5814,56.3586,8.678,12.7,72.39435,13.955243
265,73.6502,56.432,6.664,11.3,74.790474,13.237953
266,73.507,56.1779,4.656,9.9,75.64501,13.01667
267,73.6712,56.4166,1.58,10.8,66.72753,12.527984
268,73.4713,56.239,21.818,9.6,69.74308,13.908182
269,73.558,56.3384,12.423,10.7,74.99148,15.173472
270,73.6502,56.3218,1.386,10.5,66.959366,12.814962
271,73.6631,56.3242,0.662,10.9,64.18243,13.139168
