,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,81.0237,-68.0302,9.0,348,1206,5.123,146,5401,100.43999,31.541273
1,81.1403,-68.8844,19.0,759,1241,0.569,8,1810,149.16766,52.607063
2,80.9223,-69.1043,7.4,536,1024,3.736,11,4792,159.90703,57.73628
3,80.8772,-69.2006,13.1,954,1389,2.259,305,2974,52.204742,32.03457
4,80.8687,-69.2585,10.1,750,1372,4.057,29,3673,147.52792,49.1776
5,80.8591,-69.1875,13.6,814,1113,0.419,116,1493,90.71293,45.700253
6,80.864,-69.3243,12.0,1060,1406,3.763,55,2437,119.80679,39.772022
7,80.883,-69.3642,17.4,848,1312,1.268,18,1602,140.08604,48.354794
8,80.875,-69.4072,18.2,879,1266,0.713,313,1309,45.546005,38.982777
9,80.8888,-69.4148,19.5,867,1255,0.476,5,1150,140.59471,50.057384
10,80.9788,-69.7834,8.3,497,1458,25.559,347,12390,72.38225,24.169752
11,80.9836,-69.9346,10.2,909,1225,4.427,319,1721,37.299572,22.840849
12,81.129,-68.7934,12.0,616,1410,6.962,357,5098,49.68568,14.343167
13,80.9364,-70.0664,7.4,595,1559,85.034,348,14350,38.09264,38.563835
14,80.9374,-69.6664,11.9,1172,1417,0.654,154,562,66.56898,43.177505
15,80.927,-69.7046,14.2,802,1396,2.497,106,3321,117.62604,42.883472
16,80.9184,-69.7859,13.1,907,1379,1.569,141,1797,85.85954,39.758194
17,80.9051,-69.8307,10.7,886,1440,5.399,84,4072,117.016846,37.41844
18,80.8941,-69.7787,17.9,1008,1257,0.375,75,707,100.697464,45.058205
19,81.0123,-70.181,18.7,642,1365,8.205,326,1984,41.699276,14.383691
20,80.9847,-70.2948,13.5,404,1367,6.839,312,4472,53.206734,15.157681
21,80.97,-70.1924,11.9,1020,1240,1.095,360,1419,41.2738,37.064003
22,80.9454,-70.3599,10.0,636,1276,6.957,293,3656,46.071045,13.8769045
23,81.1391,-68.6974,22.3,790,1295,0.781,8,1415,145.1487,49.61407
24,80.9207,-70.3556,19.6,772,1544,2.215,323,2556,58.67849,28.45312
25,80.9089,-70.3857,14.3,704,1544,4.614,295,3603,61.496567,19.473703
26,80.8792,-70.3778,9.8,547,1449,22.627,331,8577,63.169067,19.310186
27,80.9007,-70.6023,25.9,763,1390,1.198,13,1465,146.76262,48.45523
28,80.8331,-70.4893,7.9,648,1609,54.007,325,14974,52.50122,31.231745
29,80.8829,-70.7461,24.6,820,1324,0.586,33,1104,131.11937,46.67063
30,80.8413,-70.8233,15.2,717,1410,6.379,309,3285,48.875523,15.085044
31,80.8667,-71.213,5.8,236,1435,77.919,45,21586,62.323,53.5505
32,80.7746,-70.6803,6.9,582,1763,152.763,318,23227,59.826344,96.39214
33,80.7576,-71.0625,10.7,669,1616,11.86,320,7187,43.649635,8.699459
34,81.1233,-68.5939,14.4,628,1508,16.765,14,7742,48.330578,13.225516
35,80.7127,-70.9773,8.5,585,1742,85.949,300,18716,46.171783,45.69102
36,80.7117,-71.4217,13.8,617,1570,6.784,327,5186,55.924496,14.477916
37,80.6781,-71.4405,13.0,513,1636,19.033,320,7889,54.934566,12.390575
38,80.6648,-71.5964,15.6,600,1502,4.707,330,4476,62.816372,18.323526
39,80.6475,-71.6501,17.7,710,1548,3.901,275,4338,71.245155,22.504435
40,80.6441,-71.4976,21.9,896,1454,1.246,268,1938,58.595253,40.41834
41,80.6429,-71.366,9.8,668,1552,18.21,221,9703,44.004906,8.7307825
