,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,67.93,33.83,5.8,235,242,250,0.03,55,180,91.36472,2.0803106
1,67.87,33.5,5.7,228,239,246,0.03,352,177,77.4594,4.136546
2,67.82,33.75,18.8,701,726,749,0.02,341,135,73.89463,3.811078
3,67.83,33.77,20.1,671,696,725,0.02,329,125,74.15794,3.6997507
4,67.139,16.345,8.5,926,1268,1807,21.469,152,9308,56.802242,1.1966331
5,68.083,18.055,7.5,1160,1399,1468,4.886,96,1920,70.295586,1.3671961
6,68.104,18.153,10.2,1138,1171,1215,0.137,138,512,76.92525,1.8603787
7,68.145,18.166,17.0,1153,1261,1403,0.531,68,890,83.45925,1.9995697
8,68.118,18.206,16.4,1219,1394,1480,0.734,123,879,77.53824,1.9375626
9,68.122,18.085,14.2,1254,1329,1423,0.303,13,814,88.7944,2.29796
10,68.105,18.099,6.5,1434,1484,1532,0.374,193,832,71.312996,2.2197404
11,68.567,18.446,19.7,1018,1120,1179,0.135,121,423,79.35539,1.8203095
12,68.545,18.332,11.3,1037,1117,1263,1.048,76,1095,82.04453,1.8108193
13,67.775,16.813,22.4,1162,1336,1452,0.563,35,662,86.17463,2.1695483
14,67.135,16.471,7.7,1097,1352,1701,11.306,145,5416,59.54368,0.9673635
15,67.154,16.444,26.2,1204,1436,1833,0.906,40,1399,87.52882,2.279026
16,67.187,16.697,21.2,1279,1402,1644,0.808,122,1012,77.560265,1.9465346
17,67.227,16.893,31.1,1257,1376,1538,0.109,53,496,85.01457,2.1694722
18,67.365,17.317,13.3,1252,1433,1636,1.069,301,1893,69.20017,2.6701477
19,67.217,16.914,20.9,1329,1455,1487,0.133,41,337,84.75959,2.2399328
20,67.41,17.443,11.3,1092,1371,1679,5.591,32,4196,81.883865,1.587265
21,67.362,17.392,25.4,1155,1431,1655,0.44,27,1152,89.55937,2.3369968
22,67.262,17.353,24.4,1320,1497,1628,0.286,36,845,86.81103,2.2954686
23,67.302,17.444,13.9,1191,1379,1744,2.547,152,2282,74.101906,1.6779188
24,67.369,17.33,23.6,1288,1533,1598,0.286,42,736,86.06616,2.27627
25,67.292,17.341,17.3,1312,1538,1719,0.88,75,1391,82.64101,2.0801709
26,67.298,17.312,19.2,1285,1477,1642,0.684,57,1166,84.43157,2.1449957
27,67.352,16.999,13.3,1220,1316,1426,0.377,122,928,78.306595,1.911812
28,67.357,17.458,21.0,1282,1511,1641,0.425,42,973,86.37782,2.2715526
29,67.508,17.315,24.6,1170,1419,1659,0.645,50,1309,86.81228,2.174806
