,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,64.8174,-23.7852,15.0,630,1419,4.903,336,3412,57.447098,10.961312
1,64.7951,-23.7686,17.7,769,1415,1.897,139,1823,72.9556,13.964561
2,64.7979,-23.8043,22.8,761,1417,0.751,262,1244,65.71742,12.560918
3,64.8036,-23.821,17.8,786,911,0.067,262,334,60.950092,11.702247
4,64.8046,-23.7993,16.1,900,1416,0.978,310,1960,62.78641,12.044058
5,64.8003,-23.753,17.3,817,1420,0.912,114,2009,78.61439,15.457515
6,64.8116,-23.7522,15.7,708,1409,2.712,67,2423,79.61895,15.579981
7,65.4045,-18.542,13.6,922,1210,2.166,46,1995,78.65026,15.832178
8,65.6388,-18.3031,19.2,1240,1423,0.448,87,902,75.44787,15.485791
9,65.6495,-18.2939,15.2,1000,1397,1.0,22,1503,84.24582,17.542353
10,65.6563,-18.3097,25.5,1106,1274,0.258,44,406,79.16933,16.66911
11,65.641,-18.3319,20.6,1171,1307,0.052,253,215,60.77749,11.749537
12,65.6436,-18.3225,16.3,1063,1424,0.828,328,1293,59.82616,11.509314
13,65.6683,-18.9709,17.2,948,1182,0.771,342,1316,58.660122,11.354538
14,65.6694,-19.0037,19.3,978,1176,0.469,109,1199,74.69365,14.942928
15,65.6644,-18.3142,23.6,1077,1189,0.077,63,355,77.27802,16.124449
16,65.6725,-18.9196,12.0,1052,1326,3.279,284,2959,57.571266,10.945288
17,65.6796,-18.6833,37.7,1157,1331,0.096,29,305,81.00195,17.327753
18,65.6845,-18.7129,27.1,1166,1278,0.119,18,325,81.55795,17.582558
19,65.6958,-18.7361,19.4,1065,1171,0.229,333,564,57.621185,11.146694
20,65.6965,-18.7501,18.0,1022,1141,0.165,345,491,57.45912,11.138276
21,65.4502,-18.5253,21.8,1080,1207,0.23,42,413,79.186356,16.69958
22,65.8259,-18.4386,21.9,814,1086,0.086,360,379,58.712975,11.45244
23,65.6993,-18.7197,23.1,1048,1288,0.113,25,486,82.51461,17.52546
24,65.6839,-18.8748,14.4,942,1378,6.608,14,3133,72.29874,13.907272
25,65.6889,-18.8107,13.2,767,1291,4.776,325,2826,54.734608,10.491242
26,65.6541,-18.8311,13.0,996,1380,5.093,63,1788,67.3094,12.817605
27,65.6535,-18.8658,16.3,961,1322,0.896,298,1014,60.249035,11.564824
28,65.6425,-18.7725,11.8,1028,1277,0.862,349,1267,58.063705,11.210689
29,65.693,-18.7833,16.6,1180,1281,0.062,11,354,82.36499,17.85212
30,65.6972,-18.7775,19.9,1032,1176,0.364,48,740,79.27148,16.549494
31,65.7021,-18.7876,22.3,1088,1213,0.146,74,425,76.20162,15.779885
32,65.6385,-18.7411,21.3,1062,1275,0.277,150,678,70.03387,13.760084
33,65.6382,-18.7699,25.6,1087,1280,0.279,179,431,66.62487,12.904137
34,65.6392,-18.7999,22.8,1091,1256,0.167,176,269,66.55258,12.944056
35,65.7055,-18.9181,12.2,939,1298,1.167,42,1938,82.65357,16.902151
36,65.7154,-18.9989,24.3,1001,1199,0.128,334,373,58.317795,11.287058
37,65.7156,-18.6996,12.5,1010,1082,0.101,325,434,57.821743,11.205895
38,65.7174,-19.022,17.4,916,1214,0.822,35,1181,81.86816,16.938574
39,65.7204,-18.9901,24.3,1051,1215,0.164,41,382,79.750656,16.809645
40,65.7119,-18.9644,11.1,872,1299,4.714,6,3067,79.079956,15.684659
41,65.7191,-18.6297,25.1,851,1260,0.11,282,371,62.45893,12.037268
42,65.7117,-18.6567,14.8,672,1272,3.16,17,3121,84.91104,16.90463
43,65.7172,-18.568,15.9,1038,1282,0.87,100,1019,74.01579,14.810584
44,65.7174,-18.6064,14.0,1063,1198,0.15,154,383,68.59838,13.497046
45,65.7239,-18.5984,16.5,940,1304,0.929,315,989,59.546707,11.462037
46,65.8278,-18.492,30.0,1123,1292,0.139,287,318,59.50283,11.489324
47,65.8272,-18.5195,15.0,696,1168,1.803,315,2065,60.926163,11.829399
48,65.8254,-18.4794,22.4,1096,1295,0.558,66,1026,77.9514,16.058632
49,65.4701,-18.5328,15.5,1180,1264,0.276,293,562,58.576504,11.305698
50,65.7246,-18.5294,17.9,964,1286,0.349,59,784,79.941635,16.441792
51,65.7246,-18.5532,25.0,1080,1267,0.579,347,825,57.38041,11.0960455
52,65.7289,-18.6663,18.1,637,1048,0.199,91,573,78.132385,15.608573
53,65.731,-18.7643,30.6,948,1118,0.143,346,408,57.857685,11.254254
54,65.7311,-18.7931,21.6,958,1180,0.768,14,795,82.4924,17.389994
55,65.7372,-18.8129,24.0,974,1074,0.158,66,492,77.19417,15.989787
56,65.7333,-18.5384,21.3,940,1258,0.524,295,887,60.875767,11.710366
57,65.7423,-18.8399,14.0,858,1148,0.642,322,1264,60.234707,11.656569
58,65.7403,-18.5704,21.0,876,1153,0.354,47,828,81.11725,16.752844
59,65.7455,-18.5902,18.0,986,1348,0.387,45,1125,82.4892,17.086575
60,65.85,-18.9314,20.5,784,1104,0.429,3,588,85.31085,17.992586
61,65.8478,-18.9409,19.4,976,1104,0.057,198,266,64.97252,12.501185
62,65.7468,-18.5141,24.0,1001,1206,0.359,48,750,79.92906,16.63002
63,65.4705,-18.5026,22.2,1099,1296,0.766,106,1271,74.02478,14.835535
64,65.7545,-18.5151,24.8,1148,1325,0.096,133,356,70.805,14.185441
65,65.7596,-18.8512,19.4,880,1151,0.852,16,1170,83.63518,17.475365
66,65.7656,-18.5032,10.5,865,1282,2.275,115,3067,75.642265,14.58103
67,65.7716,-18.7193,15.1,784,1297,0.318,306,701,62.54227,12.090665
68,65.7634,-18.7606,22.2,903,1268,1.216,346,899,57.617435,11.149834
69,65.7673,-18.8077,17.2,1012,1328,0.38,36,674,81.66773,17.088366
70,65.7708,-18.7922,16.7,684,1297,2.152,40,1818,81.99258,16.334934
71,65.7523,-18.8042,18.2,961,1294,0.522,156,1124,71.14164,13.794968
72,65.7606,-18.7398,27.4,1145,1264,0.053,134,340,70.327286,14.116902
73,65.7611,-18.8189,15.0,907,1322,1.897,309,1761,59.14206,11.374513
74,65.775,-18.6993,17.1,923,1102,0.263,301,519,59.44729,11.493107
75,65.7743,-18.6866,16.9,1144,1258,0.19,253,994,62.07221,11.923141
76,65.774,-18.6829,21.0,1106,1261,0.214,152,555,69.12867,13.621761
77,65.7739,-18.5571,15.5,869,1377,0.684,275,1897,65.70717,12.579331
78,65.778,-18.4698,23.6,985,1192,0.461,9,618,83.37775,17.73473
79,65.4892,-18.3718,16.6,950,1300,0.302,59,731,80.22884,16.49217
80,65.7777,-18.5239,16.0,1112,1362,0.827,348,1191,57.89687,11.166696
81,65.7782,-18.4996,16.7,1144,1291,0.395,7,1043,84.20965,18.073093
82,65.789,-18.9399,24.9,946,1098,0.123,0,430,84.563416,18.167564
83,65.4744,-18.4145,15.7,932,1253,0.6,42,1176,82.046295,16.944025
84,65.4771,-18.43,15.5,998,1276,0.577,61,896,78.87605,16.190565
85,65.791,-18.9204,23.5,894,1125,0.23,348,595,58.54097,11.380483
86,65.7887,-18.5311,18.2,994,1165,0.445,56,942,79.07092,16.34579
87,65.7958,-18.8457,21.4,1071,1270,0.172,23,521,82.22901,17.50819
88,65.7907,-18.8193,17.8,860,1265,1.745,7,1157,82.765236,17.124266
89,65.7981,-18.7767,19.5,955,1259,0.313,278,636,61.53383,11.832469
90,65.796,-18.5407,31.8,1123,1236,0.122,106,355,72.84301,14.839575
91,65.8086,-18.7128,19.9,853,1227,0.295,112,879,75.84681,15.063422
92,65.8084,-18.7353,20.9,1041,1199,0.377,332,771,58.136406,11.238083
93,65.8066,-18.7611,16.1,955,1195,1.202,12,1172,82.48963,17.273165
94,65.8395,-18.4984,23.1,1135,1329,0.084,284,320,59.99967,11.586824
95,65.8445,-18.5104,15.8,949,1193,0.752,268,1107,61.381416,11.736547
96,65.8389,-18.4925,18.8,1099,1326,0.167,90,399,75.30014,15.391809
97,65.804,-18.5213,18.7,983,1210,0.582,23,1089,82.965324,17.425884
98,65.7977,-18.857,20.0,1020,1300,0.195,25,804,83.513275,17.650661
99,65.8034,-18.869,19.1,1049,1242,0.804,50,1102,79.00864,16.346556
100,65.806,-18.8891,24.7,1003,1282,0.253,25,739,83.20735,17.566355
101,65.8116,-18.9033,22.8,842,1194,0.587,52,862,80.630104,16.502148
102,65.8189,-18.9169,19.0,945,1119,0.194,7,486,83.831436,17.906912
103,65.8395,-18.9696,15.7,829,1133,1.532,113,1438,72.68,14.176575
104,65.8511,-18.9872,15.7,897,1120,0.732,296,742,59.162754,11.398906
105,65.8523,-18.9691,16.8,905,1155,0.882,55,1232,79.38089,16.213654
106,65.8577,-19.0423,15.9,859,1034,0.473,35,1040,81.714935,16.99199
107,65.8564,-18.5008,20.4,1174,1307,0.137,308,315,58.225708,11.257462
108,65.8542,-18.4895,15.8,905,1312,0.572,89,931,77.49101,15.529068
109,65.865,-18.4618,18.7,1029,1283,1.072,160,1392,68.93747,13.268538
110,65.4305,-18.9197,26.4,950,1047,0.044,12,195,82.427536,17.668774
111,65.8726,-18.9651,14.7,786,962,0.73,264,617,60.328915,11.557338
112,65.8742,-18.9484,14.4,827,998,0.718,155,863,68.775764,13.275584
113,65.8935,-18.8599,27.6,907,1115,0.117,318,350,59.11461,11.471468
114,65.8932,-18.8067,23.3,851,1150,0.277,33,610,82.40585,17.169075
115,65.8933,-18.7368,17.7,843,1197,0.417,32,791,82.99201,17.226727
116,65.8947,-18.4847,22.8,763,936,0.249,285,644,60.882233,11.754838
117,65.4827,-18.4619,17.5,899,1240,0.962,17,1568,84.89128,17.665028
118,65.4884,-18.4889,12.7,1001,1303,1.612,58,1999,79.163704,15.986268
119,65.9022,-18.7596,23.1,885,1195,0.165,72,679,79.03995,16.130333
120,65.902,-18.8436,18.2,870,1180,0.679,45,1190,81.53092,16.749292
121,65.8967,-18.8207,27.4,990,1121,0.232,86,517,75.281975,15.381846
122,65.9066,-18.7867,15.6,847,1132,0.137,294,358,60.749813,11.7416725
123,65.906,-18.7827,17.6,1033,1127,0.069,117,195,71.41282,14.428931
124,65.9075,-18.7733,23.3,1138,1211,0.078,256,261,60.140923,11.623783
125,65.9119,-18.7662,16.4,798,1205,0.157,344,677,60.69413,11.79424
126,65.489,-18.4014,20.9,909,1067,0.142,38,465,80.68257,16.905624
127,65.9147,-18.6706,31.0,944,1126,0.168,328,510,58.693134,11.398481
128,65.9165,-18.7346,21.0,780,1181,0.512,359,987,59.95117,11.668045
129,65.9095,-17.7568,14.4,962,1043,0.531,99,901,73.70926,14.853028
130,65.9303,-17.7845,26.7,899,1101,0.123,250,412,62.49352,11.958325
131,65.9542,-17.9963,21.6,1138,1175,0.165,58,764,77.905136,16.32868
132,65.9516,-17.7748,15.6,785,1199,0.967,337,1407,60.388145,11.740344
133,65.9491,-17.76,24.7,890,1139,0.233,68,450,78.134964,15.992023
134,65.5026,-18.7727,21.8,1061,1122,0.222,111,428,71.86157,14.563398
135,65.9571,-17.7482,29.2,969,1082,0.123,26,439,81.51039,17.26424
136,65.9763,-17.7597,15.9,678,1091,2.165,355,2178,58.834473,11.410869
137,65.9758,-17.7333,25.0,846,1072,0.29,44,639,80.82272,16.729868
138,65.9895,-17.7351,24.2,864,1015,0.117,45,399,79.93839,16.642208
