,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,63.689,-146.823,0.36,42.0,34.336082,10.882941
1,63.404,-146.668,0.558,16.0,51.2844,6.7915335
2,63.376,-146.08,1.685,18.0,50.74725,6.9170604
3,63.381,-146.12,3.681,19.0,52.027756,6.9820266
4,63.551,-147.057,2.573,16.0,53.47521,6.262851
5,63.571,-146.244,10.47,22.0,57.57791,8.389238
6,63.5508461,-146.22946167,0.649,23.0,45.978725,8.392224
7,63.543,-146.296,0.2,45.0,32.657528,11.085167
8,63.659,-147.6,1.517,18.0,51.00992,7.0129166
9,63.513,-147.17,3.806,17.0,53.933517,6.3814344
10,63.349,-146.636,1.229,17.0,51.12322,6.7946625
11,63.366,-146.651,2.802,17.0,52.721786,6.4694
12,63.499328613,-146.684082031,209.63,13.0,413.0237,75.509544
13,63.356,-146.508,0.529,21.0,47.277122,7.9081936
14,63.538,-146.327,0.652,40.0,35.431065,10.706134
15,63.675205231,-147.557891846,13.795,20.0,63.293793,8.182204
16,63.459,-146.746,3.765,14.0,56.105156,5.5652747
17,63.383,-146.633,1.659,19.0,49.996876,7.208182
18,63.538,-147.527,3.102,14.0,55.604523,5.710204
19,63.357,-146.361,34.046,15.0,92.11851,13.672172
20,63.404830933,-146.606262207,56.531,12.0,127.01471,23.067556
21,63.434,-146.678,39.764,11.0,101.82855,16.298351
22,63.553,-147.004,3.188,17.0,53.31475,6.4334655
23,63.573,-146.283,0.364,38.0,36.24808,10.420228
24,63.383995056,-146.230651855,12.491,17.0,63.48983,6.884947
25,63.512,-146.227,0.171,37.0,36.576782,10.274769
26,63.535064697,-146.262817383,13.29,18.0,63.839825,7.323174
28,63.476,-146.811,6.45,13.0,45.88979,9.004881
29,63.647842407,-146.551605225,2.599,26.0,41.373463,9.57095
30,63.639,-146.544,1.302,31.0,62.966408,8.609666
31,63.640632629,-146.930984497,14.205,21.0,48.781586,8.924364
32,63.68,-146.872,4.604,25.0,44.78197,9.099524
33,63.682,-146.81,2.101,27.0,95.14216,14.900778
34,63.648,-147.442,36.349,16.0,55.300045,5.802931
35,63.399,-146.645,3.798,15.0,461.84915,83.85585
36,63.469173431,-146.528167725,234.583,12.0,273.901,51.93941
37,63.603,-146.469,138.555,17.0,58.3271,6.602726
38,63.395,-146.062,8.106,17.0,84.22513,10.326716
39,63.539,-147.629,27.448,14.0,185.00858,35.7495
40,63.657,-147.107,90.905,14.0,171.27977,33.357243
41,63.594097137,-147.579269409,83.656,15.0,39.032684,9.784386
42,63.641,-146.519,0.119,33.0,118.521385,21.516817
43,63.710952759,-146.692153931,52.215,16.0,92.34849,12.784663
44,63.551,-147.466,32.959,12.0,383.64108,69.516655
45,63.542,-147.277,193.423,10.0,33.628475,10.933428
47,63.622104645,-146.854949951,0.143,43.0,52.005672,6.550685
48,63.614,-146.716,0.934,32.0,36.805153,10.30789
49,63.448,-146.392,1.283,16.0,44.755352,8.551451
50,63.668,-146.723,0.22,37.0,49.725098,7.2392125
53,63.468,-146.359,0.175,24.0,40.33662,9.528413
54,63.499,-146.723,0.5,18.0,37.853416,10.075717
55,63.382,-146.549,0.446,21.0,36.71637,10.3078
56,63.509,-146.627,0.184,19.0,39.11004,9.801118
57,63.606,-146.859,0.2,31.0,31.05401,11.446541
58,63.602,-146.966,0.119,35.0,48.59487,7.5319853
59,63.608,-147.015,0.133,37.0,48.758102,7.503775
60,63.614,-147.024,0.154,33.0,42.09478,9.094713
61,63.62,-147.039,0.106,49.0,64.0773,6.106308
64,63.37,-146.039,1.125,20.0,52.875668,6.3660574
65,63.379,-146.008,1.285,20.0,48.53088,7.4774404
66,63.419,-146.122,0.304,28.0,45.419918,8.386781
67,63.391,-145.97,11.803,15.0,43.979515,8.663647
68,63.389,-145.912,0.938,18.0,46.943615,7.9495187
69,63.38,-145.9,0.822,22.0,46.237476,8.181218
70,63.372,-145.905,0.723,14.0,51.99735,6.569353
71,63.364,-145.893,0.307,19.0,48.241833,7.61191
72,63.361,-145.902,0.272,23.0,38.85324,9.759133
73,63.369,-145.952,0.231,25.0,56.917126,5.728906
74,63.37,-145.966,0.254,21.0,51.256924,6.7536817
75,63.371,-145.982,0.317,22.0,49.507782,7.3425927
76,63.379,-146.181,2.13,17.0,49.173485,7.4369893
77,63.379,-146.2,0.743,20.0,48.10953,7.7327332
78,63.387,-146.212,0.181,33.0,49.643013,7.301093
79,63.342880249,-146.443939209,5.433,15.0,48.797783,7.531972
