,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,76.7052,17.0347,16.7,142,268,459,0.597,204,1388,317,62.36045,2.9360244,61.00582,60.965195,61.304337,62.305294,57.672604,66.5202,62.586594,62.488842,59.799732,62.152092,70.63575,63.455215,61.1636,61.727848,58.42591,62.677258,65.74198,58.947533,61.021126,66.38644,57.4682,63.721287,62.289444,62.977978,65.57104
1,76.7872,16.1891,18.3,234,343,582,0.581,277,1658,348,59.2552,2.5572262,57.633553,59.6474,57.560047,57.619686,55.78284,61.204292,59.133785,57.770447,58.184547,58.319176,67.68862,60.70755,57.504642,60.111927,56.924812,59.968037,61.334736,57.34945,59.70866,61.360523,54.42342,60.7507,60.587296,57.721233,62.38274
2,76.9194,16.3915,19.8,157,330,540,0.388,222,1200,383,56.34227,2.9640326,54.91345,56.155247,54.98337,56.163723,51.140503,59.24495,54.963463,56.10051,54.37717,55.316658,65.59537,58.31518,55.294464,55.7056,52.20924,57.196026,59.97222,53.716057,55.981712,58.89788,51.72799,57.123158,56.974907,56.215466,60.27249
3,76.9423,15.9932,13.8,665,799,933,1.044,62,1075,268,57.862095,3.394276,57.405018,54.676804,56.69196,59.086067,53.258068,64.520645,58.464733,60.77297,54.44853,57.458157,62.832108,56.860477,58.6503,53.17794,53.484383,57.645782,63.25238,55.943092,53.454464,62.748363,54.986244,59.383045,54.69055,61.779953,60.880276
4,76.9564,16.4966,17.7,186,263,396,0.5,35,1068,210,61.25291,4.6474724,60.894318,57.6834,60.78084,61.927116,54.027336,68.43479,61.062733,64.78381,56.802937,60.657936,70.00683,61.550663,62.898666,54.71765,55.308884,59.706818,69.04496,56.532482,56.680775,67.20486,56.855743,62.891098,57.73907,66.56112,66.56783
5,76.9375,16.4289,12.6,111,311,621,13.618,336,8187,510,88.25104,2.6101177,82.44749,88.729324,90.09246,84.256905,90.53511,87.585144,89.76874,88.3056,90.46557,89.344215,91.78402,90.422,87.601425,90.17509,90.22552,85.470505,82.75048,90.64725,92.43254,88.162025,87.79,88.363785,88.12794,85.49713,85.29574
6,76.9661,16.4263,16.3,143,242,411,0.559,328,1536,268,65.24112,2.556827,63.37438,66.130264,63.09214,61.913475,62.75963,66.177505,66.07573,62.97328,64.21329,64.87187,73.506134,65.79843,62.937637,66.98352,64.465004,66.02438,66.45004,63.326805,65.81933,68.062195,61.441246,67.31591,67.21478,62.303627,67.79741
7,77.0379,16.1035,14.8,85,210,425,1.577,273,2103,340,69.128624,2.3690882,66.94608,68.88103,67.61543,67.59338,66.5789,71.955536,70.269005,68.16854,67.210945,69.28676,76.689156,69.86599,67.56918,70.2076,67.11724,69.2027,70.00071,66.48022,69.09657,72.03476,64.93549,70.95983,70.0468,67.97753,71.52617
8,77.0472,15.2714,19.9,277,376,541,0.651,338,1378,264,56.829697,2.801457,55.70121,58.056362,54.88532,52.616028,53.711388,56.46201,55.923317,53.826893,56.027676,55.681503,65.89349,58.027523,53.570187,58.080215,56.873756,58.52813,59.2939,55.891525,58.38012,58.958813,53.4852,58.53797,59.164803,53.58242,59.582584
9,77.043,15.7801,16.0,202,373,634,1.456,201,2374,432,64.261246,2.4738894,62.24166,63.28517,63.222282,64.71246,60.729733,68.55776,64.52527,64.799225,61.67757,64.27692,71.4518,65.53548,63.446712,64.09013,60.917015,64.13548,66.19336,61.307655,63.549274,66.92098,60.065296,64.90945,64.427086,65.13712,66.41613
10,77.0498,16.0916,15.3,115,228,407,0.659,266,1146,292,65.534904,2.639319,64.00627,65.074326,63.875725,64.11645,62.0946,68.55587,66.598366,64.26652,63.702328,65.53509,73.55415,65.9621,63.786243,66.257256,63.004314,66.31682,67.422165,62.764797,64.70383,69.14224,60.640198,67.57211,66.51695,64.33099,68.57293
11,77.0683,15.893,21.7,111,246,529,0.513,271,1246,418,55.249733,3.089705,53.696247,56.396626,53.613,53.961834,50.606438,56.70865,52.672626,53.588776,53.74585,53.65081,65.8187,57.79656,53.077763,55.73016,52.73181,56.309284,58.66845,53.55981,56.097332,56.34209,50.580376,55.724445,57.153492,53.606125,59.405952
12,77.0789,15.7598,51.0,270,426,516,0.083,54,334,246,38.87675,6.2962365,40.81398,40.153183,39.259724,40.736843,31.326818,35.894333,32.030796,35.32727,39.901417,36.10311,54.932877,41.02699,41.597855,30.262465,24.805517,37.834694,51.043625,39.690876,39.415638,40.21111,43.203434,33.871372,41.150654,33.634796,47.689415
13,77.08,15.8767,28.4,165,332,580,0.194,259,757,415,44.21645,4.118923,43.541378,45.309597,41.352425,41.227848,38.34885,43.117657,38.327553,41.282887,42.541016,41.863186,58.06351,47.16977,43.5892,42.124233,41.702087,47.47324,50.986355,44.949734,45.64921,43.649445,41.740097,42.899162,46.264145,42.385807,49.852848
14,77.0813,15.7456,31.4,212,480,720,0.312,51,1047,508,41.64148,4.8549423,42.346478,41.036106,40.632454,44.319046,33.129414,42.795284,38.40224,43.63837,38.85655,37.9496,55.01986,44.634003,45.104828,34.39105,32.439697,40.41214,48.95037,41.826473,41.285297,41.21137,39.457325,40.22116,41.11012,41.79932,50.06841
15,77.0842,15.8585,26.6,112,189,393,0.229,231,724,281,47.63968,4.1120296,46.99267,48.110878,45.48831,45.315285,40.14416,48.04784,43.55156,45.7561,45.444393,45.32133,60.529434,50.402306,46.9041,44.749615,42.62012,49.774734,54.81331,46.994095,47.977325,49.557434,44.278904,48.08178,48.98692,46.9267,54.2226
16,77.1193,15.3078,22.7,249,450,822,0.688,293,1669,573,52.02548,3.0172193,49.773754,53.812717,50.05554,50.42051,48.60304,52.307762,48.302425,50.015347,51.23741,50.577156,62.520767,54.965565,49.85753,53.7496,51.3088,53.516735,54.411076,51.857204,53.779537,50.85274,48.16153,51.287346,55.065308,49.23927,54.9582
17,77.1532,15.2635,18.2,322,465,700,0.559,279,1831,378,57.9389,2.360051,56.228962,58.363014,56.15694,56.308456,54.82978,59.72758,58.02276,56.481247,57.107445,57.111744,65.84862,59.284225,56.47164,58.97423,55.846157,58.87265,59.582016,56.521175,58.46957,59.643585,53.45059,59.24143,59.15759,56.21044,60.560703
18,77.1646,15.2666,19.4,299,418,566,0.329,267,1152,267,55.08859,2.8010936,54.15386,55.31256,53.511032,53.224316,50.62262,56.89239,54.800095,53.37675,54.048912,54.019913,63.92831,56.36666,53.36438,54.862194,51.95275,56.149284,58.530045,53.46022,55.136467,58.198788,50.06228,56.685783,55.953976,53.913036,58.688107
19,77.1711,17.3325,19.0,274,385,489,0.439,176,995,215,55.449696,3.4690444,54.62648,53.419918,54.29,55.20755,48.76743,59.584106,55.19256,56.125694,53.21843,54.931454,64.32405,56.739983,55.27937,52.893555,50.047516,56.07036,60.82224,52.56372,53.330387,60.498516,50.84784,57.12801,54.1694,56.68143,59.48248
20,77.3137,14.6749,19.4,285,437,574,0.552,278,1408,289,55.824223,2.6859884,54.82352,56.267044,54.191822,53.82284,51.848145,57.332623,55.559166,54.01334,54.831863,54.696365,64.50034,57.26286,54.00372,55.986015,53.173397,56.84348,58.826015,54.348457,56.26828,58.56765,50.827682,57.22482,56.864697,54.37555,59.14586
21,77.3246,14.6474,18.5,321,429,636,0.469,282,1031,315,56.14014,2.6144574,54.93083,56.533142,54.29631,54.18443,52.27757,57.82991,56.075203,54.165993,55.297638,55.255177,64.54117,57.18884,54.17722,56.820282,53.759132,57.553974,58.67969,54.715694,56.238796,58.77699,51.413033,57.730644,57.42138,54.337315,59.303234
22,77.3241,17.3663,16.5,109,243,444,0.951,72,1914,335,65.19042,3.97313,64.54982,61.948807,64.78258,66.72508,59.382217,72.66309,64.604004,68.383865,61.157036,64.93092,72.865616,66.112686,65.9531,60.88328,59.621662,63.76278,71.183266,60.586544,61.50727,69.61707,61.005203,65.95459,62.752605,70.601654,68.22586
23,77.3469,16.0997,19.4,294,461,628,1.025,346,1190,334,56.828213,2.6853569,55.32635,58.26725,54.743977,52.736675,54.02258,56.274124,55.85792,53.732048,56.38194,55.934826,65.38694,57.90923,53.730965,58.82302,57.670105,58.945866,58.413548,56.1588,58.475803,58.117256,54.110954,57.94607,59.532883,53.133194,59.072956
24,79.4014,23.5121,4.4,11,281,666,1095.853,179,50954,655,265.97696,15.168116,263.7462,265.76035,279.13818,253.57643,282.0027,260.79507,264.60098,264.9753,284.8988,269.16455,236.57025,266.6494,281.46133,262.76917,286.95944,251.61684,248.36046,285.03497,289.86655,244.23427,282.6598,262.78012,247.8443,272.90112,241.0573
25,79.3657,24.447,3.4,28,199,386,153.538,158,18363,358,140.15834,5.357002,139.672,139.04358,144.13322,136.03546,146.12073,142.65044,140.41423,145.17662,143.73936,141.78015,131.4249,140.27809,143.70377,138.13014,148.57182,134.6387,131.60622,145.3022,143.27676,137.39334,144.1039,141.07065,132.32184,146.36942,127.00097
26,79.5931,24.5544,9.0,2,501,767,1226.367,147,56487,765,276.86227,16.23001,274.63202,276.93945,289.4933,264.37473,292.61462,270.89594,274.09442,274.68976,296.80582,279.27783,247.13249,279.66003,295.20505,270.48917,297.82135,260.65457,260.83597,298.60373,305.7433,253.00922,294.12384,271.88586,257.4987,284.71716,250.35846
27,79.6073,25.2752,3.2,48,350,642,249.109,140,23275,594,156.84723,7.1965404,155.6043,156.61111,162.4053,152.82909,164.6939,158.15414,155.6344,162.36838,163.56055,158.74115,143.18715,157.26192,162.81537,154.77435,168.05122,149.91441,145.1957,165.2217,162.66936,149.88382,163.44865,156.01526,147.91919,163.1739,141.0464
28,79.7418,25.601,10.8,10,500,738,662.905,131,35861,728,192.47577,10.067421,191.49153,193.15419,199.32585,187.38245,202.37749,192.06668,189.37158,193.39742,202.0748,193.88927,175.11691,195.6721,203.28223,188.07697,205.65767,182.63911,180.0114,206.61649,209.12804,176.46483,202.005,189.06134,180.71414,199.42554,173.49084
29,79.8072,26.3482,8.7,1,355,613,175.992,123,19358,612,132.79095,5.321579,131.86299,133.05733,135.03403,131.25403,137.70175,136.30939,130.56662,137.64967,135.63171,133.50313,125.47999,134.6662,137.24997,129.36423,139.96973,126.58566,124.59961,139.34232,138.5001,127.09087,136.87308,131.60796,126.44311,139.58974,119.8407
30,79.8722,26.6074,9.0,20,315,582,218.616,110,25966,562,151.98341,7.323832,152.06218,152.13521,155.42516,148.09673,158.67972,154.22508,149.76173,157.21242,156.82169,152.13374,141.68442,154.39307,158.752,146.66034,162.31448,144.0872,142.32793,161.8301,161.41847,143.69812,158.04344,150.75166,141.90488,160.3675,134.79802
