,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,76.7052,17.0347,16.7,142,268,459,0.597,204,1388,317,39.950985,9.590605,46.890076,47.245224,21.543833,37.97642,37.9565,35.20441,40.41572,42.50731,43.566692,39.27045,40.289013,24.203527,44.985245,29.081335,45.020355,49.32064,48.924637,38.264034,56.37658,42.7949,45.814342,20.74903,36.073997,26.111479,58.18892
1,76.7872,16.1891,18.3,234,343,582,0.581,277,1658,348,39.10524,9.679061,46.1255,49.04068,20.19425,37.04866,38.029922,34.70478,39.340027,42.487648,44.4825,39.27907,38.385952,23.893478,43.43115,27.360699,40.233498,49.1061,49.148598,37.130863,54.87873,37.81543,47.211536,18.497341,36.87444,26.978987,55.95117
2,76.9194,16.3915,19.8,157,330,540,0.388,222,1200,383,36.70231,9.014833,43.153698,45.88572,18.03481,34.934967,35.570175,33.31968,38.146423,39.120235,42.197937,37.1339,34.803513,22.947708,42.365437,24.758583,39.01953,46.68941,45.33515,35.03581,51.21804,35.490494,43.280094,18.052586,34.07681,25.520718,51.466232
3,76.9423,15.9932,13.8,665,799,933,1.044,62,1075,268,44.23117,7.407936,47.86218,44.40364,31.110357,46.18415,41.199726,39.28946,48.733032,43.854187,44.421814,43.342472,51.026432,29.427488,52.082424,38.42353,51.10134,49.454773,46.623463,40.116028,55.319702,52.78548,46.80437,31.089937,36.76283,36.657497,57.70295
4,76.9564,16.4966,17.7,186,263,396,0.5,35,1068,210,40.742916,7.462694,43.857727,40.714912,26.461767,44.17377,37.080116,36.48438,46.265392,38.14094,41.18411,40.005596,43.954742,25.128294,48.65042,36.391293,50.36476,46.492256,42.18391,36.78162,51.32337,50.78905,41.857735,29.819141,32.526726,34.05759,53.883316
5,76.9375,16.4289,12.6,111,311,621,13.618,336,8187,510,65.624504,14.841523,77.51611,75.120224,35.63745,66.42179,68.11433,55.879807,63.17916,74.8535,73.379074,59.08383,67.92943,42.270744,70.798065,52.40391,62.348045,84.15378,78.79535,62.43946,90.8846,64.6081,80.03718,33.72401,63.222523,47.712055,90.10027
6,76.9661,16.4263,16.3,143,242,411,0.559,328,1536,268,42.350376,10.306309,49.2055,52.41931,22.737392,40.542328,41.039066,36.668327,40.753616,46.687656,47.26504,41.91657,42.85714,25.00702,45.636917,30.609493,43.678783,51.892086,53.603302,40.376003,59.597443,41.91305,51.18159,21.386038,40.405125,29.485355,61.895287
7,77.0379,16.1035,14.8,85,210,425,1.577,273,2103,340,45.295944,10.932658,53.355434,53.770935,25.311283,43.008766,44.847076,39.559288,44.00513,49.92094,49.05869,43.85601,47.373196,26.869406,48.736233,32.380127,49.6227,55.593372,56.282726,43.746326,63.85112,47.305023,52.884396,22.530396,42.1746,30.103338,66.25207
8,77.0472,15.2714,19.9,277,376,541,0.651,338,1378,264,38.012238,9.513097,44.201756,48.692036,17.599293,35.45672,36.840336,33.904495,38.497623,41.18517,44.914165,38.21571,36.793232,23.568222,42.190784,27.828949,36.77576,47.173893,48.25789,35.749485,53.49626,33.98233,48.48677,17.77579,37.543736,28.44044,52.735107
9,77.043,15.7801,16.0,202,373,634,1.456,201,2374,432,44.03031,10.140723,51.64936,51.03889,24.91507,42.967545,42.917313,39.212093,44.93492,47.426838,48.37841,42.545986,44.804066,27.426254,49.259796,31.937572,48.1601,54.440723,52.634285,42.53826,61.08818,47.041264,51.09269,22.357944,39.772736,29.657076,62.560364
