,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,35.7639,75.9105,34.3,5090,5581,5822,0.232,160,695,73.80843,36.443523
1,35.7539,75.9186,38.2,5178,5283,5363,0.025,294,283,44.411827,42.40898
2,35.7507,75.9193,44.1,5281,5408,5624,0.085,297,412,48.088852,41.08057
3,35.7722,75.1278,29.2,4693,5074,5751,1.778,185,2627,79.01963,30.75222
4,36.0064,75.5932,19.4,3045,5043,7148,559.807,164,67807,165.51013,233.47327
5,36.0154,75.6874,30.2,5145,5212,5324,0.05,200,301,47.94878,39.163998
6,35.9917,75.5408,44.3,5722,5771,5824,0.093,11,237,70.47226,38.982494
7,35.9667,75.6421,40.3,5240,5412,5490,0.079,205,484,53.384575,38.397526
8,35.9381,75.6866,42.1,5324,5650,5921,0.192,236,786,62.901424,37.524746
9,35.9031,75.7223,42.8,4717,4981,5353,0.095,64,587,76.588776,36.259113
10,35.8996,75.7629,37.9,4588,4629,4764,0.078,330,301,38.268,42.884834
11,35.8739,75.8415,37.8,5649,5699,5741,0.03,228,215,47.653492,39.520454
12,35.7992,75.7631,31.6,4619,4875,5128,0.173,62,858,76.02089,36.0002
13,35.7995,75.7544,31.5,5320,5479,5519,0.066,20,261,72.533646,38.675106
14,35.7919,75.7445,37.4,4910,5264,5455,0.194,283,743,57.485207,40.103657
15,35.7856,75.7659,29.7,4896,5098,5264,0.186,118,788,64.08149,37.10455
16,35.7408,75.8267,51.3,4950,5170,5292,0.079,345,280,47.11145,43.456646
17,35.838,74.8601,30.6,4149,5148,5974,2.996,235,3711,111.745155,28.7736
18,35.839,74.8738,48.4,5786,6122,6514,0.353,262,685,65.04207,37.2705
19,35.9205,74.6246,34.1,4178,4881,5166,0.784,318,1794,75.89494,37.507874
20,35.9246,74.6298,34.6,4620,4892,5081,0.046,287,520,51.298775,42.108326
21,35.9168,74.6189,43.2,4793,5089,5125,0.122,353,387,48.18943,43.664703
22,35.9164,74.6107,44.1,4752,4916,4950,0.063,236,236,46.61898,40.011925
23,36.0016,74.7496,23.6,4480,4600,4705,0.107,237,681,46.049717,40.8357
24,35.9948,74.7466,22.1,4399,4486,4559,0.167,294,481,40.324814,42.7526
25,35.9895,74.7441,22.6,4413,4471,4523,0.097,320,329,37.377884,42.956406
26,36.0073,74.75,21.9,4464,4684,4894,0.722,244,1223,52.568546,38.321487
27,36.0137,74.6949,29.0,4028,4490,4924,1.514,332,1970,63.77246,34.45499
28,36.0616,74.4285,29.0,4134,4656,5198,1.277,108,1728,89.62818,30.649641
29,36.0943,74.9443,37.1,5207,5498,5718,0.172,166,677,64.835556,37.037796
30,36.0938,74.9373,46.9,5561,5622,5706,0.028,237,195,47.644825,39.273624
31,36.0673,74.8171,22.3,2810,5093,7432,105.036,4,29588,70.99566,43.06975
32,36.1076,74.8178,34.3,4385,5117,5541,0.609,83,1511,101.627014,33.03306
33,36.0716,74.9526,48.0,4879,5165,5423,0.051,343,488,52.492416,42.867176
34,36.0507,74.8685,48.8,5190,5454,5724,0.091,90,340,70.460236,37.227432
35,36.1333,74.4642,36.0,3280,5705,7612,13.115,267,9430,149.40079,21.522133
36,36.1451,74.4361,37.1,4735,4905,5036,0.052,234,442,48.957367,39.90689
37,36.2116,72.5513,39.1,4784,5033,5251,0.176,340,586,49.632538,42.821495
38,36.2584,75.7825,53.1,4928,5081,5335,0.031,312,285,47.234013,42.182587
39,36.2559,75.7857,34.2,5408,5536,5620,0.039,288,215,46.750713,41.71314
40,36.2528,75.7805,48.9,4873,5412,5715,0.267,316,619,66.392624,40.071716
41,36.3359,74.0381,19.4,4378,4623,4988,1.495,287,2673,59.116165,36.36859
42,36.322,74.0146,20.8,3951,4689,5817,9.22,7,7208,120.656,15.237923
43,36.3304,74.0,17.2,4588,4719,4914,0.566,27,1133,76.04947,35.46321
44,36.3095,76.2808,28.0,5336,5466,5516,0.033,347,177,43.992992,45.482338
45,36.3083,76.2901,29.3,5336,5474,5585,0.109,345,428,46.060772,44.734768
46,36.3069,76.2937,29.0,5353,5479,5595,0.073,36,431,70.81195,38.54783
47,36.3036,76.2991,28.7,5369,5502,5582,0.136,8,335,74.41702,38.482773
48,36.2994,76.3101,31.3,5330,5424,5561,0.041,336,305,44.455997,44.825874
49,36.3366,74.413,37.9,4698,4849,4934,0.046,319,340,43.419487,43.638317
50,36.3364,74.4103,42.2,4632,4754,4882,0.038,310,257,42.544865,43.211994
51,36.3375,73.0984,15.5,4596,4637,4674,0.05,316,350,37.51251,44.344917
52,36.3337,73.099,54.7,4893,5137,5261,0.049,13,326,79.075775,37.132374
53,36.3476,73.0456,24.7,4616,4673,4775,0.115,44,405,66.40185,37.185097
54,36.3442,73.0454,41.8,4840,4987,5088,0.062,342,251,43.074898,43.875618
55,36.3603,73.4309,23.7,4385,4554,5351,1.751,10,2202,93.082405,29.949312
56,36.3756,74.6871,42.5,2989,6043,7273,9.908,194,3754,182.5996,24.462515
57,36.3875,74.0066,20.1,4743,4973,5058,0.534,24,1038,78.74324,35.76524
58,36.3742,74.0094,27.0,4849,4981,5106,0.086,276,579,46.05581,42.26633
59,36.3706,74.0167,40.2,4868,5022,5130,0.031,37,326,71.08779,37.62391
60,36.371,74.0087,35.0,4813,4929,4970,0.034,314,180,41.661278,44.30435
61,36.3691,74.0107,19.7,4834,4906,4980,0.053,209,426,45.78017,40.331444
62,36.3646,72.7405,30.0,4540,5029,5596,2.258,349,2308,68.69286,34.07901
63,36.3766,74.207,32.7,4351,5014,5604,1.418,186,2085,89.52779,31.00506
64,36.3608,72.7758,31.2,4124,5040,5631,1.8,343,2331,91.26758,33.999386
65,36.3654,72.7613,40.8,4888,5324,5606,0.302,3,824,93.61585,35.595806
66,36.3644,72.7663,42.6,5040,5296,5478,0.057,49,431,74.99339,37.35692
67,36.4002,74.1683,29.8,4697,4775,4860,0.101,225,389,44.487816,40.298103
68,36.416,75.2613,30.8,4871,5105,5313,0.444,353,708,48.77754,42.371006
69,36.4111,74.3634,40.4,4976,5333,5760,0.328,178,712,68.76531,35.95151
70,36.4134,74.381,35.6,4526,5088,5485,0.416,205,1377,77.69558,34.877632
71,36.3996,74.3761,32.9,3726,4882,6089,3.538,269,4648,129.6033,27.406096
72,36.407,74.3605,26.0,4667,4853,5063,0.097,160,704,57.78864,37.91381
73,36.3912,74.3774,42.9,4509,4742,4836,0.04,298,446,47.783314,42.70442
74,36.3828,74.3742,33.9,4105,4640,5444,0.96,311,2011,77.51734,35.133804
75,36.4666,75.6901,28.5,5274,5665,5972,0.905,222,1368,68.47913,35.487877
76,36.4576,75.6924,28.6,5317,5448,5546,0.134,292,397,46.938187,41.99973
77,36.4519,72.9354,24.3,4657,5107,5396,1.616,129,1722,77.40839,31.750948
78,36.4918,74.3881,35.1,4238,4949,5813,0.805,183,1967,98.16573,31.79952
79,36.4914,74.4016,34.5,5438,5721,5894,0.056,242,371,58.392754,38.89916
80,36.5282,73.1157,48.5,4629,4762,4875,0.075,26,313,72.4232,36.939102
81,36.5247,73.1123,33.9,4793,4900,5043,0.107,80,429,63.143955,37.3802
82,36.5261,72.967,24.0,4907,5192,5616,0.907,293,1441,59.672745,38.176266
83,36.5201,72.9694,24.7,4773,5146,5389,0.651,317,2265,63.65297,40.576786
84,36.5751,75.8397,34.0,5579,5628,5639,0.038,15,152,69.192894,39.0784
85,36.5691,75.8406,20.7,5188,5490,5731,0.968,124,1933,74.45845,33.84827
86,36.5629,75.8344,30.4,5396,5545,5650,0.058,158,567,58.765034,38.22782
87,36.554,75.8405,24.5,4882,5379,5840,4.76,41,4667,99.683914,26.110071
88,36.5518,75.8651,37.1,5049,5262,5434,0.12,5,416,80.13451,37.51938
89,36.5597,74.8965,37.6,4526,4915,5191,0.4,318,707,56.82928,40.813217
90,36.5635,74.8524,49.8,4186,4443,4680,0.102,357,429,46.47138,40.144344
91,36.5607,74.8716,39.4,4357,4607,4896,0.059,1,261,84.4346,36.340527
92,36.559,74.8459,45.1,4702,4883,5076,0.055,12,506,78.91058,36.87411
93,36.5581,74.8637,44.3,4655,4794,4992,0.068,11,385,76.69597,37.00987
94,36.558,74.8814,47.0,4735,4914,5037,0.103,354,326,44.030533,43.14722
95,36.5564,74.8905,52.9,5014,5156,5271,0.053,343,226,44.338676,43.70043
96,36.5951,73.4878,33.0,4228,4830,5606,0.971,14,2330,116.22012,31.593483
97,36.5975,73.4818,39.0,4656,4792,4945,0.101,356,415,42.093876,42.992496
98,36.6009,75.4813,33.1,5014,5293,5467,0.12,13,628,83.02787,37.120987
99,36.6024,75.8602,30.5,4966,5223,5496,0.559,2,1021,86.469124,35.499928
100,36.566,75.4136,24.5,4705,5265,5918,6.233,357,5330,77.00413,20.58296
101,36.6254,73.6568,28.1,4332,4434,4969,0.24,3,963,84.619835,35.091244
102,36.6347,75.8361,28.7,5022,5320,5577,0.452,45,1026,81.42154,35.72553
103,36.6156,75.0556,28.8,4286,5172,6511,13.762,5,8396,102.24501,16.57352
104,36.6146,75.0752,47.8,5907,6393,6799,0.261,287,676,71.35467,38.18494
105,36.649,74.6571,35.4,5011,5508,5904,0.827,191,1104,74.75672,34.540283
106,36.6676,76.0049,28.9,4896,5264,5626,0.674,39,1286,88.05546,34.390614
107,36.6711,76.0011,28.8,5234,5384,5526,0.043,353,255,45.50139,44.782833
108,36.6937,74.599,23.5,5070,5328,5585,0.813,191,1475,63.605606,35.494884
109,36.6895,74.5916,17.3,4972,5185,5433,1.093,124,2027,70.160805,33.60902
110,36.6813,74.5884,24.4,4755,5151,5806,2.514,89,3530,93.61889,28.87739
111,36.6667,74.6045,22.0,4766,4815,4920,0.041,47,336,65.52525,37.690594
112,36.6602,72.9504,37.3,4215,4714,5019,0.116,357,881,60.32914,40.585304
113,36.6543,72.9515,43.1,5151,5267,5356,0.037,333,355,44.43334,44.424217
114,36.6719,74.9422,23.4,4939,5113,5392,0.66,352,1319,49.665707,41.689907
115,36.6677,73.2984,21.6,4593,4656,4692,0.035,359,293,36.58131,43.76791
116,36.6654,73.3045,21.0,4436,4497,4592,0.113,17,407,72.01729,37.038765
117,36.6852,75.0523,32.5,5653,5813,5940,0.186,266,330,51.995308,39.837345
118,36.7022,73.3171,31.0,4529,4861,5639,0.713,145,1751,80.61307,33.327908
119,36.7056,73.311,24.2,5248,5332,5424,0.039,171,531,53.271915,38.958645
120,36.706,73.3237,37.3,4823,4965,5258,0.109,171,542,55.974907,37.63443
121,36.7014,73.3225,24.9,4499,4677,5003,0.249,154,1067,61.22605,36.595757
122,36.7021,73.314,32.0,4937,4999,5159,0.036,136,305,53.975914,38.5653
123,36.6959,73.3124,29.2,4868,5040,5249,0.09,123,355,60.811817,37.971027
124,36.7065,75.0273,39.2,5512,5744,5867,0.138,228,269,56.297123,38.388557
125,36.7225,73.9587,41.6,5694,5771,5795,0.042,194,135,51.913143,38.85934
126,36.716,73.9538,25.3,4735,5029,5320,0.305,196,1244,63.42475,36.929806
127,36.7353,75.1639,35.0,5195,5571,5983,0.744,268,1437,66.948265,36.762146
128,36.7604,75.9116,34.9,5063,5299,5482,0.214,360,557,49.629948,43.415333
129,36.7611,75.9061,35.8,4988,5172,5284,0.066,335,437,46.593487,43.906227
130,36.7397,75.5145,18.9,4648,5263,6045,10.627,345,7204,65.84061,14.774127
131,36.7687,75.4938,32.2,5052,5248,5417,0.159,32,467,75.124115,37.446926
132,36.7844,75.0768,35.3,5402,5593,5848,0.138,248,677,56.14474,38.60413
133,36.8251,75.3817,35.2,4948,5147,5307,0.165,346,478,47.153023,43.40814
134,36.8218,75.3792,36.1,5147,5256,5362,0.057,312,250,44.334156,43.563335
135,36.8143,75.3814,34.6,5007,5370,5538,0.208,25,388,83.15741,36.931995
136,36.8156,75.387,25.0,5005,5081,5236,0.094,23,486,71.55437,37.79698
137,36.8522,75.5999,25.5,5069,5237,5421,0.203,295,901,50.41378,41.975964
138,36.8713,75.6579,31.3,4886,5190,5339,0.321,334,790,52.79128,42.63434
139,36.8642,75.6452,27.6,4917,5121,5344,0.713,0,1373,85.65769,34.835335
140,36.8992,74.1676,28.6,5159,5255,5394,0.093,183,461,52.142124,38.62386
141,36.8878,74.1725,24.7,4759,5078,5597,2.26,46,2633,90.498245,29.817429
142,36.8892,74.1825,35.9,4900,5020,5073,0.04,336,182,41.735477,44.421844
143,36.9146,75.7166,37.9,5001,5234,5512,0.174,32,646,79.58642,36.71457
144,36.9119,75.296,23.5,4806,5222,5859,3.174,352,3722,72.364426,32.32761
