,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,76.72,149.17,3.8,99,208,3.92,221,1500,158.3969,72.23572
1,76.68,148.92,4.9,0,385,48.144,185,4900,116.832726,33.63151
2,76.67,148.93,4.5,243,371,1.809,153,1900,145.30348,51.025936
3,76.7,148.85,6.6,63,314,3.819,319,3400,150.42786,72.381165
4,76.65,148.65,9.4,0,413,12.966,148,3700,133.92995,29.68306
5,76.65,148.57,5.4,309,392,0.402,284,1100,166.58783,85.55718
6,70.98,178.68,20.7,247,341,0.05,293,400,209.2746,117.29083
7,70.98,178.67,24.3,143,207,0.02,275,100,219.29745,122.459274
8,71.0,178.65,30.4,172,271,0.03,277,300,213.7597,117.8473
9,71.0,178.65,29.7,188,269,0.02,282,200,215.7581,120.63824
10,71.03,178.7,7.1,249,266,0.02,130,100,202.695,87.12263
11,71.05,178.72,19.5,258,329,0.04,7,100,201.25604,63.985962
12,71.05,178.72,19.4,242,340,0.07,6,100,199.35701,62.375126
13,71.07,178.72,7.1,312,322,0.01,121,100,199.28014,83.43464
14,71.07,178.72,7.8,303,334,0.04,155,200,198.38008,88.478294
15,71.07,178.7,8.1,294,320,0.03,193,200,202.27011,97.38921
16,71.07,178.68,15.1,183,211,0.01,253,100,216.48502,117.18003
17,71.07,178.68,15.1,183,211,0.01,253,100,216.48502,117.18003
18,71.07,178.68,15.1,183,211,0.01,253,100,216.48502,117.18003
19,71.08,178.7,4.0,397,405,0.02,3,200,197.83656,62.025486
20,71.08,178.72,8.3,389,411,0.02,111,200,192.78333,77.56617
21,71.08,178.73,8.8,367,385,0.01,107,100,195.32852,78.734146
22,71.1,178.75,27.8,309,382,0.02,283,200,208.64035,116.02258
23,71.1,178.77,12.1,583,601,0.01,180,100,186.37482,86.02947
24,71.1,178.77,12.1,583,601,0.01,180,100,186.37482,86.02947
25,71.1,178.78,18.4,529,560,0.01,155,100,187.768,82.22999
26,71.12,178.8,21.5,467,549,0.04,333,100,204.41718,120.603935
27,71.13,178.88,33.3,478,622,0.04,33,100,181.91147,55.325584
28,71.13,178.9,12.5,311,335,0.01,96,100,198.4833,78.56911
29,71.1,178.85,12.4,420,436,0.01,298,100,207.44473,118.69126
30,71.1,178.87,25.8,380,486,0.04,19,100,190.89874,58.969353
31,71.1,178.87,25.7,392,479,0.03,21,200,191.27007,59.488235
32,71.1,178.8,15.9,328,383,0.03,212,100,200.89027,99.79976
33,71.02,178.65,18.6,320,376,0.03,183,200,198.55164,93.04249
34,71.02,178.67,15.9,324,390,0.04,266,100,205.43143,111.787994
35,71.02,178.68,14.8,411,440,0.02,221,100,199.03517,100.71813
36,71.02,178.7,17.2,265,315,0.02,63,100,199.90483,73.07849
37,71.02,178.68,14.8,411,440,0.02,221,200,198.1706,99.976616
38,71.02,178.7,16.0,265,315,0.03,64,200,198.89015,72.3407
39,71.02,178.72,7.6,272,294,0.04,325,100,218.46573,130.44307
40,71.02,178.8,22.3,328,404,0.03,109,100,193.70795,77.394325
41,71.02,178.8,22.3,328,404,0.03,109,100,193.70795,77.394325
42,71.02,178.82,10.0,252,279,0.03,50,300,201.1649,71.10612
43,71.02,178.83,9.7,242,273,0.02,72,100,202.11552,76.249176
44,71.03,178.88,15.4,186,264,0.09,220,100,208.22383,105.38704
45,71.02,178.85,19.0,262,320,0.02,342,100,220.10477,133.48474
46,71.02,178.92,14.1,337,397,0.06,27,200,195.13918,63.29075
47,71.02,178.93,12.2,381,408,0.02,8,100,198.22717,62.836132
48,71.02,178.95,13.1,288,322,0.03,212,200,204.45593,102.03907
49,71.02,178.98,21.9,222,283,0.02,322,100,220.25887,130.66603
50,71.03,179.03,9.4,168,200,0.03,95,100,206.07658,82.61597
51,71.02,179.0,12.6,239,275,0.02,45,100,203.26727,72.00937
52,71.02,179.02,9.2,195,212,0.01,104,100,206.09286,84.409
53,71.0,179.05,46.6,0,459,0.05,64,106,179.56467,56.566273
54,71.0,179.03,19.6,253,311,0.03,123,100,200.00714,83.819374
55,71.22,179.18,6.4,382,402,0.03,314,100,210.41988,123.121185
56,71.22,179.22,11.4,371,405,0.03,78,100,193.998,72.45918
57,71.22,179.22,10.3,370,405,0.04,73,100,193.9225,71.439445
58,71.22,179.23,12.1,337,373,0.04,85,100,195.68463,74.7491
59,71.22,179.37,8.2,540,554,0.01,138,100,186.74768,78.70801
60,71.22,179.37,11.3,524,554,0.04,217,100,191.21346,95.02896
61,71.22,179.42,12.6,441,469,0.02,219,100,196.86867,98.92946
62,71.23,179.45,22.8,309,370,0.02,271,100,208.54738,114.49779
