,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,76.72,149.17,3.8,99,163,208,3.92,221,1500,115.695625,23.521769
1,76.68,148.92,4.9,0,288,385,48.144,185,4900,118.67889,28.646091
3,76.67,148.93,4.5,243,324,371,1.809,153,1900,118.32264,23.676737
4,76.7,148.85,6.6,63,212,314,3.819,319,3400,115.18709,23.731236
5,76.65,148.65,9.4,0,242,413,12.966,148,3700,115.10256,23.349998
7,76.65,148.57,5.4,309,376,392,0.402,284,1100,127.92415,26.346827
15,70.98,178.68,20.7,247,296,341,0.05,293,400,127.96037,26.604473
16,70.98,178.67,24.3,143,172,207,0.02,275,100,127.665245,26.340124
17,71.0,178.65,30.4,172,221,271,0.03,277,300,127.665245,26.340124
18,71.0,178.65,29.7,188,221,269,0.02,282,200,127.665245,26.340124
19,71.03,178.7,7.1,249,259,266,0.02,130,100,134.91565,28.404902
20,71.05,178.72,19.5,258,305,329,0.04,7,100,129.97783,27.543926
21,71.05,178.72,19.4,242,299,340,0.07,6,100,130.13057,27.593029
22,71.07,178.72,7.1,312,319,322,0.01,121,100,126.69765,25.956083
23,71.07,178.72,7.8,303,319,334,0.04,155,200,125.95239,26.198029
24,71.07,178.7,8.1,294,310,320,0.03,193,200,125.95239,26.198029
25,71.07,178.68,15.1,183,192,211,0.01,253,100,127.36017,26.688833
26,71.07,178.68,15.1,183,192,211,0.01,253,100,125.05008,25.198307
27,71.07,178.68,15.1,183,192,211,0.01,253,100,133.86377,28.11229
28,71.08,178.7,4.0,397,400,405,0.02,3,200,131.2195,27.824366
29,71.08,178.72,8.3,389,400,411,0.02,111,200,125.09044,25.434778
30,71.08,178.73,8.8,367,374,385,0.01,107,100,134.95308,28.378593
31,71.1,178.75,27.8,309,351,382,0.02,283,200,134.86305,28.358307
32,71.1,178.77,12.1,583,596,601,0.01,180,100,127.3365,26.35132
33,71.1,178.77,12.1,583,596,601,0.01,180,100,128.35771,26.756414
34,71.1,178.78,18.4,529,547,560,0.01,155,100,126.33614,25.923042
35,71.12,178.8,21.5,467,498,549,0.04,333,100,126.25872,26.047825
36,71.13,178.88,33.3,478,560,622,0.04,33,100,133.2202,28.236963
37,71.13,178.9,12.5,311,318,335,0.01,96,100,126.41369,26.074825
38,71.1,178.85,12.4,420,427,436,0.01,298,100,133.33612,28.24903
39,71.1,178.87,25.8,380,435,486,0.04,19,100,126.04934,25.55083
