,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,-16.5212,-69.9053,0.098,21.4,37.44025,6.325655
1,-16.5196,-69.9117,0.147,20.7,37.73623,6.345421
2,-16.5156,-69.9246,0.149,25.4,35.946396,6.4205112
3,-16.3855,-69.1445,0.051,15.4,39.616287,6.6137424
4,-16.384,-69.1411,0.037,20.7,37.68947,6.369191
5,-16.4572,-69.895,0.927,14.4,40.449463,6.898249
6,-16.4687,-69.8873,0.899,21.4,37.959087,6.4488435
7,-16.4684,-69.8764,0.091,18.0,38.666973,6.417669
8,-16.4774,-69.8778,0.366,23.4,36.841984,6.365215
9,-16.4167,-70.5634,0.504,20.4,37.929,6.3329744
10,-16.4186,-70.5701,0.221,20.3,37.774094,6.2872906
11,-16.3693,-69.1673,0.048,14.8,39.820766,6.646738
12,-16.3702,-70.5541,0.012,18.7,38.200172,6.304237
13,-16.369,-70.5575,0.114,27.8,34.78225,6.4447618
14,-16.3656,-70.5518,0.04,19.4,37.960297,6.2853484
15,-16.3736,-70.551,0.012,16.3,39.048244,6.452903
16,-16.3719,-70.5497,0.016,21.8,37.04021,6.21915
17,-16.3739,-70.5473,0.493,20.0,38.047855,6.338867
18,-16.3266,-69.1637,0.107,18.1,38.6547,6.443099
19,-17.9296,-68.9068,0.468,27.2,36.56401,6.980945
20,-17.9282,-68.9144,0.164,25.9,36.84949,6.8756585
21,-17.9345,-68.9143,1.269,28.1,36.774544,7.1454167
22,-16.3014,-70.3624,0.057,23.3,36.4837,6.241853
23,-16.2926,-70.3654,0.228,25.5,35.74642,6.3405786
24,-16.2879,-70.3612,0.049,22.6,36.734814,6.22271
25,-16.2952,-70.3732,0.112,23.8,36.326427,6.2630115
26,-16.2916,-70.3693,0.163,21.7,37.15151,6.2363963
27,-16.3016,-70.3432,0.61,24.9,36.255978,6.37554
28,-16.2905,-70.3267,0.08,31.8,33.23732,6.814149
29,-16.2889,-70.3493,0.021,19.8,37.776363,6.265293
30,-16.2886,-70.3388,0.414,23.5,36.645344,6.2917943
31,-16.2885,-70.3571,0.138,11.2,40.95841,6.927815
32,-16.2941,-70.3541,1.253,19.4,38.765568,6.5253625
33,-16.2385,-70.3321,0.168,13.4,40.149303,6.686634
34,-16.2378,-70.37,0.4,23.0,36.78726,6.2636595
35,-16.2498,-70.3793,0.098,19.6,37.874893,6.274473
36,-16.2533,-70.3326,0.829,19.4,38.45481,6.423692
37,-16.2476,-70.3358,0.119,16.5,39.001156,6.44703
38,-16.264,-70.3446,0.088,13.6,40.042873,6.6513214
39,-16.2567,-70.3406,0.502,14.5,39.9676,6.6992545
40,-16.2611,-70.3553,0.067,29.6,34.02406,6.5859027
41,-16.2577,-70.3487,0.471,19.5,38.176968,6.3498955
42,-16.2483,-70.3482,0.74,15.2,39.86387,6.7017236
43,-16.2476,-70.3666,1.108,18.1,39.101166,6.5428033
44,-16.2247,-70.3217,0.417,18.9,38.34195,6.354243
45,-16.2333,-70.3072,0.053,17.8,38.501244,6.3412013
46,-16.2285,-70.312,0.168,16.3,39.09446,6.471098
47,-16.2156,-70.3613,0.113,31.0,33.491634,6.726494
48,-16.2154,-70.3277,0.232,15.4,39.44569,6.5496244
49,-16.2091,-70.361,0.122,23.6,36.35499,6.2387238
50,-16.2108,-70.3566,0.167,16.2,39.11092,6.4725122
51,-16.2059,-70.3363,1.645,20.8,38.467022,6.54872
52,-16.2044,-70.3528,0.014,11.3,40.792946,6.8655777
53,-16.2,-70.3472,0.329,15.6,39.421333,6.558906
54,-16.1958,-70.3257,0.012,13.3,40.065075,6.646314
55,-16.1965,-70.3283,0.099,19.0,38.07254,6.291323
56,-16.158,-70.2841,0.016,33.9,32.395626,6.9369655
57,-16.1374,-70.2695,0.03,25.9,35.35584,6.3032703
58,-16.1316,-70.2629,0.1,30.0,33.82322,6.6070395
59,-16.12,-70.2534,0.122,29.1,34.174755,6.519748
60,-16.1145,-70.2523,0.013,23.7,36.198605,6.219377
61,-16.1108,-70.2574,0.069,28.3,34.43618,6.445109
62,-16.1097,-70.2408,0.044,23.7,36.21824,6.2225857
63,-16.1042,-70.2486,0.484,25.0,36.014713,6.321366
64,-16.1026,-70.2599,0.063,31.3,33.290615,6.734914
65,-16.0833,-70.2697,0.073,15.2,39.34482,6.495629
66,-16.0933,-70.2694,0.088,17.3,38.61458,6.3543553
67,-16.0997,-70.2693,0.364,29.4,34.210827,6.559898
68,-16.0889,-70.3075,0.021,20.3,37.463444,6.2053967
69,-16.0878,-70.3046,0.039,29.7,33.85998,6.559563
70,-16.0855,-70.2845,1.568,20.7,38.38212,6.51038
71,-16.0718,-70.2467,0.029,19.4,37.80823,6.244447
72,-16.0707,-70.2847,0.018,13.2,40.0324,6.6368575
73,-16.0741,-70.2837,0.081,18.0,38.352047,6.304954
74,-15.6086,-70.8007,0.029,10.3,40.73708,6.8739877
75,-15.5857,-70.7673,0.01,9.9,40.86452,6.9264727
76,-15.5857,-70.7594,0.019,21.0,36.802746,6.03287
77,-15.5878,-70.7634,0.2,20.8,37.00282,6.064869
78,-15.6046,-70.8029,0.038,10.1,40.8137,6.9052973
79,-15.5968,-70.8085,2.35,11.0,41.91746,7.61741
80,-15.5861,-70.7949,0.011,9.4,41.047432,7.004018
81,-15.5858,-70.7978,0.023,6.0,42.331303,7.6543903
82,-15.6049,-70.8222,0.133,18.2,37.939743,6.170178
83,-15.5836,-70.8242,0.209,15.6,38.88368,6.3751154
84,-15.5873,-70.8313,0.024,22.9,36.08057,6.027342
85,-15.5871,-70.8269,1.123,21.3,37.44478,6.2269087
86,-15.5768,-70.8253,0.028,6.3,42.21102,7.588483
87,-15.5721,-70.8311,0.037,29.9,33.358315,6.4170084
88,-15.5747,-70.826,0.019,4.1,43.045284,8.068115
89,-15.5707,-70.8185,1.197,14.8,39.80994,6.7008066
90,-15.5483,-70.8232,0.111,12.4,39.973923,6.616154
91,-15.5705,-70.8275,0.045,12.1,40.056805,6.6350474
92,-15.5592,-70.8302,0.034,31.9,32.629276,6.578609
93,-15.5624,-70.8256,0.494,23.5,36.158592,6.102162
94,-15.5525,-70.8236,0.209,9.6,41.06826,7.022504
95,-15.4556,-70.85,0.081,22.4,36.220222,5.994341
96,-15.4388,-70.8265,0.023,20.5,36.88981,6.007029
97,-15.4507,-70.8491,0.029,24.4,35.41155,6.028379
98,-15.4471,-70.8528,0.15,16.6,38.407497,6.244696
99,-15.4441,-70.8465,0.14,25.5,35.041954,6.073845
100,-15.4349,-70.8407,0.736,20.0,37.56405,6.1549635
101,-15.427,-70.8516,0.018,9.9,40.759525,6.896648
102,-15.4261,-70.8483,0.048,15.6,38.679306,6.298597
103,-15.4217,-70.6531,0.014,22.2,36.256958,5.9944615
104,-15.42,-70.655,0.024,16.9,38.230915,6.2071195
105,-15.4274,-70.6586,0.012,25.4,35.01018,6.068579
106,-15.4264,-70.6531,0.172,19.8,37.274887,6.0690503
107,-15.4125,-70.6548,0.039,21.2,36.644028,6.0024395
108,-15.4123,-70.6835,0.033,18.9,37.50764,6.0853763
109,-15.4048,-70.6525,0.048,19.8,37.176388,6.0437417
110,-15.4005,-70.6467,0.129,20.8,36.850536,6.0221725
111,-15.36,-70.7687,0.44,22.6,36.3417,6.03688
112,-15.3574,-70.936,0.248,14.8,39.040314,6.39048
113,-15.3478,-70.6358,0.237,20.8,36.8917,6.028527
114,-15.3441,-70.6215,0.041,24.4,35.385143,6.0261025
115,-15.3512,-70.7745,0.014,13.1,39.544926,6.485515
116,-15.3484,-70.7719,0.257,15.6,38.774403,6.3426776
117,-15.3452,-70.7583,0.015,18.7,37.516487,6.072822
118,-15.3398,-70.616,0.03,23.8,35.60977,6.0092416
119,-15.3406,-70.6371,0.024,13.4,39.456005,6.466884
120,-15.3384,-70.6336,0.063,15.6,38.664635,6.300171
121,-15.3401,-70.9494,0.067,19.3,37.29245,6.030052
122,-15.3312,-70.9416,0.553,10.7,40.724792,6.921441
123,-15.3323,-70.7641,0.113,11.0,40.366398,6.754526
124,-15.3253,-70.7605,0.404,14.5,39.252827,6.4660425
125,-15.3324,-70.7668,0.011,15.2,38.755478,6.300509
126,-15.3211,-70.7609,0.021,16.4,38.324345,6.2182956
127,-15.3398,-70.7709,0.212,13.6,39.47784,6.492912
128,-15.3389,-70.7633,0.414,12.9,39.856277,6.6188087
129,-15.3361,-70.7728,0.021,13.4,39.431255,6.456513
130,-15.3224,-70.9618,0.016,8.9,41.05014,7.0346403
131,-15.3199,-70.9597,0.084,9.2,40.978268,7.0034595
132,-15.315,-70.7776,0.049,23.8,35.581764,5.990684
133,-15.3145,-70.7894,0.043,23.7,35.614452,5.9868417
134,-15.3138,-70.7858,0.029,21.4,36.477737,5.9643645
135,-15.3134,-70.7818,0.037,18.3,37.65904,6.0936594
136,-15.3111,-70.7741,0.099,17.8,37.882782,6.129358
137,-15.3088,-70.966,0.084,22.8,35.95882,5.959357
138,-15.3024,-70.951,0.117,19.6,37.18813,6.015247
139,-15.3128,-70.747,0.058,30.3,33.064827,6.4048533
140,-15.3079,-70.7501,2.558,18.8,39.205185,6.725428
141,-15.3747,-70.6756,0.047,24.4,35.401104,6.028954
142,-15.3719,-70.6781,0.031,21.0,36.684597,5.99388
143,-15.3662,-70.6748,0.65,20.1,37.447067,6.1311264
144,-15.3032,-70.7482,0.487,14.0,39.47903,6.533721
145,-15.298,-70.7502,0.363,9.9,40.90678,6.9840627
146,-15.2857,-70.7485,0.03,31.1,32.743954,6.4554434
147,-15.284,-70.7464,0.016,26.0,34.661526,6.0510755
148,-15.2819,-70.745,0.039,27.6,34.056637,6.1522126
149,-15.3976,-70.6789,0.533,27.0,34.71476,6.201576
150,-15.3801,-70.6436,0.542,16.4,38.72545,6.347195
151,-15.3723,-70.6871,1.458,25.7,35.87716,6.31851
152,-15.3098,-70.7654,0.05,10.1,40.644066,6.860311
153,-15.3066,-70.7644,0.012,4.9,42.575596,7.848934
154,-15.3375,-70.6887,0.124,17.6,37.99878,6.1576195
155,-15.339,-70.7109,0.934,13.0,40.150013,6.780376
156,-15.3712,-70.6482,0.359,13.2,39.748577,6.585098
157,-15.3698,-70.6376,0.346,18.9,37.70051,6.1375685
158,-15.3305,-70.6951,0.939,14.5,39.60931,6.6282287
159,-15.3202,-70.6854,0.019,8.4,41.275135,7.1381345
160,-15.3305,-70.7046,1.196,10.6,41.194447,7.1727853
161,-15.3153,-70.7296,0.274,19.9,37.223072,6.0512185
162,-15.3445,-70.6962,2.305,15.5,40.188496,6.9346957
163,-15.3376,-70.6727,0.122,22.2,36.274376,5.987312
164,-15.3652,-70.6803,0.313,12.6,39.932316,6.6292534
165,-15.3628,-70.6951,1.075,15.0,39.546738,6.614362
166,-15.3633,-70.6488,1.263,17.3,38.88348,6.45094
167,-15.3899,-70.6414,1.738,17.5,39.15559,6.577745
168,-15.377,-70.667,1.136,25.6,35.695114,6.248611
169,-15.4005,-70.687,0.873,22.8,36.602654,6.1325564
170,-15.3898,-70.6823,0.63,24.4,35.815388,6.1205673
171,-15.3741,-70.7244,0.144,14.9,38.98092,6.36945
172,-15.3759,-70.7102,2.115,19.3,38.77006,6.5677648
173,-15.357,-70.7301,0.011,34.3,31.70253,6.693966
174,-15.3554,-70.7273,0.079,28.4,33.83101,6.237454
175,-15.3529,-70.7199,2.546,16.2,40.121586,6.95161
176,-15.3256,-70.7217,2.007,15.3,40.03747,6.8523455
177,-15.2992,-70.7547,1.146,9.2,41.651764,7.365211
178,-15.276,-71.0554,0.085,13.8,39.240604,6.4048204
179,-15.2707,-71.0528,0.319,15.6,38.726364,6.320056
180,-15.2727,-70.9775,0.073,24.1,35.422855,5.971564
181,-15.2614,-70.9782,0.108,20.4,36.847984,5.9703746
182,-15.2662,-70.9787,0.322,18.1,37.866325,6.1315627
183,-15.2639,-71.2306,0.149,24.0,35.46974,5.9541407
184,-15.2557,-71.0373,0.064,20.8,36.653725,5.9456277
185,-15.2617,-71.0398,0.286,18.4,37.718746,6.1007385
186,-15.2453,-70.814,0.028,13.2,39.445347,6.4586596
187,-15.2457,-70.8103,0.058,17.6,37.879612,6.1180563
188,-15.2441,-70.8054,0.011,28.1,33.81255,6.17468
189,-15.2551,-71.1938,0.079,26.8,34.304195,6.053931
190,-15.2512,-71.1992,0.023,14.0,39.08951,6.3532925
191,-15.2515,-71.2215,0.329,16.1,38.523834,6.258878
192,-15.2479,-71.0422,0.029,15.6,38.52555,6.2464447
193,-15.2463,-71.0539,0.242,17.7,37.933342,6.1280336
194,-15.2446,-71.0082,0.176,14.1,39.171448,6.399833
195,-15.2429,-71.0428,0.052,14.7,38.8666,6.3119164
196,-15.2454,-71.2102,0.164,19.3,37.258102,6.0035734
197,-15.2464,-71.2045,0.134,23.1,35.803127,5.938646
198,-15.2388,-71.0384,0.108,20.0,36.975983,5.974608
199,-15.2371,-70.7938,0.774,18.4,38.070377,6.219979
200,-15.2352,-71.1911,0.175,20.3,36.88267,5.960429
201,-15.2152,-71.0473,0.309,15.4,38.754803,6.327481
202,-15.2105,-70.8147,0.108,19.2,37.294586,6.025352
203,-15.2052,-70.8147,0.081,19.7,37.083134,5.9948344
204,-15.2186,-70.8237,2.036,18.6,38.851265,6.5451994
205,-15.2023,-70.8319,0.044,32.0,32.37483,6.4987764
206,-15.1986,-70.8096,0.165,17.8,37.850895,6.116621
207,-15.1842,-70.8133,0.066,18.9,37.36286,6.0292206
208,-15.1807,-70.8153,0.141,17.0,38.10067,6.162306
209,-15.1007,-71.3323,0.384,26.4,34.54842,6.0168858
210,-14.7493,-73.7239,1.283,18.5,37.63972,6.018382
211,-14.7428,-73.706,1.145,24.0,35.449158,5.808515
212,-14.7255,-73.7278,2.361,19.9,37.842133,6.258791
213,-14.3327,-73.7607,2.045,21.2,36.87184,5.999912
214,-14.3231,-73.7882,1.538,23.0,35.827343,5.8123584
215,-13.5579,-72.9265,3.022,18.7,38.133583,6.444173
216,-13.4162,-72.5896,0.116,26.9,32.86225,5.5075936
217,-13.4237,-72.6983,1.964,30.8,32.69685,6.0190325
218,-13.4195,-72.6897,0.225,18.9,36.0508,5.5226293
219,-13.4401,-72.6835,0.045,23.9,33.999477,5.361276
220,-13.4355,-72.6865,0.274,28.0,32.556873,5.583327
221,-13.4171,-72.6981,0.464,22.6,34.805313,5.443102
222,-13.3992,-72.552,0.07,30.7,31.453075,5.7636247
223,-13.3965,-72.554,0.012,36.5,29.58878,6.0933657
224,-13.3912,-72.554,0.029,32.9,30.679983,5.9224133
225,-13.3995,-72.6601,0.519,31.1,31.597427,5.8160334
226,-13.4151,-72.661,0.136,36.3,29.720346,6.0725446
227,-13.4024,-72.6688,2.758,19.1,37.73031,6.2884088
228,-13.41,-72.6173,0.396,23.4,34.44459,5.424245
229,-13.4008,-72.6049,0.75,29.0,32.506413,5.6978374
230,-13.3959,-72.6085,0.946,20.6,35.910755,5.6004515
231,-13.3776,-72.5316,0.059,28.3,32.282555,5.585863
232,-13.374,-72.5321,0.056,22.4,34.593273,5.3695354
233,-13.362,-72.5419,0.106,26.8,32.865623,5.4911394
234,-13.3632,-72.5395,0.052,18.6,36.028275,5.5075426
235,-13.3698,-72.5394,0.503,32.0,31.276451,5.8926373
236,-13.3584,-72.3658,1.062,20.7,35.964905,5.6374693
237,-13.3553,-72.3964,0.217,22.1,34.833466,5.412197
238,-13.3792,-72.6288,0.22,27.0,32.86501,5.514364
239,-13.3544,-72.5961,0.83,27.1,33.240658,5.6015487
240,-13.3619,-72.5745,0.757,19.0,36.365356,5.636595
241,-13.3567,-72.576,0.29,17.8,36.4843,5.617127
242,-13.3558,-72.587,0.817,25.0,34.069016,5.5127573
243,-13.3655,-72.586,2.668,25.4,35.2391,6.048902
244,-13.3844,-72.6166,0.585,30.8,31.7417,5.8001676
245,-13.374,-72.6306,0.538,18.3,36.473595,5.633418
246,-13.3691,-72.5992,0.641,41.4,28.779297,6.3693857
247,-13.3679,-72.607,2.109,35.7,31.189486,6.19391
248,-13.3475,-72.4329,0.246,27.4,32.740944,5.5524635
249,-13.3457,-72.4412,0.373,30.4,31.740053,5.7600946
250,-13.3439,-72.4513,0.199,29.6,31.898643,5.6886563
251,-13.3455,-72.7699,0.121,17.2,36.559837,5.6160874
252,-13.3573,-72.7573,0.295,25.2,33.59103,5.406382
253,-13.3946,-72.7354,0.136,31.2,31.295776,5.786646
254,-13.3893,-72.7096,0.046,20.8,35.192608,5.393232
255,-13.3786,-72.7241,3.917,22.2,37.32336,6.555508
256,-13.3846,-72.7329,0.411,21.4,35.21161,5.446917
257,-13.3705,-72.7602,0.494,46.3,27.752762,6.4783235
258,-13.3494,-72.7633,0.371,21.8,35.0001,5.417823
259,-13.3901,-72.7321,0.391,29.6,32.014942,5.6873913
260,-13.3565,-72.7672,2.913,26.2,35.05804,6.1196203
261,-13.368,-72.7475,2.461,31.5,32.74815,6.158959
262,-13.3661,-72.7324,1.69,27.2,33.8023,5.7694564
263,-13.3802,-72.7467,1.095,44.8,28.34536,6.4973745
264,-13.3869,-72.7393,1.079,36.6,30.229525,6.1097116
265,-13.3742,-72.754,0.76,43.0,28.489336,6.4339523
266,-13.3659,-72.7224,1.153,24.6,34.455757,5.5752325
267,-13.3846,-72.7077,0.129,14.8,37.453358,5.887149
268,-13.3725,-72.7099,1.641,25.7,34.36879,5.719479
269,-13.3533,-72.8041,0.166,43.6,27.994556,6.402633
270,-13.3446,-72.7866,0.058,13.8,37.75083,5.945314
271,-13.3497,-72.7966,1.075,19.0,36.546833,5.70232
272,-13.35,-72.7855,0.333,21.7,35.00961,5.410601
273,-13.3576,-72.8251,3.439,20.6,37.57616,6.4309745
274,-13.351,-72.817,0.74,29.5,32.251503,5.696584
275,-13.337,-73.0549,1.017,21.2,35.626858,5.552942
276,-13.3158,-72.7738,0.13,34.5,30.167435,5.945064
277,-13.3087,-73.0636,0.417,22.7,34.60582,5.3755736
278,-13.2983,-73.0793,0.125,25.2,33.382095,5.3380256
279,-13.3103,-73.0677,0.251,32.7,30.768503,5.842912
280,-13.3021,-73.076,0.245,24.9,33.590088,5.346872
281,-13.2975,-73.0828,0.13,19.4,35.660748,5.415753
282,-13.3259,-72.5556,0.336,33.3,30.715635,5.92941
283,-13.3274,-72.5592,0.262,43.4,28.108065,6.4175987
284,-13.3074,-72.5805,3.497,30.5,33.83447,6.4018703
285,-13.3189,-72.5311,0.06,23.1,34.27714,5.3477745
286,-13.3237,-72.5414,2.773,36.1,31.513742,6.3279448
287,-13.3373,-72.5306,2.116,37.0,30.824226,6.2495866
288,-13.3349,-72.5555,7.995,30.7,37.28754,8.335862
289,-13.3094,-72.5946,0.895,32.0,31.488623,5.9111485
290,-13.3031,-72.5965,0.151,37.1,29.45445,6.101583
291,-13.2974,-72.5855,0.651,30.0,32.011612,5.7334614
292,-13.2889,-72.3602,0.72,16.4,37.2789,5.876171
293,-13.293,-72.3676,0.79,18.6,36.524548,5.676774
294,-13.2923,-72.402,0.528,23.5,34.454693,5.4425893
295,-13.3004,-72.3964,0.464,27.3,32.90434,5.5640297
296,-13.305,-72.3737,0.346,16.2,37.10698,5.8021417
297,-13.3156,-72.3736,0.173,16.1,37.033337,5.7736135
298,-13.3169,-72.3841,2.523,18.3,37.862686,6.274509
299,-13.3052,-72.3792,0.931,15.2,37.85263,6.0642357
300,-13.2959,-72.3926,0.225,16.9,36.76316,5.6906824
301,-13.2937,-72.3748,0.53,26.0,33.455147,5.4976306
302,-13.3178,-72.4959,0.071,26.0,33.12913,5.4285545
303,-13.29,-72.5001,1.35,51.6,27.57119,6.615694
304,-13.3251,-72.4965,0.469,33.8,30.654613,5.960107
305,-13.3008,-72.4944,0.265,37.1,29.540878,6.111089
306,-13.2974,-72.502,0.425,32.8,30.924742,5.911214
307,-13.3192,-72.4999,0.509,33.4,30.802954,5.9448814
308,-13.2922,-72.5098,0.471,33.9,30.602364,5.9541235
309,-13.2819,-72.5057,0.971,30.2,32.158035,5.790643
310,-13.261,-72.5025,0.032,29.6,31.727951,5.650816
311,-13.2589,-72.373,0.103,29.2,31.931656,5.641757
312,-13.2581,-72.5103,0.029,32.8,30.635357,5.8885603
313,-13.2645,-72.5056,0.02,31.5,31.068016,5.7977724
314,-13.2634,-72.5095,0.175,27.6,32.551815,5.5265527
315,-13.2611,-72.3599,0.423,21.5,35.158104,5.452165
316,-13.2556,-73.0983,0.083,27.8,32.322186,5.465373
317,-13.2526,-72.9447,0.101,27.5,32.466785,5.465507
