,CenLat,CenLon,Slope,Zmin,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,73.9686,56.8706,12.5,424,1019,3.818,117,4291,89.16641,17.193817
1,75.4779,58.3974,9.8,234,798,3.605,57,5579,98.97075,19.19024
2,75.487,58.3146,15.5,231,857,1.714,17,3679,102.881836,20.371239
3,73.1107,55.0259,12.9,756,933,0.581,168,1049,80.381805,16.030983
4,75.5001,58.2102,15.7,351,756,2.535,53,2476,91.876396,18.095015
5,75.5221,58.7392,10.5,365,698,1.841,309,3207,80.60439,16.202143
6,75.6629,58.5582,13.9,284,637,1.165,326,1731,79.19428,16.219032
7,75.6708,58.5799,10.9,243,625,2.032,270,3711,83.66323,16.700727
8,75.6894,58.6143,13.2,157,614,1.932,354,3563,82.59746,16.771988
9,75.7897,59.5643,10.5,322,459,0.434,94,1048,89.118095,18.030853
10,75.7858,59.5313,10.8,357,474,0.824,159,1522,84.48411,17.031023
11,75.9712,61.0686,20.9,304,802,1.133,356,1507,79.84511,16.416777
12,75.9619,61.0382,21.4,483,761,0.433,163,1274,85.42484,17.192245
13,73.9902,57.4136,9.8,165,469,2.687,45,3144,93.95994,18.518612
14,76.0139,61.171,18.2,519,709,0.376,340,844,77.10395,15.985317
15,76.219,66.3941,7.4,245,305,1.525,111,1310,87.39658,17.723785
16,76.2696,64.2964,13.3,376,628,1.431,241,1371,80.85647,16.380802
17,72.9675,54.2581,18.3,466,814,0.66,138,1499,86.09529,17.143913
18,73.0873,54.2435,19.8,544,892,0.661,34,1203,93.22737,18.70922
19,76.3203,64.3786,15.0,232,681,1.598,322,2346,82.4601,16.789165
20,76.3458,64.7045,16.4,463,732,0.313,349,1160,79.57613,16.458834
21,76.3428,64.6697,15.5,47,613,1.406,358,2959,85.616356,17.529993
22,76.3456,64.6204,16.9,95,806,1.581,5,3117,105.475334,21.071281
23,76.3921,64.8489,14.5,314,592,0.57,324,1249,80.77361,16.695738
24,73.9638,56.5161,17.2,342,874,1.994,37,2811,96.35431,19.024637
25,76.4123,65.0187,12.2,271,568,2.371,2,2454,97.85456,19.529339
26,76.5313,66.2337,11.6,117,651,9.504,276,5491,81.939606,16.242527
27,75.1067,59.4957,6.8,240,564,5.49,152,6833,89.4301,17.25231
28,74.4584,56.8355,15.8,262,1057,6.587,247,6949,85.64307,16.702272
29,75.9362,60.6878,21.6,141,620,6.364,36,2680,86.55393,16.724848
30,74.6193,56.2643,13.0,220,859,4.757,357,4446,79.86348,15.947915
31,76.6788,66.132,18.2,173,535,5.379,299,2551,78.63709,16.036283
32,75.4014,57.9265,6.7,160,358,4.296,266,4504,80.76531,16.178074
33,74.4386,56.8576,17.9,60,888,5.209,151,4580,88.25091,17.17787
34,74.5414,57.7073,10.1,408,673,4.371,41,3275,88.61387,17.187872
35,76.7157,66.4865,16.1,121,507,3.644,270,3820,84.402695,17.04088
36,76.4994,65.7944,15.4,324,690,2.662,14,2411,96.3764,19.146309
37,74.5172,56.5386,9.7,380,654,2.82,247,1972,76.74922,15.387879
38,76.3323,64.7329,14.3,66,658,2.364,20,3652,102.75782,20.365267
39,74.9525,56.9011,10.0,274,591,1.865,181,2321,83.70856,16.651638
40,76.2389,63.9717,11.5,223,656,3.617,341,4154,82.47461,16.619488
41,75.5742,58.5805,17.7,233,709,1.879,57,2362,94.25781,18.693045
42,75.5803,58.5568,16.8,303,699,1.368,19,1366,95.29311,19.115568
43,76.4981,65.8776,12.4,231,483,0.974,55,2023,96.05615,19.33735
44,74.5908,56.2078,8.7,303,573,2.118,349,2547,77.31021,15.802474
45,75.5703,58.4818,13.4,397,727,1.074,349,1906,78.30934,16.043304
46,75.2177,57.9952,9.1,351,598,0.921,35,2165,95.74319,19.160389
47,74.6847,57.2197,17.4,444,834,1.1,177,1822,84.20784,16.75236
48,75.433,57.9623,10.9,405,624,0.734,275,1550,79.30796,16.087341
49,76.3614,64.8941,13.2,404,721,0.565,262,1506,82.6385,16.775217
50,74.9907,57.3405,8.2,91,1029,437.891,330,46195,285.29892,175.14641
51,75.144,57.0945,11.7,530,642,0.322,301,927,76.33094,15.697743
52,74.7632,57.1551,7.9,7,1056,164.901,208,26056,138.12515,66.24772
53,76.329,64.4196,15.2,519,715,0.25,317,1108,79.20463,16.322243
54,76.0499,65.316,13.3,64,781,383.049,140,35714,246.76877,150.18803
55,74.4372,57.3147,10.2,128,1085,162.455,174,22706,131.14229,63.00642
56,75.5568,59.0772,9.8,54,998,396.401,291,41326,260.45062,157.36302
57,75.558,58.599,10.7,219,727,8.946,95,6129,85.50878,16.068314
58,75.9816,62.7231,7.0,159,872,373.218,21,34882,238.37006,145.95169
59,75.6674,59.4073,10.7,45,949,367.35,330,36477,243.6029,144.02281
60,75.9973,61.6507,9.8,52,921,332.142,334,39753,229.78636,132.01826
61,76.6429,66.8801,14.8,101,813,231.108,307,26998,171.06001,88.735275
62,76.4071,65.3895,10.8,594,738,0.328,150,407,83.92811,17.042377
63,76.3362,65.5402,15.3,57,814,233.743,337,23993,170.47218,88.066055
64,75.7252,62.3796,8.3,63,922,957.197,144,57101,564.0509,373.1806
65,76.1697,64.3931,15.9,81,806,222.998,344,22918,164.20967,83.661514
66,75.5318,58.6057,9.0,335,492,1.743,155,2219,84.30504,16.792248
67,75.551,58.5181,10.7,275,727,4.936,152,4612,85.21686,16.50615
68,75.4599,58.9223,13.3,78,1145,249.782,313,35685,186.31549,100.42469
69,76.5794,66.4581,9.6,107,781,132.985,232,18882,119.53576,51.206512
70,74.7894,58.2277,8.6,39,988,223.167,121,27405,161.66327,87.056335
71,76.4637,66.5314,9.7,81,812,669.472,313,42120,405.59708,261.3518
72,75.8347,63.2603,8.0,79,783,237.934,139,25367,167.40952,91.155396
73,76.3979,66.8544,14.4,213,642,122.131,149,14335,107.64377,44.837482
74,76.5297,67.6479,12.2,238,581,178.459,137,13029,129.1037,63.789295
75,75.2299,58.2227,8.4,375,651,1.913,293,3133,80.15089,16.076653
76,75.2979,58.6413,14.4,87,1121,757.677,278,40813,449.99347,294.37308
77,74.902,57.1846,8.8,202,1059,80.007,319,21850,107.09679,39.994144
78,74.5137,56.896,12.7,133,1185,117.113,235,23348,117.59071,50.278522
79,76.2555,64.4109,11.4,116,870,85.768,304,19670,107.11052,39.77774
80,76.1119,62.6657,9.3,73,586,82.426,356,16779,101.62609,36.43968
81,74.8904,56.9508,12.0,351,707,1.6,258,2710,81.41622,16.26195
82,74.8544,56.8306,7.8,104,1020,71.86,308,19434,101.695694,35.955437
83,74.8908,57.0001,12.3,655,961,0.587,327,781,75.14462,15.444053
84,74.7449,56.8725,12.5,533,846,0.476,284,1554,78.991875,15.9694395
85,74.7789,56.8184,8.0,125,867,71.183,233,16466,95.038795,33.36171
86,75.8842,63.9237,5.7,74,790,656.979,162,40841,394.5299,255.35301
87,75.7269,59.0058,6.8,73,742,74.533,319,15581,95.93207,33.243866
88,76.4858,65.6654,9.9,598,786,0.611,266,781,78.99132,16.11373
89,76.2857,64.6258,12.4,94,874,55.256,322,14728,94.25313,28.839651
90,75.182,59.41,9.3,251,841,55.722,143,13552,87.09711,28.240713
91,76.3643,65.0461,12.4,63,830,49.57,337,16934,98.6184,28.968494
92,76.4301,67.2561,12.6,261,573,76.466,148,10441,87.638084,29.716993
93,75.9879,64.6179,13.2,84,806,583.313,153,32440,350.33942,225.31439
94,76.7462,66.6493,9.0,92,538,50.176,335,12889,91.14652,26.28774
95,74.4245,57.7556,6.6,160,790,63.127,118,19794,101.51493,37.265316
96,75.2127,57.6527,9.4,99,1298,45.02,321,15289,92.73464,25.227892
97,76.3307,66.3284,19.1,279,723,54.808,141,9967,82.4602,25.111767
98,74.5422,56.4527,8.5,100,765,60.073,192,13806,88.17178,28.632093
99,76.0084,61.2886,13.0,208,843,30.525,10,10520,90.47348,20.810385
