,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,-66.856,-67.481,64.608,7.8,158.56166,60.077785
1,-67.6507,-64.7861,12.106,11.1,76.90108,34.247627
2,-67.6569,-64.8917,13.364,15.8,78.51356,34.23569
3,-67.6357,-64.8772,0.02,9.8,63.131004,25.423613
4,-67.6281,-64.935,21.853,9.9,86.64336,38.496212
5,-67.2301,-67.6485,17.126,11.6,81.66814,36.38681
6,-67.8429,-67.1959,8.188,10.0,72.662964,32.52492
7,-67.8597,-67.2345,0.099,18.9,63.59211,23.502138
8,-67.882,-67.2354,9.115,18.9,74.835106,31.983568
9,-67.8685,-67.2697,3.421,18.8,67.658646,26.396458
10,-67.244,-67.7435,9.271,14.1,74.07285,32.44863
11,-67.2677,-67.7344,18.712,11.0,83.27163,37.09055
12,-67.6029,-67.4867,6.784,11.8,71.212204,31.446217
13,-67.0602,-67.5767,6.558,19.5,71.33586,29.263826
14,-67.6314,-67.5615,22.374,11.4,87.22354,38.525337
15,-67.7598,-67.4351,10.722,13.9,75.76003,33.284195
16,-67.7661,-67.5041,18.476,14.2,83.345116,36.71778
17,-67.6572,-67.6973,0.059,2.0,62.75425,27.895386
18,-67.6628,-67.6733,0.023,7.3,63.015213,26.168097
19,-67.6618,-67.6422,30.875,10.6,97.898705,41.78404
20,-67.7494,-67.626,0.07,8.5,63.178936,25.866716
21,-67.7727,-67.5598,0.031,4.2,62.85475,27.16712
22,-67.7618,-67.6266,24.811,13.0,90.01968,39.184513
23,-67.7066,-67.5642,55.027,9.7,138.04518,54.624588
24,-67.687,-67.7428,6.099,7.2,70.02263,31.88516
25,-67.7333,-67.7026,5.189,15.5,69.67464,29.005075
26,-67.0869,-67.5789,5.083,20.0,69.49534,27.604347
27,-67.0729,-67.6151,5.894,18.1,70.41112,28.916351
28,-67.1897,-68.5036,2549.892,3.5,2447.5308,1498.698
29,-67.5368,-66.8763,9.801,18.8,75.336845,32.24566
30,-67.5615,-66.9632,7.701,9.9,72.000656,32.217846
31,-66.8149,-67.2773,6.797,12.4,70.97324,31.220484
32,-67.5257,-67.0677,12.984,9.9,77.646576,34.85647
33,-67.543,-67.1619,4.094,15.3,68.18676,27.880608
34,-67.6348,-64.6808,50.884,6.3,132.01654,53.04704
35,-67.118,-67.8268,30.621,14.4,97.17593,41.00942
36,-67.1941,-68.016,253.683,11.0,345.02582,188.22206
37,-67.0924,-67.9313,31.466,15.4,98.24997,41.207966
38,-67.0717,-68.027,39.737,11.6,109.99425,46.07879
39,-67.3905,-68.1518,0.216,20.7,63.657516,23.204473
40,-67.4172,-68.0906,64.696,7.1,159.2846,60.265465
41,-67.4824,-68.2758,262.344,7.8,356.41086,193.609
42,-67.6663,-68.5338,0.123,23.4,63.551056,22.456165
43,-67.6628,-68.5139,0.109,24.6,63.517128,22.177673
44,-67.6618,-68.5011,0.048,14.5,63.16011,24.292421
45,-67.6589,-68.4808,0.06,7.1,63.034355,26.254929
46,-67.6748,-68.5864,80.396,13.8,175.93428,71.507835
47,-67.8142,-67.2358,5.41,15.8,70.022934,29.182846
48,-66.7664,-67.318,4.74,23.1,69.09857,26.532425
49,-66.7987,-67.3368,20.37,14.3,84.89899,37.22233
50,-66.8505,-67.3266,33.614,10.1,101.408005,42.89667
51,-66.7528,-67.4246,35.722,6.3,104.9091,44.623795
52,-66.8954,-67.4265,14.474,10.9,78.87727,35.231705
53,-67.6102,-64.8297,25.621,12.0,90.91697,39.538284
54,-67.621,-67.1808,5.974,15.1,70.591805,29.946592
55,-67.8674,-67.1807,5.523,13.6,69.984924,29.905127
56,-67.6335,-67.2909,38.339,11.1,108.127266,45.272305
57,-67.5987,-67.2016,0.015,0.0,62.63703,28.523977
58,-67.6299,-67.3694,6.583,13.1,71.15186,31.114193
59,-67.6304,-67.4461,29.601,9.8,96.22732,41.392296
60,-67.5878,-67.1032,9.747,15.6,74.9208,32.573383
61,-67.5616,-67.1688,5.924,14.4,70.42584,30.06215
62,-67.7468,-67.3885,5.542,13.8,69.97047,29.846586
63,-67.5136,-66.9578,0.589,18.0,63.92055,24.027409
64,-67.5184,-66.9099,4.407,21.1,68.919304,26.775343
65,-67.543,-66.9372,5.973,11.2,70.20142,30.974907
66,-67.5393,-66.9912,2.238,6.3,65.409904,28.629715
67,-67.1587,-67.7352,16.728,16.3,81.50599,35.580524
68,-67.2873,-68.3163,385.921,7.1,468.52917,261.1054
69,-67.5805,-68.5305,136.3,14.2,237.7014,121.521904
70,-66.7927,-67.4488,23.892,8.8,88.657196,39.311977
71,-67.2131,-67.6609,3.439,19.4,67.42431,26.158634
72,-67.1292,-67.6104,4.818,19.9,69.17009,27.368643
73,-67.1299,-67.651,4.254,25.7,68.55773,25.51991
74,-67.8575,-67.1421,3.435,15.1,67.46297,27.326576
75,-67.5719,-67.0206,12.49,9.0,77.05301,34.777878
76,-67.5463,-67.1123,5.147,14.2,69.47662,29.294584
77,-67.7336,-67.3137,0.035,29.1,63.552128,21.389877
78,-67.7424,-67.3406,4.972,16.9,69.461174,28.394064
79,-67.1092,-67.577,8.3,21.1,73.64644,30.787851
80,-67.0907,-67.6377,5.217,21.4,69.75576,27.426292
81,-67.1135,-67.6389,2.388,24.8,66.27842,24.020933
82,-67.8349,-67.1074,0.031,26.9,63.601753,21.753548
83,-67.8434,-67.1216,2.765,12.9,66.55987,27.262548
84,-67.8353,-67.0979,0.023,31.3,63.654453,21.17407
85,-67.837,-67.0925,0.024,27.6,63.59517,21.625761
86,-67.8296,-67.1346,3.112,13.3,66.99768,27.498814
87,-67.6988,-67.3961,58.218,10.9,143.40935,56.32544
88,-67.6762,-67.2719,12.063,14.8,77.1598,33.797356
89,-67.6461,-67.1828,16.451,18.0,81.579346,35.35037
90,-69.6324,-69.4458,36.858,6.8,107.20339,45.554115
91,-70.846,-68.5518,6.728,2.7,71.67032,33.700867
92,-70.8741,-68.5039,6.123,2.8,71.01038,33.36235
93,-70.8838,-68.4087,0.386,8.5,64.82243,26.726366
94,-70.8529,-68.4539,1.941,4.6,66.365585,29.477427
95,-70.8264,-68.4493,48.894,8.6,126.61106,52.60343
96,-69.2521,-70.4109,310.685,10.5,398.56952,221.51144
97,-71.2803,-68.4969,147.288,4.3,260.03534,129.66495
98,-68.9003,-71.0512,72.999,9.6,171.25125,65.11747
99,-69.1866,-70.6885,0.246,14.2,63.983295,24.798725
100,-68.9976,-70.486,1248.381,6.0,1255.681,752.3954
101,-71.409,-68.7407,630.806,1.9,698.0335,399.7368
102,-69.1186,-71.3157,2145.105,5.5,2075.9077,1267.0276
103,-71.525,-68.2262,0.239,4.1,64.633415,28.076334
104,-71.4968,-68.2332,0.053,11.3,64.74342,25.733337
