,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Zdelta,avg predicted thickness,predicted thickness std dev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,47.4949,13.5987,19.9,2191,2277,2338,0.122,334,461,147,23.51225,1.3930677,25.02126,23.468708,22.98393,23.478855,21.748348,23.881893,20.269623,22.733133,26.438097,24.442165,23.98331,22.969275,21.752956,20.865187,24.632494,23.294434,23.476921,23.344328,24.771397,25.084118,24.1614,24.737288,21.938154,23.492167,24.836868
1,47.4845,13.6135,18.6,2203,2526,2855,2.292,49,1853,652,30.9847,0.826007,32.024086,30.636883,31.609058,32.129894,29.995836,31.071926,31.025002,30.149336,29.980604,31.440445,30.820269,31.212126,30.118355,29.959585,29.699518,30.2305,30.264885,30.313961,32.561012,31.012764,32.063595,31.661066,32.127296,31.814505,30.69501
2,47.4835,13.596,17.8,2280,2458,2691,0.851,314,1140,411,26.979805,0.8100679,28.127102,25.893606,27.089954,26.836452,26.541883,27.088919,25.107153,26.652033,27.725235,27.730206,26.929495,27.889076,25.853035,25.354265,27.870884,26.782434,26.471903,27.0472,28.018366,27.79309,27.555855,26.719284,27.411812,26.380228,27.625631
3,47.4807,13.5829,32.4,2319,2422,2562,0.053,306,382,243,23.401909,3.3265545,26.367455,27.754133,23.460596,24.500973,22.67666,20.123266,16.74741,22.009457,30.208551,25.714207,21.564726,20.646233,21.075777,18.244953,20.032557,23.37551,24.923517,21.703354,25.97207,23.050568,25.748215,30.037346,20.57297,21.696526,26.840702
4,47.4774,13.6026,25.4,2656,2686,2778,0.057,291,202,122,19.094585,2.463627,21.972174,21.313087,18.666374,21.04031,17.113098,16.96715,15.383106,18.957888,24.177559,21.181496,17.541174,18.328722,17.306683,14.228672,16.545647,19.218203,19.252985,17.825272,20.010313,19.369682,20.16093,24.431118,16.522984,18.25424,21.595778
5,47.4708,13.6304,14.0,2450,2601,2681,0.908,33,816,231,34.718643,1.1764085,35.13062,35.01946,36.050667,33.858387,33.353546,35.37889,33.7134,34.373825,33.28812,33.971855,36.74082,35.190327,34.000736,32.798878,34.953724,32.55938,35.29604,34.909878,36.51558,33.25646,35.61549,35.06521,36.680336,34.19339,36.051014
6,47.4735,13.6143,22.6,2650,2674,2690,0.014,186,103,40,17.67496,1.9011817,19.19446,19.996025,17.5177,19.308012,14.560189,15.763001,16.561094,16.335045,19.963053,18.439735,17.338793,17.669933,16.419325,13.547512,16.601395,17.054104,19.326618,15.955833,19.739553,17.6019,17.844946,22.451984,16.04194,17.54763,19.094193
7,47.4288,13.0368,23.0,2580,2657,2744,0.169,28,415,164,24.822964,1.4990623,25.638683,26.212208,25.700668,27.133675,22.778418,22.38129,23.472155,22.412458,25.906773,23.67202,25.6939,24.910837,23.681803,24.139135,22.795544,22.583025,26.354242,24.316772,26.455446,25.170536,26.329397,27.304037,24.991888,24.464981,26.0742
8,47.4247,13.0484,12.2,2664,2767,2809,0.327,6,813,145,40.064655,1.4637085,40.39203,40.840645,41.438305,38.583866,38.886383,41.303776,38.05974,39.335495,37.94889,38.800514,42.7986,40.259384,39.156097,38.020195,41.100388,38.477867,41.119286,40.438416,41.39355,38.116676,41.074276,40.14807,42.511154,39.211975,42.200752
9,47.4248,13.0783,10.3,2645,2671,2689,0.036,41,247,44,39.314323,1.7760602,39.237667,40.461533,39.643005,37.2618,38.46069,41.02322,36.466824,39.456345,37.21089,38.055096,42.917175,39.462257,38.816982,36.5473,40.55231,38.281055,40.305294,40.058006,41.306484,36.453598,39.76258,39.48575,42.135105,37.549576,41.947556
10,47.4254,13.0419,15.1,2694,2766,2821,0.037,15,501,127,33.21469,1.2913319,33.565643,33.773678,35.38233,32.18685,31.178778,33.16093,32.331375,32.415684,32.928165,31.549294,34.507828,32.949085,32.454082,31.71896,33.413563,30.330381,33.960445,34.01486,35.06953,32.451416,34.137333,34.272278,34.555614,32.643433,35.415752
11,47.4242,13.0581,12.1,2710,2778,2828,0.197,21,549,118,38.303993,1.5218809,38.541542,39.05982,39.497784,36.502384,37.125954,39.63186,36.18625,37.683487,36.383015,36.95514,41.14646,38.36492,37.570797,36.143803,39.34961,36.880913,39.314518,38.87762,39.710342,36.272007,39.293068,38.301,40.824673,37.12949,40.853424
12,47.198,12.7528,28.3,2499,2553,2763,0.081,62,446,264,22.727636,2.1004076,23.987904,24.77641,23.246437,25.955473,20.913471,19.794277,21.755247,17.741888,24.582788,22.322582,23.359533,21.312428,20.884296,21.328798,20.402952,22.237265,25.086744,20.387423,25.017324,24.071045,23.767921,26.891268,21.949303,22.332644,24.085447
13,47.1953,12.6823,17.7,2494,2771,2929,0.912,27,1230,435,31.182285,0.81495905,31.802685,31.386118,32.85696,30.970446,29.774124,30.836426,31.101833,30.609901,30.901392,30.790596,31.227533,31.304577,30.49297,30.277851,30.506325,29.473764,30.979942,30.8256,32.68732,30.967161,32.4719,31.561697,32.076263,31.7139,31.959827
