,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,avg predicted thickness,predicted thickness std dev
0,43.2003,42.0891,43.2,3054,3202,3391,0.078,163,424,84.39918,5.8191495
1,43.1992,42.7121,21.5,3271,3340,3363,0.042,49,177,93.63095,6.439985
2,43.3543,41.8426,28.8,3387,3623,3717,0.13,79,388,92.95683,6.4028354
3,42.8031,43.8138,24.7,2368,3409,4130,4.187,353,5295,91.61646,4.1343884
4,43.1191,42.6611,51.6,3751,3848,3961,0.033,145,158,84.137146,6.233547
5,43.1583,42.5158,31.9,3352,3508,3680,0.176,197,538,81.49314,5.8274646
6,42.9523,43.52,34.4,3661,3846,3984,0.125,240,508,80.68958,5.6431756
7,43.0973,43.2427,34.3,3365,3482,3606,0.101,333,428,75.90097,4.8175955
8,43.3002,41.4506,33.8,2558,2912,3331,0.39,217,1182,86.108925,5.4514184
9,42.7584,43.7575,27.6,3208,3617,3903,0.553,245,1630,85.17607,5.458341
10,42.6974,44.4001,23.1,3231,3844,4292,1.688,166,3290,95.83621,5.776778
11,42.9564,43.5074,30.4,3629,3740,4051,0.357,237,863,80.53677,5.6057477
12,43.0834,43.2422,42.0,3307,3506,3730,0.136,104,464,91.015625,6.2154703
13,43.3778,42.4276,22.6,3053,4098,5611,12.843,357,6902,80.471565,4.003161
14,43.2768,41.5514,32.7,2871,3150,3321,0.221,93,641,93.72227,6.0361547
15,43.2675,42.8305,36.0,3482,3693,4079,0.343,298,1466,81.82128,5.147682
16,43.1282,42.3454,25.9,3109,3199,3489,0.21,74,723,93.68772,6.1759324
17,43.2352,42.9086,35.6,3543,3674,3972,0.163,84,459,92.16208,6.497373
18,43.261,42.877,19.5,3083,3212,3902,0.62,23,2034,105.6369,6.797891
19,42.6964,44.5204,33.1,4722,4922,5007,0.134,105,391,93.04357,7.3099346
20,42.713,44.1351,32.8,3424,3635,3741,0.2,124,540,88.24877,6.1971836
21,43.16,42.4675,17.4,3316,3334,3367,0.036,246,182,75.03981,5.4285645
22,42.8614,43.5906,27.9,2471,2971,3501,1.424,9,1931,110.10976,6.628057
23,42.988,43.5216,19.8,3510,3635,3716,0.176,103,704,89.0495,6.281427
24,42.859,43.587,28.2,2980,3047,3139,0.015,12,302,100.174164,6.640368
25,42.8681,43.4682,39.8,3097,3276,3535,0.124,318,501,77.45246,4.825026
26,43.2903,42.2136,27.2,3127,3294,3430,0.166,347,615,76.02484,4.7344093
27,42.9743,43.469,48.5,3624,3840,3950,0.051,8,285,101.69761,7.2665224
28,43.1319,42.1122,21.5,3131,3170,3211,0.031,178,224,79.87715,5.7310734
29,43.2019,41.8618,30.5,2599,2763,3024,0.233,61,605,96.970924,6.1043916
30,43.1413,42.6937,20.0,1865,3212,4138,8.396,134,6912,101.173195,3.9756563
31,43.3297,42.615,23.7,3158,3545,3902,1.834,20,1863,102.07746,6.474331
32,43.0261,43.0031,33.0,3766,4222,4471,0.423,127,1210,94.502335,6.7073207
33,43.1728,42.5275,17.4,2687,3309,4413,6.711,126,5847,92.383545,4.039599
34,43.2106,42.8294,47.1,3369,3485,3566,0.012,343,180,75.29486,4.7532625
35,43.2101,41.6184,45.9,2659,2830,3115,0.102,117,440,90.43808,5.8325524
36,42.9634,43.4607,37.9,3645,3861,4013,0.241,230,682,81.591385,5.683501
37,43.4299,41.594,24.1,3103,3210,3438,0.495,28,974,98.72459,6.472635
38,43.2387,42.2211,25.4,3110,3285,3379,0.148,56,629,95.9496,6.327676
39,43.252,41.639,37.2,2849,3010,3223,0.109,317,483,76.05482,4.7989125
40,42.9169,43.4078,42.3,3170,3301,3476,0.068,285,320,76.65063,4.999204
41,43.3375,42.3964,27.2,3932,4736,4937,0.757,205,911,94.86583,6.594714
42,43.1645,42.0314,31.5,2934,3080,3285,0.101,70,572,94.90624,6.168717
43,43.1757,42.5393,28.2,3289,3447,3576,0.205,204,490,80.43775,5.7461762
44,42.5439,43.9928,20.0,3139,3200,3252,0.052,56,266,93.49456,6.284773
45,42.7372,44.1301,51.5,3727,3917,4137,0.126,355,276,79.27329,4.9253817
46,43.3281,42.6497,33.7,3210,3539,3842,0.386,344,944,80.50939,4.843619
47,43.189,42.6081,33.7,3156,3200,3256,0.023,332,180,73.27967,4.7529573
48,43.422,41.5994,23.2,3161,3284,3558,0.257,34,907,99.21965,6.5678244
49,42.5392,44.0001,27.7,2901,3034,3251,0.336,39,928,99.07035,6.300376
50,43.2691,42.9721,19.4,3539,3617,3721,0.208,57,787,93.75108,6.530503
51,42.9166,43.4173,25.4,3219,3312,3409,0.13,77,406,91.491875,6.169891
52,43.2536,41.6697,32.3,2204,2877,3209,0.928,37,1951,110.47827,6.5787764
53,43.1635,42.2138,25.0,2872,2990,3145,0.286,69,652,93.811356,6.051833
54,42.7227,44.4479,43.5,3696,3918,4079,0.133,2,348,102.742546,7.3602066
