,Lat,Lon,Area,Mean Slope,avg predicted thickness,predicted thickness std dev
0,64.8174,-23.7852,4.903,15.0,45.711582,4.5446496
1,64.7951,-23.7686,1.897,17.7,39.460625,3.474908
2,64.7979,-23.8043,0.751,22.8,33.915306,3.8344133
3,64.8036,-23.821,0.067,17.8,37.142334,3.5312274
4,64.8046,-23.7993,0.978,16.1,39.68104,3.4390664
5,64.8003,-23.753,0.912,17.3,38.576073,3.4312844
6,64.8116,-23.7522,2.712,15.7,42.217358,3.6767461
7,65.4045,-18.542,2.166,13.6,43.72143,4.1212482
8,65.6388,-18.3031,0.448,19.2,37.039833,3.7098227
9,65.6495,-18.2939,1.0,15.2,41.1209,3.8264127
10,65.6563,-18.3097,0.258,25.5,31.901558,4.0931287
11,65.641,-18.3319,0.052,20.6,35.410812,3.778092
12,65.6436,-18.3225,0.828,16.3,39.95153,3.7532518
13,65.6683,-18.9709,0.771,17.2,39.17684,3.703394
14,65.6694,-19.0037,0.469,19.3,37.048042,3.7086053
15,65.6644,-18.3142,0.077,23.6,33.079266,3.9998608
16,65.6725,-18.9196,3.279,12.0,46.753857,4.7148566
17,65.6796,-18.6833,0.096,37.7,24.170605,4.9844604
18,65.6845,-18.7129,0.119,27.1,30.615406,4.2625294
19,65.6958,-18.7361,0.229,19.4,36.686604,3.7372735
20,65.6965,-18.7501,0.165,18.0,37.78051,3.727368
21,65.4502,-18.5253,0.23,21.8,34.449154,3.7971625
22,65.8259,-18.4386,0.086,21.9,34.589417,3.8800154
23,65.6993,-18.7197,0.113,23.1,33.55171,3.9765449
24,65.6839,-18.8748,6.608,14.4,49.066895,5.5707254
25,65.6889,-18.8107,4.776,13.2,47.686623,5.084429
26,65.6541,-18.8311,5.093,13.0,48.18598,5.163067
27,65.6535,-18.8658,0.896,16.3,40.068653,3.7441614
28,65.6425,-18.7725,0.862,11.8,43.90379,4.1515408
29,65.693,-18.7833,0.062,16.6,38.83293,3.7504866
30,65.6972,-18.7775,0.364,19.9,36.444126,3.725837
31,65.7021,-18.7876,0.146,22.3,34.226498,3.891943
32,65.6385,-18.7411,0.277,21.3,35.12603,3.7819684
33,65.6382,-18.7699,0.279,25.6,31.859896,4.1057
34,65.6392,-18.7999,0.167,22.8,33.7942,3.927822
35,65.7055,-18.9181,1.167,12.2,43.996456,4.169639
36,65.7154,-18.9989,0.128,24.3,32.718338,4.0523677
37,65.7156,-18.6996,0.101,12.5,42.482002,4.0230947
38,65.7174,-19.022,0.822,17.4,39.126144,3.7090397
39,65.7204,-18.9901,0.164,24.3,32.767437,4.047494
40,65.7119,-18.9644,4.714,11.1,49.22634,5.143184
41,65.7191,-18.6297,0.11,25.1,32.094204,4.0990233
42,65.7117,-18.6567,3.16,14.8,44.302418,4.3551636
43,65.7172,-18.568,0.87,15.9,40.436676,3.7815576
44,65.7174,-18.6064,0.15,14.0,41.206764,3.9153583
45,65.7239,-18.5984,0.929,16.5,40.004356,3.7591686
46,65.8278,-18.492,0.139,30.0,28.80482,4.499523
47,65.8272,-18.5195,1.803,15.0,42.48905,3.9703956
48,65.8254,-18.4794,0.558,22.4,34.783573,3.84559
49,65.4701,-18.5328,0.276,15.5,39.784657,3.752871
50,65.7246,-18.5294,0.349,17.9,38.1102,3.7224898
51,65.7246,-18.5532,0.579,25.0,32.74654,4.035753
52,65.7289,-18.6663,0.199,18.1,37.768917,3.7325826
53,65.731,-18.7643,0.143,30.6,28.341824,4.539575
54,65.7311,-18.7931,0.768,21.6,35.605377,3.7599711
55,65.7372,-18.8129,0.158,24.0,32.988194,4.0303984
56,65.7333,-18.5384,0.524,21.3,35.519028,3.7643929
57,65.7423,-18.8399,0.642,14.0,41.843143,3.9240963
58,65.7403,-18.5704,0.354,21.0,35.564266,3.768571
59,65.7455,-18.5902,0.387,18.0,38.097897,3.723686
60,65.85,-18.9314,0.429,20.5,36.20124,3.7584734
61,65.8478,-18.9409,0.057,19.4,36.65242,3.787081
62,65.7468,-18.5141,0.359,24.0,33.229374,3.9998183
63,65.4705,-18.5026,0.766,22.2,34.831493,3.7612684
64,65.7545,-18.5151,0.096,24.8,32.32696,4.0832124
65,65.7596,-18.8512,0.852,19.4,37.52699,3.7074533
66,65.7656,-18.5032,2.275,10.5,46.7962,4.6976852
67,65.7716,-18.7193,0.318,15.1,40.514275,3.8417017
68,65.7634,-18.7606,1.216,22.2,35.742104,3.7788782
69,65.7673,-18.8077,0.38,17.2,38.795853,3.7354014
70,65.7708,-18.7922,2.152,16.7,41.41853,3.9088411
71,65.7523,-18.8042,0.522,18.2,38.11243,3.7159603
72,65.7606,-18.7398,0.053,27.4,30.401854,4.308896
73,65.7611,-18.8189,1.897,15.0,42.54757,3.95865
74,65.775,-18.6993,0.263,17.1,38.739708,3.7479098
75,65.7743,-18.6866,0.19,16.9,38.81782,3.7565413
76,65.774,-18.6829,0.214,21.0,35.437237,3.793925
77,65.7739,-18.5571,0.684,15.5,40.613277,3.8180861
78,65.778,-18.4698,0.461,23.6,33.676468,3.9702022
79,65.4892,-18.3718,0.302,16.6,38.887142,3.703375
80,65.7777,-18.5239,0.827,16.0,40.359707,3.7908542
81,65.7782,-18.4996,0.395,16.7,39.232296,3.760462
82,65.789,-18.9399,0.123,24.9,32.346157,4.098927
83,65.4744,-18.4145,0.6,15.7,40.008923,3.7403975
