,Farinotti Mean Thickness,Shapiro-Wilk statistic,Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Skew,RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name,region
131344,8.691571,0.8492042422294617,0.005169259384274483,9.126889,0.5269775,-1.406733672529149,RGI60-11.00044,G012220E47170N,20030799.0,20030999.0,12.2199,47.1701,11.0,1.0,0.014,2671.0,2751.0,2709.0,37.1,29.0,127.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131345,28.261631,0.9522116780281067,8.583741077927698e-07,32.90448,3.536392,0.07979291931510245,RGI60-11.00045,G012738E47150N,20030799.0,20030999.0,12.7384,47.1499,11.0,1.0,0.14,3048.0,3502.0,3351.0,36.8,313.0,500.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131346,18.872375,0.9857252836227417,0.0023339998442679644,19.927967,1.7058874,0.002634675755945097,RGI60-11.00046,G012678E47153N,20030799.0,20030999.0,12.6781,47.1528,11.0,1.0,0.207,2594.0,2938.0,2719.0,26.6,125.0,691.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131347,43.582226,0.9552164077758789,4.5131503988768734e-32,46.819866,5.6258764,-0.061088087082719865,RGI60-11.00047,G012719E47139N,20030799.0,20030999.0,12.7194,47.1386,11.0,1.0,2.273,2307.0,3253.0,2967.0,21.1,342.0,2336.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131348,13.285102,0.930112898349762,1.4587665646104142e-05,15.013207,0.9351502,-0.5625177028183518,RGI60-11.00048,G012770E47149N,20030799.0,20030999.0,12.7699,47.1492,11.0,1.0,0.074,2020.0,2293.0,2142.0,33.3,103.0,491.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131349,32.54774,0.9654608964920044,1.0646488233879397e-22,32.33998,4.555116,0.7196273986795655,RGI60-11.00049,G012741E47140N,20030799.0,20030999.0,12.7411,47.1398,11.0,1.0,1.399,2432.0,3490.0,2974.0,27.2,110.0,2601.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131350,15.647415,0.9767922759056091,5.838254764967132e-06,16.44968,0.86781925,-0.38906219468119946,RGI60-11.00050,G012149E47165N,20030799.0,20030999.0,12.1491,47.1647,11.0,1.0,0.245,2615.0,2954.0,2797.0,29.4,47.0,591.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131351,10.521511,0.9475926160812378,0.019566206261515617,9.960658,0.43466708,-0.337729173685241,RGI60-11.00051,G012353E47159N,20030799.0,20030999.0,12.3534,47.1591,11.0,1.0,0.035,2809.0,3012.0,2942.0,37.5,73.0,168.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131352,11.4197235,0.9274471402168274,0.002604522043839097,12.586883,0.88680285,-0.3494158422249512,RGI60-11.00052,G012400E47157N,20030799.0,20030999.0,12.3998,47.157,11.0,1.0,0.032,2670.0,2775.0,2730.0,26.3,284.0,190.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131353,11.654324,0.9635519981384277,0.012654534541070461,12.680698,0.6155059,-0.5145532473280108,RGI60-11.00053,G012356E47157N,20030799.0,20030999.0,12.3562,47.1569,11.0,1.0,0.058,2689.0,2984.0,2798.0,42.0,79.0,372.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131354,26.717318,0.9864216446876526,3.0799484878128604e-18,28.791237,2.7094736,0.3285128292042788,RGI60-11.00054,G012372E47149N,20030799.0,20030999.0,12.3717,47.1487,11.0,1.0,2.274,2359.0,3196.0,2779.0,27.1,17.0,1765.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131355,11.52772,0.9186682105064392,0.02821621485054493,11.707654,0.85817695,-0.8977668378786701,RGI60-11.00055,G012403E47156N,20030799.0,20030999.0,12.4033,47.1562,11.0,1.0,0.019,2660.0,2752.0,2717.0,30.6,93.0,177.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131356,14.857991,0.9841467142105103,0.011105966754257679,15.4807415,0.81486607,-0.12454873871664168,RGI60-11.00056,G012666E47147N,20030799.0,20030999.0,12.6658,47.1466,11.0,1.0,0.143,2638.0,2787.0,2710.0,19.6,340.0,453.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131357,10.814261,0.9730412364006042,0.8851368427276611,10.802872,0.35164225,0.13871115769089523,RGI60-11.00057,G012349E47156N,20030799.0,20030999.0,12.3493,47.1563,11.0,1.0,0.011,2750.0,2806.0,2770.0,23.3,258.0,125.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131358,9.531046,0.9291460514068604,0.10481727868318558,9.73793,0.40386745,-0.13947036176203662,RGI60-11.00058,G012396E47154N,20030799.0,20030999.0,12.3963,47.1541,11.0,1.0,0.013,2672.0,2771.0,2733.0,37.2,328.0,158.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131359,15.222068,0.9629613161087036,0.012214434333145618,16.34287,0.9506721,-0.4160255626010737,RGI60-11.00059,G012432E47151N,20030799.0,20030999.0,12.4317,47.1514,11.0,1.0,0.056,2713.0,2841.0,2789.0,26.9,310.0,190.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131360,13.63174,0.9689835906028748,0.00043083730270154774,15.180524,0.8380122,-0.4542070177135377,RGI60-11.00060,G012403E47152N,20030799.0,20030999.0,12.4025,47.1519,11.0,1.0,0.114,2668.0,2901.0,2794.0,30.8,83.0,413.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131361,13.928995,0.9390732049942017,8.900149623514153e-06,14.498182,0.79345554,-0.6279309606572043,RGI60-11.00061,G012391E47152N,20030799.0,20030999.0,12.3914,47.1523,11.0,1.0,0.086,2595.0,2831.0,2701.0,30.1,333.0,466.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131362,24.553905,0.9792249798774719,4.750904569008924e-17,24.65139,1.9408133,-0.1427426093942291,RGI60-11.00062,G012309E47146N,20030799.0,20030999.0,12.3086,47.1458,11.0,1.0,1.324,2552.0,3196.0,2831.0,27.4,45.0,1238.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131363,15.3260355,0.9478622078895569,5.469161806104239e-06,16.617651,0.76271784,-0.5840878700212665,RGI60-11.00063,G012355E47152N,20030799.0,20030999.0,12.3548,47.1517,11.0,1.0,0.109,2839.0,2979.0,2911.0,22.1,240.0,340.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131364,13.709349,0.9118409752845764,0.1445036679506302,14.340423,0.7617422,-0.3827617002667147,RGI60-11.00064,G012600E47145N,20030799.0,20030999.0,12.6,47.1448,11.0,1.0,0.011,2867.0,2889.0,2880.0,9.5,84.0,71.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131365,17.554598,0.9823050498962402,0.060013849288225174,18.906158,1.6656276,-0.13340186130332404,RGI60-11.00065,G012596E47144N,20030799.0,20030999.0,12.5958,47.144,11.0,1.0,0.087,2740.0,2897.0,2860.0,16.4,317.0,446.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131366,26.287155,0.9629333019256592,1.4590117308754813e-11,30.290386,2.2893925,-0.38753161663599794,RGI60-11.00066,G012395E47146N,20030799.0,20030999.0,12.3945,47.1462,11.0,1.0,0.392,2546.0,2840.0,2662.0,18.7,157.0,934.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131367,46.0312,0.9812813401222229,3.633163585589598e-24,56.152267,5.345094,-0.20414305541575925,RGI60-11.00067,G012689E47129N,20030799.0,20030999.0,12.6894,47.129,11.0,1.0,2.868,2283.0,3294.0,2854.0,21.4,24.0,3098.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131368,71.03714,0.979808509349823,1.80374505371459e-24,74.439964,11.438002,0.547911904049631,RGI60-11.00068,G012345E47132N,20030799.0,20030999.0,12.3453,47.1322,11.0,1.0,2.738,2162.0,3440.0,2759.0,15.2,347.0,5390.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131369,12.014334,0.9749178290367126,0.3497512936592102,13.264474,0.6760427,-0.2385953130394513,RGI60-11.00069,G012437E47148N,20030799.0,20030999.0,12.4374,47.1479,11.0,1.0,0.032,2786.0,2841.0,2816.0,19.4,208.0,160.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131370,31.392523,0.969005823135376,8.353577553699314e-23,35.18294,2.6133275,-0.46317955213691697,RGI60-11.00070,G012104E47149N,20030799.0,20030999.0,12.1044,47.1491,11.0,1.0,1.563,2375.0,3118.0,2759.0,23.9,31.0,1785.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131371,13.6468525,0.8996071219444275,1.5024399999674642e-06,15.335598,0.5982911,-0.8897223168805528,RGI60-11.00071,G012404E47147N,20030799.0,20030999.0,12.4035,47.1473,11.0,1.0,0.061,2734.0,2856.0,2818.0,21.3,236.0,285.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131372,31.65356,0.9692882895469666,1.0739771295594294e-14,35.13021,5.4298015,0.3725054795379115,RGI60-11.00072,G012661E47134N,20030799.0,20030999.0,12.6611,47.1342,11.0,1.0,0.707,2293.0,2815.0,2446.0,17.9,337.0,1392.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131373,17.93372,0.9684227705001831,0.19006241858005524,18.489216,1.8272736,0.3860372580876357,RGI60-11.00073,G012596E47140N,20030799.0,20030999.0,12.5956,47.1403,11.0,1.0,0.03,2822.0,2895.0,2871.0,14.9,147.0,230.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131374,24.766502,0.9917314648628235,0.0007534181931987405,26.568325,1.1092627,-0.2594718647518953,RGI60-11.00074,G012381E47142N,20030799.0,20030999.0,12.3805,47.1424,11.0,1.0,0.43,2621.0,3071.0,2853.0,29.5,133.0,556.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131375,10.275362,0.9227097630500793,0.000472693849587813,11.6542225,0.67450374,-0.6276073904477476,RGI60-11.00075,G010438E47186N,20030799.0,20030999.0,10.4376,47.1861,11.0,1.0,0.04,2361.0,2512.0,2426.0,33.5,32.0,202.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131376,11.737769,0.9731680154800415,0.686972975730896,12.153994,0.5714354,-0.1330488768416597,RGI60-11.00076,G012409E47145N,20030799.0,20030999.0,12.409,47.1448,11.0,1.0,0.017,2746.0,2810.0,2772.0,22.1,180.0,141.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131377,14.299642,0.949907124042511,4.103901665075682e-05,15.322081,0.90290445,-0.3811025434483746,RGI60-11.00077,G012091E47151N,20030799.0,20030999.0,12.0907,47.1508,11.0,1.0,0.093,2705.0,2955.0,2841.0,31.8,297.0,464.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131378,25.590597,0.9902725219726562,8.047609298955649e-06,29.552227,3.017372,0.10495504846429582,RGI60-11.00078,G012324E47139N,20030799.0,20030999.0,12.3243,47.1392,11.0,1.0,0.584,2432.0,3037.0,2830.0,26.0,14.0,1305.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131379,16.09118,0.9578519463539124,5.925172885667962e-08,16.414207,0.81696063,-0.5853633368807594,RGI60-11.00079,G012579E47136N,20030799.0,20030999.0,12.5793,47.1355,11.0,1.0,0.2,2451.0,2780.0,2604.0,29.4,22.0,760.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131380,38.77299,0.9825112819671631,1.939329366583767e-14,42.98899,3.7215757,0.28138398427383954,RGI60-11.00080,G012596E47132N,20030799.0,20030999.0,12.5964,47.1316,11.0,1.0,1.188,2502.0,2993.0,2789.0,19.3,72.0,1304.0,0.0,0.0,0.0,0.0,9.0,1.0,Stubacher Sonnblickkees,11
131381,12.5037985,0.9566816091537476,0.20788194239139557,12.811629,1.3909705,-0.3113811517640655,RGI60-11.00081,G012571E47137N,20030799.0,20030999.0,12.5711,47.1368,11.0,1.0,0.022,2504.0,2650.0,2568.0,28.7,23.0,334.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131382,13.121533,0.9780805706977844,1.0434044952489785e-06,13.785559,0.8999647,-0.013726805903690525,RGI60-11.00082,G012085E47148N,20030799.0,20030999.0,12.0853,47.1482,11.0,1.0,0.299,2602.0,2993.0,2788.0,30.8,332.0,703.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131383,14.497615,0.9579585790634155,0.030664028599858284,14.926793,1.2317992,-0.42396281626729493,RGI60-11.00083,G010370E47184N,20030799.0,20030999.0,10.3703,47.1842,11.0,1.0,0.04,2708.0,2789.0,2741.0,18.6,95.0,269.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131384,18.154457,0.9836695194244385,8.158776472555473e-05,20.07694,1.6242753,-0.22786392610559003,RGI60-11.00084,G012117E47147N,20030799.0,20030999.0,12.1167,47.1467,11.0,1.0,0.268,2677.0,3123.0,2829.0,31.9,343.0,602.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131385,15.825763,0.9084557294845581,0.00010670952906366438,17.679403,0.8926209,-0.8821382402493031,RGI60-11.00085,G009986E47187N,20030799.0,20030999.0,9.98627,47.1872,11.0,1.0,0.042,2563.0,2637.0,2614.0,17.4,27.0,236.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131386,12.095485,0.9767592549324036,0.00391270499676466,13.262787,0.8121295,-0.31645001298684367,RGI60-11.00086,G012063E47150N,20030799.0,20030999.0,12.0632,47.1498,11.0,1.0,0.112,2634.0,2908.0,2718.0,33.8,34.0,428.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131387,19.305408,0.9769048094749451,3.6728624763782136e-07,20.617226,1.4933937,-0.3036827025217863,RGI60-11.00087,G012667E47128N,20030799.0,20030999.0,12.6669,47.1277,11.0,1.0,0.316,2658.0,3148.0,2948.0,35.1,349.0,403.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
131388,54.344772,0.9771568179130554,6.313863342792557e-26,57.719143,9.496574,0.3942747401588529,RGI60-11.00088,G012727E47123N,20030799.0,20030999.0,12.7269,47.1229,11.0,1.0,2.734,2668.0,3320.0,3004.0,16.2,121.0,2477.0,0.0,0.0,0.0,0.0,9.0,9.0,,11
