,Farinotti Mean Thickness,Shapiro-Wilk statistic,Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Skew,RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name,region
148915,25.585022,0.8855102062225342,0.0006365324952639639,30.51041,3.4684935,-0.441493087730127,RGI60-18.00001,G175549E39275S,19789999.0,-9999999.0,175.549,-39.2754,18.0,1.0,0.025,2334.0,2418.0,2383.0,18.8,248.0,214.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148916,28.47814,0.9289290904998779,8.94480854185531e-06,32.05684,2.4085188,-0.5205963635229937,RGI60-18.00002,G175574E39260S,19789999.0,-9999999.0,175.574,-39.2604,18.0,1.0,0.074,2254.0,2558.0,2384.0,24.4,321.0,672.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148917,18.3794,0.904632031917572,0.019896624609827995,18.520905,1.9400463,-0.1928134123323979,RGI60-18.00003,G175567E39301S,19789999.0,-9999999.0,175.567,-39.3007,18.0,1.0,0.016,2345.0,2434.0,2389.0,30.0,164.0,168.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148918,19.022488,0.9180630445480347,0.011047698557376862,22.55177,1.1252134,-0.7006652992092145,RGI60-18.00004,G175569E39262S,19789999.0,-9999999.0,175.569,-39.2615,18.0,1.0,0.022,2307.0,2424.0,2367.0,26.0,341.0,226.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148919,20.665731,0.8316444754600525,0.0008051604381762445,23.559536,1.2517292,-1.5210465530966306,RGI60-18.00005,G175582E39277S,19789999.0,-9999999.0,175.582,-39.2769,18.0,1.0,0.016,2299.0,2400.0,2336.0,28.2,89.0,182.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148920,72.35957,0.9893885850906372,1.6435826311056445e-10,74.10542,7.154413,0.3546561361258234,RGI60-18.00006,G175570E39278S,19789999.0,-9999999.0,175.57,-39.2775,18.0,1.0,1.182,2079.0,2688.0,2542.0,18.3,134.0,1879.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148921,20.036001,0.9150353074073792,0.019977504387497902,22.291473,1.8979104,-0.4141660923031917,RGI60-18.00007,G175553E39268S,19789999.0,-9999999.0,175.553,-39.2678,18.0,1.0,0.019,2383.0,2502.0,2436.0,27.1,300.0,224.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148922,23.192608,0.873159646987915,0.0011504563735798001,27.085629,1.228783,-0.9007242036243209,RGI60-18.00008,G175575E39294S,19789999.0,-9999999.0,175.575,-39.2942,18.0,1.0,0.021,2202.0,2265.0,2229.0,24.5,111.0,135.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148923,48.46035,0.9850203394889832,6.098502591811439e-09,53.871174,4.981234,-0.14664615690974592,RGI60-18.00009,G175570E39291S,19789999.0,-9999999.0,175.57,-39.2912,18.0,1.0,0.663,2258.0,2742.0,2492.0,24.3,127.0,1115.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
148924,53.60912,0.922421395778656,1.2679071028804201e-22,59.43837,2.8516562,-0.980120665509254,RGI60-18.00010,G175554E39280S,19789999.0,-9999999.0,175.554,-39.2804,18.0,1.0,0.645,2175.0,2700.0,2467.0,22.4,254.0,1452.0,0.0,0.0,0.0,0.0,9.0,9.0,,18
