,Farinotti Mean Thickness,Shapiro-Wilk statistic,Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Skew,RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name,region
148392,34.016613,0.9745773673057556,1.599775775007028e-15,35.989807,3.9939647,0.41734836587421736,RGI60-06.00046,G341402E65724N,20009999.0,-9999999.0,-18.5984,65.7239,6.0,1.0,0.929,940.0,1304.0,1066.0,16.5,315.0,989.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148393,21.00333,0.9412423372268677,8.876362755927403e-08,25.309177,1.7994312,-0.37329107451625765,RGI60-06.00047,G341508E65828N,20009999.0,-9999999.0,-18.492,65.8278,6.0,1.0,0.139,1123.0,1292.0,1206.0,30.0,287.0,318.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148394,47.992702,0.9586456418037415,6.410203597140255e-28,50.44394,8.49073,0.644505024567473,RGI60-06.00048,G341481E65827N,20009999.0,-9999999.0,-18.5195,65.8272,6.0,1.0,1.803,696.0,1168.0,891.0,15.0,315.0,2065.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148395,30.292257,0.9832010865211487,1.2759980627663481e-08,32.48284,2.671323,-0.03140472100082582,RGI60-06.00049,G341521E65825N,20009999.0,-9999999.0,-18.4794,65.8254,6.0,1.0,0.558,1096.0,1295.0,1190.0,22.4,66.0,1026.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148396,36.794662,0.9676011800765991,2.8419197661833095e-08,34.322582,3.9940207,0.23079284300823688,RGI60-06.00050,G341467E65470N,20009999.0,-9999999.0,-18.5328,65.4701,6.0,1.0,0.276,1180.0,1264.0,1241.0,15.5,293.0,562.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148397,21.21577,0.9665728807449341,5.67455749056478e-10,22.029066,2.5202928,0.39081802524086184,RGI60-06.00051,G341471E65725N,20009999.0,-9999999.0,-18.5294,65.7246,6.0,1.0,0.349,964.0,1286.0,1079.0,17.9,59.0,784.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148398,23.504677,0.9840453267097473,1.681514305573728e-08,25.962173,2.6164417,0.18334525197463203,RGI60-06.00052,G341447E65725N,20009999.0,-9999999.0,-18.5532,65.7246,6.0,1.0,0.579,1080.0,1267.0,1186.0,25.0,347.0,825.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148399,15.583477,0.9580827355384827,6.619564629772867e-08,17.14198,1.0323651,-0.12980471500785226,RGI60-06.00053,G341334E65729N,20009999.0,-9999999.0,-18.6663,65.7289,6.0,1.0,0.199,637.0,1048.0,857.0,18.1,91.0,573.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148400,14.765932,0.9613001346588135,7.27186079529929e-06,15.985367,1.1234152,-0.004482753115677092,RGI60-06.00054,G341236E65731N,20009999.0,-9999999.0,-18.7643,65.731,6.0,1.0,0.143,948.0,1118.0,1025.0,30.6,346.0,408.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148401,27.418133,0.9732783436775208,2.7378937333434605e-14,30.514019,1.9270208,-0.15958648396608507,RGI60-06.00055,G341207E65731N,20009999.0,-9999999.0,-18.7931,65.7311,6.0,1.0,0.768,958.0,1180.0,1047.0,21.6,14.0,795.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148402,19.887026,0.9539308547973633,2.964457337384374e-07,21.585037,1.5007781,-0.1562797406905969,RGI60-06.00056,G341187E65737N,20009999.0,-9999999.0,-18.8129,65.7372,6.0,1.0,0.158,974.0,1074.0,1027.0,24.0,66.0,492.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148403,21.91193,0.9746324419975281,6.791148199347674e-11,23.31313,2.430321,0.44279191248638267,RGI60-06.00057,G341462E65733N,20009999.0,-9999999.0,-18.5384,65.7333,6.0,1.0,0.524,940.0,1258.0,1128.0,21.3,295.0,887.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148404,32.796055,0.967196524143219,2.0812526168082456e-14,36.195465,3.4035068,0.07110294997856376,RGI60-06.00058,G341160E65742N,20009999.0,-9999999.0,-18.8399,65.7423,6.0,1.0,0.642,858.0,1148.0,992.0,14.0,322.0,1264.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148405,22.198013,0.9679999947547913,9.532823419533543e-10,22.601444,2.5490093,0.5512213688974988,RGI60-06.00059,G341430E65740N,20009999.0,-9999999.0,-18.5704,65.7403,6.0,1.0,0.354,876.0,1153.0,995.0,21.0,47.0,828.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148406,20.637953,0.9803972840309143,1.9252222216437076e-07,19.37704,1.3929688,0.20844053824206688,RGI60-06.00060,G341410E65746N,20009999.0,-9999999.0,-18.5902,65.7455,6.0,1.0,0.387,986.0,1348.0,1130.0,18.0,45.0,1125.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148407,16.076488,0.9696189165115356,9.020599545106478e-11,17.454245,1.2158778,0.4593378056972536,RGI60-06.00061,G341069E65850N,20009999.0,-9999999.0,-18.9314,65.85,6.0,1.0,0.429,784.0,1104.0,970.0,20.5,3.0,588.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148408,52.18166,0.8328821063041687,8.389431371824685e-09,33.573875,30.403736,1.2617022663582889,RGI60-06.00062,G341059E65848N,20009999.0,-9999999.0,-18.9409,65.8478,6.0,1.0,0.057,976.0,1104.0,1074.0,19.4,198.0,266.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148409,19.50879,0.9727693796157837,7.275986924071276e-09,20.911402,2.2325368,0.2578501574280075,RGI60-06.00063,G341486E65747N,20009999.0,-9999999.0,-18.5141,65.7468,6.0,1.0,0.359,1001.0,1206.0,1094.0,24.0,48.0,750.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148410,36.68165,0.9658768773078918,2.1743215318520702e-16,32.319653,3.2805698,0.16819955213169552,RGI60-06.00064,G341497E65471N,20009999.0,-9999999.0,-18.5026,65.4705,6.0,1.0,0.766,1099.0,1296.0,1241.0,22.2,106.0,1271.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148411,13.528282,0.9681161642074585,0.0014130612835288048,14.540575,0.7402043,0.011437158498459936,RGI60-06.00065,G341485E65755N,20009999.0,-9999999.0,-18.5151,65.7545,6.0,1.0,0.096,1148.0,1325.0,1226.0,24.8,133.0,356.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148412,26.839926,0.9530401229858398,1.9419972888087452e-20,30.654747,3.8037024,0.39790095669795605,RGI60-06.00066,G341149E65760N,20009999.0,-9999999.0,-18.8512,65.7596,6.0,1.0,0.852,880.0,1151.0,996.0,19.4,16.0,1170.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148413,45.297558,0.9808502197265625,8.809264507104297e-22,48.11258,5.102169,0.2704558262984175,RGI60-06.00067,G341497E65766N,20009999.0,-9999999.0,-18.5032,65.7656,6.0,1.0,2.275,865.0,1282.0,1049.0,10.5,115.0,3067.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148414,19.859291,0.9848397374153137,4.001779234386049e-05,20.936615,1.4991964,-0.0890055109516796,RGI60-06.00068,G341281E65772N,20009999.0,-9999999.0,-18.7193,65.7716,6.0,1.0,0.318,784.0,1297.0,1025.0,15.1,306.0,701.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148415,39.925144,0.9718630909919739,4.688184674396887e-19,42.666706,4.8264318,0.23474645198683758,RGI60-06.00069,G341239E65763N,20009999.0,-9999999.0,-18.7606,65.7634,6.0,1.0,1.216,903.0,1268.0,1058.0,22.2,346.0,899.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148416,26.665398,0.9868776202201843,2.948161454696674e-05,28.988182,1.8253765,-0.018301682264208526,RGI60-06.00070,G341192E65767N,20009999.0,-9999999.0,-18.8077,65.7673,6.0,1.0,0.38,1012.0,1328.0,1113.0,17.2,36.0,674.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148417,35.99675,0.9762107729911804,1.435292816232189e-23,39.19792,3.8043926,0.024936706724804622,RGI60-06.00071,G341208E65771N,20009999.0,-9999999.0,-18.7922,65.7708,6.0,1.0,2.152,684.0,1297.0,946.0,16.7,40.0,1818.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148418,29.149305,0.978519856929779,8.856465560924676e-10,31.315163,3.2325087,0.3856830911023249,RGI60-06.00072,G341196E65752N,20009999.0,-9999999.0,-18.8042,65.7523,6.0,1.0,0.522,961.0,1294.0,1136.0,18.2,156.0,1124.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148419,14.542409,0.964173436164856,0.017408061772584915,14.983252,0.9255449,-0.07759871366940302,RGI60-06.00073,G341260E65761N,20009999.0,-9999999.0,-18.7398,65.7606,6.0,1.0,0.053,1145.0,1264.0,1216.0,27.4,134.0,340.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148420,39.75913,0.9126942157745361,1.0670603342245224e-38,39.1428,9.144528,0.6039913782043634,RGI60-06.00074,G341181E65761N,20009999.0,-9999999.0,-18.8189,65.7611,6.0,1.0,1.897,907.0,1322.0,1081.0,15.0,309.0,1761.0,0.0,0.0,1.0,0.0,0.0,9.0,,06
148421,21.357697,0.9651660323143005,1.8252734435009188e-08,23.537075,1.7641526,0.003200782051210323,RGI60-06.00075,G341301E65775N,20009999.0,-9999999.0,-18.6993,65.775,6.0,1.0,0.263,923.0,1102.0,1030.0,17.1,301.0,519.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148422,27.802553,0.9810376167297363,0.0005101740825921297,28.559399,3.396003,0.07248549429308228,RGI60-06.00076,G341313E65774N,20009999.0,-9999999.0,-18.6866,65.7743,6.0,1.0,0.19,1144.0,1258.0,1194.0,16.9,253.0,994.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148423,33.997414,0.9828891754150391,0.0003853098605759442,34.89583,4.9914393,0.10225060744172099,RGI60-06.00077,G341317E65774N,20009999.0,-9999999.0,-18.6829,65.774,6.0,1.0,0.214,1106.0,1261.0,1199.0,21.0,152.0,555.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148424,30.606035,0.9590603113174438,5.607617514663565e-17,31.416279,3.836378,0.4930067424245538,RGI60-06.00078,G341443E65774N,20009999.0,-9999999.0,-18.5571,65.7739,6.0,1.0,0.684,869.0,1377.0,1009.0,15.5,275.0,1897.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148425,20.013716,0.9092404842376709,1.5239524856866626e-20,19.514915,3.258672,1.1466442513114683,RGI60-06.00079,G341530E65778N,20009999.0,-9999999.0,-18.4698,65.778,6.0,1.0,0.461,985.0,1192.0,1099.0,23.6,9.0,618.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148426,19.96673,0.9512343406677246,1.5191218075139012e-11,20.133068,2.3035588,0.9522508808135379,RGI60-06.00080,G341628E65489N,20009999.0,-9999999.0,-18.3718,65.4892,6.0,1.0,0.302,950.0,1300.0,1139.0,16.6,59.0,731.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148427,30.03035,0.8229694366455078,6.851336250865159e-36,25.76097,6.7961106,1.4705375429243586,RGI60-06.00081,G341476E65778N,20009999.0,-9999999.0,-18.5239,65.7777,6.0,1.0,0.827,1112.0,1362.0,1233.0,16.0,348.0,1191.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148428,28.356733,0.9758937954902649,9.715091842110724e-09,29.211159,3.814965,0.35268960339110966,RGI60-06.00082,G341500E65778N,20009999.0,-9999999.0,-18.4996,65.7782,6.0,1.0,0.395,1144.0,1291.0,1201.0,16.7,7.0,1043.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148429,15.296039,0.9800531268119812,0.0074788848869502544,16.425238,1.459254,0.3250795812395057,RGI60-06.00083,G341060E65789N,20009999.0,-9999999.0,-18.9399,65.789,6.0,1.0,0.123,946.0,1098.0,1036.0,24.9,0.0,430.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148430,27.99901,0.9392092227935791,2.263669960636917e-19,28.161652,6.062583,0.5339917488017004,RGI60-06.00084,G341586E65474N,20009999.0,-9999999.0,-18.4145,65.4744,6.0,1.0,0.6,932.0,1253.0,994.0,15.7,42.0,1176.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148431,22.269726,0.9881224632263184,8.216522360271483e-07,23.530441,2.2828417,0.059025765344835224,RGI60-06.00085,G341570E65477N,20009999.0,-9999999.0,-18.43,65.4771,6.0,1.0,0.577,998.0,1276.0,1144.0,15.5,61.0,896.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148432,17.79446,0.9741578102111816,3.6196213386574527e-06,18.769156,1.5102161,0.20347092537520614,RGI60-06.00086,G341080E65791N,20009999.0,-9999999.0,-18.9204,65.791,6.0,1.0,0.23,894.0,1125.0,997.0,23.5,348.0,595.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148433,26.783566,0.9709039926528931,1.0073846617997262e-10,28.439575,3.1092575,0.13603525754718154,RGI60-06.00087,G341469E65789N,20009999.0,-9999999.0,-18.5311,65.7887,6.0,1.0,0.445,994.0,1165.0,1063.0,18.2,56.0,942.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
148434,17.433157,0.940304160118103,3.7061087532208603e-09,16.81865,2.1821535,0.7946048981220171,RGI60-06.00088,G341154E65796N,20009999.0,-9999999.0,-18.8457,65.7958,6.0,1.0,0.172,1071.0,1270.0,1184.0,21.4,23.0,521.0,0.0,0.0,0.0,0.0,0.0,9.0,,06
