,Farinotti Mean Thickness,Shapiro-Wilk statistic,Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Skew,RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name,region
135228,28.079617,0.9751596450805664,1.6629009280677565e-09,30.00874,2.6086886,-0.009913945367007947,RGI60-15.00001,G102044E29941N,19990920.0,-9999999.0,102.044041674,29.940999868,15.0,3.0,0.438,4996.0,5377.0,5231.0,17.6,251.0,850.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135229,26.697481,0.9714784622192383,2.1021009097895588e-13,24.416407,3.311436,0.274203113576196,RGI60-15.00002,G102042E29987N,19990920.0,-9999999.0,102.042345625,29.987019467,15.0,3.0,0.644,4947.0,5258.0,5152.0,16.6,244.0,1021.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135230,23.576815,0.973547101020813,3.6524511415336747e-06,27.342117,2.4558141,-0.03689227737068919,RGI60-15.00003,G102041E29997N,19990920.0,-9999999.0,102.041129978,29.997311063,15.0,3.0,0.225,5019.0,5229.0,5107.0,13.6,274.0,812.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135231,36.28761,0.9890313744544983,1.5330903213595093e-09,40.20954,4.1912084,0.14452039182586518,RGI60-15.00004,G102050E29962N,19990920.0,-9999999.0,102.050282604,29.962296779,15.0,3.0,0.985,4622.0,5244.0,4983.0,17.4,52.0,2318.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135232,20.614222,0.9776253700256348,3.2477054379143055e-09,22.530617,1.4343044,-0.2072287346032149,RGI60-15.00005,G102044E30025N,19990920.0,-9999999.0,102.043727594,30.025100942,15.0,3.0,0.465,4733.0,5386.0,5013.0,31.7,20.0,913.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135233,12.539284,0.9511198401451111,9.379983367807654e-08,13.870303,0.61893404,-0.5315543477852539,RGI60-15.00006,G102037E30019N,19990920.0,-9999999.0,102.036920074,30.018731814,15.0,3.0,0.167,5104.0,5421.0,5251.0,40.0,291.0,505.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135234,21.50035,0.9813694357872009,6.71195390933299e-11,20.264502,2.0682237,-0.008787821564077716,RGI60-15.00007,G102051E30015N,19990920.0,-9999999.0,102.05082014,30.014502807,15.0,3.0,0.708,4451.0,5246.0,4870.0,29.6,52.0,1381.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135235,20.694921,0.9829869270324707,1.8237061567560886e-06,22.37925,1.0962121,-0.30697100935658556,RGI60-15.00008,G102056E29998N,19990920.0,-9999999.0,102.056323523,29.997550948,15.0,3.0,0.373,4586.0,5325.0,4908.0,34.1,120.0,1117.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135236,31.14311,0.9815549850463867,2.6218715647998922e-14,28.157051,3.0454915,0.2949530477050183,RGI60-15.00009,G102045E30005N,19990920.0,-9999999.0,102.045440674,30.004917145,15.0,3.0,1.101,5141.0,5610.0,5455.0,29.0,7.0,705.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135237,23.697346,0.9757341742515564,0.0001343447365798056,25.508469,1.3516188,-0.4393133186941828,RGI60-15.00010,G102047E29978N,19990920.0,-9999999.0,102.046575244,29.97760778,15.0,3.0,0.17,4981.0,5188.0,5056.0,14.3,263.0,784.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135238,17.297813,0.9804434180259705,0.0016578702488914132,19.425304,1.6208966,-0.17028269194844245,RGI60-15.00011,G102031E29948N,19990920.0,-9999999.0,102.031271368,29.948420832,15.0,3.0,0.155,4923.0,5227.0,5103.0,24.3,193.0,640.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135239,20.941769,0.9924330115318298,0.0028787136543542147,22.98796,1.9285536,-0.07818635680367961,RGI60-15.00012,G102057E29929N,19990920.0,-9999999.0,102.057463275,29.928919494,15.0,3.0,0.391,4970.0,5289.0,5177.0,21.3,160.0,783.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135240,13.820568,0.965964138507843,0.004811092279851437,15.132009,0.7117283,-0.5413937470867785,RGI60-15.00013,G102040E29947N,19990920.0,-9999999.0,102.040228639,29.946926593,15.0,3.0,0.074,4872.0,4987.0,4919.0,23.7,249.0,305.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135241,15.877539,0.9844917058944702,0.01125391200184822,16.37327,1.1211742,-0.003269929074685436,RGI60-15.00014,G102041E29953N,19990920.0,-9999999.0,102.040527344,29.952957153,15.0,3.0,0.146,4953.0,5298.0,5157.0,33.9,193.0,572.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135242,13.825785,0.9213789701461792,3.1536533242615405e-06,14.970013,0.7511517,-0.9242786180923898,RGI60-15.00015,G099808E29985N,20001006.0,-9999999.0,99.807801024,29.984665894,15.0,3.0,0.076,5177.0,5374.0,5271.0,25.8,24.0,510.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135243,29.517084,0.9815691113471985,1.4082052364472464e-11,32.557842,2.7050824,-0.14804786720560886,RGI60-15.00016,G099791E29976N,20001006.0,-9999999.0,99.790791762,29.975860472,15.0,3.0,0.785,5000.0,5582.0,5323.0,20.7,12.0,1606.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135244,27.780153,0.9723506569862366,6.440197465946971e-18,28.220108,3.4843197,0.33548399188556693,RGI60-15.00017,G099647E29876N,20001006.0,-9999999.0,99.647057537,29.875673668,15.0,3.0,1.093,5152.0,5435.0,5288.0,13.8,200.0,1185.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135245,21.617651,0.9798830151557922,5.627401655772246e-09,21.8916,1.1833901,-0.11134217167597021,RGI60-15.00018,G099639E29864N,20001006.0,-9999999.0,99.639064967,29.864115482,15.0,3.0,0.5,5022.0,5420.0,5219.0,26.2,59.0,830.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135246,25.441935,0.9909301996231079,5.005338721275621e-07,27.193245,2.268043,0.06972060791168558,RGI60-15.00019,G099634E29935N,20001006.0,-9999999.0,99.634455759,29.934847484,15.0,3.0,0.793,5050.0,5604.0,5393.0,23.6,95.0,1512.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135247,33.888912,0.9701404571533203,1.1673706459284378e-23,32.840233,3.6347222,0.5770935207561275,RGI60-15.00020,G099633E29909N,20001006.0,-9999999.0,99.633153209,29.908965733,15.0,3.0,1.737,4810.0,5650.0,5243.0,20.3,333.0,2857.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135248,26.59463,0.9890148639678955,1.1646048569957657e-09,29.861069,3.3183641,0.06462831469577084,RGI60-15.00021,G099652E29909N,20001006.0,-9999999.0,99.652073588,29.909049776,15.0,3.0,1.002,5103.0,5598.0,5355.0,20.2,193.0,1358.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135249,14.380012,0.9726386666297913,0.0028883095365017653,15.250587,1.0990783,0.13525185440527113,RGI60-15.00022,G099687E29941N,20001006.0,-9999999.0,99.686612054,29.94093827,15.0,3.0,0.099,5216.0,5396.0,5336.0,25.5,94.0,457.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135250,22.29225,0.973757266998291,2.0468068700433412e-13,23.323557,1.3818883,-0.345978107635577,RGI60-15.00023,G099596E29796N,20001006.0,-9999999.0,99.596499892,29.79607919,15.0,3.0,0.705,5103.0,5737.0,5423.0,27.7,191.0,1319.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135251,34.004406,0.9702250361442566,9.09196860006215e-28,37.316,1.8897178,-0.5857950961998051,RGI60-15.00024,G099607E29797N,20001006.0,-9999999.0,99.607435091,29.796824896,15.0,3.0,2.447,4939.0,6114.0,5535.0,28.0,192.0,2529.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135252,21.148195,0.9449977278709412,2.0492326058274557e-08,23.442238,1.1949598,-0.7481656493040226,RGI60-15.00025,G099631E29801N,20001006.0,-9999999.0,99.631428599,29.800726483,15.0,3.0,0.168,5142.0,5521.0,5345.0,26.4,85.0,731.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135253,33.460648,0.9680055379867554,6.2948454008893154e-27,37.792847,2.4533668,-0.5948838259866662,RGI60-15.00026,G099622E29797N,20001006.0,-9999999.0,99.621911839,29.797379495,15.0,3.0,2.134,4852.0,6012.0,5427.0,27.5,154.0,2318.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135254,14.836577,0.9805720448493958,1.1536853889992926e-05,15.555785,1.2427773,0.02230780629766286,RGI60-15.00027,G099555E29816N,20001006.0,-9999999.0,99.554860453,29.816232914,15.0,3.0,0.275,5221.0,5391.0,5321.0,22.6,202.0,455.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135255,21.080313,0.9839217662811279,2.93331851863865e-11,23.223454,1.6583484,-0.27954084642144333,RGI60-15.00028,G099556E29829N,20001006.0,-9999999.0,99.555903232,29.828576197,15.0,3.0,0.864,5126.0,5534.0,5308.0,21.4,115.0,1051.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135256,17.927223,0.9783227443695068,4.04476804760634e-06,19.8524,1.2714788,-0.25122131828301053,RGI60-15.00029,G099566E29837N,20001006.0,-9999999.0,99.565970765,29.837142856,15.0,3.0,0.274,5107.0,5337.0,5230.0,21.6,194.0,626.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135257,17.365215,0.9910321235656738,0.0006053238175809383,17.696276,0.9661416,-0.08135100941468942,RGI60-15.00030,G099574E29841N,20001006.0,-9999999.0,99.574485987,29.841384281,15.0,3.0,0.405,5067.0,5587.0,5333.0,31.1,165.0,914.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135258,19.66917,0.9880639910697937,1.2710153896478005e-05,20.612585,1.4208858,0.015357301382460862,RGI60-15.00031,G099582E29844N,20001006.0,-9999999.0,99.582224191,29.843913523,15.0,3.0,0.451,4969.0,5509.0,5210.0,27.5,83.0,1001.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135259,21.608622,0.981070339679718,9.17494162422372e-06,20.62767,1.30294,0.3555819311083411,RGI60-15.00032,G099569E29870N,20001006.0,-9999999.0,99.569384089,29.869532836,15.0,3.0,0.292,5040.0,5342.0,5137.0,21.7,36.0,803.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135260,26.98019,0.9305001497268677,4.558377520556251e-24,23.371159,4.6813407,0.6108725624680972,RGI60-15.00033,G099511E29876N,20001006.0,-9999999.0,99.511147185,29.876242106,15.0,3.0,0.811,5045.0,5575.0,5342.0,20.5,116.0,1643.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135261,33.128826,0.9700501561164856,3.014687535718091e-17,34.662235,2.9837363,-0.2656605173450612,RGI60-15.00034,G099589E29957N,20001006.0,-9999999.0,99.588694968,29.957441329,15.0,3.0,0.952,4969.0,5556.0,5264.0,18.0,192.0,2214.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135262,21.264612,0.9827696084976196,3.128611933789216e-05,24.322649,1.6919489,-0.14409730470462304,RGI60-15.00035,G099596E29955N,20001006.0,-9999999.0,99.596275083,29.954733834,15.0,3.0,0.285,5156.0,5440.0,5294.0,18.7,135.0,715.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135263,23.7096,0.978569507598877,1.5407222372920693e-11,25.784546,2.6156523,-0.12315224124688985,RGI60-15.00036,G099598E29965N,20001006.0,-9999999.0,99.598493151,29.965418731,15.0,3.0,0.675,5231.0,5584.0,5455.0,18.9,141.0,1205.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135264,15.645322,0.978881299495697,0.006882799323648214,17.352428,0.9839515,-0.14018545741390276,RGI60-15.00037,G099603E29968N,20001006.0,-9999999.0,99.603286216,29.967705607,15.0,3.0,0.116,5204.0,5481.0,5394.0,24.2,121.0,633.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135265,28.307625,0.967917799949646,6.032565522568436e-20,26.401367,3.258509,0.19816911221849776,RGI60-15.00038,G099303E30070N,20001006.0,-9999999.0,99.30253643,30.070138627,15.0,3.0,1.173,4884.0,5302.0,5065.0,16.1,334.0,1715.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135266,18.84028,0.9809826016426086,8.876584161043866e-07,21.351528,2.3201,0.05804816156669837,RGI60-15.00039,G099320E30070N,20001006.0,-9999999.0,99.320370919,30.070423196,15.0,3.0,0.354,5075.0,5390.0,5196.0,22.3,58.0,876.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135267,42.71863,0.9355049729347229,5.091855246400616e-27,40.643517,5.7363796,0.7804877639105214,RGI60-15.00040,G099273E30058N,20001006.0,-9999999.0,99.2734375,30.058193207,15.0,3.0,1.111,5021.0,5796.0,5252.0,21.4,273.0,2275.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135268,22.08933,0.9775843024253845,9.094529218600655e-08,24.895016,2.84746,0.291771441518133,RGI60-15.00041,G099277E30050N,20001006.0,-9999999.0,99.276638445,30.050359339,15.0,3.0,0.357,5092.0,5390.0,5240.0,19.1,298.0,1168.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
135269,31.821001,0.988997757434845,7.040398930513447e-09,31.479904,2.6926665,0.0984425125872264,RGI60-15.00042,G099278E30071N,20001006.0,-9999999.0,99.278274536,30.070919037,15.0,3.0,0.889,4860.0,5510.0,5290.0,21.4,339.0,1987.0,0.0,0.0,0.0,0.0,9.0,9.0,,15
