,Farinotti Mean Thickness,Shapiro-Wilk statistic,Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Skew,RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name,region
182328,130.80255,0.8235106468200684,0.0,119.74896,46.94101,1.8747018289946134,RGI60-19.00001,G292519E66856S,19860218.0,20010219.0,-67.481,-66.856,19.0,20.0,64.608,10.0,1350.0,-999.0,7.8,209.0,8147.0,0.0,0.0,1.0,1.0,9.0,9.0,,19
182329,83.19891,0.958716630935669,0.0,72.08812,18.325377,0.650988467044931,RGI60-19.00002,G295214E67651S,-9999999.0,-9999999.0,-64.7861,-67.6507,19.0,21.0,12.106,10.0,730.0,-999.0,11.1,144.0,4898.0,0.0,0.0,1.0,5.0,9.0,9.0,,19
182330,83.942665,0.6372054815292358,0.0,57.757446,48.782127,2.7463805839927757,RGI60-19.00003,G295108E67657S,-9999999.0,-9999999.0,-64.8917,-67.6569,19.0,21.0,13.364,30.0,670.0,-999.0,15.8,95.0,2608.0,0.0,0.0,0.0,5.0,9.0,9.0,,19
182331,13.320947,0.9505928158760071,0.13844315707683563,13.441797,0.6552063,-0.16165570009525654,RGI60-19.00004,G295123E67636S,-9999999.0,-9999999.0,-64.8772,-67.6357,19.0,21.0,0.02,450.0,490.0,-999.0,9.8,249.0,168.0,0.0,0.0,0.0,0.0,9.0,9.0,,19
182332,235.99257,0.871327817440033,0.0,175.7296,76.418495,0.8154225206965627,RGI60-19.00005,G295065E67628S,-9999999.0,-9999999.0,-64.935,-67.6281,19.0,21.0,21.853,50.0,470.0,-999.0,9.9,218.0,3655.0,0.0,0.0,1.0,5.0,9.0,9.0,,19
182333,121.2818,0.8447672128677368,0.0,86.54711,31.230433,1.4155306748833556,RGI60-19.00006,G292352E67230S,19860218.0,20010219.0,-67.6485,-67.2301,19.0,20.0,17.126,10.0,630.0,-999.0,11.6,45.0,4344.0,0.0,0.0,0.0,1.0,9.0,9.0,,19
182334,217.40796,0.9308310747146606,0.0,164.47746,26.721298,1.0331480134134066,RGI60-19.00007,G292804E67843S,19860218.0,19960101.0,-67.1959,-67.8429,19.0,20.0,8.188,10.0,630.0,-999.0,10.0,252.0,4155.0,0.0,0.0,0.0,1.0,9.0,9.0,,19
182335,39.529556,0.927039384841919,2.7930377655138727e-07,33.222046,7.3482566,0.5521753307627414,RGI60-19.00008,G292766E67860S,19860218.0,-9999999.0,-67.2345,-67.8597,19.0,20.0,0.099,290.0,570.0,-999.0,18.9,287.0,752.0,0.0,0.0,0.0,0.0,9.0,9.0,,19
182336,106.031845,0.9114617705345154,0.0,98.27737,28.096388,1.2390859638036935,RGI60-19.00009,G292765E67882S,19860218.0,-9999999.0,-67.2354,-67.882,19.0,20.0,9.115,10.0,810.0,-999.0,18.9,94.0,2645.0,0.0,0.0,0.0,1.0,9.0,9.0,,19
182337,78.7338,0.9287155270576477,2.802596928649634e-45,71.909836,17.47374,0.9828235619121487,RGI60-19.00010,G292730E67869S,19860218.0,-9999999.0,-67.2697,-67.8685,19.0,20.0,3.421,10.0,830.0,-999.0,18.8,232.0,2131.0,0.0,0.0,0.0,1.0,9.0,9.0,,19
182338,167.6114,0.9359378814697266,0.0,181.99315,51.353947,0.598307558861679,RGI60-19.00011,G292257E67244S,19860218.0,20010219.0,-67.7435,-67.244,19.0,20.0,9.271,10.0,330.0,-999.0,14.1,244.0,2260.0,0.0,0.0,1.0,1.0,9.0,9.0,,19
