,Farinotti Mean Thickness,Shapiro-Wilk statistic,Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Skew,RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name,region
130232,79.94791,0.9764838814735413,1.4565707547084234e-30,91.66988,11.063723,0.44498697354798916,RGI60-09.00001,G056871E73969N,20000812.0,20030808.0,56.8706,73.9686,9.0,2.0,3.818,424.0,1019.0,803.0,12.5,117.0,4291.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130233,83.18375,0.9702750444412231,6.11696219770217e-33,91.278854,10.973287,0.2906670132885342,RGI60-09.00002,G058397E75478N,20000812.0,20080626.0,58.3974,75.4779,9.0,2.0,3.605,234.0,798.0,482.0,9.8,57.0,5579.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130234,52.870403,0.953816831111908,1.2244643696651141e-28,56.96649,7.7256484,0.6140019855850626,RGI60-09.00003,G058315E75487N,20000812.0,20080626.0,58.3146,75.487,9.0,2.0,1.714,231.0,857.0,636.0,15.5,17.0,3679.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130235,38.45386,0.9757460951805115,2.3579221908320847e-11,41.84505,4.4009557,0.035377922956943,RGI60-09.00004,G055026E73111N,20000812.0,20030808.0,55.0259,73.1107,9.0,2.0,0.581,756.0,933.0,870.0,12.9,168.0,1049.0,0.0,0.0,0.0,0.0,9.0,9.0,(Yuzhny Island),09
130236,45.80285,0.9735040068626404,8.815912735181484e-27,44.83391,4.221784,-0.27068348600851844,RGI60-09.00005,G058210E75500N,20000812.0,20080626.0,58.2102,75.5001,9.0,2.0,2.535,351.0,756.0,580.0,15.7,53.0,2476.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130237,62.1341,0.9730191230773926,3.8510037380340353e-23,65.120575,5.626822,0.1310707365200747,RGI60-09.00006,G058739E75522N,20000812.0,20080626.0,58.7392,75.5221,9.0,2.0,1.841,365.0,698.0,442.0,10.5,309.0,3207.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130238,39.01401,0.9769535064697266,8.883140905554737e-17,45.151676,4.4379687,0.063059685872956,RGI60-09.00007,G058558E75663N,20000812.0,20080626.0,58.5582,75.6629,9.0,2.0,1.165,284.0,637.0,476.0,13.9,326.0,1731.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130239,54.53608,0.9756630063056946,3.878621127237099e-23,60.957924,5.2110534,-0.04627476910359324,RGI60-09.00008,G058580E75671N,20000812.0,20080626.0,58.5799,75.6708,9.0,2.0,2.032,243.0,625.0,448.0,10.9,270.0,3711.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130240,51.80519,0.9727909564971924,8.259545649341332e-24,53.556946,4.7949443,-0.1104413289082963,RGI60-09.00009,G058614E75689N,20000812.0,20080626.0,58.6143,75.6894,9.0,2.0,1.932,157.0,614.0,384.0,13.2,354.0,3563.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
130241,34.657726,0.9792148470878601,1.9276559015679595e-08,35.91417,3.1122484,0.12915735636936843,RGI60-09.00010,G059564E75790N,20000812.0,20080626.0,59.5643,75.7897,9.0,2.0,0.434,322.0,459.0,359.0,10.5,94.0,1048.0,0.0,0.0,0.0,0.0,9.0,9.0,(Severny Island),09
